WAVE NORMALISED_FLUX NORMALIZED_ERROR
1135.0532201467427 1.155849814414978 0.5233367681503296
1135.0899101467426 1.1947739124298096 0.5274437069892883
1135.1266001467425 0.8362509608268738 0.4810311198234558
1135.1632901467424 0.8957248330116272 0.48885732889175415
1135.1999801467423 0.8219440579414368 0.475849986076355
1135.2366701467422 1.4078961610794067 0.5518805980682373
1135.273360146742 0.6534188389778137 0.45407378673553467
1135.310050146742 0.8399895429611206 0.4782079756259918
1135.346740146742 0.9630607962608337 0.4944320321083069
1135.3834301467418 0.7807554006576538 0.453132301568985
1135.4201201467417 0.8154082298278809 0.16842325031757355
1135.4568101467416 1.0066404342651367 0.18177376687526703
1135.4935001467416 0.8769323825836182 0.1729016900062561
1135.5301901467415 1.1139895915985107 0.18777446448802948
1135.5668801467414 0.8058808445930481 0.16548605263233185
1135.6035701467413 0.7691778540611267 0.16249345242977142
1135.6402601467412 0.927122950553894 0.17442895472049713
1135.676950146741 0.9005551338195801 0.17399844527244568
1135.713640146741 0.6699544787406921 0.15454962849617004
1135.750330146741 1.2171962261199951 0.19492705166339874
1135.7870201467408 0.8437968492507935 0.16805940866470337
1135.8237101467407 0.8713021874427795 0.17212773859500885
1135.8604001467406 0.9877613186836243 0.1791204959154129
1135.8970901467405 0.9519140720367432 0.1752471625804901
1135.9337801467404 0.9289487600326538 0.17445561289787292
1135.9704701467404 0.7897785305976868 0.16534563899040222
1136.0071601467403 1.0567635297775269 0.18476100265979767
1136.0438501467402 1.0460020303726196 0.18340036273002625
1136.08054014674 1.0086356401443481 0.18025268614292145
1136.11723014674 0.9265270829200745 0.1745421588420868
1136.15392014674 0.995643675327301 0.17929907143115997
1136.1906101467398 1.16582190990448 0.19005654752254486
1136.2273001467397 1.334188461303711 0.2002495527267456
1136.2639901467396 1.1691094636917114 0.190124973654747
1136.3006801467395 0.8504418730735779 0.16878855228424072
1136.3373701467394 1.206078052520752 0.19228331744670868
1136.3740601467393 0.7794785499572754 0.16346041858196259
1136.4107501467392 0.8894728422164917 0.1714501678943634
1136.4474401467392 0.9488077163696289 0.17540836334228516
1136.484130146739 0.9233850240707397 0.17348769307136536
1136.520820146739 0.8900757431983948 0.1709294319152832
1136.5575101467389 0.8428709506988525 0.1676005870103836
1136.5942001467388 0.897209882736206 0.17135705053806305
1136.6308901467387 1.0237929821014404 0.17935627698898315
1136.6675801467386 0.8220968842506409 0.1658765822649002
1136.7042701467385 0.5363814234733582 0.14278960227966309
1136.7409601467384 0.8848289251327515 0.17002283036708832
1136.7776501467383 1.2907198667526245 0.1958278864622116
1136.8143401467382 0.816896378993988 0.16489267349243164
1136.8510301467381 1.0303666591644287 0.17962093651294708
1136.887720146738 0.8069657683372498 0.16419526934623718
1136.924410146738 1.1368294954299927 0.18613314628601074
1136.9611001467379 1.0079938173294067 0.17759820818901062
1136.9977901467378 0.9455352425575256 0.172306090593338
1137.0344801467377 0.8485507369041443 0.1665002405643463
1137.0711701467376 0.9133362174034119 0.1713646650314331
1137.1078601467375 1.0084770917892456 0.17595379054546356
1137.1445501467374 0.9018728733062744 0.1692749559879303
1137.1812401467373 1.029890775680542 0.17819282412528992
1137.2179301467372 1.2533090114593506 0.19355224072933197
1137.2546201467371 0.8753397464752197 0.1666044443845749
1137.291310146737 0.9070326089859009 0.16866157948970795
1137.328000146737 0.9481596946716309 0.17182156443595886
1137.3646901467368 0.9733633995056152 0.17399238049983978
1137.4013801467368 0.8529517650604248 0.16625401377677917
1137.4380701467367 0.8499729037284851 0.1660173535346985
1137.4747601467366 1.1321784257888794 0.1849168986082077
1137.5114501467365 0.9303485751152039 0.17175763845443726
1137.5481401467364 1.3435181379318237 0.19735589623451233
1137.5848301467363 0.8157361149787903 0.16331709921360016
1137.6215201467362 0.8772847056388855 0.16743993759155273
1137.658210146736 0.8512646555900574 0.16580258309841156
1137.694900146736 1.0344183444976807 0.1781572699546814
1137.731590146736 0.9884732365608215 0.17504039406776428
1137.7682801467358 0.8847218155860901 0.16810771822929382
1137.8049701467357 0.6347593069076538 0.14939196407794952
1137.8416601467356 0.44039326906204224 0.13211211562156677
1137.8783501467356 0.47233253717422485 0.1349986344575882
1137.9150401467355 0.5003396272659302 0.13558386266231537
1137.9517301467354 0.40907517075538635 0.12644648551940918
1137.9884201467353 0.4372381269931793 0.1290864646434784
1138.0251101467352 0.32105162739753723 0.11782904714345932
1138.061800146735 0.6553253531455994 0.1496640145778656
1138.098490146735 0.5325880646705627 0.13927558064460754
1138.135180146735 0.5650212168693542 0.1427423357963562
1138.1718701467348 0.3737964928150177 0.12492328137159348
1138.2085601467347 0.2963288724422455 0.11571701616048813
1138.2452501467346 0.19511201977729797 0.10097924619913101
1138.2819401467345 0.13807412981987 0.09351586550474167
1138.3186301467344 0.21493174135684967 0.10306289047002792
1138.3553201467344 0.4043296277523041 0.12401275336742401
1138.3920101467343 0.525367796421051 0.13910777866840363
1138.4287001467342 0.5649531483650208 0.14022406935691833
1138.465390146734 0.4764229953289032 0.13151061534881592
1138.502080146734 0.3710178732872009 0.12053856998682022
1138.538770146734 0.6357996463775635 0.14658907055854797
1138.5754601467338 0.8875045776367188 0.16329850256443024
1138.6121501467337 0.8545376658439636 0.16223494708538055
1138.6488401467336 0.9877166152000427 0.1704016625881195
1138.6855301467335 1.2231132984161377 0.18719501793384552
1138.7222201467334 0.9483139514923096 0.16907912492752075
1138.7589101467333 0.8691513538360596 0.16367466747760773
1138.7956001467332 0.8440113067626953 0.16213059425354004
1138.8322901467332 0.9454056620597839 0.16903211176395416
1138.868980146733 0.8124833703041077 0.1604211926460266
1138.905670146733 1.0459569692611694 0.17624616622924805
1138.9423601467329 1.2498773336410522 0.18864567577838898
1138.9790501467328 1.2008212804794312 0.18539555370807648
1139.0157401467327 1.0775082111358643 0.17819428443908691
1139.0524301467326 1.203689455986023 0.1858317255973816
1139.0891201467325 1.0071278810501099 0.17363722622394562
1139.1258101467324 0.9320331811904907 0.16838513314723969
1139.1625001467323 1.1790943145751953 0.1840975284576416
1139.1991901467322 0.9419926404953003 0.1688004434108734
1139.2358801467321 1.2386032342910767 0.1874091625213623
1139.272570146732 1.3410695791244507 0.19324499368667603
1139.309260146732 1.1405836343765259 0.18121463060379028
1139.3459501467319 1.1814970970153809 0.18354879319667816
1139.3826401467318 1.0614560842514038 0.17624662816524506
1139.4193301467317 1.0303189754486084 0.17425571382045746
1139.4560201467316 1.1030828952789307 0.17847052216529846
1139.4927101467315 0.8435311317443848 0.16131693124771118
1139.5294001467314 1.045324683189392 0.17345115542411804
1139.5660901467313 0.8053923845291138 0.15659701824188232
1139.6027801467312 1.241858959197998 0.18553504347801208
1139.6394701467311 0.9092147946357727 0.16450683772563934
1139.676160146731 0.7903575301170349 0.1557883620262146
1139.712850146731 1.046421766281128 0.17402322590351105
1139.7495401467309 0.9507688283920288 0.16657476127147675
1139.7862301467308 0.9153639674186707 0.16429226100444794
1139.8229201467307 1.1972382068634033 0.18262289464473724
1139.8596101467306 0.994511604309082 0.16898488998413086
1139.8963001467305 1.0527466535568237 0.1728896051645279
1139.9329901467304 0.9639427065849304 0.1680162400007248
1139.9696801467303 0.8458199501037598 0.1590641736984253
1140.0063701467302 1.080477237701416 0.17627021670341492
1140.04306014673 0.9518567323684692 0.1660694032907486
1140.07975014673 0.9565145373344421 0.16722314059734344
1140.11644014673 0.936663806438446 0.1666765660047531
1140.1531301467298 1.3632609844207764 0.19272592663764954
1140.1898201467297 1.0309301614761353 0.17286762595176697
1140.2265101467297 1.0677170753479004 0.17507590353488922
1140.2632001467296 1.1228315830230713 0.17838294804096222
1140.2998901467295 0.8332870006561279 0.15919268131256104
1140.3365801467294 0.98735511302948 0.16984856128692627
1140.3732701467293 1.0997871160507202 0.17688992619514465
1140.4099601467292 1.0748035907745361 0.17520448565483093
1140.446650146729 1.0515000820159912 0.17349019646644592
1140.483340146729 1.0843853950500488 0.17509937286376953
1140.520030146729 0.8565090894699097 0.15913745760917664
1140.5567201467288 0.8822776675224304 0.16114310920238495
1140.5934101467287 0.9641804695129395 0.16677789390087128
1140.6301001467286 1.071229338645935 0.17305195331573486
1140.6667901467285 0.8678891062736511 0.15907277166843414
1140.7034801467285 0.7534303665161133 0.15209567546844482
1140.7401701467284 0.8357126116752625 0.15826180577278137
1140.7768601467283 0.6340811252593994 0.1423569917678833
1140.8135501467282 0.9478302001953125 0.16598935425281525
1140.850240146728 1.093361735343933 0.1753387600183487
1140.886930146728 1.2621687650680542 0.1854645013809204
1140.923620146728 0.9450427889823914 0.16562534868717194
1140.9603101467278 1.1091053485870361 0.17600543797016144
1140.9970001467277 1.0853979587554932 0.17454823851585388
1141.0336901467276 1.1046268939971924 0.17567436397075653
1141.0703801467275 1.2241528034210205 0.1829046905040741
1141.1070701467274 0.813528835773468 0.15637433528900146
1141.1437601467273 0.8001754879951477 0.15508894622325897
1141.1804501467273 0.9714722633361816 0.1660202145576477
1141.2171401467272 1.2956150770187378 0.18542243540287018
1141.253830146727 0.8472110033035278 0.15746912360191345
1141.290520146727 1.0834020376205444 0.1721307933330536
1141.3272101467269 1.0335580110549927 0.16850438714027405
1141.3639001467268 1.152113914489746 0.17689211666584015
1141.4005901467267 1.2558417320251465 0.18405018746852875
1141.4372801467266 0.8630067110061646 0.15893422067165375
1141.4739701467265 0.7943595051765442 0.15420113503932953
1141.5106601467264 0.9791622757911682 0.16617101430892944
1141.5473501467263 1.0319159030914307 0.16939520835876465
1141.5840401467262 1.0742828845977783 0.17221052944660187
1141.6207301467261 1.074478030204773 0.17279909551143646
1141.657420146726 1.084190011024475 0.1734640896320343
1141.694110146726 1.2068450450897217 0.18084190785884857
1141.7308001467259 1.0919164419174194 0.17375805974006653
1141.7674901467258 1.215509057044983 0.18120889365673065
1141.8041801467257 1.178063988685608 0.17896969616413116
1141.8408701467256 1.0882635116577148 0.1735222339630127
1141.8775601467255 1.0519568920135498 0.1711762696504593
1141.9142501467254 1.168544054031372 0.17824141681194305
1141.9509401467253 1.1337679624557495 0.17620933055877686
1141.9876301467252 0.8140761852264404 0.1553826779127121
1142.0243201467251 0.8647313714027405 0.1589067280292511
1142.061010146725 0.9061958193778992 0.16147644817829132
1142.097700146725 1.0615639686584473 0.17136308550834656
1142.1343901467249 0.9222127199172974 0.16097639501094818
1142.1710801467248 0.9695426225662231 0.16293253004550934
1142.2077701467247 1.1044198274612427 0.1721503585577011
1142.2444601467246 0.7532774806022644 0.14784906804561615
1142.2811501467245 0.8357820510864258 0.15426263213157654
1142.3178401467244 0.7766289114952087 0.15183202922344208
1142.3545301467243 0.8685857057571411 0.15675246715545654
1142.3912201467242 1.0198391675949097 0.16742852330207825
1142.4279101467241 0.993838906288147 0.16499023139476776
1142.464600146724 1.0192307233810425 0.16583512723445892
1142.501290146724 1.0428658723831177 0.1689266860485077
1142.5379801467238 1.16934335231781 0.17535682022571564
1142.5746701467237 0.8807717561721802 0.15885715186595917
1142.6113601467237 0.9959927797317505 0.16671307384967804
1142.6480501467236 1.0793867111206055 0.1718810647726059
1142.6847401467235 1.0496000051498413 0.16990086436271667
1142.7214301467234 1.1419579982757568 0.1754283905029297
1142.7581201467233 1.1411499977111816 0.17528924345970154
1142.7948101467232 1.2397876977920532 0.1809375137090683
1142.831500146723 1.089578628540039 0.1721159815788269
1142.868190146723 0.9473353028297424 0.16310273110866547
1142.904880146723 0.8743873834609985 0.15829995274543762
1142.9415701467228 1.0689812898635864 0.17078043520450592
1142.9782601467227 0.8719791173934937 0.1580161303281784
1143.0149501467226 0.8297849297523499 0.15495795011520386
1143.0516401467225 0.8697599768638611 0.15780401229858398
1143.0883301467225 0.5384556651115417 0.13311196863651276
1143.1250201467224 0.8980517983436584 0.15965217351913452
1143.1617101467223 0.5039209127426147 0.12981966137886047
1143.1984001467222 0.5366387963294983 0.132608562707901
1143.235090146722 0.9134681820869446 0.1604897826910019
1143.271780146722 0.8548774123191833 0.1565854698419571
1143.308470146722 0.8509288430213928 0.15611861646175385
1143.3451601467218 0.8990942239761353 0.15942524373531342
1143.3818501467217 0.808925986289978 0.15332403779029846
1143.4185401467216 0.6555478572845459 0.1419042944908142
1143.4552301467215 0.8940137624740601 0.15888313949108124
1143.4919201467214 1.0164607763290405 0.16689519584178925
1143.5286101467213 1.0853990316390991 0.1711094230413437
1143.5653001467213 1.011196255683899 0.16633929312229156
1143.6019901467212 0.9979485273361206 0.16511955857276917
1143.638680146721 1.040942668914795 0.16816358268260956
1143.675370146721 1.032454490661621 0.16764487326145172
1143.712060146721 0.8283950090408325 0.15401344001293182
1143.7487501467208 0.9884249567985535 0.16479280591011047
1143.7854401467207 1.0340901613235474 0.16765913367271423
1143.8221301467206 1.0672565698623657 0.16955579817295074
1143.8588201467205 0.8865570425987244 0.15806739032268524
1143.8955101467204 0.7793644666671753 0.15075886249542236
1143.9322001467203 1.1252496242523193 0.17305229604244232
1143.9688901467202 1.0074135065078735 0.16494041681289673
1144.0055801467201 1.103419542312622 0.1693616658449173
1144.04227014672 1.0944551229476929 0.16910263895988464
1144.07896014672 0.9196990132331848 0.15846668183803558
1144.1156501467199 0.9354087710380554 0.1603059470653534
1144.1523401467198 0.8435007929801941 0.15400563180446625
1144.1890301467197 1.0399943590164185 0.16500802338123322
1144.2257201467196 1.0750221014022827 0.16726543009281158
1144.2624101467195 1.022080659866333 0.1649627387523651
1144.2991001467194 0.9500364661216736 0.1604551374912262
1144.3357901467193 1.2486146688461304 0.17827966809272766
1144.3724801467192 1.1323113441467285 0.1709112524986267
1144.4091701467191 1.0819242000579834 0.16753755509853363
1144.445860146719 1.1305946111679077 0.17096343636512756
1144.482550146719 1.1639659404754639 0.17430289089679718
1144.5192401467189 0.8864387273788452 0.15724170207977295
1144.5559301467188 1.0404777526855469 0.1670650839805603
1144.5926201467187 0.7237977981567383 0.14586269855499268
1144.6293101467186 0.7625619769096375 0.14868123829364777
1144.6660001467185 0.7355080842971802 0.14677344262599945
1144.7026901467184 0.5747696161270142 0.13408467173576355
1144.7393801467183 0.34985223412513733 0.11404147744178772
1144.7760701467182 0.3751019239425659 0.11670470982789993
1144.8127601467181 0.3364138603210449 0.11227399110794067
1144.849450146718 0.26650580763816833 0.10513155907392502
1144.886140146718 0.1937950998544693 0.09655094891786575
1144.9228301467178 0.4198397696018219 0.11985865235328674
1144.9595201467178 0.5169041156768799 0.1291801631450653
1144.9962101467177 0.6184893846511841 0.13758951425552368
1145.0329001467176 1.0805717706680298 0.16863270103931427
1145.0695901467175 0.9716560244560242 0.1620623618364334
1145.1062801467174 0.7364723682403564 0.14581863582134247
1145.1429701467173 0.7626169323921204 0.14768540859222412
1145.1796601467172 1.1174689531326294 0.17078113555908203
1145.216350146717 1.0440006256103516 0.16638848185539246
1145.253040146717 0.8735523819923401 0.15538212656974792
1145.289730146717 0.8279985189437866 0.15233813226222992
1145.3264201467168 1.0233542919158936 0.16488111019134521
1145.3631101467167 1.223069429397583 0.17665237188339233
1145.3998001467166 0.8962430357933044 0.15687434375286102
1145.4364901467166 1.136364221572876 0.17145302891731262
1145.4731801467165 1.1541141271591187 0.17262394726276398
1145.5098701467164 0.9147190451622009 0.1577388495206833
1145.5465601467163 0.9148797988891602 0.1579466015100479
1145.5832501467162 1.0509672164916992 0.16628949344158173
1145.619940146716 0.8402003049850464 0.15292155742645264
1145.656630146716 0.9157162308692932 0.157672718167305
1145.693320146716 1.118054986000061 0.17015187442302704
1145.7300101467158 0.9999017119407654 0.1631440669298172
1145.7667001467157 1.044495940208435 0.1661003828048706
1145.8033901467156 0.9912123084068298 0.16267399489879608
1145.8400801467155 1.2402194738388062 0.1774415224790573
1145.8767701467154 0.7795540690422058 0.14865733683109283
1145.9134601467154 0.8878577947616577 0.1559104472398758
1145.9501501467153 1.0133787393569946 0.163770392537117
1145.9868401467152 1.2421679496765137 0.1772458702325821
1146.023530146715 0.9765487909317017 0.16162467002868652
1146.060220146715 0.9051278233528137 0.15703094005584717
1146.096910146715 0.8745623826980591 0.15502552688121796
1146.1336001467148 1.2160545587539673 0.17501944303512573
1146.1702901467147 1.044071912765503 0.16576291620731354
1146.2069801467146 1.228620171546936 0.1755896508693695
1146.2436701467145 1.239639401435852 0.17597085237503052
1146.2803601467144 1.0899797677993774 0.16827940940856934
1146.3170501467143 0.9030616879463196 0.15669557452201843
1146.3537401467142 1.1689438819885254 0.17287689447402954
1146.3904301467142 0.9980537295341492 0.16237762570381165
1146.427120146714 1.1198012828826904 0.1699724942445755
1146.463810146714 0.9547226428985596 0.1598096489906311
1146.5005001467139 1.1015878915786743 0.16867253184318542
1146.5371901467138 0.8060901165008545 0.14989261329174042
1146.5738801467137 0.9031392335891724 0.15631279349327087
1146.6105701467136 1.2237045764923096 0.17543628811836243
1146.6472601467135 0.8520129323005676 0.1513841450214386
1146.6839501467134 1.039512038230896 0.1638493686914444
1146.7206401467133 0.9993935823440552 0.16115505993366241
1146.7573301467132 1.1850330829620361 0.17161108553409576
1146.7940201467131 1.1539779901504517 0.16933076083660126
1146.830710146713 1.109282374382019 0.16681940853595734
1146.867400146713 1.0546152591705322 0.16380643844604492
1146.9040901467129 1.008070707321167 0.16129399836063385
1146.9407801467128 1.1348042488098145 0.16806451976299286
1146.9774701467127 1.0165560245513916 0.1602167785167694
1147.0141601467126 1.0053188800811768 0.16082793474197388
1147.0508501467125 0.9637859463691711 0.15772129595279694
1147.0875401467124 0.9912125468254089 0.16038206219673157
1147.1242301467123 0.9518430233001709 0.1574062556028366
1147.1609201467122 0.9900198578834534 0.16109015047550201
1147.1976101467121 1.1299160718917847 0.1697075515985489
1147.234300146712 1.22269606590271 0.174871027469635
1147.270990146712 0.8955518007278442 0.1551511138677597
1147.3076801467118 1.0929570198059082 0.16735199093818665
1147.3443701467118 0.9976489543914795 0.16153976321220398
1147.3810601467117 0.9778702855110168 0.1603030413389206
1147.4177501467116 1.1529854536056519 0.14974118769168854
1147.4544401467115 0.8905896544456482 0.13423997163772583
1147.4911301467114 0.8967533707618713 0.13502077758312225
1147.5278201467113 0.9327343106269836 0.1371735781431198
1147.5645101467112 0.986763060092926 0.1395287662744522
1147.601200146711 1.0323636531829834 0.14287884533405304
1147.637890146711 1.028188705444336 0.14203257858753204
1147.674580146711 0.9377367496490479 0.13739703595638275
1147.7112701467108 0.9136959910392761 0.1352178007364273
1147.7479601467107 1.1128438711166382 0.14636944234371185
1147.7846501467106 0.9888014793395996 0.14020808041095734
1147.8213401467106 1.1405022144317627 0.14038316905498505
1147.8580301467105 1.0746684074401855 0.14421536028385162
1147.8947201467104 1.0264605283737183 0.14268028736114502
1147.9314101467103 0.7805017232894897 0.12716712057590485
1147.9681001467102 0.8430251479148865 0.13083267211914062
1148.00479014671 1.0032978057861328 0.14045853912830353
1148.04148014671 1.0017061233520508 0.14025132358074188
1148.07817014671 1.0160304307937622 0.14156915247440338
1148.1148601467098 1.0107402801513672 0.14062190055847168
1148.1515501467097 0.8833292722702026 0.13297928869724274
1148.1882401467096 0.8478394746780396 0.1309126913547516
1148.2249301467095 1.0317171812057495 0.14195284247398376
1148.2616201467094 1.0024175643920898 0.14239215850830078
1148.2983101467094 1.2209575176239014 0.15339207649230957
1148.3350001467093 1.0067602396011353 0.14131543040275574
1148.3716901467092 0.887649416923523 0.13483001291751862
1148.408380146709 0.8710785508155823 0.13439086079597473
1148.445070146709 0.9667446613311768 0.1402464210987091
1148.481760146709 0.8533322811126709 0.1325688362121582
1148.5184501467088 0.9884606003761292 0.14037619531154633
1148.5551401467087 0.8532207608222961 0.13147138059139252
1148.5918301467086 1.0090429782867432 0.14086022973060608
1148.6285201467085 0.9722180962562561 0.1379469335079193
1148.6652101467084 1.0934504270553589 0.1446865051984787
1148.7019001467083 0.9925655722618103 0.1394466757774353
1148.7385901467082 0.9426340460777283 0.1386689692735672
1148.7752801467082 1.004307746887207 0.14107580482959747
1148.811970146708 0.8770287036895752 0.13377341628074646
1148.848660146708 1.0630499124526978 0.14365768432617188
1148.8853501467079 0.9154542088508606 0.1350191980600357
1148.9220401467078 0.7458598613739014 0.12413742393255234
1148.9587301467077 1.0917452573776245 0.14528539776802063
1148.9954201467076 0.8160194158554077 0.12908513844013214
1149.0321101467075 1.0055859088897705 0.1414942443370819
1149.0688001467074 0.9093102812767029 0.13493041694164276
1149.1054901467073 0.9178252816200256 0.1345570832490921
1149.1421801467072 0.943585991859436 0.13602159917354584
1149.1788701467071 1.0858404636383057 0.1374710649251938
1149.215560146707 0.714415431022644 0.12292379885911942
1149.252250146707 0.6982630491256714 0.12047703564167023
1149.2889401467069 0.9228426814079285 0.13480344414710999
1149.3256301467068 0.9342673420906067 0.13613072037696838
1149.3623201467067 1.0920346975326538 0.14564858376979828
1149.3990101467066 0.8834336400032043 0.13304176926612854
1149.4357001467065 0.8673134446144104 0.13353759050369263
1149.4723901467064 0.9531614184379578 0.1376471370458603
1149.5090801467063 0.9964119791984558 0.1413523554801941
1149.5457701467062 0.9202295541763306 0.13547784090042114
1149.5824601467061 1.009819746017456 0.14079461991786957
1149.619150146706 1.0791312456130981 0.14410832524299622
1149.655840146706 1.2479666471481323 0.15294238924980164
1149.6925301467058 1.0617879629135132 0.1436612755060196
1149.7292201467058 0.9094208478927612 0.13472990691661835
1149.7659101467057 1.1771681308746338 0.14255286753177643
1149.8026001467056 0.9662739634513855 0.1382526010274887
1149.8392901467055 0.9604777693748474 0.13665534555912018
1149.8759801467054 0.9451227784156799 0.1372605711221695
1149.9126701467053 1.0945240259170532 0.13670668005943298
1149.9493601467052 1.0773606300354004 0.14376620948314667
1149.986050146705 1.0502821207046509 0.1435493677854538
1150.022740146705 0.9396217465400696 0.13416320085525513
1150.059430146705 1.0499041080474854 0.0902847871184349
1150.0961201467048 1.072904109954834 0.09126097708940506
1150.1328101467047 0.943928062915802 0.08559306710958481
1150.1695001467046 0.9061858654022217 0.08772610127925873
1150.2061901467046 0.9374865293502808 0.0896223857998848
1150.2428801467045 1.008000135421753 0.08842887729406357
1150.2795701467044 1.1018420457839966 0.09244707226753235
1150.3162601467043 0.9881289005279541 0.08753981441259384
1150.3529501467042 1.0285441875457764 0.09047310799360275
1150.389640146704 1.221843957901001 0.0999147966504097
1150.426330146704 0.9061068892478943 0.08662544935941696
1150.463020146704 1.0136222839355469 0.09138114750385284
1150.4997101467038 0.8970730304718018 0.08615703135728836
1150.5364001467037 1.0463980436325073 0.09004379063844681
1150.5730901467036 0.9681788086891174 0.09093218296766281
1150.6097801467035 0.9756737351417542 0.09111202508211136
1150.6464701467035 0.8971126079559326 0.09042181074619293
1150.6831601467034 0.7686560153961182 0.08851949870586395
1150.7198501467033 1.00971519947052 0.09469015151262283
1150.7565401467032 0.9670243859291077 0.08652565628290176
1150.793230146703 1.1481261253356934 0.09427318722009659
1150.829920146703 1.0226216316223145 0.08976215124130249
1150.866610146703 1.2514450550079346 0.10160836577415466
1150.9033001467028 0.9975070357322693 0.09429089725017548
1150.9399901467027 0.9898070096969604 0.0932617336511612
1150.9766801467026 0.9291703701019287 0.08896227180957794
1151.0133701467025 0.9395241737365723 0.0897178202867508
1151.0500601467024 0.8603578209877014 0.08982022851705551
1151.0867501467023 1.0615369081497192 0.09060297161340714
1151.1234401467023 0.9651843309402466 0.09035741537809372
1151.1601301467022 0.9404907822608948 0.0928134173154831
1151.196820146702 1.0015723705291748 0.08807145059108734
1151.233510146702 0.7981146574020386 0.08945354074239731
1151.2702001467019 0.8634013533592224 0.08759390562772751
1151.3068901467018 0.942459225654602 0.08985983580350876
1151.3435801467017 0.9323920607566833 0.08833357691764832
1151.3802701467016 0.9338930249214172 0.08933789283037186
1151.4169601467015 1.0429675579071045 0.08975756913423538
1151.4536501467014 0.9883712530136108 0.09132082015275955
1151.4903401467013 1.0042223930358887 0.09239320456981659
1151.5270301467012 0.8480330109596252 0.08901787549257278
1151.5637201467011 1.1319308280944824 0.09348531067371368
1151.600410146701 1.031319260597229 0.09328370541334152
1151.637100146701 0.9279478192329407 0.0891616940498352
1151.6737901467009 1.1562635898590088 0.09446854889392853
1151.7104801467008 1.1806174516677856 0.0954527035355568
1151.7471701467007 1.1802022457122803 0.09652942419052124
1151.7838601467006 1.1493288278579712 0.09701843559741974
1151.8205501467005 1.0173168182373047 0.08859138190746307
1151.8572401467004 0.9687713384628296 0.08644659072160721
1151.8939301467003 1.0550544261932373 0.09020914137363434
