# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
1023290000000000.0 1.32331e+19 269321000000.0 25156300000000.0 45430800000000.0 22334100000.0 4618640000000.0 21318800000000.0 3049830.0 13239100000000.0 106150000000000.0 63013800000000.0 61101700.0 1147780000.0 40246400000.0 102215000000.0 3630750000000.0 -4.42 4.466 [-4.42]
1023290000000000.0 1.25523e+19 285565000000.0 25908500000000.0 45054900000000.0 23773200000.0 4774260000000.0 20266100000000.0 3399540.0 13742800000000.0 96699800000000.0 54863500000000.0 69400300.0 1309500000.0 45220700000.0 111280000000.0 3742710000000.0 -4.4 4.462 [-4.4]
1023290000000000.0 1.19069e+19 302425000000.0 26648800000000.0 44626400000000.0 25267200000.0 4926860000000.0 19226900000000.0 3789660.0 14246400000000.0 87929100000000.0 47687900000000.0 78684200.0 1491090000.0 50727300000.0 120968000000.0 3851820000000.0 -4.38 4.459 [-4.38]
1023290000000000.0 1.12951e+19 319895000000.0 27374500000000.0 44145700000000.0 26815700000.0 5075860000000.0 18204400000000.0 4225160.0 14748900000000.0 79809700000000.0 41383000000000.0 89051400.0 1694530000.0 56811800000.0 131300000000.0 3957580000000.0 -4.36 4.455 [-4.36]
1023290000000000.0 1.0715e+19 337963000000.0 28082700000000.0 43613600000000.0 28417800000.0 5220670000000.0 17201900000000.0 4711630.0 15249400000000.0 72311500000000.0 35854200000000.0 100604000.0 1921940000.0 63521300000.0 142298000000.0 4059440000000.0 -4.34 4.451 [-4.34]
1023290000000000.0 1.01651e+19 356615000000.0 28770500000000.0 43031000000000.0 30072700000.0 5360770000000.0 16222300000000.0 5255420.0 15746900000000.0 65403600000000.0 31015200000000.0 113453000.0 2175600000.0 70905600000.0 153978000000.0 4156880000000.0 -4.32 4.447 [-4.32]
1023290000000000.0 9.64374e+18 375827000000.0 29434500000000.0 42399100000000.0 31778900000.0 5495530000000.0 15268200000000.0 5863650.0 16240200000000.0 59054100000000.0 26787800000000.0 127714000.0 2457880000.0 79016100000.0 166357000000.0 4249360000000.0 -4.3 4.444 [-4.3]
1023290000000000.0 9.14947e+18 395587000000.0 30072600000000.0 41718900000000.0 33536700000.0 5624640000000.0 14342000000000.0 6544510.0 16728500000000.0 53231200000000.0 23101600000000.0 143511000.0 2771330000.0 87906500000.0 179448000000.0 4336360000000.0 -4.28 4.44 [-4.28]
1023290000000000.0 8.68089e+18 415869000000.0 30681400000000.0 40992100000000.0 35344800000.0 5747550000000.0 13445700000000.0 7307190.0 17210900000000.0 47903000000000.0 19893200000000.0 160974000.0 3118600000.0 97631400000.0 193259000000.0 4417340000000.0 -4.26 4.436 [-4.26]
1023290000000000.0 8.23666e+18 436645000000.0 31258100000000.0 40220300000000.0 37202400000.0 5863860000000.0 12581000000000.0 8162080.0 17686400000000.0 43037800000000.0 17105500000000.0 180239000.0 3502470000.0 108247000000.0 207795000000.0 4491800000000.0 -4.24 4.433 [-4.24]
1023290000000000.0 7.81551e+18 457878000000.0 31799800000000.0 39405700000000.0 39108300000.0 5973160000000.0 11749400000000.0 9120870.0 18154000000000.0 38605100000000.0 14687500000000.0 201444000.0 3925790000.0 119810000000.0 223057000000.0 4559240000000.0 -4.22 4.429 [-4.22]
1023290000000000.0 7.41623e+18 479536000000.0 32303600000000.0 38550300000000.0 41061800000.0 6075120000000.0 10951800000000.0 10196900.0 18612800000000.0 34574400000000.0 12593800000000.0 224736000.0 4391570000.0 132376000000.0 239039000000.0 4619160000000.0 -4.2 4.425 [-4.2]
1023290000000000.0 7.03771e+18 501579000000.0 32766900000000.0 37656600000000.0 43062000000.0 6169420000000.0 10189300000000.0 11405000.0 19062000000000.0 30916900000000.0 10783700000000.0 250262000.0 4902840000.0 146002000000.0 255732000000.0 4671130000000.0 -4.18 4.422 [-4.18]
1023290000000000.0 6.67883e+18 523961000000.0 33187300000000.0 36727200000000.0 45108100000.0 6255790000000.0 9462240000000.0 12762200.0 19500700000000.0 27604200000000.0 9221390000000.0 278171000.0 5462720000.0 160744000000.0 273118000000.0 4714710000000.0 -4.16 4.418 [-4.16]
1023290000000000.0 6.33852e+18 546631000000.0 33561900000000.0 35764600000000.0 47198800000.0 6333960000000.0 8770830000000.0 14287500.0 19927800000000.0 24609500000000.0 7874920000000.0 308618000.0 6074320000.0 176653000000.0 291174000000.0 4749460000000.0 -4.14 4.415 [-4.14]
1023290000000000.0 6.01587e+18 569543000000.0 33889100000000.0 34772200000000.0 49333800000.0 6403790000000.0 8115210000000.0 16002300.0 20342600000000.0 21907500000000.0 6716360000000.0 341745000.0 6740800000.0 193782000000.0 309869000000.0 4775070000000.0 -4.12 4.411 [-4.12]
1023290000000000.0 5.70996e+18 592644000000.0 34166800000000.0 33753100000000.0 51512300000.0 6465110000000.0 7495130000000.0 17930900.0 20744500000000.0 19474000000000.0 5720920000000.0 377695000.0 7465250000.0 212176000000.0 329164000000.0 4791210000000.0 -4.1 4.408 [-4.1]
1023290000000000.0 5.41991e+18 615876000000.0 34393500000000.0 32710800000000.0 53733700000.0 6517830000000.0 6910180000000.0 20100400.0 21132500000000.0 17286300000000.0 4866900000000.0 416601000.0 8250700000.0 231877000000.0 349014000000.0 4797620000000.0 -4.08 4.404 [-4.08]
1023290000000000.0 5.14488e+18 639181000000.0 34567600000000.0 31648700000000.0 55997200000.0 6561850000000.0 6359760000000.0 22541300.0 21505800000000.0 15322800000000.0 4135240000000.0 458589000.0 9100040000.0 252922000000.0 369361000000.0 4794050000000.0 -4.06 4.401 [-4.06]
1023290000000000.0 4.88408e+18 662493000000.0 34688200000000.0 30570400000000.0 58301900000.0 6597140000000.0 5843080000000.0 25288000.0 21863800000000.0 13563600000000.0 3509250000000.0 503765000.0 10016000000.0 275337000000.0 390141000000.0 4780340000000.0 -4.04 4.397 [-4.04]
1023290000000000.0 4.63675e+18 685746000000.0 34754200000000.0 29479500000000.0 60646900000.0 6623670000000.0 5359220000000.0 28379000.0 22205700000000.0 11990000000000.0 2974400000000.0 552220000.0 11000900000.0 299141000000.0 411281000000.0 4756360000000.0 -4.02 4.394 [-4.02]
1023290000000000.0 4.40229e+18 708835000000.0 34764900000000.0 28380600000000.0 63028200000.0 6641400000000.0 4907420000000.0 31854900.0 22530400000000.0 10585600000000.0 2518250000000.0 603964000.0 12056100000.0 324327000000.0 432693000000.0 4722080000000.0 -4.0 4.39 [-4.0]
1023290000000000.0 4.17982e+18 731779000000.0 34721200000000.0 27275900000000.0 65452200000.0 6650520000000.0 4486000000000.0 35769100.0 22838000000000.0 9332480000000.0 2129330000000.0 659158000.0 13185100000.0 350921000000.0 454287000000.0 4677450000000.0 -3.98 4.387 [-3.98]
1023290000000000.0 3.96882e+18 754474000000.0 34622800000000.0 26169800000000.0 67914900000.0 6651070000000.0 4094020000000.0 40173700.0 23127400000000.0 8216910000000.0 1798320000000.0 717764000.0 14388600000.0 378893000000.0 475955000000.0 4622580000000.0 -3.96 4.384 [-3.96]
1023290000000000.0 3.76855e+18 776891000000.0 34470600000000.0 25065100000000.0 70419000000.0 6643160000000.0 3729960000000.0 45133300.0 23398200000000.0 7224580000000.0 1516800000000.0 779832000.0 15668700000.0 408228000000.0 497588000000.0 4557520000000.0 -3.94 4.38 [-3.94]
1023290000000000.0 3.57865e+18 798875000000.0 34264700000000.0 23967100000000.0 72956300000.0 6626850000000.0 3393020000000.0 50708500.0 23649300000000.0 6344400000000.0 1277940000000.0 845154000.0 17022900000.0 438835000000.0 519058000000.0 4482570000000.0 -3.92 4.377 [-3.92]
1023290000000000.0 3.39848e+18 820403000000.0 34006700000000.0 22878400000000.0 75529400000.0 6602340000000.0 3081600000000.0 56978600.0 23880200000000.0 5564240000000.0 1075410000000.0 913694000.0 18451700000.0 470664000000.0 540239000000.0 4397960000000.0 -3.9 4.374 [-3.9]
1023290000000000.0 3.22752e+18 841412000000.0 33698100000000.0 21802300000000.0 78137500000.0 6569800000000.0 2794350000000.0 64028300.0 24090600000000.0 4873740000000.0 903873000000.0 985309000.0 19954100000.0 503625000000.0 560991000000.0 4304050000000.0 -3.88 4.37 [-3.88]
1023290000000000.0 3.06527e+18 861843000000.0 33340800000000.0 20741900000000.0 80780100000.0 6529450000000.0 2529900000000.0 71952300.0 24279700000000.0 4263430000000.0 758770000000.0 1059810000.0 21527800000.0 537607000000.0 581167000000.0 4201220000000.0 -3.86 4.367 [-3.86]
1023290000000000.0 2.91129e+18 881636000000.0 32937000000000.0 19700100000000.0 83456000000.0 6481510000000.0 2286940000000.0 80855600.0 24447000000000.0 3724750000000.0 636173000000.0 1136940000.0 23169900000.0 572475000000.0 600616000000.0 4089990000000.0 -3.84 4.364 [-3.84]
1023290000000000.0 2.76513e+18 900740000000.0 32488900000000.0 18679700000000.0 86164700000.0 6426230000000.0 2064120000000.0 90855700.0 24592100000000.0 3249930000000.0 532716000000.0 1216430000.0 24876100000.0 608071000000.0 619186000000.0 3970900000000.0 -3.82 4.361 [-3.82]
1023290000000000.0 2.62639e+18 919115000000.0 31999300000000.0 17683100000000.0 88906300000.0 6363880000000.0 1860180000000.0 102083000.0 24714400000000.0 2831980000000.0 445517000000.0 1297970000.0 26641700000.0 644221000000.0 636718000000.0 3844590000000.0 -3.8 4.357 [-3.8]
1023290000000000.0 2.49469e+18 936706000000.0 31470800000000.0 16712600000000.0 91678800000.0 6294690000000.0 1673850000000.0 114681000.0 24813400000000.0 2464550000000.0 372111000000.0 1381160000.0 28460700000.0 680724000000.0 653055000000.0 3711740000000.0 -3.78 4.354 [-3.78]
1023290000000000.0 2.36963e+18 953487000000.0 30906700000000.0 15769800000000.0 94483700000.0 6219060000000.0 1503920000000.0 128813000.0 24888800000000.0 2141990000000.0 310389000000.0 1465610000.0 30325900000.0 717354000000.0 668049000000.0 3573100000000.0 -3.76 4.351 [-3.76]
1023290000000000.0 2.25089e+18 969417000000.0 30309700000000.0 14856700000000.0 97319600000.0 6137240000000.0 1349210000000.0 144655000.0 24940100000000.0 1859160000000.0 258555000000.0 1550870000.0 32229500000.0 753873000000.0 681552000000.0 3429470000000.0 -3.74 4.348 [-3.74]
1023290000000000.0 2.13812e+18 984473000000.0 29683200000000.0 13974600000000.0 100187000000.0 6049560000000.0 1208620000000.0 162406000.0 24966800000000.0 1611520000000.0 215082000000.0 1636480000.0 34162600000.0 790026000000.0 693421000000.0 3281690000000.0 -3.72 4.344 [-3.72]
1023290000000000.0 2.03104e+18 998638000000.0 29030300000000.0 13124600000000.0 103085000000.0 5956360000000.0 1081080000000.0 182282000.0 24968800000000.0 1394960000000.0 178667000000.0 1721980000.0 36115500000.0 825538000000.0 703530000000.0 3130660000000.0 -3.7 4.341 [-3.7]
1023290000000000.0 1.92933e+18 1011900000000.0 28354200000000.0 12307600000000.0 106015000000.0 5857990000000.0 965576000000.0 204524000.0 24945600000000.0 1205850000000.0 148204000000.0 1806860000.0 38078100000.0 860135000000.0 711764000000.0 2977290000000.0 -3.68 4.338 [-3.68]
1023290000000000.0 1.83273e+18 1024250000000.0 27658400000000.0 11524300000000.0 108977000000.0 5754800000000.0 861153000000.0 229398000.0 24897000000000.0 1040920000000.0 122755000000.0 1890660000.0 40039700000.0 893536000000.0 718024000000.0 2822510000000.0 -3.66 4.335 [-3.66]
1023290000000000.0 1.74098e+18 1035690000000.0 26945900000000.0 10774900000000.0 111973000000.0 5647170000000.0 766908000000.0 257194000.0 24822900000000.0 897267000000.0 101524000000.0 1972890000.0 41989300000.0 925460000000.0 722231000000.0 2667240000000.0 -3.64 4.331 [-3.64]
1023290000000000.0 1.65382e+18 1046220000000.0 26219700000000.0 10059800000000.0 115003000000.0 5535410000000.0 681994000000.0 288232000.0 24723100000000.0 772323000000.0 83835600000.0 2053080000.0 43915600000.0 955628000000.0 724328000000.0 2512400000000.0 -3.62 4.328 [-3.62]
1023290000000000.0 1.57103e+18 1055850000000.0 25483100000000.0 9378700000000.0 118069000000.0 5419980000000.0 605608000000.0 322866000.0 24597300000000.0 663802000000.0 69120400000.0 2130790000.0 45807600000.0 983779000000.0 724283000000.0 2358870000000.0 -3.6 4.325 [-3.6]
1023290000000000.0 1.49239e+18 1064610000000.0 24739000000000.0 8731490000000.0 121173000000.0 5301220000000.0 537012000000.0 361479000.0 24445800000000.0 569678000000.0 56896800000.0 2205640000.0 47654600000.0 1009670000000.0 722081000000.0 2207540000000.0 -3.58 4.322 [-3.58]
1023290000000000.0 1.41769e+18 1072510000000.0 23990200000000.0 8117740000000.0 124317000000.0 5179510000000.0 475513000000.0 404490000.0 24268500000000.0 488158000000.0 46758500000.0 2277260000.0 49446700000.0 1033080000000.0 717736000000.0 2059200000000.0 -3.56 4.318 [-3.56]
1023290000000000.0 1.34673e+18 1079580000000.0 23239200000000.0 7536890000000.0 127504000000.0 5055220000000.0 420465000000.0 452357000.0 24065500000000.0 417656000000.0 38362600000.0 2345300000.0 51174400000.0 1053810000000.0 711290000000.0 1914590000000.0 -3.54 4.315 [-3.54]
1023290000000000.0 1.27932e+18 1085840000000.0 22488600000000.0 6988280000000.0 130735000000.0 4928690000000.0 371274000000.0 505576000.0 23837000000000.0 356773000000.0 31420700000.0 2409480000.0 52829200000.0 1071700000000.0 702803000000.0 1774400000000.0 -3.52 4.312 [-3.52]
1023290000000000.0 1.21534e+18 1091210000000.0 21740900000000.0 6471850000000.0 134003000000.0 4800450000000.0 327442000000.0 564624000.0 23583600000000.0 304336000000.0 25695700000.0 2469200000.0 54396200000.0 1086570000000.0 692439000000.0 1639330000000.0 -3.5 4.308 [-3.5]
1023290000000000.0 1.15446e+18 1096040000000.0 20997400000000.0 5984200000000.0 137344000000.0 4670520000000.0 288287000000.0 630291000.0 23305000000000.0 259078000000.0 20967900000.0 2525290000.0 55891900000.0 1098490000000.0 680087000000.0 1509510000000.0 -3.48 4.305 [-3.48]
1023290000000000.0 1.09668e+18 1100030000000.0 20260800000000.0 5526920000000.0 140727000000.0 4539530000000.0 253517000000.0 703003000.0 23002200000000.0 220227000000.0 17082700000.0 2576550000.0 57288800000.0 1107230000000.0 666091000000.0 1385750000000.0 -3.46 4.302 [-3.46]
1023290000000000.0 1.04179e+18 1103350000000.0 19532700000000.0 5098050000000.0 144159000000.0 4407760000000.0 222641000000.0 783515000.0 22675700000000.0 186886000000.0 13892100000.0 2623240000.0 58591400000.0 1112850000000.0 650521000000.0 1268240000000.0 -3.44 4.298 [-3.44]
1023290000000000.0 9.89663e+17 1106010000000.0 18814600000000.0 4696540000000.0 147642000000.0 4275530000000.0 195269000000.0 872560000.0 22326100000000.0 158320000000.0 11276500000.0 2665280000.0 59797400000.0 1115360000000.0 633532000000.0 1157210000000.0 -3.42 4.295 [-3.42]
1023290000000000.0 9.40145e+17 1108040000000.0 18107900000000.0 4321230000000.0 151185000000.0 4143140000000.0 171038000000.0 970932000.0 21954200000000.0 133885000000.0 9136070000.0 2702610000.0 60906000000.0 1114810000000.0 615294000000.0 1052810000000.0 -3.4 4.292 [-3.4]
1023290000000000.0 8.93108e+17 1109470000000.0 17413900000000.0 3970960000000.0 154791000000.0 4010900000000.0 149620000000.0 1079480000.0 21560800000000.0 113019000000.0 7387760000.0 2735210000.0 61917700000.0 1111300000000.0 595976000000.0 955094000000.0 -3.38 4.288 [-3.38]
1023290000000000.0 8.48428e+17 1110330000000.0 16733400000000.0 3644560000000.0 158464000000.0 3879070000000.0 130718000000.0 1199110000.0 21146900000000.0 95231400000.0 5962420000.0 2763130000.0 62834400000.0 1104940000000.0 575754000000.0 864047000000.0 -3.36 4.285 [-3.36]
1023290000000000.0 8.0599e+17 1110640000000.0 16067600000000.0 3340860000000.0 162207000000.0 3747960000000.0 114061000000.0 1330790000.0 20713500000000.0 80096000000.0 4802660000.0 2786410000.0 63659100000.0 1095880000000.0 554800000000.0 779583000000.0 -3.34 4.282 [-3.34]
