# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
39810700000000.0 1.37124e+16 1874540000000.0 26713400000000.0 6973890000000.0 304529000000.0 5245280000000.0 559855000000.0 4075580000.0 33932700000000.0 135191000000.0 3929760000.0 3751070000.0 380028000000.0 640948000000.0 1841650000000.0 1440840000000.0 -4.0 [-4.0]
39810700000000.0 1.29225e+16 1858560000000.0 25404400000000.0 6364390000000.0 313949000000.0 5050690000000.0 485810000000.0 4566730000.0 32943000000000.0 111456000000.0 3087090000.0 3833570000.0 403757000000.0 630459000000.0 1753140000000.0 1285820000000.0 -3.98 [-3.98]
39810700000000.0 1.2183e+16 1842140000000.0 24154800000000.0 5805810000000.0 323271000000.0 4858690000000.0 421394000000.0 5106930000.0 31934300000000.0 91868300000.0 2424910000.0 3906520000.0 427300000000.0 618143000000.0 1664820000000.0 1144850000000.0 -3.96 [-3.96]
39810700000000.0 1.14906e+16 1825570000000.0 22964800000000.0 5292600000000.0 332503000000.0 4669890000000.0 365247000000.0 5701560000.0 30920000000000.0 75671600000.0 1903730000.0 3970360000.0 450654000000.0 604360000000.0 1577840000000.0 1016070000000.0 -3.94 [-3.94]
39810700000000.0 1.0841e+16 1808640000000.0 21828800000000.0 4822030000000.0 341616000000.0 4484100000000.0 316416000000.0 6353670000.0 29893400000000.0 62293200000.0 1493840000.0 4024670000.0 473483000000.0 588953000000.0 1491740000000.0 899469000000.0 -3.92 [-3.92]
39810700000000.0 1.02308e+16 1791350000000.0 20743600000000.0 4390560000000.0 350605000000.0 4301450000000.0 273956000000.0 7067920000.0 28856700000000.0 51240100000.0 1171380000.0 4069480000.0 495602000000.0 572028000000.0 1406820000000.0 794187000000.0 -3.9 [-3.9]
39810700000000.0 9657610000000000.0 1773770000000.0 19707800000000.0 3995160000000.0 359453000000.0 4122240000000.0 237068000000.0 7848540000.0 27813900000000.0 42114300000.0 917882000.0 4104970000.0 516820000000.0 553748000000.0 1323470000000.0 699432000000.0 -3.88 [-3.88]
39810700000000.0 9119010000000000.0 1755990000000.0 18719800000000.0 3632950000000.0 368148000000.0 3946800000000.0 205045000000.0 8699890000.0 26768800000000.0 34585600000.0 718754000.0 4131460000.0 536947000000.0 534295000000.0 1242060000000.0 614430000000.0 -3.86 [-3.86]
39810700000000.0 8611770000000000.0 1737880000000.0 17775600000000.0 3300920000000.0 376685000000.0 3774930000000.0 177218000000.0 9628110000.0 25722800000000.0 28368100000.0 562170000.0 4149010000.0 555850000000.0 513787000000.0 1162740000000.0 538281000000.0 -3.84 [-3.84]
39810700000000.0 8134650000000000.0 1719670000000.0 16875300000000.0 2996920000000.0 385046000000.0 3607140000000.0 153084000000.0 10637000000.0 24680700000000.0 23244800000.0 439318000.0 4158180000.0 573339000000.0 492459000000.0 1085900000000.0 470373000000.0 -3.82 [-3.82]
