H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
5.37032e+12	2.79477e+17	2.16273e+08	3.98998e+10	1.90654e+11	6.01498e+09	2.10923e+11	9.45205e+02	1.52593e+10	3.01595e+12	6.40526e+12	9.48564e+04	5.52617e+06	3.25219e+07	4.79897e+09
5.37032e+12	2.64359e+17	2.35945e+08	4.24048e+10	1.94872e+11	6.44132e+09	2.09974e+11	1.05843e+03	1.64249e+10	2.90270e+12	5.85739e+12	1.13927e+05	6.47835e+06	3.68593e+07	5.14787e+09
5.37032e+12	2.50115e+17	2.57108e+08	4.50075e+10	1.98932e+11	6.89166e+09	2.08729e+11	1.18537e+03	1.76613e+10	2.78791e+12	5.34688e+12	1.36548e+05	7.58147e+06	4.17053e+07	5.51386e+09
5.37032e+12	2.36688e+17	2.79852e+08	4.77080e+10	2.02827e+11	7.36665e+09	2.07190e+11	1.32765e+03	1.89704e+10	2.67205e+12	4.87206e+12	1.63323e+05	8.85727e+06	4.71104e+07	5.89704e+09
5.37032e+12	2.24028e+17	3.04271e+08	5.05065e+10	2.06547e+11	7.86682e+09	2.05360e+11	1.48704e+03	2.03533e+10	2.55561e+12	4.43130e+12	1.94952e+05	1.03303e+07	5.31292e+07	6.29748e+09
5.37032e+12	2.12084e+17	3.30461e+08	5.34027e+10	2.10085e+11	8.39264e+09	2.03243e+11	1.66550e+03	2.18113e+10	2.43905e+12	4.02295e+12	2.32241e+05	1.20284e+07	5.98203e+07	6.71517e+09
5.37032e+12	2.00813e+17	3.58523e+08	5.63960e+10	2.13434e+11	8.94438e+09	2.00842e+11	1.86521e+03	2.33448e+10	2.32282e+12	3.64540e+12	2.76114e+05	1.39825e+07	6.72466e+07	7.15000e+09
5.37032e+12	1.90173e+17	3.88553e+08	5.94851e+10	2.16584e+11	9.52214e+09	1.98165e+11	2.08852e+03	2.49540e+10	2.20737e+12	3.29706e+12	3.27625e+05	1.62274e+07	7.54751e+07	7.60176e+09
5.37032e+12	1.80124e+17	4.20664e+08	6.26693e+10	2.19531e+11	1.01261e+10	1.95216e+11	2.33816e+03	2.66391e+10	2.09313e+12	2.97629e+12	3.87996e+05	1.88026e+07	8.45787e+07	8.07024e+09
5.37032e+12	1.70632e+17	4.54967e+08	6.59469e+10	2.22267e+11	1.07561e+10	1.92005e+11	2.61715e+03	2.83998e+10	1.98049e+12	2.68160e+12	4.58603e+05	2.17516e+07	9.46329e+07	8.55502e+09
