H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
4.36516e+13	2.68641e+18	1.33411e+09	2.73302e+11	1.47960e+12	9.28416e+07	4.03621e+10	1.76362e+12	5.34164e+03	1.01566e+11	2.75182e+13	6.66977e+13	3.12642e+04	4.62646e+05	2.91891e+07	1.90589e+08	3.27312e+10
4.36516e+13	2.53965e+18	1.46017e+09	2.91486e+11	1.51727e+12	1.01983e+08	4.33233e+10	1.76204e+12	5.98104e+03	1.09608e+11	2.66249e+13	6.12672e+13	3.73655e+04	5.58816e+05	3.43763e+07	2.16950e+08	3.52486e+10
4.36516e+13	2.40150e+18	1.59613e+09	3.10443e+11	1.55386e+12	1.11964e+08	4.64623e+10	1.75800e+12	6.69857e+03	1.18182e+11	2.57089e+13	5.61833e+13	4.45719e+04	6.73511e+05	4.04124e+07	2.46532e+08	3.79017e+10
4.36516e+13	2.27142e+18	1.74264e+09	3.30180e+11	1.58929e+12	1.22854e+08	4.97858e+10	1.75152e+12	7.50364e+03	1.27305e+11	2.47742e+13	5.14325e+13	5.30686e+04	8.10014e+05	4.74241e+07	2.79669e+08	4.06928e+10
4.36516e+13	2.14887e+18	1.90037e+09	3.50706e+11	1.62347e+12	1.34726e+08	5.33000e+10	1.74260e+12	8.40675e+03	1.36997e+11	2.38245e+13	4.70010e+13	6.30696e+04	9.72141e+05	5.55554e+07	3.16727e+08	4.36238e+10
4.36516e+13	2.03337e+18	2.07003e+09	3.72023e+11	1.65634e+12	1.47657e+08	5.70110e+10	1.73125e+12	9.41957e+03	1.47272e+11	2.28637e+13	4.28748e+13	7.48215e+04	1.16432e+06	6.49692e+07	3.58099e+08	4.66959e+10
4.36516e+13	1.92449e+18	2.25232e+09	3.94134e+11	1.68783e+12	1.61726e+08	6.09237e+10	1.71748e+12	1.05550e+04	1.58145e+11	2.18959e+13	3.90404e+13	8.86069e+04	1.39164e+06	7.58493e+07	4.04208e+08	4.99101e+10
4.36516e+13	1.82178e+18	2.44801e+09	4.17038e+11	1.71786e+12	1.77017e+08	6.50423e+10	1.70133e+12	1.18271e+04	1.69624e+11	2.09248e+13	3.54838e+13	1.04750e+05	1.66002e+06	8.84035e+07	4.55514e+08	5.32664e+10
4.36516e+13	1.72488e+18	2.65788e+09	4.40735e+11	1.74638e+12	1.93615e+08	6.93703e+10	1.68282e+12	1.32517e+04	1.81717e+11	1.99542e+13	3.21915e+13	1.23621e+05	1.97623e+06	1.02866e+08	5.12510e+08	5.67647e+10
4.36516e+13	1.63341e+18	2.88271e+09	4.65219e+11	1.77332e+12	2.11607e+08	7.39098e+10	1.66200e+12	1.48461e+04	1.94429e+11	1.89881e+13	2.91499e+13	1.45642e+05	2.34804e+06	1.19498e+08	5.75721e+08	6.04038e+10
4.36516e+13	1.54705e+18	3.12337e+09	4.90484e+11	1.79862e+12	2.31088e+08	7.86629e+10	1.63892e+12	1.66303e+04	2.07764e+11	1.80299e+13	2.63461e+13	1.71299e+05	2.78439e+06	1.38594e+08	6.45706e+08	6.41817e+10
4.36516e+13	1.46547e+18	3.38059e+09	5.16515e+11	1.82224e+12	2.52136e+08	8.36273e+10	1.61362e+12	1.86237e+04	2.21714e+11	1.70831e+13	2.37663e+13	2.01128e+05	3.29543e+06	1.60485e+08	7.23082e+08	6.80964e+10
4.36516e+13	1.38841e+18	3.65549e+09	5.43309e+11	1.84410e+12	2.74873e+08	8.88059e+10	1.58619e+12	2.08536e+04	2.36286e+11	1.61510e+13	2.13986e+13	2.35771e+05	3.89280e+06	1.85536e+08	8.08455e+08	7.21434e+10
4.36516e+13	1.31559e+18	3.94888e+09	5.70846e+11	1.86418e+12	2.99383e+08	9.41942e+10	1.55669e+12	2.33453e+04	2.51469e+11	1.52368e+13	1.92299e+13	2.75925e+05	4.58972e+06	2.14159e+08	9.02514e+08	7.63189e+10
4.36516e+13	1.24673e+18	4.26140e+09	5.99094e+11	1.88241e+12	3.25732e+08	9.97838e+10	1.52521e+12	2.61246e+04	2.67238e+11	1.43432e+13	1.72475e+13	3.22363e+05	5.40106e+06	2.46808e+08	1.00600e+09	8.06183e+10
4.36516e+13	1.18161e+18	4.59397e+09	6.28029e+11	1.89876e+12	3.54013e+08	1.05569e+11	1.49184e+12	2.92236e+04	2.83581e+11	1.34728e+13	1.54395e+13	3.75973e+05	6.34371e+06	2.83989e+08	1.11967e+09	8.50354e+10
4.36516e+13	1.12000e+18	4.94740e+09	6.57619e+11	1.91318e+12	3.84308e+08	1.11540e+11	1.45670e+12	3.26772e+04	3.00475e+11	1.26279e+13	1.37941e+13	4.37746e+05	7.43670e+06	3.26260e+08	1.24433e+09	8.95632e+10
4.36516e+13	1.06170e+18	5.32250e+09	6.87826e+11	1.92562e+12	4.16693e+08	1.17686e+11	1.41990e+12	3.65236e+04	3.17899e+11	1.18105e+13	1.23003e+13	5.08790e+05	8.70145e+06	3.74239e+08	1.38082e+09	9.41936e+10
4.36516e+13	1.00651e+18	5.72005e+09	7.18607e+11	1.93605e+12	4.51239e+08	1.23995e+11	1.38156e+12	4.08054e+04	3.35824e+11	1.10224e+13	1.09470e+13	5.90336e+05	1.01619e+07	4.28606e+08	1.53004e+09	9.89177e+10
4.36516e+13	9.54268e+17	6.14079e+09	7.49916e+11	1.94443e+12	4.88014e+08	1.30451e+11	1.34182e+12	4.55699e+04	3.54221e+11	1.02650e+13	9.72387e+12	6.83754e+05	1.18449e+07	4.90107e+08	1.69290e+09	1.03725e+11
4.36516e+13	9.04795e+17	6.58544e+09	7.81698e+11	1.95073e+12	5.27075e+08	1.37038e+11	1.30082e+12	5.08699e+04	3.73058e+11	9.53955e+12	8.62085e+12	7.90567e+05	1.37802e+07	5.59560e+08	1.87037e+09	1.08605e+11
4.36516e+13	8.57936e+17	7.05454e+09	8.13889e+11	1.95491e+12	5.68463e+08	1.43736e+11	1.25872e+12	5.67623e+04	3.92299e+11	8.84680e+12	7.62839e+12	9.12431e+05	1.60010e+07	6.37861e+08	2.06346e+09	1.13545e+11
4.36516e+13	8.13545e+17	7.54874e+09	8.46423e+11	1.95694e+12	6.12225e+08	1.50525e+11	1.21568e+12	6.33137e+04	4.11907e+11	8.18734e+12	6.73744e+12	1.05121e+06	1.85440e+07	7.25981e+08	2.27318e+09	1.18531e+11
4.36516e+13	7.71484e+17	8.06845e+09	8.79225e+11	1.95680e+12	6.58382e+08	1.57383e+11	1.17185e+12	7.05954e+04	4.31842e+11	7.56149e+12	5.93938e+12	1.20891e+06	2.14497e+07	8.24983e+08	2.50062e+09	1.23549e+11
4.36516e+13	7.31629e+17	8.61426e+09	9.12222e+11	1.95447e+12	7.06974e+08	1.64288e+11	1.12741e+12	7.86916e+04	4.52068e+11	6.96933e+12	5.22619e+12	1.38778e+06	2.47629e+07	9.36014e+08	2.74683e+09	1.28584e+11
4.36516e+13	6.93861e+17	9.18648e+09	9.45328e+11	1.94992e+12	7.58011e+08	1.71216e+11	1.08254e+12	8.76939e+04	4.72545e+11	6.41070e+12	4.59023e+12	1.59024e+06	2.85325e+07	1.06031e+09	3.01291e+09	1.33618e+11
4.36516e+13	6.58069e+17	9.78552e+09	9.78454e+11	1.94315e+12	8.11510e+08	1.78141e+11	1.03740e+12	9.77078e+04	4.93232e+11	5.88519e+12	4.02441e+12	1.81899e+06	3.28122e+07	1.19922e+09	3.29995e+09	1.38635e+11
4.36516e+13	6.24139e+17	1.04118e+10	1.01152e+12	1.93413e+12	8.67491e+08	1.85041e+11	9.92156e+11	1.08854e+05	5.14096e+11	5.39212e+12	3.52198e+12	2.07701e+06	3.76621e+07	1.35421e+09	3.60912e+09	1.43616e+11
4.36516e+13	5.91989e+17	1.10645e+10	1.04438e+12	1.92288e+12	9.25864e+08	1.91881e+11	9.47013e+11	1.21251e+05	5.35069e+11	4.93110e+12	3.07707e+12	2.36706e+06	4.31411e+07	1.52670e+09	3.94136e+09	1.48540e+11
4.36516e+13	5.61506e+17	1.17444e+10	1.07695e+12	1.90938e+12	9.86678e+08	1.98642e+11	9.02103e+11	1.35058e+05	5.56129e+11	4.50086e+12	2.68364e+12	2.69282e+06	4.93223e+07	1.71845e+09	4.29791e+09	1.53388e+11
4.36516e+13	5.32609e+17	1.24510e+10	1.10913e+12	1.89366e+12	1.04989e+09	2.05295e+11	8.57598e+11	1.50442e+05	5.77230e+11	4.10052e+12	2.33655e+12	3.05788e+06	5.62788e+07	1.93115e+09	4.67978e+09	1.58139e+11
4.36516e+13	5.05214e+17	1.31842e+10	1.14080e+12	1.87571e+12	1.11548e+09	2.11815e+11	8.13651e+11	1.67594e+05	5.98330e+11	3.72894e+12	2.03097e+12	3.46615e+06	6.40903e+07	2.16666e+09	5.08795e+09	1.62772e+11
4.36516e+13	4.79241e+17	1.39434e+10	1.17182e+12	1.85556e+12	1.18339e+09	2.18176e+11	7.70406e+11	1.86726e+05	6.19385e+11	3.38490e+12	1.76245e+12	3.92182e+06	7.28426e+07	2.42691e+09	5.52340e+09	1.67264e+11
4.36516e+13	4.54619e+17	1.47283e+10	1.20209e+12	1.83325e+12	1.25362e+09	2.24354e+11	7.27998e+11	2.08088e+05	6.40358e+11	3.06716e+12	1.52699e+12	4.42946e+06	8.26277e+07	2.71397e+09	5.98698e+09	1.71593e+11
4.36516e+13	4.31273e+17	1.55375e+10	1.23145e+12	1.80880e+12	1.32605e+09	2.30322e+11	6.86553e+11	2.31943e+05	6.61197e+11	2.77440e+12	1.32089e+12	4.99354e+06	9.35403e+07	3.02991e+09	6.47955e+09	1.75736e+11
4.36516e+13	4.09149e+17	1.63731e+10	1.25987e+12	1.78226e+12	1.40090e+09	2.36074e+11	6.46177e+11	2.58653e+05	6.81899e+11	2.50523e+12	1.14086e+12	5.62033e+06	1.05695e+08	3.37712e+09	7.00147e+09	1.79671e+11
4.36516e+13	3.88173e+17	1.72297e+10	1.28708e+12	1.75370e+12	1.47774e+09	2.41564e+11	6.06991e+11	2.88494e+05	7.02366e+11	2.25847e+12	9.83911e+11	6.31326e+06	1.19179e+08	3.75756e+09	7.55358e+09	1.83374e+11
4.36516e+13	3.68285e+17	1.81088e+10	1.31305e+12	1.72316e+12	1.55677e+09	2.46789e+11	5.69058e+11	3.21919e+05	7.22598e+11	2.03260e+12	8.47274e+11	7.07921e+06	1.34124e+08	4.17385e+09	8.13625e+09	1.86824e+11
4.36516e+13	3.49430e+17	1.90085e+10	1.33762e+12	1.69073e+12	1.63786e+09	2.51725e+11	5.32461e+11	3.59362e+05	7.42542e+11	1.82635e+12	7.28559e+11	7.92357e+06	1.50641e+08	4.62829e+09	8.74965e+09	1.89999e+11
4.36516e+13	3.31556e+17	1.99277e+10	1.36068e+12	1.65649e+12	1.72102e+09	2.56359e+11	4.97259e+11	4.01344e+05	7.62167e+11	1.63841e+12	6.25585e+11	8.85260e+06	1.68858e+08	5.12334e+09	9.39380e+09	1.92876e+11
4.36516e+13	3.14609e+17	2.08643e+10	1.38210e+12	1.62052e+12	1.80617e+09	2.60675e+11	4.63498e+11	4.48438e+05	7.81431e+11	1.46749e+12	5.36411e+11	9.87238e+06	1.88901e+08	5.66143e+09	1.00686e+10	1.95437e+11
4.36516e+13	2.98542e+17	2.18167e+10	1.40177e+12	1.58294e+12	1.89328e+09	2.64658e+11	4.31215e+11	5.01296e+05	8.00297e+11	1.31237e+12	4.59320e+11	1.09892e+07	2.10900e+08	6.24495e+09	1.07735e+10	1.97661e+11
4.36516e+13	2.83306e+17	2.27841e+10	1.41961e+12	1.54383e+12	1.98239e+09	2.68304e+11	4.00420e+11	5.60694e+05	8.18743e+11	1.17182e+12	3.92758e+11	1.22105e+07	2.35004e+08	6.87657e+09	1.15080e+10	1.99530e+11
4.36516e+13	2.68868e+17	2.37612e+10	1.43545e+12	1.50336e+12	2.07321e+09	2.71589e+11	3.71160e+11	6.27357e+05	8.36695e+11	1.04484e+12	3.35433e+11	1.35398e+07	2.61303e+08	7.55773e+09	1.22708e+10	2.01026e+11
4.36516e+13	2.55171e+17	2.47501e+10	1.44928e+12	1.46160e+12	2.16607e+09	2.74523e+11	3.43391e+11	7.02369e+05	8.54169e+11	9.30176e+11	2.86072e+11	1.49874e+07	2.89995e+08	8.29175e+09	1.30609e+10	2.02134e+11
4.36516e+13	2.42190e+17	2.57451e+10	1.46097e+12	1.41873e+12	2.26064e+09	2.77087e+11	3.17138e+11	7.86666e+05	8.71093e+11	8.26936e+11	2.43677e+11	1.65559e+07	3.21160e+08	9.07971e+09	1.38766e+10	2.02841e+11
4.36516e+13	2.29884e+17	2.67428e+10	1.47042e+12	1.37490e+12	2.35682e+09	2.79274e+11	2.92384e+11	8.81404e+05	8.87433e+11	7.34147e+11	2.07314e+11	1.82502e+07	3.54915e+08	9.92323e+09	1.47158e+10	2.03134e+11
