# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
43651600000000.0 2.98542e+17 21816700000.0 1401770000000.0 1582940000000.0 1893280000.0 264658000000.0 431215000000.0 501296.0 800297000000.0 1312370000000.0 459320000000.0 10989200.0 210900000.0 6244950000.0 10773500000.0 197661000000.0 -4.18 4.425 [-4.18]
43651600000000.0 2.83306e+17 22784100000.0 1419610000000.0 1543830000000.0 1982390000.0 268304000000.0 400420000000.0 560694.0 818743000000.0 1171820000000.0 392758000000.0 12210500.0 235004000.0 6876570000.0 11508000000.0 199530000000.0 -4.16 4.422 [-4.16]
43651600000000.0 2.68868e+17 23761200000.0 1435450000000.0 1503360000000.0 2073210000.0 271589000000.0 371160000000.0 627357.0 836695000000.0 1044840000000.0 335433000000.0 13539800.0 261303000.0 7557730000.0 12270800000.0 201026000000.0 -4.14 4.418 [-4.14]
43651600000000.0 2.55171e+17 24750100000.0 1449280000000.0 1461600000000.0 2166070000.0 274523000000.0 343391000000.0 702369.0 854169000000.0 930176000000.0 286072000000.0 14987400.0 289995000.0 8291750000.0 13060900000.0 202134000000.0 -4.12 4.415 [-4.12]
43651600000000.0 2.4219e+17 25745100000.0 1460970000000.0 1418730000000.0 2260640000.0 277087000000.0 317138000000.0 786666.0 871093000000.0 826936000000.0 243677000000.0 16555900.0 321160000.0 9079710000.0 13876600000.0 202841000000.0 -4.1 4.411 [-4.1]
43651600000000.0 2.29884e+17 26742800000.0 1470420000000.0 1374900000000.0 2356820000.0 279274000000.0 292384000000.0 881404.0 887433000000.0 734147000000.0 207314000000.0 18250200.0 354915000.0 9923230000.0 14715800000.0 203134000000.0 -4.08 4.407 [-4.08]
43651600000000.0 2.18213e+17 27744500000.0 1477640000000.0 1330210000000.0 2454900000.0 281094000000.0 269079000000.0 988048.0 903185000000.0 650826000000.0 176150000000.0 20079100.0 391440000.0 10824700000.0 15576200000.0 203004000000.0 -4.06 4.404 [-4.06]
43651600000000.0 2.07149e+17 28746900000.0 1482590000000.0 1284840000000.0 2554780000.0 282543000000.0 247204000000.0 1108050.0 918310000000.0 576168000000.0 149490000000.0 22046500.0 430832000.0 11785000000.0 16454900000.0 202444000000.0 -4.04 4.4 [-4.04]
43651600000000.0 1.96654e+17 29744200000.0 1485170000000.0 1238930000000.0 2656220000.0 283611000000.0 226718000000.0 1243060.0 932762000000.0 509372000000.0 126707000000.0 24153600.0 473175000.0 12804700000.0 17349200000.0 201447000000.0 -4.02 4.397 [-4.02]
43651600000000.0 1.867e+17 30734900000.0 1485390000000.0 1192660000000.0 2759260000.0 284304000000.0 207578000000.0 1394980.0 946518000000.0 449712000000.0 107265000000.0 26404200.0 518567000.0 13884200000.0 18255300000.0 200011000000.0 -4.0 4.394 [-4.0]
43651600000000.0 1.77259e+17 31716500000.0 1483250000000.0 1146170000000.0 2863910000.0 284626000000.0 189736000000.0 1565930.0 959550000000.0 396510000000.0 90697800000.0 28800000.0 567086000.0 15023300000.0 19169100000.0 198135000000.0 -3.98 4.39 [-3.98]
43651600000000.0 1.68305e+17 32686100000.0 1478760000000.0 1099630000000.0 2970140000.0 284580000000.0 173142000000.0 1758280.0 971830000000.0 349141000000.0 76597400000.0 31341300.0 618787000.0 16221200000.0 20086300000.0 195822000000.0 -3.96 4.387 [-3.96]
43651600000000.0 1.59806e+17 33641400000.0 1471950000000.0 1053140000000.0 3077980000.0 284169000000.0 157730000000.0 1974830.0 983335000000.0 306999000000.0 64604000000.0 34028700.0 673746000.0 17477100000.0 21002400000.0 193075000000.0 -3.94 4.383 [-3.94]
43651600000000.0 1.51754e+17 34577200000.0 1462880000000.0 1006980000000.0 3187160000.0 283404000000.0 143478000000.0 2218110.0 994023000000.0 269642000000.0 54435900000.0 36853100.0 731830000.0 18786800000.0 21911200000.0 189911000000.0 -3.92 4.38 [-3.92]
43651600000000.0 1.44109e+17 35493000000.0 1451560000000.0 961172000000.0 3297850000.0 282286000000.0 130295000000.0 2491870.0 1003880000000.0 236502000000.0 45807300000.0 39815500.0 793146000.0 20149100000.0 22808100000.0 186332000000.0 -3.9 4.377 [-3.9]
43651600000000.0 1.36855e+17 36385200000.0 1438090000000.0 915898000000.0 3409960000.0 280827000000.0 118137000000.0 2799670.0 1012880000000.0 207167000000.0 38499400000.0 42907200.0 857590000.0 21559600000.0 23686900000.0 182357000000.0 -3.88 4.373 [-3.88]
43651600000000.0 1.29971e+17 37251300000.0 1422530000000.0 871290000000.0 3523430000.0 279034000000.0 106945000000.0 3145640.0 1021000000000.0 181235000000.0 32317600000.0 46119300.0 925064000.0 23013300000.0 24541400000.0 178002000000.0 -3.86 4.37 [-3.86]
43651600000000.0 1.23438e+17 38089000000.0 1405000000000.0 827469000000.0 3638250000.0 276918000000.0 96662600000.0 3534380.0 1028210000000.0 158345000000.0 27094700000.0 49441200.0 995434000.0 24504400000.0 25365300000.0 173288000000.0 -3.84 4.367 [-3.84]
43651600000000.0 1.17231e+17 38896800000.0 1385550000000.0 784508000000.0 3754480000.0 274485000000.0 87225500000.0 3971380.0 1034490000000.0 138148000000.0 22683500000.0 52863500.0 1068600000.0 26027100000.0 26151900000.0 168233000000.0 -3.82 4.363 [-3.82]
43651600000000.0 1.11344e+17 39671100000.0 1364360000000.0 742593000000.0 3871900000.0 271755000000.0 78596500000.0 4461660.0 1039820000000.0 120385000000.0 18969200000.0 56365500.0 1144200000.0 27571900000.0 26894500000.0 162875000000.0 -3.8 4.36 [-3.8]
43651600000000.0 1.05757e+17 40411400000.0 1341530000000.0 701777000000.0 3990620000.0 268737000000.0 70713700000.0 5011870.0 1044180000000.0 104769000000.0 15842400000.0 59934500.0 1222040000.0 29131100000.0 27586500000.0 157239000000.0 -3.78 4.357 [-3.78]
43651600000000.0 1.00451e+17 41115600000.0 1317180000000.0 662140000000.0 4110570000.0 265442000000.0 63525300000.0 5629030.0 1047540000000.0 91057700000.0 13213500000.0 63552000.0 1301800000.0 30694900000.0 28221500000.0 151355000000.0 -3.76 4.353 [-3.76]
43651600000000.0 9.54137e+16 41781900000.0 1291430000000.0 623754000000.0 4231720000.0 261884000000.0 56982100000.0 6320920.0 1049900000000.0 79035200000.0 11005800000.0 67198000.0 1383140000.0 32252800000.0 28793300000.0 145259000000.0 -3.74 4.35 [-3.74]
43651600000000.0 9.06302e+16 42410400000.0 1264440000000.0 586675000000.0 4354140000.0 258079000000.0 51036600000.0 7096180.0 1051230000000.0 68507200000.0 9154330000.0 70854500.0 1465700000.0 33794200000.0 29295800000.0 138986000000.0 -3.72 4.347 [-3.72]
43651600000000.0 8.60875e+16 43000000000.0 1236340000000.0 550950000000.0 4477800000.0 254040000000.0 45643700000.0 7964310.0 1051510000000.0 59300400000.0 7603560000.0 74500200.0 1549050000.0 35307300000.0 29723600000.0 132575000000.0 -3.7 4.344 [-3.7]
43651600000000.0 8.17787e+16 43549900000.0 1207310000000.0 516660000000.0 4602660000.0 249790000000.0 40766100000.0 8934840.0 1050760000000.0 51268600000.0 6307720000.0 78111000.0 1632630000.0 36779600000.0 30072400000.0 126072000000.0 -3.68 4.34 [-3.68]
43651600000000.0 7.76812e+16 44060600000.0 1177410000000.0 483744000000.0 4728890000.0 245331000000.0 36351600000.0 10021200.0 1048920000000.0 44254800000.0 5223910000.0 81672400.0 1716200000.0 38200200000.0 30337200000.0 119501000000.0 -3.66 4.337 [-3.66]
43651600000000.0 7.37839e+16 44531900000.0 1146770000000.0 452219000000.0 4856540000.0 240675000000.0 32362900000.0 11236500.0 1045990000000.0 38138500000.0 4318740000.0 85164500.0 1799320000.0 39556900000.0 30514200000.0 112902000000.0 -3.64 4.334 [-3.64]
43651600000000.0 7.00872e+16 44963800000.0 1115610000000.0 422175000000.0 4985490000.0 235856000000.0 28774400000.0 12592400.0 1041990000000.0 32825600000.0 3565700000.0 88560800.0 1881240000.0 40837000000.0 30602500000.0 106329000000.0 -3.62 4.33 [-3.62]
