H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
7.58577e+14	3.32561e+19	3.93031e+10	6.62148e+12	2.84499e+13	1.01397e+12	2.89110e+13	1.85310e+05	2.66408e+12	3.75531e+14	6.86449e+14	2.25909e+07	1.22105e+09	6.53439e+09	8.18464e+11
7.58577e+14	3.14760e+19	4.27423e+10	7.01191e+12	2.89802e+13	1.08321e+12	2.86636e+13	2.07575e+05	2.85865e+12	3.59174e+14	6.24704e+14	2.69690e+07	1.42444e+09	7.37158e+09	8.74269e+11
7.58577e+14	2.97968e+19	4.64315e+10	7.41603e+12	2.94849e+13	1.15602e+12	2.83756e+13	2.32514e+05	3.06385e+12	3.42807e+14	5.67471e+14	3.21310e+07	1.65894e+09	8.30260e+09	9.32494e+11
7.58577e+14	2.82119e+19	5.03838e+10	7.83377e+12	2.99629e+13	1.23244e+12	2.80478e+13	2.60425e+05	3.27979e+12	3.26494e+14	5.14512e+14	3.82049e+07	1.92888e+09	9.33637e+09	9.93130e+11
7.58578e+14	2.67146e+19	5.46077e+10	8.26466e+12	3.04131e+13	1.31240e+12	2.76806e+13	2.91570e+05	3.50618e+12	3.10292e+14	4.65592e+14	4.53370e+07	2.23909e+09	1.04829e+10	1.05617e+12
7.58578e+14	2.53018e+19	5.91303e+10	8.70911e+12	3.08344e+13	1.39611e+12	2.72755e+13	3.26485e+05	3.74373e+12	2.94267e+14	4.20543e+14	5.36964e+07	2.59498e+09	1.17511e+10	1.12154e+12
7.58577e+14	2.39677e+19	6.39639e+10	9.16676e+12	3.12260e+13	1.48350e+12	2.68334e+13	3.65556e+05	3.99221e+12	2.78472e+14	3.79131e+14	6.34746e+07	3.00260e+09	1.31520e+10	1.18920e+12
7.58577e+14	2.27073e+19	6.91235e+10	9.63725e+12	3.15869e+13	1.57452e+12	2.63555e+13	4.09238e+05	4.25143e+12	2.62958e+14	3.41143e+14	7.48897e+07	3.46872e+09	1.46971e+10	1.25908e+12
7.58577e+14	2.15158e+19	7.46205e+10	1.01201e+13	3.19162e+13	1.66904e+12	2.58431e+13	4.57992e+05	4.52105e+12	2.47773e+14	3.06364e+14	8.81878e+07	4.00087e+09	1.63988e+10	1.33112e+12
7.58577e+14	2.03891e+19	8.04703e+10	1.06148e+13	3.22130e+13	1.76695e+12	2.52977e+13	5.12386e+05	4.80085e+12	2.32962e+14	2.74591e+14	1.03648e+08	4.60739e+09	1.82700e+10	1.40521e+12
7.58577e+14	1.93233e+19	8.66875e+10	1.11208e+13	3.24767e+13	1.86812e+12	2.47212e+13	5.73039e+05	5.09051e+12	2.18565e+14	2.45632e+14	1.21586e+08	5.29753e+09	2.03243e+10	1.48125e+12
7.58577e+14	1.83151e+19	9.32868e+10	1.16376e+13	3.27063e+13	1.97238e+12	2.41154e+13	6.40641e+05	5.38966e+12	2.04618e+14	2.19295e+14	1.42356e+08	6.08153e+09	2.25760e+10	1.55910e+12
7.58577e+14	1.73609e+19	1.00281e+11	1.21643e+13	3.29012e+13	2.07951e+12	2.34824e+13	7.15945e+05	5.69785e+12	1.91151e+14	1.95396e+14	1.66356e+08	6.97063e+09	2.50403e+10	1.63863e+12
7.58577e+14	1.64576e+19	1.07687e+11	1.27004e+13	3.30608e+13	2.18930e+12	2.28244e+13	7.99836e+05	6.01469e+12	1.78189e+14	1.73757e+14	1.94036e+08	7.97745e+09	2.77331e+10	1.71966e+12
7.58577e+14	1.56025e+19	1.15513e+11	1.32445e+13	3.31844e+13	2.30142e+12	2.21440e+13	8.93200e+05	6.33950e+12	1.65757e+14	1.54214e+14	2.25883e+08	9.11524e+09	3.06702e+10	1.80201e+12
7.58577e+14	1.47928e+19	1.23771e+11	1.37959e+13	3.32714e+13	2.41561e+12	2.14438e+13	9.97116e+05	6.67177e+12	1.53869e+14	1.36602e+14	2.62453e+08	1.03991e+10	3.38690e+10	1.88548e+12
7.58577e+14	1.40258e+19	1.32471e+11	1.43533e+13	3.33212e+13	2.53148e+12	2.07261e+13	1.11271e+06	7.01078e+12	1.42535e+14	1.20764e+14	3.04356e+08	1.18451e+10	3.73473e+10	1.96985e+12
7.58577e+14	1.32993e+19	1.41621e+11	1.49154e+13	3.33335e+13	2.64870e+12	1.99940e+13	1.24132e+06	7.35590e+12	1.31764e+14	1.06558e+14	3.52268e+08	1.34711e+10	4.11233e+10	2.05488e+12
7.58577e+14	1.26110e+19	1.51233e+11	1.54811e+13	3.33078e+13	2.76688e+12	1.92502e+13	1.38441e+06	7.70645e+12	1.21557e+14	9.38475e+13	4.06937e+08	1.52963e+10	4.52153e+10	2.14031e+12
7.58577e+14	1.19589e+19	1.61313e+11	1.60488e+13	3.32438e+13	2.88563e+12	1.84977e+13	1.54366e+06	8.06172e+12	1.11914e+14	8.25003e+13	4.69180e+08	1.73413e+10	4.96421e+10	2.22586e+12
7.58577e+14	1.13409e+19	1.71866e+11	1.66170e+13	3.31412e+13	3.00451e+12	1.77394e+13	1.72091e+06	8.42101e+12	1.02830e+14	7.23928e+13	5.39895e+08	1.96287e+10	5.44230e+10	2.31124e+12
7.58577e+14	1.07553e+19	1.82896e+11	1.71842e+13	3.29999e+13	3.12310e+12	1.69784e+13	1.91829e+06	8.78357e+12	9.42965e+13	6.34093e+13	6.20064e+08	2.21825e+10	5.95770e+10	2.39615e+12
