H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.34896e+14	4.53338e+17	3.10080e+11	2.44312e+13	3.34298e+13	1.07171e+13	1.78209e+12	4.86201e+09	1.81596e+11	7.21231e+11
1.34896e+14	4.29637e+17	3.27543e+11	2.45838e+13	3.21055e+13	9.34756e+12	1.48841e+12	5.40866e+09	1.95408e+11	7.53433e+11
1.34896e+14	4.07237e+17	3.45574e+11	2.47040e+13	3.07762e+13	8.14286e+12	1.24194e+12	6.01168e+09	2.09949e+11	7.85247e+11
1.34896e+14	3.86065e+17	3.64144e+11	2.47909e+13	2.94466e+13	7.08479e+12	1.03533e+12	6.67591e+09	2.25219e+11	8.16490e+11
1.34896e+14	3.66051e+17	3.83213e+11	2.48432e+13	2.81210e+13	6.15694e+12	8.62316e+11	7.40638e+09	2.41215e+11	8.46976e+11
1.34896e+14	3.47113e+17	4.02748e+11	2.48596e+13	2.68029e+13	5.34375e+12	7.17473e+11	8.20907e+09	2.57935e+11	8.76504e+11
1.34896e+14	3.29235e+17	4.22657e+11	2.48401e+13	2.54996e+13	4.63385e+12	5.96623e+11	9.08678e+09	2.75314e+11	9.04863e+11
1.34896e+14	3.12307e+17	4.42924e+11	2.47830e+13	2.42122e+13	4.01315e+12	4.95605e+11	1.00475e+10	2.93366e+11	9.31873e+11
1.34896e+14	2.96288e+17	4.63497e+11	2.46891e+13	2.29450e+13	3.47152e+12	4.11310e+11	1.10969e+10	3.12061e+11	9.57307e+11
1.34896e+14	2.81142e+17	4.84283e+11	2.45583e+13	2.17032e+13	3.00004e+12	3.41101e+11	1.22382e+10	3.31310e+11	9.80987e+11
1.34896e+14	2.66809e+17	5.05234e+11	2.43908e+13	2.04896e+13	2.58979e+12	2.82632e+11	1.34779e+10	3.51072e+11	1.00272e+12
1.34896e+14	2.53242e+17	5.26284e+11	2.41874e+13	1.93073e+13	2.23324e+12	2.33983e+11	1.48212e+10	3.71281e+11	1.02232e+12
1.34896e+14	2.40409e+17	5.47346e+11	2.39490e+13	1.81600e+13	1.92396e+12	1.93566e+11	1.62715e+10	3.91836e+11	1.03961e+12
1.34896e+14	2.28247e+17	5.68392e+11	2.36763e+13	1.70483e+13	1.65553e+12	1.59963e+11	1.78362e+10	4.12683e+11	1.05443e+12
1.34896e+14	2.16719e+17	5.89365e+11	2.33712e+13	1.59741e+13	1.42281e+12	1.32052e+11	1.95199e+10	4.33727e+11	1.06662e+12
1.34896e+14	2.05808e+17	6.10150e+11	2.30352e+13	1.49414e+13	1.22164e+12	1.08925e+11	2.13229e+10	4.54814e+11	1.07608e+12
1.34896e+14	1.95468e+17	6.30712e+11	2.26702e+13	1.39501e+13	1.04775e+12	8.97599e+10	2.32502e+10	4.75846e+11	1.08267e+12
1.34896e+14	1.85669e+17	6.50985e+11	2.22780e+13	1.30017e+13	8.97603e+11	7.38933e+10	2.53039e+10	4.96696e+11	1.08634e+12
1.34896e+14	1.76380e+17	6.70921e+11	2.18610e+13	1.20965e+13	7.68102e+11	6.07685e+10	2.74860e+10	5.17232e+11	1.08700e+12
1.34896e+14	1.67577e+17	6.90439e+11	2.14213e+13	1.12357e+13	6.56594e+11	4.99269e+10	2.97955e+10	5.37289e+11	1.08466e+12
1.34896e+14	1.59225e+17	7.09551e+11	2.09611e+13	1.04179e+13	5.60521e+11	4.09679e+10	3.22369e+10	5.56813e+11	1.07924e+12
1.34896e+14	1.51309e+17	7.28152e+11	2.04832e+13	9.64434e+12	4.77999e+11	3.35837e+10	3.48040e+10	5.75588e+11	1.07084e+12
1.34896e+14	1.43810e+17	7.46197e+11	1.99902e+13	8.91480e+12	4.07215e+11	2.75053e+10	3.74933e+10	5.93477e+11	1.05953e+12
1.34896e+14	1.36685e+17	7.63690e+11	1.94829e+13	8.22657e+12	3.46411e+11	2.24942e+10	4.03088e+10	6.10368e+11	1.04531e+12
1.34896e+14	1.29924e+17	7.80579e+11	1.89645e+13	7.57977e+12	2.94317e+11	1.83736e+10	4.32429e+10	6.26120e+11	1.02834e+12
1.34896e+14	1.23497e+17	7.96854e+11	1.84363e+13	6.97244e+12	2.49676e+11	1.49845e+10	4.62951e+10	6.40619e+11	1.00870e+12
1.34896e+14	1.17406e+17	8.12445e+11	1.79021e+13	6.40500e+12	2.11572e+11	1.22077e+10	4.94513e+10	6.53728e+11	9.86653e+11
1.34896e+14	1.11631e+17	8.27327e+11	1.73641e+13	5.87604e+12	1.79086e+11	9.93494e+09	5.27042e+10	6.65352e+11	9.62411e+11
1.34896e+14	1.06140e+17	8.41533e+11	1.68224e+13	5.38241e+12	1.51343e+11	8.07181e+09	5.60554e+10	6.75422e+11	9.36048e+11
1.34896e+14	1.00923e+17	8.55021e+11	1.62797e+13	4.92330e+12	1.27714e+11	6.54843e+09	5.94936e+10	6.83845e+11	9.07840e+11
1.34896e+14	9.59711e+16	8.67781e+11	1.57381e+13	4.49745e+12	1.07624e+11	5.30523e+09	6.30064e+10	6.90590e+11	8.78041e+11
1.34896e+14	9.12661e+16	8.79802e+11	1.51988e+13	4.10294e+12	9.05595e+10	4.29150e+09	6.65878e+10	6.95593e+11	8.46876e+11
1.34896e+14	8.67969e+16	8.91082e+11	1.46634e+13	3.73822e+12	7.60871e+10	3.46622e+09	7.02264e+10	6.98845e+11	8.14595e+11
1.34896e+14	8.25511e+16	9.01616e+11	1.41334e+13	3.40165e+12	6.38305e+10	2.79533e+09	7.39124e+10	7.00338e+11	7.81445e+11
1.34896e+14	7.85172e+16	9.11405e+11	1.36100e+13	3.09157e+12	5.34652e+10	2.25074e+09	7.76354e+10	7.00084e+11	7.47668e+11
1.34896e+14	7.46840e+16	9.20449e+11	1.30942e+13	2.80636e+12	4.47123e+10	1.80934e+09	8.13853e+10	6.98106e+11	7.13497e+11
1.34896e+14	7.10412e+16	9.28754e+11	1.25870e+13	2.54445e+12	3.73322e+10	1.45214e+09	8.51516e+10	6.94446e+11	6.79158e+11
1.34896e+14	6.75733e+16	9.36339e+11	1.20884e+13	2.30394e+12	3.11102e+10	1.16313e+09	8.89278e+10	6.89146e+11	6.44788e+11
1.34896e+14	6.42834e+16	9.43182e+11	1.16010e+13	2.08414e+12	2.58898e+10	9.30409e+08	9.26943e+10	6.82301e+11	6.10739e+11
1.34896e+14	6.11562e+16	9.49305e+11	1.11245e+13	1.88320e+12	2.15089e+10	7.42989e+08	9.64464e+10	6.73970e+11	5.77110e+11
1.34896e+14	5.81835e+16	9.54718e+11	1.06595e+13	1.69977e+12	1.78387e+10	5.92310e+08	1.00173e+11	6.64241e+11	5.44068e+11
1.34896e+14	5.53573e+16	9.59432e+11	1.02063e+13	1.53253e+12	1.47690e+10	4.71372e+08	1.03866e+11	6.53202e+11	5.11755e+11
1.34896e+14	5.26708e+16	9.63459e+11	9.76550e+12	1.38030e+12	1.22061e+10	3.74483e+08	1.07513e+11	6.40962e+11	4.80301e+11
1.34896e+14	5.01165e+16	9.66810e+11	9.33720e+12	1.24188e+12	1.00699e+10	2.96991e+08	1.11106e+11	6.27617e+11	4.49809e+11
1.34896e+14	4.76880e+16	9.69497e+11	8.92166e+12	1.11620e+12	8.29257e+09	2.35124e+08	1.14634e+11	6.13274e+11	4.20371e+11
1.34896e+14	4.53790e+16	9.71534e+11	8.51903e+12	1.00222e+12	6.81653e+09	1.85822e+08	1.18087e+11	5.98040e+11	3.92060e+11
1.34896e+14	4.31835e+16	9.72932e+11	8.12939e+12	8.98985e+11	5.59290e+09	1.46602e+08	1.21456e+11	5.82021e+11	3.64930e+11
1.34896e+14	4.10952e+16	9.73702e+11	7.75261e+12	8.05559e+11	4.58021e+09	1.15453e+08	1.24736e+11	5.65311e+11	3.39016e+11
1.34896e+14	3.91145e+16	9.73864e+11	7.38979e+12	7.21326e+11	3.74537e+09	9.08101e+07	1.27906e+11	5.48081e+11	3.14413e+11
1.34896e+14	3.72256e+16	9.73423e+11	7.03881e+12	6.45101e+11	3.05560e+09	7.12674e+07	1.30974e+11	5.30315e+11	2.91003e+11
1.34896e+14	3.54292e+16	9.72394e+11	6.70056e+12	5.76372e+11	2.48806e+09	5.58336e+07	1.33924e+11	5.12166e+11	2.68853e+11
1.34896e+14	3.37204e+16	9.70789e+11	6.37488e+12	5.14464e+11	2.02196e+09	4.36662e+07	1.36747e+11	4.93725e+11	2.47954e+11
1.34896e+14	3.20913e+16	9.68615e+11	6.06083e+12	4.58655e+11	1.63931e+09	3.40764e+07	1.39439e+11	4.75032e+11	2.28245e+11
1.34896e+14	3.05463e+16	9.65907e+11	5.75991e+12	4.08631e+11	1.32702e+09	2.65620e+07	1.41972e+11	4.56294e+11	2.09802e+11
1.34896e+14	2.90801e+16	9.62675e+11	5.47165e+12	3.63810e+11	1.07250e+09	2.06800e+07	1.44345e+11	4.37572e+11	1.92577e+11
1.34896e+14	2.76816e+16	9.58906e+11	5.19427e+12	3.23513e+11	8.64676e+08	1.60657e+07	1.46564e+11	4.18828e+11	1.76447e+11
1.34896e+14	2.63511e+16	9.54625e+11	4.92831e+12	2.87406e+11	6.95694e+08	1.24606e+07	1.48616e+11	4.00187e+11	1.61418e+11
1.34896e+14	2.50852e+16	9.49844e+11	4.67345e+12	2.55087e+11	5.58573e+08	9.64874e+06	1.50491e+11	3.81714e+11	1.47446e+11
