H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
5.75440e+12	2.99470e+17	2.31723e+08	4.27511e+10	2.04292e+11	6.44480e+09	2.26011e+11	1.01272e+03	1.63505e+10	3.23170e+12	6.86349e+12	1.01636e+05	5.92123e+06	3.48475e+07	5.14219e+09
5.75440e+12	2.83270e+17	2.52801e+08	4.54352e+10	2.08811e+11	6.90161e+09	2.24994e+11	1.13404e+03	1.75994e+10	3.11034e+12	6.27643e+12	1.22071e+05	6.94149e+06	3.94951e+07	5.51605e+09
5.75440e+12	2.68007e+17	2.75476e+08	4.82239e+10	2.13162e+11	7.38414e+09	2.23660e+11	1.27005e+03	1.89243e+10	2.98734e+12	5.72939e+12	1.46308e+05	8.12346e+06	4.46877e+07	5.90821e+09
5.75440e+12	2.53620e+17	2.99845e+08	5.11174e+10	2.17335e+11	7.89307e+09	2.22011e+11	1.42249e+03	2.03269e+10	2.86320e+12	5.22062e+12	1.74997e+05	9.49047e+06	5.04793e+07	6.31880e+09
5.75440e+12	2.40053e+17	3.26008e+08	5.41159e+10	2.21322e+11	8.42899e+09	2.20050e+11	1.59327e+03	2.18088e+10	2.73843e+12	4.74832e+12	2.08886e+05	1.10688e+07	5.69285e+07	6.74788e+09
5.75440e+12	2.27255e+17	3.54070e+08	5.72191e+10	2.25113e+11	8.99238e+09	2.17781e+11	1.78448e+03	2.33710e+10	2.61353e+12	4.31076e+12	2.48841e+05	1.28883e+07	6.40981e+07	7.19544e+09
5.75440e+12	2.15178e+17	3.84132e+08	6.04260e+10	2.28701e+11	9.58348e+09	2.15209e+11	1.99842e+03	2.50140e+10	2.48900e+12	3.90623e+12	2.95845e+05	1.49819e+07	7.20549e+07	7.66133e+09
5.75440e+12	2.03777e+17	4.16312e+08	6.37362e+10	2.32077e+11	1.02026e+10	2.12340e+11	2.23772e+03	2.67385e+10	2.36528e+12	3.53294e+12	3.51043e+05	1.73875e+07	8.08723e+07	8.14544e+09
5.75440e+12	1.93009e+17	4.50716e+08	6.71479e+10	2.35235e+11	1.08497e+10	2.09180e+11	2.50519e+03	2.85441e+10	2.24286e+12	3.18922e+12	4.15729e+05	2.01468e+07	9.06271e+07	8.64744e+09
5.75440e+12	1.82838e+17	4.87471e+08	7.06598e+10	2.38166e+11	1.15248e+10	2.05739e+11	2.80413e+03	3.04308e+10	2.12217e+12	2.87345e+12	4.91383e+05	2.33065e+07	1.01400e+08	9.16687e+09
5.75440e+12	1.73231e+17	5.26720e+08	7.42707e+10	2.40864e+11	1.22278e+10	2.02027e+11	3.13842e+03	3.23988e+10	2.00362e+12	2.58403e+12	5.79697e+05	2.69190e+07	1.13275e+08	9.70318e+09
5.75440e+12	1.64149e+17	5.68536e+08	7.79760e+10	2.43323e+11	1.29576e+10	1.98052e+11	3.51132e+03	3.44445e+10	1.88757e+12	2.31924e+12	6.82570e+05	3.10422e+07	1.26350e+08	1.02559e+10
5.75440e+12	1.55560e+17	6.13039e+08	8.17723e+10	2.45536e+11	1.37133e+10	1.93828e+11	3.92714e+03	3.65660e+10	1.77439e+12	2.07754e+12	8.02163e+05	3.57407e+07	1.40722e+08	1.08241e+10
5.75440e+12	1.47436e+17	6.60338e+08	8.56556e+10	2.47498e+11	1.44939e+10	1.89368e+11	4.39052e+03	3.87609e+10	1.66438e+12	1.85740e+12	9.40914e+05	4.10861e+07	1.56495e+08	1.14072e+10
5.75440e+12	1.39749e+17	7.10540e+08	8.96207e+10	2.49203e+11	1.52978e+10	1.84686e+11	4.90661e+03	4.10260e+10	1.55782e+12	1.65736e+12	1.10155e+06	4.71570e+07	1.73778e+08	1.20040e+10
5.75440e+12	1.32475e+17	7.63754e+08	9.36623e+10	2.50645e+11	1.61235e+10	1.79800e+11	5.48116e+03	4.33580e+10	1.45494e+12	1.47600e+12	1.28716e+06	5.40406e+07	1.92686e+08	1.26133e+10
5.75440e+12	1.25589e+17	8.20077e+08	9.77741e+10	2.51820e+11	1.69691e+10	1.74725e+11	6.12051e+03	4.57532e+10	1.35596e+12	1.31194e+12	1.50117e+06	6.18324e+07	2.13337e+08	1.32341e+10
5.75440e+12	1.19069e+17	8.79616e+08	1.01949e+11	2.52723e+11	1.78325e+10	1.69481e+11	6.83190e+03	4.82077e+10	1.26103e+12	1.16388e+12	1.74742e+06	7.06375e+07	2.35856e+08	1.38647e+10
5.75440e+12	1.12895e+17	9.42440e+08	1.06179e+11	2.53349e+11	1.87112e+10	1.64087e+11	7.62291e+03	5.07165e+10	1.17028e+12	1.03055e+12	2.03016e+06	8.05707e+07	2.60374e+08	1.45038e+10
5.75440e+12	1.07047e+17	1.00863e+09	1.10456e+11	2.53695e+11	1.96025e+10	1.58564e+11	8.50239e+03	5.32751e+10	1.08379e+12	9.10759e+11	2.35412e+06	9.17571e+07	2.87024e+08	1.51495e+10
5.75440e+12	1.01507e+17	1.07823e+09	1.14768e+11	2.53756e+11	2.05034e+10	1.52931e+11	9.47980e+03	5.58777e+10	1.00162e+12	8.03372e+11	2.72449e+06	1.04333e+08	3.15948e+08	1.58001e+10
