# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
1023290000000000.0 7.84636e+18 6799480000000.0 1222950000000000.0 4450700000000000.0 753117000000.0 293275000000000.0 1785450000000000.0 161008000.0 941326000000000.0 9062740000000000.0 3006750000000000.0 636483000.0 17054000000.0 1419780000000.0 20529700000000.0 396021000000000.0 -4.74 [-4.74]
1023290000000000.0 6.96966e+18 8165340000000.0 1333900000000000.0 4284840000000000.0 887867000000.0 310763000000000.0 1584610000000000.0 210775000.0 981853000000000.0 7628130000000000.0 2277090000000000.0 811532000.0 22289000000.0 1725800000000.0 23885600000000.0 408522000000000.0 -4.72 [-4.72]
1023280000000000.0 5.98525e+18 10344000000000.0 1493610000000000.0 4026900000000000.0 1064600000000.0 326116000000000.0 1353140000000000.0 286628000.0 1004220000000000.0 6130680000000000.0 1597380000000000.0 1098230000.0 31987000000.0 2221810000000.0 28539100000000.0 419252000000000.0 -4.7 [-4.7]
1023290000000000.0 5.27767e+18 12541400000000.0 1626030000000000.0 3787060000000000.0 1225400000000.0 336060000000000.0 1179800000000000.0 370813000.0 1020150000000000.0 5028240000000000.0 1173990000000000.0 1439150000.0 44187100000.0 2749730000000.0 32728900000000.0 423784000000000.0 -4.68 [-4.68]
1023290000000000.0 4.62112e+18 15272000000000.0 1759320000000000.0 3513020000000000.0 1396020000000.0 341166000000000.0 1019330000000000.0 481616000.0 1025360000000000.0 4025240000000000.0 839119000000000.0 1913560000.0 62376300000.0 3397610000000.0 37392300000000.0 423646000000000.0 -4.66 [-4.66]
1023290000000000.0 4.00134e+18 18701500000000.0 1883830000000000.0 3196150000000000.0 1573290000000.0 339847000000000.0 871267000000000.0 633106000.0 1020050000000000.0 3102360000000000.0 574802000000000.0 2603230000.0 90435800000.0 4179890000000.0 42627000000000.0 417689000000000.0 -4.64 [-4.64]
1023290000000000.0 3.42318e+18 22956200000000.0 1985150000000000.0 2842750000000000.0 1751780000000.0 331011000000000.0 737881000000000.0 848264000.0 1008730000000000.0 2273350000000000.0 373103000000000.0 3644080000.0 134127000000.0 5083600000000.0 48362900000000.0 404546000000000.0 -4.62 [-4.62]
1023290000000000.0 2.91032e+18 27845500000000.0 2044650000000000.0 2478790000000000.0 1925700000000.0 315573000000000.0 622222000000000.0 1157640000.0 1000960000000000.0 1587240000000000.0 231256000000000.0 5200710000.0 199265000000.0 6049970000000.0 54192200000000.0 384089000000000.0 -4.6 [-4.6]
1023290000000000.0 2.49486e+18 32662100000000.0 2054930000000000.0 2149150000000000.0 2095720000000.0 298132000000000.0 526623000000000.0 1579630000.0 1005400000000000.0 1092920000000000.0 142838000000000.0 7300200000.0 286214000000.0 6991170000000.0 59372200000000.0 359248000000000.0 -4.58 [-4.58]
1023290000000000.0 2.17799e+18 36784500000000.0 2028380000000000.0 1877790000000000.0 2267410000000.0 282924000000000.0 449405000000000.0 2109320000.0 1020470000000000.0 770456000000000.0 91618300000000.0 9786430000.0 390625000000.0 7864510000000.0 63483400000000.0 333968000000000.0 -4.56 [-4.56]
1023290000000000.0 1.93332e+18 40134600000000.0 1981050000000000.0 1657430000000000.0 2445000000000.0 270699000000000.0 386135000000000.0 2744020000.0 1039880000000000.0 560500000000000.0 61297400000000.0 12533700000.0 510597000000.0 8680200000000.0 66625600000000.0 309974000000000.0 -4.54 [-4.54]
1023290000000000.0 1.73683e+18 42849800000000.0 1922500000000000.0 1474450000000000.0 2630300000000.0 260731000000000.0 333171000000000.0 3492590000.0 1059470000000000.0 418226000000000.0 42362300000000.0 15500000000.0 647146000000.0 9455590000000.0 69016200000000.0 287496000000000.0 -4.52 [-4.52]
1023290000000000.0 1.57352e+18 45062400000000.0 1857720000000000.0 1319020000000000.0 2823800000000.0 252281000000000.0 288170000000000.0 4370090000.0 1077220000000000.0 317955000000000.0 29965700000000.0 18673900000.0 802134000000.0 10200000000000.0 70813700000000.0 266420000000000.0 -4.5 [-4.5]
1023280000000000.0 1.4343e+18 46862400000000.0 1789420000000000.0 1184760000000000.0 3025110000000.0 244828000000000.0 249591000000000.0 5394000000.0 1092230000000000.0 245120000000000.0 21559900000000.0 22046800000.0 977429000000.0 10915800000000.0 72119200000000.0 246607000000000.0 -4.48 [-4.48]
1023290000000000.0 1.3139e+18 48318500000000.0 1719670000000000.0 1067700000000000.0 3233810000000.0 238098000000000.0 216438000000000.0 6580950000.0 1104120000000000.0 191171000000000.0 15746600000000.0 25599200000.0 1174160000000.0 11602600000000.0 73001400000000.0 228031000000000.0 -4.46 [-4.46]
1023290000000000.0 1.20826e+18 49486300000000.0 1649600000000000.0 964667000000000.0 3449580000000.0 231847000000000.0 187834000000000.0 7952800000.0 1112790000000000.0 150449000000000.0 11637100000000.0 29318500000.0 1393910000000.0 12258600000000.0 73512500000000.0 210589000000000.0 -4.44 [-4.44]
1023290000000000.0 1.11485e+18 50410200000000.0 1580250000000000.0 873534000000000.0 3671610000000.0 225960000000000.0 163150000000000.0 9528320000.0 1118280000000000.0 119347000000000.0 8689260000000.0 33178900000.0 1637330000000.0 12881400000000.0 73692900000000.0 194257000000000.0 -4.42 [-4.42]
1023290000000000.0 1.03151e+18 51127200000000.0 1512130000000000.0 792447000000000.0 3899400000000.0 220314000000000.0 141801000000000.0 11332400000.0 1120730000000000.0 95295300000000.0 6543130000000.0 37160100000.0 1905500000000.0 13468600000000.0 73576000000000.0 178962000000000.0 -4.4 [-4.4]
1023280000000000.0 9.56402e+17 51659300000000.0 1445300000000000.0 719812000000000.0 4132920000000.0 214788000000000.0 123264000000000.0 13398600000.0 1120310000000000.0 76456500000000.0 4957690000000.0 41245900000.0 2200100000000.0 14016600000000.0 73183400000000.0 164607000000000.0 -4.38 [-4.38]
1023290000000000.0 8.88633e+17 52041500000000.0 1380440000000000.0 654720000000000.0 4371220000000.0 209382000000000.0 107204000000000.0 15750000000.0 1117200000000000.0 61641200000000.0 3779940000000.0 45401200000.0 2520800000000.0 14523500000000.0 72544100000000.0 151202000000000.0 -4.36 [-4.36]
1023290000000000.0 8.271e+17 52293500000000.0 1317630000000000.0 596110000000000.0 4614160000000.0 204041000000000.0 93254800000000.0 18422100000.0 1111580000000000.0 49888500000000.0 2896270000000.0 49601900000.0 2868560000000.0 14987500000000.0 71680500000000.0 138677000000000.0 -4.34 [-4.34]
1023290000000000.0 7.70934e+17 52427500000000.0 1256840000000000.0 543161000000000.0 4861080000000.0 198721000000000.0 81119900000000.0 21453700000.0 1103600000000000.0 40499800000000.0 2227920000000.0 53819400000.0 3244050000000.0 15405700000000.0 70610300000000.0 126976000000000.0 -4.32 [-4.32]
1023290000000000.0 7.19594e+17 52467500000000.0 1198330000000000.0 495274000000000.0 5109720000000.0 193429000000000.0 70572400000000.0 24882000000.0 1093440000000000.0 32975300000000.0 1720300000000.0 58022500000.0 3646730000000.0 15776800000000.0 69355000000000.0 116079000000000.0 -4.3 [-4.3]
1023290000000000.0 6.72544e+17 52428300000000.0 1142180000000000.0 451895000000000.0 5360760000000.0 188156000000000.0 61404300000000.0 28744500000.0 1081270000000000.0 26920500000000.0 1332910000000.0 62180900000.0 4075980000000.0 16099200000000.0 67933300000000.0 105950000000000.0 -4.28 [-4.28]
1023290000000000.0 6.2931e+17 52321800000000.0 1088350000000000.0 412526000000000.0 5613780000000.0 182893000000000.0 53431300000000.0 33085300000.0 1067250000000000.0 22028200000000.0 1035810000000.0 66266300000.0 4531150000000.0 16371300000000.0 66362400000000.0 96548700000000.0 -4.26 [-4.26]
1023290000000000.0 5.89406e+17 52153600000000.0 1036690000000000.0 376692000000000.0 5868600000000.0 177623000000000.0 46483600000000.0 37961500000.0 1051500000000000.0 18053800000000.0 806620000000.0 70254700000.0 5012220000000.0 16591500000000.0 64654900000000.0 87819200000000.0 -4.24 [-4.24]
1023290000000000.0 5.5265e+17 51945500000000.0 987416000000000.0 344100000000000.0 6124080000000.0 172382000000000.0 40448600000000.0 43405700000.0 1034230000000000.0 14827900000000.0 629863000000.0 74119900000.0 5515790000000.0 16760300000000.0 62835200000000.0 79758100000000.0 -4.22 [-4.22]
1023290000000000.0 5.18608e+17 51693000000000.0 940237000000000.0 314365000000000.0 6380170000000.0 167143000000000.0 35190200000000.0 49488500000.0 1015520000000000.0 12193200000000.0 492628000000.0 77839100000.0 6041810000000.0 16875400000000.0 60911800000000.0 72301500000000.0 -4.2 [-4.2]
1023290000000000.0 4.87055e+17 51406800000000.0 895157000000000.0 287224000000000.0 6636350000000.0 161921000000000.0 30611700000000.0 56265800000.0 995522000000000.0 10038300000000.0 385890000000.0 81392800000.0 6587810000000.0 16937100000000.0 58901600000000.0 65422100000000.0 -4.18 [-4.18]
1023290000000000.0 4.5772e+17 51087400000000.0 852026000000000.0 262412000000000.0 6892390000000.0 156710000000000.0 26620400000000.0 63810300000.0 974335000000000.0 8269910000000.0 302571000000.0 84760300000.0 7152100000000.0 16944100000000.0 56815700000000.0 59078100000000.0 -4.16 [-4.16]
1023290000000000.0 4.30458e+17 50746000000000.0 810881000000000.0 239732000000000.0 7147550000000.0 151534000000000.0 23146600000000.0 72178300000.0 952118000000000.0 6818780000000.0 237518000000.0 87928500000.0 7730890000000.0 16898100000000.0 54671900000000.0 53248500000000.0 -4.14 [-4.14]
1023290000000000.0 4.05062e+17 50383600000000.0 771593000000000.0 218980000000000.0 7401580000000.0 146391000000000.0 20120700000000.0 81450100000.0 928968000000000.0 5625000000000.0 186588000000.0 90882900000.0 8321570000000.0 16799000000000.0 52481600000000.0 47897100000000.0 -4.12 [-4.12]
1023290000000000.0 3.81364e+17 50001900000000.0 734064000000000.0 199977000000000.0 7654240000000.0 141287000000000.0 17484400000000.0 91707700000.0 904984000000000.0 4641270000000.0 146641000000.0 93611900000.0 8920950000000.0 16647300000000.0 50256500000000.0 42991900000000.0 -4.1 [-4.1]
1023290000000000.0 3.59239e+17 49605600000000.0 698255000000000.0 182576000000000.0 7905020000000.0 136234000000000.0 15189100000000.0 103028000000.0 880294000000000.0 3830300000000.0 115292000000.0 96107900000.0 9524860000000.0 16445000000000.0 48010600000000.0 38507900000000.0 -4.08 [-4.08]
1023290000000000.0 3.38521e+17 49190000000000.0 664010000000000.0 166624000000000.0 8153840000000.0 131226000000000.0 13188000000000.0 115521000000.0 854950000000000.0 3160040000000.0 90625200000.0 98358500000.0 10130400000000.0 16192200000000.0 45751300000000.0 34410300000000.0 -4.06 [-4.06]
1023290000000000.0 3.19116e+17 48760100000000.0 631298000000000.0 152004000000000.0 8400370000000.0 126278000000000.0 11445100000000.0 129277000000.0 829073000000000.0 2606220000000.0 71221000000.0 100361000000.0 10733100000000.0 15891600000000.0 43491600000000.0 30677200000000.0 -4.04 [-4.04]
1023290000000000.0 3.0094e+17 48321200000000.0 600101000000000.0 138594000000000.0 8644250000000.0 121402000000000.0 9926880000000.0 144405000000.0 802872000000000.0 2148420000000.0 55951800000.0 102120000000.0 11329700000000.0 15548900000000.0 41251100000000.0 27276700000000.0 -4.02 [-4.02]
1023290000000000.0 2.83901e+17 47875900000000.0 570360000000000.0 126282000000000.0 8885520000000.0 116606000000000.0 8603800000000.0 161033000000.0 776490000000000.0 1769660000000.0 43927300000.0 103637000000.0 11917100000000.0 15168100000000.0 39042400000000.0 24179800000000.0 -4.0 [-4.0]
1023290000000000.0 2.679e+17 47419800000000.0 541956000000000.0 114996000000000.0 9123440000000.0 111887000000000.0 7452740000000.0 179252000000.0 749827000000000.0 1456560000000.0 34463900000.0 104905000000.0 12488000000000.0 14747500000000.0 36860700000000.0 21379500000000.0 -3.98 [-3.98]
1023290000000000.0 2.52865e+17 46955100000000.0 514838000000000.0 104652000000000.0 9357820000000.0 107253000000000.0 6451880000000.0 199182000000.0 722975000000000.0 1197840000000.0 27018700000.0 105928000000.0 13037700000000.0 14291000000000.0 34715300000000.0 18854800000000.0 -3.96 [-3.96]
1023290000000000.0 2.38731e+17 46482600000000.0 488951000000000.0 95174400000000.0 9588270000000.0 102709000000000.0 5582070000000.0 220943000000.0 696022000000000.0 984141000000.0 21164000000.0 106710000000.0 13561400000000.0 13802800000000.0 32614800000000.0 16585000000000.0 -3.94 [-3.94]
1023290000000000.0 2.25437e+17 46003700000000.0 464247000000000.0 86492200000000.0 9814500000000.0 98260500000000.0 4826570000000.0 244661000000.0 669054000000000.0 807738000000.0 16562800000.0 107260000000.0 14054900000000.0 13287200000000.0 30567100000000.0 14550500000000.0 -3.92 [-3.92]
1023290000000000.0 2.12928e+17 45519400000000.0 440680000000000.0 78542400000000.0 10036100000000.0 93912300000000.0 4170780000000.0 270466000000.0 642154000000000.0 662232000000.0 12949500000.0 107584000000.0 14513900000000.0 12749000000000.0 28579500000000.0 12732600000000.0 -3.9 [-3.9]
1023290000000000.0 2.01158e+17 45032000000000.0 418211000000000.0 71267000000000.0 10252800000000.0 89670400000000.0 3602010000000.0 298481000000.0 615413000000000.0 542344000000.0 10114900000.0 107694000000.0 14934600000000.0 12193000000000.0 26658800000000.0 11113500000000.0 -3.88 [-3.88]
1023290000000000.0 1.90086e+17 44543000000000.0 396808000000000.0 64615500000000.0 10464100000000.0 85540900000000.0 3109260000000.0 328823000000.0 588923000000000.0 443700000000.0 7894250000.0 107602000000.0 15313600000000.0 11624600000000.0 24811400000000.0 9676790000000.0 -3.86 [-3.86]
1023290000000000.0 1.79661e+17 44054400000000.0 376412000000000.0 58532300000000.0 10669800000000.0 81524600000000.0 2682330000000.0 361635000000.0 562739000000000.0 362569000000.0 6155060000.0 107320000000.0 15648300000000.0 11048100000000.0 23040400000000.0 8405170000000.0 -3.84 [-3.84]
1023290000000000.0 1.6985e+17 43567800000000.0 356998000000000.0 52975700000000.0 10869500000000.0 77626700000000.0 2312880000000.0 397029000000.0 536949000000000.0 295950000000.0 4795030000.0 106863000000.0 15936400000000.0 10468700000000.0 21350600000000.0 7283840000000.0 -3.82 [-3.82]
1023290000000000.0 1.60617e+17 43084800000000.0 338526000000000.0 47903800000000.0 11062700000000.0 73850100000000.0 1993410000000.0 435119000000.0 511624000000000.0 241317000000.0 3732670000.0 106244000000.0 16176300000000.0 9890950000000.0 19744700000000.0 6298280000000.0 -3.8 [-3.8]
1023290000000000.0 1.5193e+17 42607400000000.0 320963000000000.0 43278600000000.0 11249100000000.0 70197600000000.0 1717380000000.0 476013000000.0 486830000000000.0 196573000000.0 2903760000.0 105477000000.0 16367300000000.0 9319220000000.0 18224700000000.0 5434890000000.0 -3.78 [-3.78]
1023290000000000.0 1.4376e+17 42137600000000.0 304276000000000.0 39064700000000.0 11428400000000.0 66671700000000.0 1479080000000.0 519803000000.0 462633000000000.0 159981000000.0 2257760000.0 104579000000.0 16509200000000.0 8757590000000.0 16791900000000.0 4681040000000.0 -3.76 [-3.76]
1023290000000000.0 1.36074e+17 41674700000000.0 288424000000000.0 35229000000000.0 11600200000000.0 63272100000000.0 1273430000000.0 566595000000.0 439077000000000.0 130080000000.0 1754590000.0 103561000000.0 16602600000000.0 8209220000000.0 15445800000000.0 4024560000000.0 -3.74 [-3.74]
1023290000000000.0 1.28844e+17 41221200000000.0 273373000000000.0 31740900000000.0 11764200000000.0 59999500000000.0 1096080000000.0 616466000000.0 416210000000000.0 105682000000.0 1363080000.0 102437000000.0 16648800000000.0 7677230000000.0 14185700000000.0 3454610000000.0 -3.72 [-3.72]
1023290000000000.0 1.22045e+17 40777200000000.0 259090000000000.0 28572500000000.0 11920100000000.0 56853600000000.0 943213000000.0 669487000000.0 394072000000000.0 85793900000.0 1058660000.0 101220000000.0 16649400000000.0 7164090000000.0 13010100000000.0 2961110000000.0 -3.7 [-3.7]
1023290000000000.0 1.15652e+17 40343800000000.0 245541000000000.0 25697600000000.0 12067600000000.0 53834000000000.0 811523000000.0 725711000000.0 372694000000000.0 69601700000.0 822118000.0 99922000000.0 16606800000000.0 6671850000000.0 11916700000000.0 2534900000000.0 -3.68 [-3.68]
1023290000000000.0 1.09638e+17 39920300000000.0 232688000000000.0 23091500000000.0 12206500000000.0 50938100000000.0 698089000000.0 785207000000.0 352093000000000.0 56427100000.0 638365000.0 98553200000.0 16523600000000.0 6201810000000.0 10902500000000.0 2167560000000.0 -3.66 [-3.66]
1023290000000000.0 1.03985e+17 39508200000000.0 220507000000000.0 20732500000000.0 12336400000000.0 48166200000000.0 600473000000.0 847972000000.0 332302000000000.0 45724200000.0 495762000.0 97126100000.0 16402700000000.0 5755410000000.0 9964780000000.0 1851810000000.0 -3.64 [-3.64]
1023290000000000.0 9.86691e+16 39106600000000.0 208962000000000.0 18599300000000.0 12457000000000.0 45514700000000.0 516462000000.0 914047000000.0 313321000000000.0 37032900000.0 385078000.0 95648600000.0 16247500000000.0 5333040000000.0 9099640000000.0 1580820000000.0 -3.62 [-3.62]
1023290000000000.0 9.3669e+16 38715100000000.0 198020000000000.0 16672400000000.0 12568300000000.0 42980900000000.0 444174000000.0 983437000000.0 295154000000000.0 29980200000.0 299178000.0 94128700000.0 16061000000000.0 4934900000000.0 8303190000000.0 1348620000000.0 -3.6 [-3.6]
1023290000000000.0 8.89645e+16 38333100000000.0 187650000000000.0 14933500000000.0 12670000000000.0 40561200000000.0 381977000000.0 1056150000000.0 277797000000000.0 24260000000.0 232509000.0 92573200000.0 15846800000000.0 4560830000000.0 7571320000000.0 1149940000000.0 -3.58 [-3.58]
1023290000000000.0 8.45403e+16 37960400000000.0 177829000000000.0 13367000000000.0 12761900000000.0 38254200000000.0 328501000000.0 1132130000000.0 261253000000000.0 19626000000.0 180789000.0 90990500000.0 15608300000000.0 4210730000000.0 6900440000000.0 980254000000.0 -3.56 [-3.56]
1023290000000000.0 8.03728e+16 37595500000000.0 168517000000000.0 11955600000000.0 12843800000000.0 36053400000000.0 282472000000.0 1211420000000.0 245490000000000.0 15869700000.0 140616000.0 89383500000.0 15348300000000.0 3883520000000.0 6285620000000.0 835317000000.0 -3.54 [-3.54]
1023290000000000.0 7.64474e+16 37237900000000.0 159691000000000.0 10685700000000.0 12915600000000.0 33956200000000.0 242871000000.0 1293950000000.0 230499000000000.0 12827400000.0 109417000.0 87757700000.0 15070200000000.0 3578570000000.0 5723170000000.0 711677000000.0 -3.52 [-3.52]
1023290000000000.0 7.27483e+16 36886400000000.0 151325000000000.0 9544340000000.0 12977000000000.0 31958800000000.0 208799000000.0 1379680000000.0 216261000000000.0 10364300000.0 85178800.0 86117400000.0 14776700000000.0 3294940000000.0 5209200000000.0 606279000000.0 -3.5 [-3.5]
1023290000000000.0 6.9261e+16 36540100000000.0 143394000000000.0 8519410000000.0 13028000000000.0 30057800000000.0 179487000000.0 1468550000000.0 202755000000000.0 8371070000.0 66343000.0 84466500000.0 14470700000000.0 3031680000000.0 4740010000000.0 516484000000.0 -3.48 [-3.48]
1023290000000000.0 6.59713e+16 36198200000000.0 135874000000000.0 7599760000000.0 13068500000000.0 28249200000000.0 154266000000.0 1560480000000.0 189957000000000.0 6758440000.0 0.0 82808300000.0 14154600000000.0 2787680000000.0 4312010000000.0 440010000000.0 -3.46 [-3.46]
1023290000000000.0 6.28662e+16 35859600000000.0 128742000000000.0 6775250000000.0 13098100000000.0 26529500000000.0 132564000000.0 1655400000000.0 177842000000000.0 5454130000.0 0.0 81145600000.0 13830700000000.0 2561830000000.0 3921810000000.0 374897000000.0 -3.44 [-3.44]
1023290000000000.0 5.99333e+16 35523500000000.0 121978000000000.0 6036560000000.0 13117000000000.0 24894900000000.0 113889000000.0 1753210000000.0 166383000000000.0 4399510000.0 0.0 79481000000.0 13500900000000.0 2353030000000.0 3566270000000.0 319464000000.0 -3.42 [-3.42]
1023290000000000.0 5.71614e+16 35188900000000.0 115561000000000.0 5375250000000.0 13125000000000.0 23342000000000.0 97818900000.0 1853820000000.0 155553000000000.0 3547040000.0 0.0 77816600000.0 13167300000000.0 2160180000000.0 3242430000000.0 272276000000.0 -3.4 [-3.4]
1023290000000000.0 5.45396e+16 34855000000000.0 109471000000000.0 4783590000000.0 13121800000000.0 21867500000000.0 83989400000.0 1957100000000.0 145326000000000.0 2858190000.0 0.0 76154500000.0 12831200000000.0 1982200000000.0 2947540000000.0 232105000000.0 -3.38 [-3.38]
1023290000000000.0 5.2058e+16 34520700000000.0 103691000000000.0 4254590000000.0 13107600000000.0 20468000000000.0 72088600000.0 2062950000000.0 135675000000000.0 2301740000.0 0.0 74496400000.0 12494300000000.0 1818060000000.0 2679080000000.0 197905000000.0 -3.36 [-3.36]
1023290000000000.0 4.97076e+16 34185400000000.0 98203800000000.0 3781910000000.0 13082100000000.0 19140400000000.0 61848200000.0 2171210000000.0 126573000000000.0 1852440000.0 0.0 72844100000.0 12157800000000.0 1666780000000.0 2434730000000.0 168785000000.0 -3.34 [-3.34]
1023290000000000.0 4.74798e+16 33848200000000.0 92993600000000.0 3359810000000.0 13045400000000.0 17881900000000.0 53037500000.0 2281760000000.0 117994000000000.0 1489790000.0 0.0 71198900000.0 11822700000000.0 1527430000000.0 2212340000000.0 143985000000.0 -3.32 [-3.32]
1023290000000000.0 4.53665e+16 33508600000000.0 88045100000000.0 2983090000000.0 12997400000000.0 16689300000000.0 45457600000.0 2394440000000.0 109913000000000.0 1197220000.0 0.0 69562300000.0 11489900000000.0 1399100000000.0 2009940000000.0 122861000000.0 -3.3 [-3.3]
1023290000000000.0 4.33603e+16 33165600000000.0 83344500000000.0 2647050000000.0 12938000000000.0 15560200000000.0 38938200000.0 2509080000000.0 102305000000000.0 961306000.0 0.0 67935300000.0 11160300000000.0 1280980000000.0 1825750000000.0 104862000000.0 -3.28 [-3.28]
1023290000000000.0 4.14544e+16 32818700000000.0 78878500000000.0 2347470000000.0 12867300000000.0 14491800000000.0 33332100000.0 2625520000000.0 95146200000000.0 771186000.0 0.0 66319200000.0 10834500000000.0 1172280000000.0 1658120000000.0 89522000000.0 -3.26 [-3.26]
1023290000000000.0 3.96423e+16 32467200000000.0 74634600000000.0 2080530000000.0 12785200000000.0 13481500000000.0 28512800000.0 2743590000000.0 88413700000000.0 618066000.0 0.0 64714700000.0 10513100000000.0 1072270000000.0 1505560000000.0 76444600000.0 -3.24 [-3.24]
1023290000000000.0 3.79164e+16 32109600000000.0 70597300000000.0 1842640000000.0 12691600000000.0 12526200000000.0 24368200000.0 2863180000000.0 82079300000000.0 494745000.0 0.0 63120800000.0 10196000000000.0 980200000000.0 1366590000000.0 65284800000.0 -3.22 [-3.22]
