WAVE FLUX ERROR
1132.77099609375 0.0 0.019305534660816193
1132.801025390625 0.8276017904281616 0.1331407129764557
1132.8309326171875 0.7828471064567566 0.12950637936592102
1132.86083984375 1.069530963897705 0.15066641569137573
1132.8907470703125 1.005841612815857 0.14614102244377136
1132.920654296875 0.716626763343811 0.12387315928936005
1132.9505615234375 0.7827836275100708 0.12918980419635773
1132.98046875 1.1653953790664673 0.15670211613178253
1133.0103759765625 1.0752421617507935 0.15053339302539825
1133.040283203125 0.9209181666374207 0.13949517905712128
1133.0701904296875 0.9548457264900208 0.14186815917491913
1133.10009765625 1.0408825874328613 0.147886261343956
1133.1300048828125 0.7810251712799072 0.1284998506307602
1133.159912109375 1.140685796737671 0.15440484881401062
1133.1898193359375 1.0288324356079102 0.1466931700706482
1133.2197265625 0.9602311849594116 0.1417216658592224
1133.2496337890625 0.743305504322052 0.12504816055297852
1133.279541015625 0.8377928733825684 0.1324480026960373
1133.3094482421875 0.8537414073944092 0.13358111679553986
1133.33935546875 1.085150122642517 0.15005016326904297
1133.3692626953125 1.0559755563735962 0.1479855477809906
1133.399169921875 0.8463391661643982 0.13275794684886932
1133.4290771484375 0.9830855131149292 0.14272858202457428
1133.458984375 1.1191363334655762 0.15195247530937195
1133.4888916015625 1.123329997062683 0.15213462710380554
1133.518798828125 0.7933988571166992 0.12835776805877686
1133.5487060546875 0.7718425989151001 0.12657347321510315
1133.57861328125 0.9283164143562317 0.1383548378944397
1133.6085205078125 1.0975369215011597 0.15002699196338654
1133.638427734375 0.965931236743927 0.14084281027317047
1133.6683349609375 1.0511373281478882 0.14663487672805786
1133.6982421875 1.2317358255386353 0.15834647417068481
1133.7281494140625 0.9600992798805237 0.140077605843544
1133.758056640625 1.1185506582260132 0.15081514418125153
1133.7879638671875 1.2702723741531372 0.16042231023311615
1133.81787109375 1.1726186275482178 0.1541413962841034
1133.8477783203125 1.102479100227356 0.1494457870721817
1133.877685546875 0.8290631771087646 0.12989555299282074
1133.9075927734375 0.8252317905426025 0.1295197755098343
1133.9375 0.9079622030258179 0.1355920284986496
1133.9674072265625 0.8580954670906067 0.13180556893348694
1133.997314453125 0.9402515888214111 0.13772721588611603
1134.0272216796875 1.0234603881835938 0.14345653355121613
1134.05712890625 0.4952382445335388 0.10083765536546707
1134.0870361328125 0.42203736305236816 0.0933164432644844
1134.1170654296875 0.5312525629997253 0.10412909835577011
1134.14697265625 0.445699006319046 0.09566330909729004
1134.1768798828125 0.629730224609375 0.1128813773393631
1134.206787109375 0.7331597805023193 0.12146075814962387
1134.2366943359375 0.6481797695159912 0.11440052092075348
1134.2666015625 0.8773186206817627 0.13240735232830048
1134.2965087890625 0.5886474847793579 0.1090264618396759
1134.326416015625 0.7107894420623779 0.11935298144817352
1134.3563232421875 0.5562626123428345 0.10592290759086609
1134.38623046875 0.5038753747940063 0.10090632736682892
1134.4161376953125 0.6647955775260925 0.11525482684373856
1134.446044921875 0.7546201348304749 0.12250236421823502
1134.4759521484375 1.0268927812576294 0.14229652285575867
1134.505859375 1.151358723640442 0.15042223036289215
1134.5357666015625 1.3711707592010498 0.16381479799747467
1134.565673828125 0.7781313061714172 0.12401875853538513
1134.5955810546875 1.1205450296401978 0.14814163744449615
1134.62548828125 1.00430428981781 0.14029140770435333
1134.6553955078125 1.2013477087020874 0.15309353172779083
1134.685302734375 1.0016916990280151 0.13994185626506805
1134.7152099609375 1.2658920288085938 0.15687212347984314
1134.7451171875 1.1672582626342773 0.1506275087594986
1134.7750244140625 0.9606602787971497 0.1368078738451004
1134.804931640625 1.1789129972457886 0.15117645263671875
1134.8348388671875 1.056340217590332 0.1431378722190857
1134.86474609375 0.714160144329071 0.11812077462673187
1134.8946533203125 0.6471014022827148 0.11252351105213165
1134.924560546875 0.25137704610824585 0.07168781012296677
1134.9544677734375 0.5488019585609436 0.10378588736057281
1134.984375 0.47348159551620483 0.09662973135709763
1135.0142822265625 0.7432280778884888 0.12010566890239716
1135.044189453125 0.7854979634284973 0.12329408526420593
1135.0740966796875 1.0464248657226562 0.14180557429790497
1135.10400390625 0.8540118932723999 0.1282798945903778
1135.1339111328125 0.9895787239074707 0.13778822124004364
1135.163818359375 1.0382684469223022 0.14100529253482819
1135.1937255859375 1.1986902952194214 0.15121649205684662
1135.2236328125 1.0363792181015015 0.14065684378147125
1135.2535400390625 1.0752027034759521 0.14311639964580536
1135.283447265625 0.9602733850479126 0.13532064855098724
1135.3133544921875 1.0231047868728638 0.1395212709903717
1135.34326171875 0.9698988199234009 0.13584862649440765
1135.3731689453125 0.9807735085487366 0.13651935756206512
1135.403076171875 1.054398536682129 0.1413753181695938
1135.43310546875 1.3639854192733765 0.16034503281116486
1135.4630126953125 1.0140897035598755 0.1385025978088379
1135.492919921875 1.198333740234375 0.15029825270175934
1135.5228271484375 0.8263195157051086 0.10549525171518326
1135.552734375 0.992300271987915 0.0972277894616127
1135.5826416015625 1.1924936771392822 0.10578211396932602
1135.612548828125 1.3343380689620972 0.11275846511125565
1135.6424560546875 1.1500262022018433 0.1056852787733078
1135.67236328125 0.9537183046340942 0.09660398215055466
1135.7022705078125 1.3212774991989136 0.11368037760257721
1135.732177734375 1.1456719636917114 0.10333394259214401
1135.7620849609375 1.0596033334732056 0.09989271312952042
1135.7919921875 0.9782475829124451 0.09540495276451111
1135.8218994140625 0.9614470601081848 0.09537100791931152
1135.851806640625 1.146438479423523 0.10320145636796951
1135.8817138671875 1.2578397989273071 0.1088782399892807
1135.91162109375 1.1705958843231201 0.10401289165019989
1135.9415283203125 1.3558541536331177 0.11180581152439117
1135.971435546875 1.0069457292556763 0.09653870761394501
1136.0013427734375 1.0531526803970337 0.09908754378557205
1136.03125 1.037211537361145 0.09787093102931976
1136.0611572265625 1.149056077003479 0.1046324372291565
1136.091064453125 1.2177395820617676 0.10713586956262589
1136.1209716796875 1.126520037651062 0.10175905376672745
1136.15087890625 0.999661922454834 0.0957714170217514
1136.1807861328125 1.1635915040969849 0.10366727411746979
1136.210693359375 1.1450178623199463 0.10315538197755814
1136.2406005859375 0.9869429469108582 0.09571081399917603
1136.2705078125 0.9695671796798706 0.0943046510219574
1136.3004150390625 0.9897903800010681 0.09785588830709457
1136.330322265625 1.244400143623352 0.10692951083183289
1136.3602294921875 1.2499667406082153 0.10725811868906021
1136.39013671875 1.1036741733551025 0.1008649542927742
1136.4200439453125 1.1694259643554688 0.1037277951836586
1136.449951171875 0.8568934202194214 0.08877333998680115
1136.4798583984375 0.8646368384361267 0.09245958924293518
1136.509765625 0.8324783444404602 0.08744138479232788
1136.5396728515625 0.9791896939277649 0.09500312060117722
1136.569580078125 0.7690222263336182 0.08690982311964035
1136.5994873046875 0.6790103912353516 0.07981174439191818
1136.62939453125 0.591178834438324 0.07501109689474106
1136.6593017578125 0.4869406223297119 0.06798648089170456
1136.689208984375 0.616431713104248 0.07481048256158829
1136.7191162109375 0.7600101232528687 0.08289863914251328
1136.7491455078125 0.8396061062812805 0.08913490921258926
1136.779052734375 0.7687961459159851 0.08710364252328873
1136.8089599609375 1.047085165977478 0.09694012254476547
1136.8388671875 1.1505106687545776 0.10167153179645538
1136.8687744140625 1.3034859895706177 0.10823135823011398
1136.898681640625 1.0195547342300415 0.09659206122159958
1136.9285888671875 1.1317757368087769 0.10111924260854721
1136.95849609375 1.2660855054855347 0.10611352324485779
1136.9884033203125 1.2977733612060547 0.10776464641094208
1137.018310546875 1.2410802841186523 0.10514082759618759
1137.0482177734375 0.851446270942688 0.08715498447418213
1137.078125 1.195845603942871 0.10338936746120453
1137.1080322265625 1.125038981437683 0.0998707041144371
1137.137939453125 1.0792778730392456 0.09800158441066742
1137.1678466796875 1.0165923833847046 0.09493587911128998
1137.19775390625 1.1410988569259644 0.10123728960752487
1137.2276611328125 1.0309351682662964 0.09552570432424545
1137.257568359375 1.0948777198791504 0.09895427525043488
1137.2874755859375 1.1709084510803223 0.10293196886777878
1137.3173828125 1.2283341884613037 0.1042575016617775
1137.3472900390625 1.124407172203064 0.0996367558836937
1137.377197265625 1.0170109272003174 0.09461710602045059
1137.4071044921875 1.0057225227355957 0.09442067891359329
1137.43701171875 1.0389622449874878 0.09628324955701828
1137.4669189453125 0.882922887802124 0.08839698880910873
1137.496826171875 1.0835075378417969 0.09799551218748093
1137.5267333984375 1.0927398204803467 0.09780008345842361
1137.556640625 1.1713180541992188 0.10118492692708969
1137.5865478515625 1.1271824836730957 0.099757120013237
1137.616455078125 1.0817513465881348 0.09723275899887085
1137.6463623046875 1.1106514930725098 0.0996895506978035
1137.67626953125 1.3492646217346191 0.10957398265600204
1137.7061767578125 1.292765498161316 0.10607188940048218
1137.736083984375 0.9364128112792969 0.09050478041172028
1137.7659912109375 1.031747817993164 0.09905408322811127
1137.7958984375 0.984106183052063 0.07886315882205963
1137.8258056640625 1.1757997274398804 0.0860215499997139
1137.855712890625 1.0828373432159424 0.08256641030311584
1137.8856201171875 0.9537706971168518 0.07771226018667221
1137.91552734375 0.9519591927528381 0.07743008434772491
1137.9454345703125 0.9740064740180969 0.07892879098653793
1137.975341796875 0.9762724041938782 0.07853403687477112
1138.0052490234375 1.0991156101226807 0.08347545564174652
1138.03515625 1.1078306436538696 0.08347205817699432
1138.065185546875 0.8229916095733643 0.0726347342133522
1138.0950927734375 0.8608946204185486 0.07353460788726807
1138.125 0.8691335320472717 0.07407291233539581
1138.1549072265625 0.8416602611541748 0.07286778092384338
1138.184814453125 0.8818357586860657 0.07451272010803223
1138.2147216796875 0.8923366069793701 0.07459680736064911
1138.24462890625 0.9676312208175659 0.07809221744537354
1138.2745361328125 1.0505566596984863 0.08075657486915588
1138.304443359375 1.0462406873703003 0.08069858700037003
1138.3343505859375 0.7771171927452087 0.06988892704248428
1138.3642578125 0.9632251262664795 0.07754282653331757
1138.3941650390625 1.0760115385055542 0.08191811293363571
1138.424072265625 1.0736171007156372 0.08344375342130661
1138.4539794921875 1.0759538412094116 0.08197178691625595
1138.48388671875 1.1184369325637817 0.08311446011066437
1138.5137939453125 1.1803064346313477 0.08543369919061661
1138.543701171875 1.1369736194610596 0.08496862649917603
1138.5736083984375 1.2609020471572876 0.08888223767280579
1138.603515625 1.2090075016021729 0.08629526197910309
1138.6334228515625 1.1610291004180908 0.08535586297512054
1138.663330078125 1.1769700050354004 0.08699097484350204
1138.6932373046875 1.1002352237701416 0.08269816637039185
1138.72314453125 0.9779573082923889 0.07771681249141693
1138.7530517578125 1.1119279861450195 0.08271820843219757
1138.782958984375 1.0891401767730713 0.08236515522003174
1138.8128662109375 1.0910543203353882 0.08197271078824997
1138.8427734375 0.9930574893951416 0.07803169637918472
1138.8726806640625 1.0391695499420166 0.0797111839056015
1138.902587890625 1.044927954673767 0.08003130555152893
1138.9324951171875 0.9002311825752258 0.07584750652313232
1138.96240234375 1.0296632051467896 0.07934646308422089
1138.9923095703125 0.9869391322135925 0.0784684494137764
1139.022216796875 0.7940545082092285 0.07172577828168869
1139.0521240234375 0.9915682673454285 0.07864128798246384
1139.08203125 1.1929500102996826 0.08591920882463455
1139.1119384765625 1.090572476387024 0.08143015950918198
1139.141845703125 1.0840604305267334 0.08166356384754181
1139.1717529296875 1.1284971237182617 0.08310229331254959
1139.20166015625 1.0548319816589355 0.08128747344017029
1139.2315673828125 1.1580708026885986 0.08399653434753418
1139.261474609375 1.0351449251174927 0.07971201092004776
1139.2913818359375 1.0880413055419922 0.08188815414905548
1139.3212890625 1.053292989730835 0.07998119294643402
1139.3511962890625 1.1297085285186768 0.08276142179965973
1139.3812255859375 1.0884733200073242 0.08117692917585373
1139.4111328125 1.1504923105239868 0.08357835561037064
1139.4410400390625 1.1974132061004639 0.0849495679140091
1139.470947265625 1.0835301876068115 0.08109447360038757
1139.5008544921875 1.0981365442276 0.08176455646753311
1139.53076171875 0.9395031929016113 0.07589691132307053
1139.5606689453125 1.2198758125305176 0.08581862598657608
1139.590576171875 1.1063871383666992 0.08199704438447952
1139.6204833984375 1.0809539556503296 0.08059995621442795
1139.650390625 1.1427568197250366 0.08291326463222504
1139.6802978515625 1.0123085975646973 0.07840319722890854
1139.710205078125 1.0814611911773682 0.08110921829938889
1139.7401123046875 1.1442127227783203 0.08298096060752869
1139.77001953125 0.9700877666473389 0.07636947929859161
1139.7999267578125 1.1767375469207764 0.08430122584104538
1139.829833984375 0.9975199103355408 0.0785469189286232
1139.8597412109375 1.0420376062393188 0.07977975904941559
1139.8896484375 1.1085450649261475 0.08250008523464203
1139.9195556640625 1.1624723672866821 0.08384138345718384
1139.949462890625 1.1110426187515259 0.08168130367994308
1139.9793701171875 1.0294923782348633 0.07858282327651978
1140.00927734375 1.1610040664672852 0.0832245945930481
1140.0391845703125 1.0945461988449097 0.08096141368150711
1140.069091796875 1.1237736940383911 0.08189814537763596
1140.0989990234375 0.9653841853141785 0.0761554166674614
1140.12890625 1.0743168592453003 0.08062439411878586
1140.1588134765625 1.0786885023117065 0.08113421499729156
1140.188720703125 1.1563640832901 0.08300717920064926
1140.2186279296875 1.0112178325653076 0.07879862934350967
1140.24853515625 1.1430637836456299 0.08251792192459106
1140.2784423828125 1.127341866493225 0.0819002240896225
1140.308349609375 1.0654088258743286 0.07953695207834244
1140.3382568359375 1.0827865600585938 0.08033405244350433
1140.3681640625 1.121930480003357 0.0815848633646965
1140.3980712890625 1.1769627332687378 0.08514009416103363
1140.427978515625 1.0792555809020996 0.07167550176382065
1140.4578857421875 1.1002062559127808 0.0719417929649353
1140.48779296875 0.9599604606628418 0.066774383187294
1140.5177001953125 0.897524356842041 0.06545532494783401
1140.547607421875 1.0314565896987915 0.07010871171951294
1140.5775146484375 1.0368868112564087 0.06952830404043198
1140.607421875 1.0564260482788086 0.07057634741067886
1140.6373291015625 1.0316797494888306 0.07008380442857742
1140.667236328125 1.153092384338379 0.07423742860555649
1140.697265625 1.0811285972595215 0.07111738622188568
1140.7271728515625 1.0949249267578125 0.07244034856557846
1140.757080078125 1.0597294569015503 0.07027334719896317
1140.7869873046875 0.9783255457878113 0.06817079335451126
1140.81689453125 1.0413503646850586 0.06970132887363434
1140.8468017578125 0.9919822216033936 0.06864829361438751
1140.876708984375 1.0331108570098877 0.06963422149419785
1140.9066162109375 1.0976766347885132 0.07122714072465897
1140.9365234375 1.042418122291565 0.06988196074962616
1140.9664306640625 1.1239386796951294 0.07192233204841614
1140.996337890625 1.0088090896606445 0.06840360164642334
1141.0262451171875 0.9975090622901917 0.06844467669725418
1141.05615234375 1.1365586519241333 0.07220016419887543
1141.0860595703125 0.9826890826225281 0.06820832937955856
1141.115966796875 1.00593101978302 0.06759785860776901
1141.1458740234375 0.9876636266708374 0.06748311966657639
1141.17578125 1.0205576419830322 0.068540558218956
1141.2056884765625 1.1232576370239258 0.0723748728632927
1141.235595703125 1.1013699769973755 0.07124724984169006
1141.2655029296875 1.0545791387557983 0.06991492956876755
1141.29541015625 0.9761574864387512 0.06716015189886093
1141.3253173828125 1.0563348531723022 0.07014205306768417
1141.355224609375 1.0680487155914307 0.07071495056152344
1141.3851318359375 1.1063072681427002 0.07138070464134216
1141.4150390625 1.147617220878601 0.0727880671620369
1141.4449462890625 1.1652508974075317 0.07315312325954437
1141.474853515625 1.0458792448043823 0.06952939182519913
1141.5047607421875 1.1062486171722412 0.07158618420362473
1141.53466796875 1.1546928882598877 0.07248880714178085
1141.5645751953125 0.9649413228034973 0.06648211181163788
1141.594482421875 0.9464579224586487 0.06629594415426254
1141.6243896484375 1.0664958953857422 0.06984124332666397
1141.654296875 1.0203924179077148 0.06802257895469666
1141.6842041015625 1.005268931388855 0.0681484192609787
1141.714111328125 0.869171679019928 0.06382934004068375
1141.7440185546875 0.9960644841194153 0.06715232133865356
1141.77392578125 0.9342116117477417 0.06654633581638336
1141.8038330078125 0.9118746519088745 0.06478903442621231
1141.833740234375 1.050101637840271 0.06984450668096542
1141.8636474609375 0.9410147666931152 0.065404511988163
1141.8935546875 1.0320782661437988 0.06824647635221481
1141.9234619140625 0.9934194087982178 0.06762732565402985
1141.953369140625 0.9523276686668396 0.06689371913671494
1141.9832763671875 1.0997886657714844 0.07039567083120346
1142.0133056640625 0.9626725316047668 0.06607213616371155
1142.043212890625 1.1436537504196167 0.07182617485523224
