H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.02329e+15	6.12099e+19	7.45719e+08	9.13432e+10	3.70486e+11	1.99340e+10	4.11457e+11	1.17124e+04	6.58887e+10	5.66671e+12	1.36421e+13	2.19915e+05	1.23685e+07	5.66942e+07	9.40990e+09
1.02329e+15	6.11707e+19	8.36055e+08	1.02478e+11	4.15703e+11	2.23428e+10	4.61602e+11	1.30895e+04	7.37975e+10	6.35685e+12	1.52955e+13	2.46933e+05	1.38830e+07	6.36557e+07	1.05598e+10
1.02329e+15	6.11269e+19	9.37246e+08	1.14968e+11	4.66440e+11	2.50394e+10	5.17851e+11	1.46217e+04	8.26383e+10	7.13090e+12	1.71478e+13	2.77293e+05	1.55837e+07	7.14778e+07	1.18504e+10
1.02329e+15	6.10779e+19	1.05057e+09	1.28980e+11	5.23372e+11	2.80576e+10	5.80944e+11	1.63246e+04	9.25162e+10	7.99897e+12	1.92225e+13	3.11415e+05	1.74935e+07	8.02685e+07	1.32990e+10
1.02329e+15	6.10232e+19	1.17746e+09	1.44696e+11	5.87255e+11	3.14346e+10	6.51711e+11	1.82150e+04	1.03548e+11	8.97243e+12	2.15459e+13	3.49773e+05	1.96385e+07	9.01495e+07	1.49250e+10
1.02329e+15	6.09623e+19	1.31950e+09	1.62324e+11	6.58940e+11	3.52121e+10	7.31085e+11	2.03111e+04	1.15861e+11	1.00640e+13	2.41474e+13	3.92902e+05	2.20479e+07	1.01258e+08	1.67504e+10
1.02329e+15	6.08943e+19	1.47846e+09	1.82096e+11	7.39377e+11	3.94358e+10	8.20106e+11	2.26321e+04	1.29598e+11	1.12881e+13	2.70593e+13	4.41404e+05	2.47545e+07	1.13750e+08	1.87995e+10
1.02329e+15	6.08186e+19	1.65629e+09	2.04272e+11	8.29641e+11	4.41564e+10	9.19945e+11	2.51974e+04	1.44910e+11	1.26605e+13	3.03179e+13	4.95967e+05	2.77956e+07	1.27803e+08	2.11001e+10
1.02329e+15	6.07343e+19	1.85517e+09	2.29143e+11	9.30931e+11	4.94305e+10	1.03191e+12	2.80285e+04	1.61967e+11	1.41991e+13	3.39634e+13	5.57359e+05	3.12129e+07	1.43613e+08	2.36831e+10
1.02329e+15	6.06407e+19	2.07750e+09	2.57034e+11	1.04459e+12	5.53199e+10	1.15747e+12	3.11468e+04	1.80954e+11	1.59240e+13	3.80404e+13	6.26455e+05	3.50535e+07	1.61407e+08	2.65834e+10
