H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.16593e+14	7.97931e+18	2.05746e+12	5.27685e+14	2.73991e+15	1.92321e+11	1.10652e+14	1.61061e+15	2.30652e+07	3.54921e+14	1.17270e+16	6.60266e+15	1.23993e+08	3.75442e+09	3.62474e+11	4.86493e+12	1.70583e+14	4.39648e+06	4.07623e+08
6.16594e+14	7.43740e+18	2.23499e+12	5.45354e+14	2.73511e+15	2.17064e+11	1.18485e+14	1.53748e+15	2.85604e+07	3.82593e+14	1.06636e+16	5.64091e+15	1.44799e+08	4.24766e+09	4.04412e+11	5.49768e+12	1.78712e+14	5.46715e+06	4.56253e+08
6.16594e+14	6.91899e+18	2.44006e+12	5.64578e+14	2.72454e+15	2.45731e+11	1.26753e+14	1.46101e+15	3.54544e+07	4.11384e+14	9.64586e+15	4.78703e+15	1.69677e+08	4.82424e+09	4.51439e+11	6.21293e+12	1.86870e+14	6.80406e+06	5.07515e+08
6.16594e+14	6.42239e+18	2.68008e+12	5.85941e+14	2.70750e+15	2.79056e+11	1.35447e+14	1.38128e+15	4.41242e+07	4.41089e+14	8.67628e+15	4.03247e+15	1.99698e+08	5.51233e+09	5.04898e+11	7.02223e+12	1.95000e+14	8.47747e+06	5.60915e+08
6.16594e+14	5.94420e+18	2.96520e+12	6.10198e+14	2.68296e+15	3.18009e+11	1.44561e+14	1.29811e+15	5.50862e+07	4.71479e+14	7.75406e+15	3.36686e+15	2.36320e+08	6.35294e+09	5.66761e+11	7.94225e+12	2.03055e+14	1.05827e+07	6.15785e+08
6.16594e+14	5.47899e+18	3.31126e+12	6.38471e+14	2.64935e+15	3.63966e+11	1.54105e+14	1.21093e+15	6.90886e+07	5.02278e+14	6.87564e+15	2.77929e+15	2.81676e+08	7.41211e+09	6.40245e+11	9.00007e+12	2.11004e+14	1.32578e+07	6.71402e+08
6.16595e+14	5.02287e+18	3.74083e+12	6.72282e+14	2.60417e+15	4.18481e+11	1.63975e+14	1.11935e+15	8.71211e+07	5.32723e+14	6.04003e+15	2.26215e+15	3.39003e+08	8.79965e+09	7.30451e+11	1.02252e+13	2.18756e+14	1.66849e+07	7.28131e+08
6.16593e+14	4.56787e+18	4.29451e+12	7.14297e+14	2.54369e+15	4.84207e+11	1.74124e+14	1.02222e+15	1.10807e+08	5.61968e+14	5.23937e+15	1.80528e+15	4.13788e+08	1.07178e+10	8.46611e+11	1.16733e+13	2.26220e+14	2.11676e+07	7.89181e+08
6.16590e+14	4.10087e+18	5.04688e+12	7.68939e+14	2.46084e+15	5.65186e+11	1.84344e+14	9.17236e+14	1.42941e+08	5.88241e+14	4.46069e+15	1.39773e+15	5.16468e+08	1.35780e+10	1.00630e+12	1.34449e+13	2.33242e+14	2.72358e+07	8.66587e+08
6.16595e+14	3.59416e+18	6.16783e+12	8.44764e+14	2.33920e+15	6.68769e+11	1.93972e+14	7.99191e+14	1.89423e+08	6.07396e+14	3.67276e+15	1.02436e+15	6.71717e+08	1.84121e+10	1.24886e+12	1.57685e+13	2.39483e+14	3.60348e+07	1.00313e+09
