# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
213796000000000.0 7.11573e+18 16186300000.0 2665030000000.0 9552570000000.0 434784000000.0 8306760000000.0 86614.5 1181150000000.0 83642800000000.0 106965000000000.0 19302900.0 950669000.0 4288690000.0 382258000000.0 -4.56 4.536 [-4.56]
213796000000000.0 6.74415e+18 17485700000.0 2798940000000.0 9651180000000.0 461161000000.0 8148140000000.0 97072.4 1256880000000.0 78840000000000.0 96051300000000.0 22747900.0 1096390000.0 4782450000.0 404046000000.0 -4.54 4.532 [-4.54]
213796000000000.0 6.39267e+18 18871000000.0 2936370000000.0 9740580000000.0 488531000000.0 7979540000000.0 108747.0 1335530000000.0 74153800000000.0 86085700000000.0 26757300.0 1262480000.0 5325040000.0 426457000000.0 -4.52 4.528 [-4.52]
213796000000000.0 6.06013e+18 20346200000.0 3077220000000.0 9820540000000.0 516863000000.0 7801460000000.0 121771.0 1417000000000.0 69597100000000.0 77005900000000.0 31414100.0 1451470000.0 5920360000.0 449457000000.0 -4.5 4.523 [-4.5]
213796000000000.0 5.74542e+18 21915400000.0 3221370000000.0 9890880000000.0 546119000000.0 7614470000000.0 136293.0 1501190000000.0 65181200000000.0 68751600000000.0 36812100.0 1666170000.0 6572500000.0 473006000000.0 -4.48 4.519 [-4.48]
213796000000000.0 5.44748e+18 23582200000.0 3368630000000.0 9951400000000.0 576243000000.0 7419130000000.0 152477.0 1588000000000.0 60915300000000.0 61263700000000.0 43057300.0 1909690000.0 7285810000.0 497066000000.0 -4.46 4.515 [-4.46]
213796000000000.0 5.16541e+18 25349800000.0 3518760000000.0 10001900000000.0 607165000000.0 7216140000000.0 170495.0 1677260000000.0 56808900000000.0 54487600000000.0 50265800.0 2185370000.0 8064660000.0 521581000000.0 -4.44 4.511 [-4.44]
213796000000000.0 4.89828e+18 27222300000.0 3671600000000.0 10042200000000.0 638818000000.0 7006190000000.0 190551.0 1768840000000.0 52868200000000.0 48368800000000.0 58570300.0 2496990000.0 8913770000.0 546501000000.0 -4.42 4.507 [-4.42]
213796000000000.0 4.64524e+18 29202600000.0 3826850000000.0 10072200000000.0 671117000000.0 6790010000000.0 212865.0 1862590000000.0 49098400000000.0 42856000000000.0 68117200.0 2848610000.0 9837980000.0 571766000000.0 -4.4 4.504 [-4.4]
213796000000000.0 4.40552e+18 31294500000.0 3984280000000.0 10091600000000.0 703981000000.0 6568390000000.0 237684.0 1958320000000.0 45503400000000.0 37900300000000.0 79069700.0 3244710000.0 10842300000.0 597311000000.0 -4.38 4.5 [-4.38]
213796000000000.0 4.17832e+18 33499500000.0 4143500000000.0 10100400000000.0 737289000000.0 6342110000000.0 265269.0 2055820000000.0 42085400000000.0 33454900000000.0 91607000.0 3690130000.0 11932100000.0 623066000000.0 -4.36 4.496 [-4.36]
213796000000000.0 3.96301e+18 35821300000.0 4304260000000.0 10098400000000.0 770956000000.0 6112070000000.0 295936.0 2154940000000.0 38845500000000.0 29476500000000.0 105929000.0 4190150000.0 13112500000.0 648955000000.0 -4.34 4.492 [-4.34]
213796000000000.0 3.75894e+18 38262000000.0 4466150000000.0 10085500000000.0 804863000000.0 5879100000000.0 330030.0 2255480000000.0 35783400000000.0 25923800000000.0 122254000.0 4750470000.0 14388900000.0 674895000000.0 -4.32 4.488 [-4.32]
213796000000000.0 3.56549e+18 40823900000.0 4628800000000.0 10061700000000.0 838896000000.0 5644110000000.0 367937.0 2357240000000.0 32897700000000.0 22758300000000.0 140823000.0 5377270000.0 15766700000.0 700800000000.0 -4.3 4.484 [-4.3]
213796000000000.0 3.38211e+18 43508800000.0 4791800000000.0 10026800000000.0 872937000000.0 5407970000000.0 410091.0 2460020000000.0 30185800000000.0 19943900000000.0 161899000.0 6077160000.0 17251500000.0 726579000000.0 -4.28 4.48 [-4.28]
213796000000000.0 3.20825e+18 46317500000.0 4954650000000.0 9980720000000.0 906853000000.0 5171560000000.0 456978.0 2563610000000.0 27644400000000.0 17446900000000.0 185768000.0 6857260000.0 18848700000.0 752135000000.0 -4.26 4.477 [-4.26]
213796000000000.0 3.04342e+18 49251300000.0 5116910000000.0 9923540000000.0 940522000000.0 4935750000000.0 509153.0 2667800000000.0 25269000000000.0 15236300000000.0 212742000.0 7725190000.0 20563700000.0 777369000000.0 -4.24 4.473 [-4.24]
213796000000000.0 2.88716e+18 52308700000.0 5277980000000.0 9855220000000.0 973799000000.0 4701450000000.0 567211.0 2772360000000.0 23055300000000.0 13283600000000.0 243147000.0 8688790000.0 22401400000.0 802170000000.0 -4.22 4.469 [-4.22]
213796000000000.0 2.73896e+18 55492600000.0 5437480000000.0 9775770000000.0 1006590000000.0 4469370000000.0 631895.0 2877130000000.0 20996500000000.0 11561600000000.0 277363000.0 9757090000.0 24367700000.0 826442000000.0 -4.2 4.465 [-4.2]
213796000000000.0 2.59841e+18 58802100000.0 5594820000000.0 9685200000000.0 1038760000000.0 4240270000000.0 704007.0 2981920000000.0 19086500000000.0 10046000000000.0 315787000.0 10939300000.0 26467400000.0 850071000000.0 -4.18 4.462 [-4.18]
213796000000000.0 2.46517e+18 62233300000.0 5749330000000.0 9583700000000.0 1070170000000.0 4015020000000.0 784393.0 3086460000000.0 17319900000000.0 8715360000000.0 358815000.0 12244400000.0 28704600000.0 872939000000.0 -4.16 4.458 [-4.16]
213796000000000.0 2.33882e+18 65786000000.0 5900490000000.0 9471330000000.0 1100720000000.0 3794250000000.0 874095.0 3190580000000.0 15689300000000.0 7549060000000.0 406904000.0 13682700000.0 31083500000.0 894935000000.0 -4.14 4.454 [-4.14]
213796000000000.0 2.21902e+18 69457100000.0 6047650000000.0 9348280000000.0 1130270000000.0 3578570000000.0 974256.0 3294080000000.0 14187900000000.0 6528730000000.0 460528000.0 15264700000.0 33608100000.0 915944000000.0 -4.12 4.45 [-4.12]
213796000000000.0 2.10541e+18 73244100000.0 6190250000000.0 9214730000000.0 1158750000000.0 3368560000000.0 1086180.0 3396750000000.0 12808500000000.0 5637750000000.0 520191000.0 17001300000.0 36281500000.0 935852000000.0 -4.1 4.447 [-4.1]
213796000000000.0 1.99768e+18 77141800000.0 6327590000000.0 9070960000000.0 1186020000000.0 3164720000000.0 1211320.0 3498410000000.0 11544000000000.0 4861120000000.0 586422000.0 18903700000.0 39106100000.0 954544000000.0 -4.08 4.443 [-4.08]
213796000000000.0 1.89553e+18 81146700000.0 6459080000000.0 8917230000000.0 1212000000000.0 2967490000000.0 1351360.0 3598860000000.0 10387300000000.0 4185390000000.0 659778000.0 20983400000.0 42083700000.0 971908000000.0 -4.06 4.439 [-4.06]
213796000000000.0 1.79868e+18 85254400000.0 6584160000000.0 8753900000000.0 1236620000000.0 2777230000000.0 1508190.0 3697920000000.0 9331590000000.0 3598460000000.0 740843000.0 23252200000.0 45215000000.0 987834000000.0 -4.04 4.436 [-4.04]
213796000000000.0 1.70684e+18 89457800000.0 6702160000000.0 8581360000000.0 1259790000000.0 2594250000000.0 1683910.0 3795400000000.0 8369960000000.0 3089520000000.0 830218000.0 25722000000.0 48500000000.0 1002220000000.0 -4.02 4.432 [-4.02]
213796000000000.0 1.61975e+18 93750100000.0 6812490000000.0 8400040000000.0 1281420000000.0 2418790000000.0 1880930.0 3891120000000.0 7495790000000.0 2648920000000.0 928525000.0 28404700000.0 51937600000.0 1014950000000.0 -4.0 4.429 [-4.0]
213796000000000.0 1.53718e+18 98125100000.0 6914640000000.0 8210410000000.0 1301490000000.0 2251010000000.0 2101970.0 3984890000000.0 6702710000000.0 2268110000000.0 1036410000.0 31312200000.0 55525300000.0 1025950000000.0 -3.98 4.425 [-3.98]
213796000000000.0 1.45889e+18 102574000000.0 7008010000000.0 8013000000000.0 1319910000000.0 2091030000000.0 2350080.0 4076550000000.0 5984570000000.0 1939490000000.0 1154510000.0 34456100000.0 59259400000.0 1035110000000.0 -3.96 4.421 [-3.96]
213796000000000.0 1.38464e+18 107087000000.0 7092070000000.0 7808370000000.0 1336640000000.0 1938900000000.0 2628720.0 4165900000000.0 5335490000000.0 1656340000000.0 1283500000.0 37847400000.0 63134800000.0 1042360000000.0 -3.94 4.418 [-3.94]
213796000000000.0 1.31423e+18 111653000000.0 7166320000000.0 7597130000000.0 1351640000000.0 1794610000000.0 2941780.0 4252780000000.0 4749900000000.0 1412720000000.0 1424020000.0 41496700000.0 67144700000.0 1047620000000.0 -3.92 4.414 [-3.92]
213796000000000.0 1.24747e+18 116265000000.0 7230360000000.0 7379970000000.0 1364880000000.0 1658130000000.0 3293640.0 4337030000000.0 4222560000000.0 1203420000000.0 1576730000.0 45414100000.0 71281000000.0 1050810000000.0 -3.9 4.411 [-3.9]
213796000000000.0 1.18416e+18 120909000000.0 7283810000000.0 7157580000000.0 1376330000000.0 1529350000000.0 3689220.0 4418500000000.0 3748510000000.0 1023880000000.0 1742250000.0 49608200000.0 75533600000.0 1051900000000.0 -3.88 4.407 [-3.88]
213796000000000.0 1.12412e+18 125575000000.0 7326350000000.0 6930680000000.0 1385990000000.0 1408150000000.0 4134070.0 4497040000000.0 3323070000000.0 870056000000.0 1921200000.0 54086800000.0 79890700000.0 1050830000000.0 -3.86 4.404 [-3.86]
213796000000000.0 1.06718e+18 130251000000.0 7357710000000.0 6700030000000.0 1393840000000.0 1294340000000.0 4634420.0 4572480000000.0 2941910000000.0 738462000000.0 2114150000.0 58855600000.0 84338400000.0 1047560000000.0 -3.84 4.4 [-3.84]
213796000000000.0 1.01319e+18 134923000000.0 7377670000000.0 6466380000000.0 1399880000000.0 1187730000000.0 5197270.0 4644680000000.0 2600970000000.0 626028000000.0 2321610000.0 63918800000.0 88861100000.0 1042080000000.0 -3.82 4.397 [-3.82]
213796000000000.0 9.6197e+17 139577000000.0 7386070000000.0 6230530000000.0 1404110000000.0 1088100000000.0 5830440.0 4713480000000.0 2296490000000.0 530086000000.0 2544030000.0 69278100000.0 93441400000.0 1034370000000.0 -3.8 4.394 [-3.8]
213796000000000.0 9.13418e+17 144197000000.0 7382840000000.0 5993420000000.0 1406530000000.0 995243000000.0 6542310.0 4778720000000.0 2025150000000.0 448367000000.0 2781600000.0 74930000000.0 98058100000.0 1024450000000.0 -3.78 4.39 [-3.78]
213796000000000.0 8.6734e+17 148780000000.0 7368100000000.0 5755520000000.0 1407180000000.0 908787000000.0 7343620.0 4840350000000.0 1783420000000.0 378772000000.0 3035010000.0 80877300000.0 102691000000.0 1012320000000.0 -3.76 4.387 [-3.76]
213796000000000.0 8.23621e+17 153301000000.0 7341740000000.0 5517780000000.0 1406050000000.0 828512000000.0 8244890.0 4898150000000.0 1568510000000.0 319604000000.0 3304160000.0 87109200000.0 107317000000.0 998001000000.0 -3.74 4.383 [-3.74]
213796000000000.0 7.82133e+17 157770000000.0 7304270000000.0 5280780000000.0 1403220000000.0 754078000000.0 9259500.0 4952130000000.0 1377630000000.0 269344000000.0 3589630000.0 93622900000.0 111907000000.0 981549000000.0 -3.72 4.38 [-3.72]
213796000000000.0 7.42785e+17 162143000000.0 7255500000000.0 5045610000000.0 1398660000000.0 685298000000.0 10399600.0 5001980000000.0 1208530000000.0 226742000000.0 3890530000.0 100393000000.0 116437000000.0 963034000000.0 -3.7 4.377 [-3.7]
213796000000000.0 7.05447e+17 166420000000.0 7195870000000.0 4812830000000.0 1392430000000.0 621821000000.0 11681400.0 5047670000000.0 1058840000000.0 190655000000.0 4206960000.0 107406000000.0 120876000000.0 942522000000.0 -3.68 4.374 [-3.68]
213796000000000.0 6.70012e+17 170587000000.0 7125720000000.0 4583110000000.0 1384570000000.0 563354000000.0 13122200.0 5089060000000.0 926523000000.0 160121000000.0 4538480000.0 114639000000.0 125195000000.0 920103000000.0 -3.66 4.37 [-3.66]
213796000000000.0 6.36381e+17 174634000000.0 7045480000000.0 4357100000000.0 1375120000000.0 509602000000.0 14741000.0 5126050000000.0 809712000000.0 134316000000.0 4884500000.0 122066000000.0 129361000000.0 895881000000.0 -3.64 4.367 [-3.64]
213796000000000.0 6.04457e+17 178549000000.0 6955610000000.0 4135390000000.0 1364130000000.0 460279000000.0 16559400.0 5158530000000.0 706729000000.0 112533000000.0 5244160000.0 129653000000.0 133343000000.0 869975000000.0 -3.62 4.364 [-3.62]
213796000000000.0 5.74152e+17 182321000000.0 6856630000000.0 3918540000000.0 1351660000000.0 415103000000.0 18601000.0 5186390000000.0 616058000000.0 94166500000.0 5616460000.0 137364000000.0 137108000000.0 842518000000.0 -3.6 4.361 [-3.6]
213796000000000.0 5.45383e+17 185944000000.0 6749150000000.0 3707040000000.0 1337760000000.0 373801000000.0 20892400.0 5209540000000.0 536335000000.0 78699400000.0 6000220000.0 145158000000.0 140622000000.0 813660000000.0 -3.58 4.357 [-3.58]
213796000000000.0 5.18067e+17 189407000000.0 6633750000000.0 3501330000000.0 1322490000000.0 336106000000.0 23463100.0 5227890000000.0 466325000000.0 65688700000.0 6393980000.0 152989000000.0 143854000000.0 783556000000.0 -3.56 4.354 [-3.56]
213796000000000.0 4.92129e+17 192704000000.0 6511040000000.0 3301800000000.0 1305910000000.0 301767000000.0 26345400.0 5241330000000.0 404928000000.0 54757700000.0 6796040000.0 160807000000.0 146773000000.0 752378000000.0 -3.54 4.351 [-3.54]
213796000000000.0 4.67497e+17 195827000000.0 6381690000000.0 3108780000000.0 1288080000000.0 270537000000.0 29575500.0 5249790000000.0 351152000000.0 45584900000.0 7204590000.0 168558000000.0 149348000000.0 720305000000.0 -3.52 4.348 [-3.52]
213796000000000.0 4.44102e+17 198774000000.0 6246370000000.0 2922530000000.0 1269080000000.0 242184000000.0 33193600.0 5253190000000.0 304111000000.0 37897100000.0 7617650000.0 176185000000.0 151554000000.0 687524000000.0 -3.5 4.344 [-3.5]
213796000000000.0 4.21884e+17 201541000000.0 6105800000000.0 2743280000000.0 1248970000000.0 216486000000.0 37243600.0 5251450000000.0 263017000000.0 31462000000.0 8033070000.0 183632000000.0 153366000000.0 654229000000.0 -3.48 4.341 [-3.48]
213796000000000.0 4.00779e+17 204126000000.0 5960630000000.0 2571170000000.0 1227830000000.0 193234000000.0 41774400.0 5244530000000.0 227164000000.0 26082400000.0 8448610000.0 190837000000.0 154761000000.0 620615000000.0 -3.46 4.338 [-3.46]
213796000000000.0 3.80733e+17 206529000000.0 5811570000000.0 2406320000000.0 1205720000000.0 172231000000.0 46839400.0 5232370000000.0 195925000000.0 21591300000.0 8861940000.0 197743000000.0 155723000000.0 586881000000.0 -3.44 4.335 [-3.44]
213796000000000.0 3.61691e+17 208750000000.0 5659290000000.0 2248780000000.0 1182730000000.0 153290000000.0 52497800.0 5214940000000.0 168744000000.0 17846900000.0 9270720000.0 204289000000.0 156238000000.0 553223000000.0 -3.42 4.331 [-3.42]
213796000000000.0 3.43601e+17 210790000000.0 5504410000000.0 2098570000000.0 1158930000000.0 136237000000.0 58814300.0 5192180000000.0 145124000000.0 14729300000.0 9672540000.0 210420000000.0 156300000000.0 519829000000.0 -3.4 4.328 [-3.4]
213796000000000.0 3.26416e+17 212652000000.0 5347590000000.0 1955660000000.0 1134390000000.0 120909000000.0 65859900.0 5164090000000.0 124628000000.0 12137400000.0 10065100000.0 216082000000.0 155903000000.0 486884000000.0 -3.38 4.325 [-3.38]
213796000000000.0 3.10091e+17 214339000000.0 5189430000000.0 1819960000000.0 1109200000000.0 107154000000.0 73712300.0 5130680000000.0 106867000000.0 9985680000.0 10446400000.0 221228000000.0 155050000000.0 454561000000.0 -3.36 4.322 [-3.36]
213796000000000.0 2.94583e+17 215858000000.0 5030520000000.0 1691390000000.0 1083430000000.0 94830600000.0 82456100.0 5091950000000.0 91499000000.0 8202100000.0 10814200000.0 225813000000.0 153749000000.0 423023000000.0 -3.34 4.318 [-3.34]
213796000000000.0 2.79851e+17 217212000000.0 4871400000000.0 1569810000000.0 1057150000000.0 83807400000.0 92183900.0 5047920000000.0 78219900000.0 6725910000.0 11166700000.0 229803000000.0 152010000000.0 392414000000.0 -3.32 4.315 [-3.32]
213796000000000.0 2.65876e+17 218402000000.0 4712820000000.0 1455230000000.0 1030500000000.0 73977000000.0 102983000.0 4998780000000.0 66778300000.0 5507610000.0 11501500000.0 233166000000.0 149862000000.0 362903000000.0 -3.3 4.312 [-3.3]
213796000000000.0 2.52581e+17 219444000000.0 4554760000000.0 1347100000000.0 1003450000000.0 65198200000.0 114986000.0 4944340000000.0 56906400000.0 4501000000.0 11818900000.0 235883000000.0 147307000000.0 334523000000.0 -3.28 4.308 [-3.28]
213796000000000.0 2.3993e+17 220340000000.0 4397600000000.0 1245240000000.0 976070000000.0 57371200000.0 128319000.0 4884620000000.0 48402700000.0 3670780000.0 12117700000.0 237935000000.0 144371000000.0 307367000000.0 -3.26 4.305 [-3.26]
213796000000000.0 2.27951e+17 221089000000.0 4242550000000.0 1149930000000.0 948581000000.0 50436300000.0 143056000.0 4820220000000.0 41121900000.0 2990140000.0 12394700000.0 239324000000.0 141113000000.0 281622000000.0 -3.24 4.302 [-3.24]
213796000000000.0 2.16534e+17 221710000000.0 4088910000000.0 1060290000000.0 920851000000.0 44262100000.0 159409000.0 4750610000000.0 34859500000.0 2429790000.0 12652700000.0 240041000000.0 137523000000.0 257196000000.0 -3.22 4.298 [-3.22]
213796000000000.0 2.05708e+17 222200000000.0 3937790000000.0 976567000000.0 893102000000.0 38800700000.0 177468000.0 4676420000000.0 29507700000.0 1971410000.0 12889000000.0 240106000000.0 133669000000.0 234231000000.0 -3.2 4.295 [-3.2]
213796000000000.0 1.95424e+17 222567000000.0 3789190000000.0 898344000000.0 865345000000.0 33968900000.0 197411000.0 4597650000000.0 24933900000.0 1596510000.0 13104400000.0 239532000000.0 129575000000.0 212708000000.0 -3.18 4.292 [-3.18]
213796000000000.0 1.85655e+17 222818000000.0 3643360000000.0 825374000000.0 837639000000.0 29700500000.0 219409000.0 4514470000000.0 21031700000.0 1290440000.0 13299200000.0 238341000000.0 125280000000.0 192627000000.0 -3.16 4.288 [-3.16]
213796000000000.0 1.76376e+17 222959000000.0 3500510000000.0 757408000000.0 810045000000.0 25935600000.0 243644000.0 4427090000000.0 17708200000.0 1041040000.0 13474000000.0 236564000000.0 120819000000.0 173972000000.0 -3.14 4.285 [-3.14]
213796000000000.0 1.67561e+17 222994000000.0 3360820000000.0 694196000000.0 782615000000.0 22619500000.0 270312000.0 4335720000000.0 14882500000.0 838194000.0 13629600000.0 234232000000.0 116229000000.0 156715000000.0 -3.12 4.281 [-3.12]
213796000000000.0 1.59188e+17 222929000000.0 3224440000000.0 635489000000.0 755402000000.0 19703100000.0 299619000.0 4240610000000.0 12484600000.0 673548000.0 13767000000.0 231386000000.0 111546000000.0 140815000000.0 -3.1 4.278 [-3.1]
213796000000000.0 1.51235e+17 222770000000.0 3091490000000.0 581043000000.0 728455000000.0 17141900000.0 331785000.0 4142010000000.0 10453300000.0 540167000.0 13887100000.0 228064000000.0 106804000000.0 126224000000.0 -3.08 4.275 [-3.08]
213796000000000.0 1.4368e+17 222519000000.0 2962060000000.0 530623000000.0 701815000000.0 14895900000.0 367041000.0 4040180000000.0 8735760000.0 432327000.0 13991300000.0 224308000000.0 102034000000.0 112882000000.0 -3.06 4.271 [-3.06]
213796000000000.0 1.36505e+17 222184000000.0 2836260000000.0 483992000000.0 675529000000.0 12929100000.0 405634000.0 3935430000000.0 7286390000.0 345323000.0 14081000000.0 220166000000.0 97265700000.0 100727000000.0 -3.04 4.268 [-3.04]
213796000000000.0 1.2969e+17 221769000000.0 2714110000000.0 440925000000.0 649631000000.0 11209100000.0 447820000.0 3828050000000.0 6065630000.0 275269000.0 14157400000.0 215680000000.0 92526000000.0 89690900000.0 -3.02 4.264 [-3.02]
213796000000000.0 1.23216e+17 221275000000.0 2595660000000.0 401204000000.0 624155000000.0 9706940000.0 493870000.0 3718350000000.0 5039430000.0 218980000.0 14222000000.0 210894000000.0 87839700000.0 79702300000.0 -3.0 4.261 [-3.0]
213796000000000.0 1.17082e+17 220710000000.0 2481190000000.0 364691000000.0 599193000000.0 8399300000.0 543989000.0 3606940000000.0 4180030000.0 173923000.0 14275600000.0 205869000000.0 83239800000.0 70704900000.0 -2.98 4.257 [-2.98]
213796000000000.0 1.11228e+17 220066000000.0 2369870000000.0 330960000000.0 574585000000.0 7255600000.0 598714000.0 3493210000000.0 3457620000.0 137730000.0 14321300000.0 200593000000.0 78710000000.0 62580500000.0 -2.96 4.254 [-2.96]
213796000000000.0 1.05681e+17 219355000000.0 2262520000000.0 300044000000.0 550543000000.0 6262900000.0 658106000.0 3378430000000.0 2855320000.0 108894000.0 14358600000.0 195159000000.0 74302900000.0 55305400000.0 -2.94 4.251 [-2.94]
