H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
3.46737e+13	3.93540e+18	3.67251e+08	1.07757e+11	9.13093e+11	1.52685e+10	1.42641e+12	1.15715e+03	3.68932e+10	2.95621e+13	1.17852e+14	5.08870e+04	4.37467e+06	4.18160e+07	1.25548e+10
3.46737e+13	3.71109e+18	4.07785e+08	1.16630e+11	9.48697e+11	1.65263e+10	1.44308e+12	1.29489e+03	4.01013e+10	2.91044e+13	1.09825e+14	6.28929e+04	5.24891e+06	4.84156e+07	1.37229e+10
3.46737e+13	3.50068e+18	4.51963e+08	1.26006e+11	9.84149e+11	1.78697e+10	1.45793e+12	1.44910e+03	4.35604e+10	2.86036e+13	1.02198e+14	7.75222e+04	6.28414e+06	5.59480e+07	1.49747e+10
3.46737e+13	3.30324e+18	5.00047e+08	1.35898e+11	1.01936e+12	1.93038e+10	1.47090e+12	1.62189e+03	4.72879e+10	2.80616e+13	9.49639e+13	9.53041e+04	7.50749e+06	6.45282e+07	1.63137e+10
3.46737e+13	3.11789e+18	5.52322e+08	1.46318e+11	1.05424e+12	2.08339e+10	1.48197e+12	1.81565e+03	5.13016e+10	2.74805e+13	8.81125e+13	1.16866e+05	8.95036e+06	7.42835e+07	1.77435e+10
3.46737e+13	2.94382e+18	6.09086e+08	1.57277e+11	1.08872e+12	2.24656e+10	1.49112e+12	2.03303e+03	5.56197e+10	2.68625e+13	8.16338e+13	1.42953e+05	1.06489e+07	8.53544e+07	1.92677e+10
3.46737e+13	2.78028e+18	6.70660e+08	1.68787e+11	1.12270e+12	2.42046e+10	1.49830e+12	2.27707e+03	6.02608e+10	2.62103e+13	7.55169e+13	1.74440e+05	1.26445e+07	9.78947e+07	2.08895e+10
3.46737e+13	2.62658e+18	7.37382e+08	1.80859e+11	1.15612e+12	2.60566e+10	1.50352e+12	2.55114e+03	6.52436e+10	2.55262e+13	6.97508e+13	2.12362e+05	1.49849e+07	1.12074e+08	2.26122e+10
3.46737e+13	2.48206e+18	8.09614e+08	1.93503e+11	1.18888e+12	2.80275e+10	1.50674e+12	2.85904e+03	7.05866e+10	2.48131e+13	6.43238e+13	2.57935e+05	1.77247e+07	1.28077e+08	2.44388e+10
3.46737e+13	2.34612e+18	8.87731e+08	2.06728e+11	1.22094e+12	3.01232e+10	1.50796e+12	3.20498e+03	7.63077e+10	2.40739e+13	5.92243e+13	3.12586e+05	2.09264e+07	1.46106e+08	2.63722e+10
3.46737e+13	2.21819e+18	9.72135e+08	2.20543e+11	1.25220e+12	3.23494e+10	1.50717e+12	3.59365e+03	8.24246e+10	2.33114e+13	5.44402e+13	3.77985e+05	2.46612e+07	1.66383e+08	2.84151e+10
3.46737e+13	2.09776e+18	1.06326e+09	2.34958e+11	1.28260e+12	3.47123e+10	1.50436e+12	4.03045e+03	8.89552e+10	2.25288e+13	4.99596e+13	4.56087e+05	2.90102e+07	1.89148e+08	3.05698e+10
3.46737e+13	1.98434e+18	1.16155e+09	2.49979e+11	1.31209e+12	3.72172e+10	1.49953e+12	4.52127e+03	9.59157e+10	2.17292e+13	4.57706e+13	5.49166e+05	3.40659e+07	2.14660e+08	3.28382e+10
