# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: Fe+, datatype: float64}
# - {name: Al+, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 Fe+ Al+ log_nH parameters
120226000000000.0 1.98732e+18 299151000000.0 90844100000000.0 514184000000000.0 24924400000.0 16984800000000.0 353741000000000.0 2163370.0 52988800000000.0 3102170000000000.0 2203240000000000.0 14743600.0 495562000.0 49292300000.0 625140000000.0 28301700000000.0 407627.0 52482000.0 -5.0 [-5.0]
120226000000000.0 1.8606e+18 320538000000.0 93631100000000.0 516342000000000.0 27850500000.0 18236200000000.0 342298000000000.0 2653900.0 57547100000000.0 2864680000000000.0 1918910000000000.0 17067800.0 558037000.0 55188700000.0 707666000000.0 29842100000000.0 505848.0 59840700.0 -4.98 [-4.98]
120226000000000.0 1.74039e+18 344428000000.0 96510200000000.0 517727000000000.0 31196600000.0 19566800000000.0 330225000000000.0 3263430.0 62372500000000.0 2634860000000000.0 1663760000000000.0 19790500.0 628395000.0 61688100000.0 800468000000.0 31408700000000.0 627620.0 67913100.0 -4.96 [-4.96]
120226000000000.0 1.6262e+18 371313000000.0 99518500000000.0 518285000000000.0 35033900000.0 20978700000000.0 317523000000000.0 4021950.0 67457500000000.0 2413230000000000.0 1435620000000000.0 22992900.0 708156000.0 68863600000.0 904835000000.0 32995600000000.0 778666.0 76691800.0 -4.94 [-4.94]
120226000000000.0 1.51724e+18 401813000000.0 102695000000000.0 517953000000000.0 39454800000.0 22476300000000.0 304163000000000.0 4969910.0 72799300000000.0 2199870000000000.0 1231600000000000.0 26774800.0 799119000.0 76802900000.0 1022620000000.0 34600500000000.0 966508.0 86122800.0 -4.92 [-4.92]
120226000000000.0 1.41304e+18 436793000000.0 106109000000000.0 516632000000000.0 44568100000.0 24061600000000.0 290136000000000.0 6157510.0 78378800000000.0 1995100000000000.0 1049840000000000.0 31270000.0 904212000.0 85644700000.0 1155760000000.0 36216200000000.0 1200480.0 96128200.0 -4.9 [-4.9]
120226000000000.0 1.31318e+18 477471000000.0 109862000000000.0 514209000000000.0 50512500000.0 25736600000000.0 275438000000000.0 7650620.0 84170400000000.0 1799320000000000.0 888412000000000.0 36659500.0 1027800000.0 95596500000.0 1306530000000.0 37833900000000.0 1492770.0 106602000.0 -4.88 [-4.88]
120226000000000.0 1.21715e+18 525457000000.0 114083000000000.0 510520000000000.0 57452500000.0 27500300000000.0 260047000000000.0 9534620.0 90129800000000.0 1612670000000000.0 745552000000000.0 43186100.0 1176390000.0 106970000000.0 1477790000000.0 39443500000000.0 1859090.0 117403000.0 -4.86 [-4.86]
120226000000000.0 1.12422e+18 583119000000.0 118952000000000.0 505331000000000.0 65611400000.0 29352100000000.0 243905000000000.0 11928200.0 96200100000000.0 1434980000000000.0 619315000000000.0 51195000.0 1360100000.0 120257000000.0 1673510000000.0 41034700000000.0 2321210.0 128377000.0 -4.84 [-4.84]
120226000000000.0 1.03339e+18 654111000000.0 124741000000000.0 498294000000000.0 75294800000.0 31289500000000.0 226891000000000.0 15001100.0 102296000000000.0 1265640000000000.0 507786000000000.0 61204400.0 1595640000.0 136266000000.0 1899650000000.0 42597400000000.0 2910160.0 139420000.0 -4.82 [-4.82]
120226000000000.0 9.4363e+17 744136000000.0 131849000000000.0 488853000000000.0 86900400000.0 33297600000000.0 208864000000000.0 18996700.0 108258000000000.0 1104100000000000.0 409368000000000.0 74039200.0 1912250000.0 156370000000.0 2164220000000.0 44112300000000.0 3671040.0 150786000.0 -4.8 [-4.8]
120226000000000.0 8.53194e+17 863096000000.0 140915000000000.0 476105000000000.0 101021000000.0 35348000000000.0 189546000000000.0 24307100.0 113825000000000.0 948935000000000.0 322233000000000.0 91141200.0 2365110000.0 183042000000.0 2480990000000.0 45552600000000.0 4677860.0 163719000.0 -4.78 [-4.78]
120226000000000.0 7.58564e+17 1031110000000.0 153090000000000.0 458155000000000.0 118671000000.0 37370900000000.0 168294000000000.0 31669500.0 118476000000000.0 796597000000000.0 243883000000000.0 115499000.0 3075850000.0 221298000000.0 2878190000000.0 46873800000000.0 6072830.0 182541000.0 -4.76 [-4.76]
120226000000000.0 6.53012e+17 1295780000000.0 170525000000000.0 430677000000000.0 141582000000.0 39121700000000.0 143884000000000.0 42728800.0 120955000000000.0 639473000000000.0 171408000000000.0 154754000.0 4375110000.0 282622000000.0 3420130000000.0 47942000000000.0 8187980.0 222893000.0 -4.74 [-4.74]
120226000000000.0 5.72294e+17 1582430000000.0 186198000000000.0 403585000000000.0 163317000000.0 40218500000000.0 124520000000000.0 55556900.0 122333000000000.0 518514000000000.0 123763000000000.0 203858000.0 6113920000.0 351814000000.0 3935460000000.0 48321600000000.0 10785300.0 289605000.0 -4.72 [-4.72]
120226000000000.0 5.01547e+17 1918820000000.0 200872000000000.0 374141000000000.0 185343000000.0 40719600000000.0 107486000000000.0 71744100.0 122591000000000.0 414436000000000.0 88217700000000.0 269387000.0 8590650000.0 432762000000.0 4476410000000.0 48129800000000.0 14184400.0 389904000.0 -4.7 [-4.7]
120227000000000.0 4.34305e+17 2343520000000.0 214668000000000.0 340109000000000.0 208201000000.0 40451600000000.0 91695000000000.0 93822100.0 121502000000000.0 318642000000000.0 60015000000000.0 364417000.0 12409000000.0 530312000000.0 5081370000000.0 47253000000000.0 18916300.0 544788000.0 -4.68 [-4.68]
120226000000000.0 3.70732e+17 2877790000000.0 225934000000000.0 301710000000000.0 231157000000.0 39240600000000.0 77336700000000.0 125373000.0 119541000000000.0 231772000000000.0 38299900000000.0 508958000.0 18413300000.0 643222000000.0 5745850000000.0 45514500000000.0 25690200.0 781063000.0 -4.66 [-4.66]
120226000000000.0 3.13677e+17 3501310000000.0 232327000000000.0 261698000000000.0 253411000000.0 37175800000000.0 64809800000000.0 171397000.0 117945000000000.0 159364000000000.0 23042200000000.0 728504000.0 27498800000.0 763654000000.0 6421140000000.0 42888200000000.0 35354500.0 1120070000.0 -4.64 [-4.64]
120226000000000.0 2.68095e+17 4104870000000.0 232745000000000.0 225901000000000.0 274909000000.0 34919900000000.0 54581800000000.0 233974000.0 117985000000000.0 108322000000000.0 13874700000000.0 1022230000.0 39520800000.0 878248000000.0 7003850000000.0 39814300000000.0 48092000.0 1535260000.0 -4.62 [-4.62]
120226000000000.0 2.33841e+17 4607960000000.0 228948000000000.0 196877000000000.0 296533000000.0 33007000000000.0 46407000000000.0 311782000.0 119392000000000.0 75801000000000.0 8753850000000.0 1363740000.0 53746200000.0 982494000000.0 7450080000000.0 36788000000000.0 63617400.0 1980430000.0 -4.6 [-4.6]
120226000000000.0 2.07519e+17 5009540000000.0 222924000000000.0 173459000000000.0 318903000000.0 31480800000000.0 39736600000000.0 404533000.0 121332000000000.0 54867800000000.0 5792040000000.0 1736040000.0 69960000000.0 1078860000000.0 7781210000000.0 33970600000000.0 82012200.0 2436710000.0 -4.58 [-4.58]
120226000000000.0 1.86437e+17 5329840000000.0 215762000000000.0 154101000000000.0 342197000000.0 30238300000000.0 34175600000000.0 513407000.0 123294000000000.0 40792900000000.0 3973670000000.0 2133090000.0 88285100000.0 1169660000000.0 8024880000000.0 31367700000000.0 103662000.0 2901550000.0 -4.56 [-4.56]
120226000000000.0 1.68932e+17 5586450000000.0 207991000000000.0 137698000000000.0 366442000000.0 29183200000000.0 29468200000000.0 640519000.0 125040000000000.0 30924600000000.0 2797680000000.0 2553280000.0 108959000000.0 1256090000000.0 8200480000000.0 28951800000000.0 129119000.0 3376890000.0 -4.54 [-4.54]
120226000000000.0 1.5403e+17 5791540000000.0 199911000000000.0 123561000000000.0 391592000000.0 28253700000000.0 25451000000000.0 788255000.0 126469000000000.0 23789300000000.0 2008060000000.0 2994960000.0 132191000000.0 1338460000000.0 8319990000000.0 26701600000000.0 158985000.0 3864170000.0 -4.52 [-4.52]
120226000000000.0 1.41111e+17 5954060000000.0 191708000000000.0 111227000000000.0 417611000000.0 27409200000000.0 22004700000000.0 959379000.0 127543000000000.0 18507100000000.0 1462650000000.0 3456420000.0 158182000000.0 1416750000000.0 8391720000000.0 24600400000000.0 193944000.0 4364680000.0 -4.5 [-4.5]
120226000000000.0 1.29802e+17 6081160000000.0 183549000000000.0 100405000000000.0 444393000000.0 26629700000000.0 19047800000000.0 1156180000.0 128248000000000.0 14540200000000.0 1079060000000.0 3933970000.0 186993000000.0 1490710000000.0 8421750000000.0 22643900000000.0 234627000.0 4878240000.0 -4.48 [-4.48]
120226000000000.0 1.19799e+17 6178800000000.0 175521000000000.0 90842000000000.0 471876000000.0 25896300000000.0 16504300000000.0 1381650000.0 128597000000000.0 11516500000000.0 804423000000.0 4424920000.0 218739000000.0 1560140000000.0 8414980000000.0 20821300000000.0 281805000.0 5405780000.0 -4.46 [-4.46]
120226000000000.0 1.10857e+17 6251250000000.0 167656000000000.0 82328000000000.0 500031000000.0 25192200000000.0 14308000000000.0 1639730000.0 128605000000000.0 9178290000000.0 604497000000.0 4927000000.0 253593000000.0 1624790000000.0 8375180000000.0 19119600000000.0 336420000.0 5948680000.0 -4.44 [-4.44]
120226000000000.0 1.02814e+17 6302160000000.0 159999000000000.0 74719200000000.0 528784000000.0 24509000000000.0 12409600000000.0 1934110000.0 128294000000000.0 7353700000000.0 457361000000.0 5436580000.0 291627000000.0 1684360000000.0 8305600000000.0 17532400000000.0 399407000.0 6507270000.0 -4.42 [-4.42]
120226000000000.0 9.55422e+16 6335150000000.0 152583000000000.0 67894800000000.0 558083000000.0 23841400000000.0 10766900000000.0 2268850000.0 127681000000000.0 5918780000000.0 348064000000.0 5950250000.0 332887000000.0 1738660000000.0 8209080000000.0 16053600000000.0 471824000.0 7082570000.0 -4.4 [-4.4]
120226000000000.0 8.89395e+16 6352810000000.0 145426000000000.0 61756700000000.0 587855000000.0 23184600000000.0 9344380000000.0 2648430000.0 126789000000000.0 4782580000000.0 266217000000.0 6464180000.0 377393000000.0 1787420000000.0 8088190000000.0 14677400000000.0 554801000.0 7674910000.0 -4.38 [-4.38]
120226000000000.0 8.29235e+16 6357670000000.0 138544000000000.0 56223200000000.0 617955000000.0 22536200000000.0 8112010000000.0 3077570000.0 125638000000000.0 3877940000000.0 204520000000.0 6974630000.0 425111000000.0 1830460000000.0 7945410000000.0 13399000000000.0 649541000.0 8284830000.0 -4.36 [-4.36]
120226000000000.0 7.74194e+16 6351520000000.0 131934000000000.0 51220600000000.0 648192000000.0 21893200000000.0 7043030000000.0 3561950000.0 124248000000000.0 3153390000000.0 157694000000.0 7478140000.0 476026000000.0 1867570000000.0 7782780000000.0 12211800000000.0 757438000.0 8912910000.0 -4.34 [-4.34]
120226000000000.0 7.23766e+16 6336670000000.0 125609000000000.0 46693100000000.0 678641000000.0 21255900000000.0 6116450000000.0 4106150000.0 122638000000000.0 2571340000000.0 122020000000.0 7971020000.0 529968000000.0 1898650000000.0 7602690000000.0 11112700000000.0 879812000.0 9559400000.0 -4.32 [-4.32]
120226000000000.0 6.77406e+16 6314420000000.0 119561000000000.0 42585800000000.0 709254000000.0 20622700000000.0 5312320000000.0 4716510000.0 120828000000000.0 2101450000000.0 94689100000.0 8450270000.0 586857000000.0 1923610000000.0 7406950000000.0 10095800000000.0 1018300000.0 10225200000.0 -4.3 [-4.3]
