# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
14454400000000.0 6.276e+17 772008000.0 127491000000.0 535794000000.0 19694300000.0 545651000000.0 3729.12 50603900000.0 7054350000000.0 12970000000000.0 439048.0 23553400.0 124179000.0 15528900000.0 -5.0 4.569 [-5.0]
14454400000000.0 5.93981e+17 839438000.0 134997000000.0 545753000000.0 21032900000.0 540941000000.0 4175.36 54294400000.0 6748610000000.0 11799300000000.0 524145.0 27477100.0 140087000.0 16587000000.0 -4.98 4.564 [-4.98]
14454400000000.0 5.6227e+17 911754000.0 142766000000.0 555229000000.0 22440000000.0 535467000000.0 4674.91 58185600000.0 6442370000000.0 10714200000000.0 624477.0 32001000.0 157778000.0 17690900000.0 -4.96 4.559 [-4.96]
14454400000000.0 5.3235e+17 989211000.0 150793000000.0 564198000000.0 23916300000.0 529240000000.0 5233.69 62278200000.0 6136850000000.0 9710810000000.0 742517.0 37207700.0 177418000.0 18840400000.0 -4.94 4.554 [-4.94]
14454400000000.0 5.04105e+17 1072120000.0 159080000000.0 572644000000.0 25462600000.0 522274000000.0 5858.68 66574700000.0 5833170000000.0 8784650000000.0 881143.0 43191400.0 199188000.0 20035000000.0 -4.92 4.55 [-4.92]
14454400000000.0 4.77433e+17 1160740000.0 167620000000.0 580545000000.0 27078800000.0 514587000000.0 6557.12 71073800000.0 5532510000000.0 7931600000000.0 1043610.0 50056400.0 223280000.0 21274100000.0 -4.9 4.545 [-4.9]
14454400000000.0 4.52244e+17 1255420000.0 176411000000.0 587883000000.0 28764900000.0 506200000000.0 7337.75 75775800000.0 5235940000000.0 7147730000000.0 1233620.0 57919300.0 249895000.0 22556600000.0 -4.88 4.541 [-4.88]
14454400000000.0 4.28454e+17 1356500000.0 185448000000.0 594641000000.0 30521000000.0 497138000000.0 8210.64 80681300000.0 4944500000000.0 6429050000000.0 1455450.0 66910300.0 279241000.0 23880900000.0 -4.86 4.536 [-4.86]
14454400000000.0 4.05964e+17 1464170000.0 194722000000.0 600803000000.0 32343800000.0 487425000000.0 9184.31 85781200000.0 4659100000000.0 5771370000000.0 1713850.0 77174800.0 311561000.0 25246100000.0 -4.84 4.532 [-4.84]
14454400000000.0 3.84698e+17 1578740000.0 204221000000.0 606353000000.0 34231300000.0 477091000000.0 10269.9 91070600000.0 4380610000000.0 5170850000000.0 2014250.0 88873700.0 347099000.0 26650100000.0 -4.82 4.528 [-4.82]
14454400000000.0 3.64586e+17 1700480000.0 213937000000.0 611276000000.0 36180700000.0 466170000000.0 11479.7 96543600000.0 4109820000000.0 4623780000000.0 2362780.0 102185000.0 386112000.0 28090900000.0 -4.8 4.523 [-4.8]
14454400000000.0 3.45556e+17 1829660000.0 223856000000.0 615559000000.0 38188500000.0 454697000000.0 12826.9 102192000000.0 3847410000000.0 4126500000000.0 2766320.0 117308000.0 428877000.0 29566100000.0 -4.78 4.519 [-4.78]
