# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
1.09648e+16 3.2333e+19 9588020000000.0 363686000000000.0 222006000000000.0 879860000000.0 71505800000000.0 25430200000000.0 841113000.0 290097000000000.0 42201300000000.0 7500590000000.0 11326500000.0 234625000000.0 5860920000000.0 6491880000000.0 44784300000000.0 -3.98 4.357 [-3.98]
1.09648e+16 3.071e+19 9800450000000.0 358651000000000.0 210431000000000.0 909269000000.0 70906700000000.0 22965300000000.0 944340000.0 291372000000000.0 36829000000000.0 6282830000000.0 12158300000.0 252315000000.0 6233950000000.0 6699300000000.0 43544500000000.0 -3.96 4.354 [-3.96]
1.09648e+16 2.91693e+19 10005500000000.0 353175000000000.0 199143000000000.0 939058000000.0 70228400000000.0 20708200000000.0 1060080000.0 292359000000000.0 32099600000000.0 5256120000000.0 13016200000.0 270678000000.0 6614050000000.0 6896220000000.0 42223800000000.0 -3.94 4.351 [-3.94]
1.09648e+16 2.77067e+19 10202700000000.0 347287000000000.0 188163000000000.0 969221000000.0 69474000000000.0 18645000000000.0 1189760000.0 293056000000000.0 27941600000000.0 4391540000000.0 13896800000.0 289660000000.0 6999260000000.0 7080950000000.0 40829300000000.0 -3.92 4.348 [-3.92]
1.09648e+16 2.63178e+19 10391600000000.0 341018000000000.0 177512000000000.0 999769000000.0 68646800000000.0 16762600000000.0 1335070000.0 293458000000000.0 24290900000000.0 3664350000000.0 14796000000.0 309195000000.0 7387390000000.0 7251810000000.0 39368700000000.0 -3.9 4.345 [-3.9]
1.09648e+16 2.4999e+19 10571800000000.0 334402000000000.0 167206000000000.0 1030660000000.0 67750300000000.0 15048200000000.0 1497680000.0 293564000000000.0 21089600000000.0 3053500000000.0 15709400000.0 329205000000.0 7775960000000.0 7407210000000.0 37850100000000.0 -3.88 4.341 [-3.88]
1.09648e+16 2.37466e+19 10743100000000.0 327472000000000.0 157259000000000.0 1061930000000.0 66788400000000.0 13489400000000.0 1679610000.0 293371000000000.0 18286300000000.0 2541030000000.0 16632500000.0 349607000000.0 8162440000000.0 7545550000000.0 36282400000000.0 -3.86 4.338 [-3.86]
1.09648e+16 2.25573e+19 10905100000000.0 320259000000000.0 147680000000000.0 1093570000000.0 65765000000000.0 12074600000000.0 1883030000.0 292877000000000.0 15834600000000.0 2111650000000.0 17560400000.0 370307000000.0 8544080000000.0 7665340000000.0 34674900000000.0 -3.84 4.335 [-3.84]
1.09648e+16 2.14285e+19 11058700000000.0 312813000000000.0 138480000000000.0 1125650000000.0 64685900000000.0 10792900000000.0 2110250000.0 292090000000000.0 13693900000000.0 1752520000000.0 18490000000.0 391228000000.0 8918460000000.0 7765010000000.0 33038300000000.0 -3.82 4.332 [-3.82]
1.09648e+16 2.03556e+19 11201700000000.0 305137000000000.0 129660000000000.0 1158050000000.0 63551000000000.0 9633310000000.0 2364110000.0 290995000000000.0 11826000000000.0 1452240000000.0 19412100000.0 412211000000.0 9281750000000.0 7843940000000.0 31380000000000.0 -3.8 4.329 [-3.8]
