H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
1.28825e+16	1.00105e+20	6.12082e+12	4.01873e+14	5.06437e+14	4.92602e+11	7.37683e+13	1.49876e+14	1.17126e+08	2.47112e+14	5.33007e+14	2.23955e+14	2.10449e+09	4.11392e+10	1.25598e+12	2.50136e+12	5.30568e+13	2.82778e+07	1.78481e+09
1.28825e+16	9.49684e+19	6.40905e+12	4.08055e+14	4.95218e+14	5.18328e+11	7.51611e+13	1.39951e+14	1.31133e+08	2.53531e+14	4.78115e+14	1.92639e+14	2.35726e+09	4.61382e+10	1.39149e+12	2.68836e+12	5.39040e+13	3.32678e+07	2.02481e+09
1.28825e+16	9.01012e+19	6.70246e+12	4.13715e+14	4.83504e+14	5.44746e+11	7.64596e+13	1.30432e+14	1.46874e+08	2.59804e+14	4.28198e+14	1.65437e+14	2.63576e+09	5.16445e+10	1.53896e+12	2.88445e+12	5.46633e+13	3.90816e+07	2.29327e+09
1.28824e+16	8.54870e+19	6.99993e+12	4.18810e+14	4.71333e+14	5.71799e+11	7.76574e+13	1.21328e+14	1.64557e+08	2.65912e+14	3.82890e+14	1.41849e+14	2.94164e+09	5.76932e+10	1.69905e+12	3.08961e+12	5.53290e+13	4.58438e+07	2.59303e+09
1.28825e+16	8.11141e+19	7.30167e+12	4.23329e+14	4.58744e+14	5.99542e+11	7.87526e+13	1.12647e+14	1.84450e+08	2.71843e+14	3.41848e+14	1.21437e+14	3.27744e+09	6.43256e+10	1.87246e+12	3.30349e+12	5.58949e+13	5.36966e+07	2.92705e+09
1.28825e+16	7.69698e+19	7.60683e+12	4.27247e+14	4.45784e+14	6.27941e+11	7.97421e+13	1.04392e+14	2.06824e+08	2.77585e+14	3.04744e+14	1.03803e+14	3.64491e+09	7.15796e+10	2.05985e+12	3.52590e+12	5.63568e+13	6.28000e+07	3.29855e+09
1.28825e+16	7.30422e+19	7.91460e+12	4.30540e+14	4.32498e+14	6.56978e+11	8.06231e+13	9.65645e+13	2.31988e+08	2.83124e+14	2.71264e+14	8.86002e+13	4.04592e+09	7.94935e+10	2.26186e+12	3.75649e+12	5.67102e+13	7.33353e+07	3.71095e+09
1.28825e+16	6.93193e+19	8.22450e+12	4.33198e+14	4.18938e+14	6.86650e+11	8.13933e+13	8.91621e+13	2.60298e+08	2.88448e+14	2.41108e+14	7.55150e+13	4.48243e+09	8.81066e+10	2.47907e+12	3.99483e+12	5.69509e+13	8.55084e+07	4.16788e+09
1.28825e+16	6.57903e+19	8.53561e+12	4.35201e+14	4.05146e+14	7.16937e+11	8.20511e+13	8.21799e+13	2.92147e+08	2.93544e+14	2.13995e+14	6.42709e+13	4.95627e+09	9.74563e+10	2.71202e+12	4.24035e+12	5.70754e+13	9.95488e+07	4.67314e+09
1.28825e+16	6.24450e+19	8.84719e+12	4.36536e+14	3.91167e+14	7.47836e+11	8.25954e+13	7.56107e+13	3.27981e+08	2.98401e+14	1.89662e+14	5.46241e+13	5.46924e+09	1.07580e+11	2.96117e+12	4.49237e+12	5.70806e+13	1.15716e+08	5.23072e+09
1.28824e+16	5.92737e+19	9.15851e+12	4.37199e+14	3.77051e+14	7.79335e+11	8.30257e+13	6.94453e+13	3.68295e+08	3.03007e+14	1.67860e+14	4.63608e+13	6.02296e+09	1.18512e+11	3.22689e+12	4.75009e+12	5.69640e+13	1.34299e+08	5.84476e+09
1.28825e+16	5.62670e+19	9.46878e+12	4.37188e+14	3.62848e+14	8.11426e+11	8.33417e+13	6.36729e+13	4.13650e+08	3.07353e+14	1.48359e+14	3.92931e+13	6.61878e+09	1.30285e+11	3.50946e+12	5.01262e+12	5.67239e+13	1.55622e+08	6.51959e+09
1.28825e+16	5.34160e+19	9.77717e+12	4.36503e+14	3.48604e+14	8.44093e+11	8.35437e+13	5.82810e+13	4.64665e+08	3.11428e+14	1.30944e+14	3.32596e+13	7.25785e+09	1.42927e+11	3.80901e+12	5.27890e+12	5.63590e+13	1.80048e+08	7.25967e+09
1.28825e+16	5.07123e+19	1.00827e+13	4.35144e+14	3.34365e+14	8.77323e+11	8.36320e+13	5.32560e+13	5.22037e+08	3.15220e+14	1.15417e+14	2.81172e+13	7.94090e+09	1.56462e+11	4.12552e+12	5.54780e+12	5.58691e+13	2.07979e+08	8.06956e+09
1.28825e+16	4.81482e+19	1.03847e+13	4.33123e+14	3.20178e+14	9.11107e+11	8.36082e+13	4.85837e+13	5.86545e+08	3.18723e+14	1.01595e+14	2.37403e+13	8.66844e+09	1.70909e+11	4.45882e+12	5.81801e+12	5.52546e+13	2.39863e+08	8.95392e+09
1.28825e+16	4.57160e+19	1.06822e+13	4.30453e+14	3.06087e+14	9.45433e+11	8.34735e+13	4.42485e+13	6.59060e+08	3.21927e+14	8.93097e+13	2.00196e+13	9.44041e+09	1.86280e+11	4.80854e+12	6.08815e+12	5.45167e+13	2.76197e+08	9.91749e+09
1.28825e+16	4.34088e+19	1.09744e+13	4.27144e+14	2.92133e+14	9.80288e+11	8.32296e+13	4.02348e+13	7.40556e+08	3.24825e+14	7.84059e+13	1.68608e+13	1.02563e+10	2.02580e+11	5.17410e+12	6.35667e+12	5.36574e+13	3.17534e+08	1.09650e+10
1.28825e+16	4.12199e+19	1.12605e+13	4.23222e+14	2.78359e+14	1.01566e+12	8.28792e+13	3.65267e+13	8.32103e+08	3.27409e+14	6.87433e+13	1.41827e+13	1.11151e+10	2.19806e+11	5.55471e+12	6.62194e+12	5.26799e+13	3.64477e+08	1.21012e+10
1.28825e+16	3.91430e+19	1.15397e+13	4.18706e+14	2.64800e+14	1.05154e+12	8.24247e+13	3.31076e+13	9.34909e+08	3.29673e+14	6.01923e+13	1.19148e+13	1.20152e+10	2.37945e+11	5.94929e+12	6.88220e+12	5.15879e+13	4.17699e+08	1.33306e+10
