H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.34896e+14	1.28161e+18	7.87087e+10	1.21265e+13	2.91800e+13	5.32961e+13	2.16751e+13	5.43376e+08	2.69420e+10	1.17168e+11
1.34896e+14	1.21458e+18	8.34757e+10	1.24156e+13	2.88322e+13	4.81070e+13	1.86717e+13	6.12497e+08	2.98747e+10	1.26895e+11
1.34896e+14	1.15118e+18	8.84898e+10	1.26990e+13	2.84544e+13	4.33387e+13	1.60577e+13	6.89347e+08	3.30704e+10	1.37188e+11
1.34896e+14	1.09114e+18	9.37689e+10	1.29762e+13	2.80468e+13	3.89646e+13	1.37853e+13	7.74794e+08	3.65499e+10	1.48061e+11
1.34896e+14	1.03432e+18	9.93197e+10	1.32464e+13	2.76101e+13	3.49643e+13	1.18148e+13	8.69634e+08	4.03303e+10	1.59515e+11
1.34896e+14	9.80536e+17	1.05151e+11	1.35086e+13	2.71452e+13	3.13154e+13	1.01096e+13	9.74760e+08	4.44298e+10	1.71549e+11
1.34896e+14	9.29628e+17	1.11272e+11	1.37620e+13	2.66529e+13	2.79954e+13	8.63685e+12	1.09114e+09	4.88672e+10	1.84160e+11
1.34896e+14	8.81444e+17	1.17690e+11	1.40057e+13	2.61343e+13	2.49823e+13	7.36747e+12	1.21983e+09	5.36615e+10	1.97338e+11
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	7.92663e+17	1.31441e+11	1.44600e+13	2.50227e+13	1.97903e+13	5.33761e+12	1.51865e+09	6.43958e+10	2.25334e+11
1.34896e+14	7.51797e+17	1.38787e+11	1.46689e+13	2.44324e+13	1.75697e+13	4.53370e+12	1.69126e+09	7.03734e+10	2.40110e+11
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	6.76483e+17	1.54428e+11	1.50453e+13	2.31899e+13	1.37812e+13	3.25793e+12	2.08967e+09	8.36382e+10	2.71072e+11
1.34896e+14	6.41806e+17	1.62725e+11	1.52109e+13	2.25411e+13	1.21769e+13	2.75654e+12	2.31843e+09	9.09588e+10	2.87180e+11
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	5.77884e+17	1.80255e+11	1.54923e+13	2.11978e+13	9.46453e+12	1.96628e+12	2.84300e+09	1.07050e+11	3.20411e+11
1.34896e+14	5.48443e+17	1.89478e+11	1.56064e+13	2.05071e+13	8.32618e+12	1.65782e+12	3.14220e+09	1.15844e+11	3.37418e+11
1.34896e+14	5.20558e+17	1.98991e+11	1.57015e+13	1.98066e+13	7.31458e+12	1.39619e+12	3.46837e+09	1.25148e+11	3.54598e+11
1.34896e+14	4.94147e+17	2.08788e+11	1.57774e+13	1.90983e+13	6.41720e+12	1.17458e+12	3.82335e+09	1.34970e+11	3.71879e+11
1.34896e+14	4.69118e+17	2.18867e+11	1.58335e+13	1.83839e+13	5.62206e+12	9.87012e+11	4.20948e+09	1.45321e+11	3.89178e+11
1.34896e+14	4.45439e+17	2.29179e+11	1.58689e+13	1.76674e+13	4.92003e+12	8.28738e+11	4.62743e+09	1.56175e+11	4.06398e+11
1.34896e+14	4.22984e+17	2.39730e+11	1.58830e+13	1.69492e+13	4.29978e+12	6.95045e+11	5.08012e+09	1.67547e+11	4.23465e+11
1.34896e+14	4.01705e+17	2.50496e+11	1.58760e+13	1.62320e+13	3.75305e+12	5.82335e+11	5.56907e+09	1.79419e+11	4.40274e+11
1.34896e+14	3.81522e+17	2.61464e+11	1.58475e+13	1.55175e+13	3.27148e+12	4.87349e+11	6.09664e+09	1.91785e+11	4.56727e+11
1.34896e+14	3.62403e+17	2.72581e+11	1.57971e+13	1.48092e+13	2.84853e+12	4.07498e+11	6.66327e+09	2.04599e+11	4.72714e+11
1.34896e+14	3.44285e+17	2.83820e+11	1.57249e+13	1.41088e+13	2.47753e+12	3.40424e+11	7.27025e+09	2.17827e+11	4.88135e+11
1.34896e+14	3.27096e+17	2.95184e+11	1.56315e+13	1.34175e+13	2.15211e+12	2.84079e+11	7.92062e+09	2.31464e+11	5.02866e+11
1.34896e+14	3.10792e+17	3.06630e+11	1.55170e+13	1.27374e+13	1.86721e+12	2.36817e+11	8.61476e+09	2.45450e+11	5.16803e+11
1.34896e+14	2.95315e+17	3.18140e+11	1.53818e+13	1.20699e+13	1.61792e+12	1.97188e+11	9.35467e+09	2.59750e+11	5.29828e+11
1.34896e+14	2.80648e+17	3.29634e+11	1.52262e+13	1.14182e+13	1.40055e+12	1.64058e+11	1.01380e+10	2.74255e+11	5.41847e+11
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	2.53487e+17	3.52595e+11	1.48570e+13	1.01631e+13	1.04539e+12	1.13146e+11	1.18450e+10	3.03741e+11	5.62406e+11
0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
1.34896e+14	2.29023e+17	3.75222e+11	1.44166e+13	8.98390e+12	7.76689e+11	7.76998e+10	1.37316e+10	3.33241e+11	5.77720e+11
1.34896e+14	2.17700e+17	3.86377e+11	1.41724e+13	8.42416e+12	6.68141e+11	6.42658e+10	1.47435e+10	3.47830e+11	5.83164e+11
1.34896e+14	2.06950e+17	3.97348e+11	1.39134e+13	7.88611e+12	5.74095e+11	5.30939e+10	1.57964e+10	3.62129e+11	5.87078e+11
1.34896e+14	1.96748e+17	4.08118e+11	1.36413e+13	7.37039e+12	4.92727e+11	4.38164e+10	1.68890e+10	3.76062e+11	5.89401e+11
1.34896e+14	1.87039e+17	4.18698e+11	1.33566e+13	6.87594e+12	4.22237e+11	3.61021e+10	1.80225e+10	3.89558e+11	5.90058e+11
1.34896e+14	1.77822e+17	4.29027e+11	1.30612e+13	6.40433e+12	3.61403e+11	2.97110e+10	1.91910e+10	4.02484e+11	5.89065e+11
1.34896e+14	1.69063e+17	4.39096e+11	1.27563e+13	5.95521e+12	3.08920e+11	2.44179e+10	2.03928e+10	4.14754e+11	5.86404e+11
1.34896e+14	1.60739e+17	4.48881e+11	1.24430e+13	5.52855e+12	2.63699e+11	2.00395e+10	2.16248e+10	4.26273e+11	5.82086e+11
1.34896e+14	1.52827e+17	4.58366e+11	1.21227e+13	5.12419e+12	2.24786e+11	1.64225e+10	2.28836e+10	4.36952e+11	5.76140e+11
1.34896e+14	1.45307e+17	4.67532e+11	1.17966e+13	4.74183e+12	1.91344e+11	1.34385e+10	2.41658e+10	4.46711e+11	5.68613e+11
1.34896e+14	1.38159e+17	4.76368e+11	1.14661e+13	4.38112e+12	1.62645e+11	1.09802e+10	2.54678e+10	4.55482e+11	5.59564e+11
1.34896e+14	1.31365e+17	4.84860e+11	1.11322e+13	4.04160e+12	1.38051e+11	8.95787e+09	2.67859e+10	4.63203e+11	5.49074e+11
1.34896e+14	1.24907e+17	4.92993e+11	1.07962e+13	3.72267e+12	1.17001e+11	7.29648e+09	2.81162e+10	4.69816e+11	5.37236e+11
1.34896e+14	1.18767e+17	5.00759e+11	1.04591e+13	3.42373e+12	9.90097e+10	5.93361e+09	2.94552e+10	4.75281e+11	5.24156e+11
