# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
1445440000000000.0 3.1785e+19 198185000000.0 24805100000000.0 65753200000000.0 15437200000.0 4279890000000.0 44922900000000.0 1430550.0 11998000000000.0 342715000000000.0 320948000000000.0 21740100.0 390838000.0 16303200000.0 57392100000.0 3489410000000.0 -4.62 4.504 [-4.62]
1445440000000000.0 3.01377e+19 212546000000.0 25854500000000.0 65958300000000.0 16678700000.0 4496760000000.0 43542500000000.0 1598170.0 12636100000000.0 318370000000000.0 284647000000000.0 25140300.0 454594000.0 18609000000.0 63395100000.0 3652830000000.0 -4.6 4.5 [-4.6]
1445440000000000.0 2.85774e+19 227693000000.0 26917000000000.0 66091700000000.0 17994100000.0 4717280000000.0 42125900000000.0 1784650.0 13287900000000.0 295149000000000.0 251965000000000.0 29019600.0 527722000.0 21207500000.0 69924300000.0 3818170000000.0 -4.58 4.496 [-4.58]
1445440000000000.0 2.70991e+19 243648000000.0 27990600000000.0 66152600000000.0 19385200000.0 4940810000000.0 40678100000000.0 1992140.0 13952300000000.0 273062000000000.0 222607000000000.0 33437500.0 611437000.0 24131100000.0 77014800000.0 3985000000000.0 -4.56 4.492 [-4.56]
1445440000000000.0 2.56984e+19 260433000000.0 29073200000000.0 66140200000000.0 20853400000.0 5166700000000.0 39204900000000.0 2223020.0 14628000000000.0 252117000000000.0 196296000000000.0 38459400.0 707072000.0 27414700000.0 84701600000.0 4152830000000.0 -4.54 4.488 [-4.54]
1445440000000000.0 2.43712e+19 278062000000.0 30162100000000.0 66053700000000.0 22399700000.0 5394190000000.0 37712000000000.0 2479970.0 15313800000000.0 232312000000000.0 172769000000000.0 44156700.0 816088000.0 31096300000.0 93020900000.0 4321140000000.0 -4.52 4.484 [-4.52]
1445440000000000.0 2.31134e+19 296549000000.0 31254600000000.0 65892500000000.0 24024700000.0 5622500000000.0 36205100000000.0 2765960.0 16008300000000.0 213639000000000.0 151778000000000.0 50607400.0 940094000.0 35216700000.0 102009000000.0 4489360000000.0 -4.5 4.48 [-4.5]
1445440000000000.0 2.19214e+19 315904000000.0 32347800000000.0 65656200000000.0 25728700000.0 5850800000000.0 34689900000000.0 3084360.0 16710100000000.0 196082000000000.0 133091000000000.0 57896700.0 1080850000.0 39820000000.0 111703000000.0 4656900000000.0 -4.48 4.476 [-4.48]
1445440000000000.0 2.07915e+19 336134000000.0 33438400000000.0 65344500000000.0 27511900000.0 6078270000000.0 33172300000000.0 3438940.0 17417700000000.0 179621000000000.0 116492000000000.0 66116700.0 1240260000.0 44953600000.0 122140000000.0 4823140000000.0 -4.46 4.473 [-4.46]
1445440000000000.0 1.97206e+19 357244000000.0 34523100000000.0 64957200000000.0 29374300000.0 6304050000000.0 31658000000000.0 3833970.0 18129600000000.0 164228000000000.0 101779000000000.0 75367500.0 1420420000.0 50667900000.0 133355000000.0 4987420000000.0 -4.44 4.469 [-4.44]
1445440000000000.0 1.87054e+19 379234000000.0 35598500000000.0 64494500000000.0 31315400000.0 6527280000000.0 30152600000000.0 4274280.0 18844500000000.0 149871000000000.0 88765300000000.0 85758900.0 1623590000.0 57017100000.0 145386000000.0 5149070000000.0 -4.42 4.465 [-4.42]
1445440000000000.0 1.7743e+19 402101000000.0 36660800000000.0 63956600000000.0 33334600000.0 6747090000000.0 28661200000000.0 4765340.0 19560700000000.0 136516000000000.0 77280400000000.0 97408900.0 1852190000.0 64058400000.0 158266000000.0 5307380000000.0 -4.4 4.461 [-4.4]
1445440000000000.0 1.68307e+19 425838000000.0 37706300000000.0 63344100000000.0 35431400000.0 6962640000000.0 27189100000000.0 5313280.0 20276800000000.0 124124000000000.0 67169400000000.0 110444000.0 2108850000.0 71852500000.0 172028000000.0 5461630000000.0 -4.38 4.457 [-4.38]
1445440000000000.0 1.59658e+19 450434000000.0 38731000000000.0 62657700000000.0 37604800000.0 7173100000000.0 25741100000000.0 5925070.0 20991400000000.0 112653000000000.0 58285800000000.0 125001000.0 2396380000.0 80463700000.0 186706000000.0 5611110000000.0 -4.36 4.454 [-4.36]
1445440000000000.0 1.51459e+19 475874000000.0 39730900000000.0 61898400000000.0 39853900000.0 7377670000000.0 24321700000000.0 6608610.0 21702900000000.0 102061000000000.0 50496100000000.0 141224000.0 2717770000.0 89958500000.0 202325000000.0 5755020000000.0 -4.34 4.45 [-4.34]
1445440000000000.0 1.43686e+19 502137000000.0 40701800000000.0 61067500000000.0 42177300000.0 7575560000000.0 22934800000000.0 7372800.0 22409900000000.0 92303400000000.0 43678800000000.0 159269000.0 3076220000.0 100407000000.0 218912000000.0 5892640000000.0 -4.32 4.446 [-4.32]
1445440000000000.0 1.36317e+19 529196000000.0 41639600000000.0 60166400000000.0 44574000000.0 7766040000000.0 21584400000000.0 8227720.0 23111000000000.0 83335800000000.0 37723500000000.0 179298000.0 3475100000.0 111883000000.0 236490000000.0 6023220000000.0 -4.3 4.442 [-4.3]
1445440000000000.0 1.29331e+19 557024000000.0 42540200000000.0 59197200000000.0 47042700000.0 7948420000000.0 20273500000000.0 9184850.0 23804900000000.0 75112600000000.0 32531000000000.0 201488000.0 3917980000.0 124460000000.0 255075000000.0 6145990000000.0 -4.28 4.439 [-4.28]
1445440000000000.0 1.22708e+19 585589000000.0 43399300000000.0 58162000000000.0 49582600000.0 8122070000000.0 19005200000000.0 10257200.0 24490200000000.0 67588900000000.0 28011700000000.0 226020000.0 4408610000.0 138217000000.0 274680000000.0 6260210000000.0 -4.26 4.435 [-4.26]
1445440000000000.0 1.16429e+19 614851000000.0 44213000000000.0 57063200000000.0 52192400000.0 8286390000000.0 17781800000000.0 11459300.0 25165600000000.0 60719800000000.0 24085200000000.0 253086000.0 4950920000.0 153232000000.0 295312000000.0 6365180000000.0 -4.24 4.431 [-4.24]
1445440000000000.0 1.10476e+19 644762000000.0 44977100000000.0 55903700000000.0 54870500000.0 8440820000000.0 16605200000000.0 12807600.0 25829600000000.0 54461700000000.0 20679600000000.0 282883000.0 5548960000.0 169586000000.0 316971000000.0 6460170000000.0 -4.22 4.428 [-4.22]
1445440000000000.0 1.04833e+19 675273000000.0 45687700000000.0 54686600000000.0 57616100000.0 8584890000000.0 15477200000000.0 14321000.0 26481100000000.0 48771800000000.0 17730900000000.0 315614000.0 6206900000.0 187357000000.0 339648000000.0 6544510000000.0 -4.2 4.424 [-4.2]
1445440000000000.0 9.94827e+18 706329000000.0 46341000000000.0 53415200000000.0 60427900000.0 8718150000000.0 14398700000000.0 16020300.0 27118600000000.0 43609100000000.0 15181800000000.0 351490000.0 6929100000.0 206626000000.0 363330000000.0 6617560000000.0 -4.18 4.421 [-4.18]
1445440000000000.0 9.44103e+18 737869000000.0 46933600000000.0 52093400000000.0 63304800000.0 8840220000000.0 13370500000000.0 17929600.0 27741100000000.0 38933700000000.0 12981800000000.0 390721000.0 7719910000.0 227471000000.0 387992000000.0 6678710000000.0 -4.16 4.417 [-4.16]
1445440000000000.0 8.96003e+18 769817000000.0 47461500000000.0 50724800000000.0 66245000000.0 8950690000000.0 12392800000000.0 20075500.0 28346900000000.0 34707300000000.0 11085800000000.0 433527000.0 8583740000.0 249964000000.0 413600000000.0 6727360000000.0 -4.14 4.413 [-4.14]
1445440000000000.0 8.504e+18 802111000000.0 47922300000000.0 49314000000000.0 69248100000.0 9049390000000.0 11465800000000.0 22488400.0 28935200000000.0 30894500000000.0 9454460000000.0 480108000.0 9525070000.0 274180000000.0 440112000000.0 6763050000000.0 -4.12 4.41 [-4.12]
1445440000000000.0 8.07163e+18 834677000000.0 48313400000000.0 47865700000000.0 72313100000.0 9136090000000.0 10589200000000.0 25202000.0 29504700000000.0 27460800000000.0 8052900000000.0 530664000.0 10548200000.0 300183000000.0 467471000000.0 6785330000000.0 -4.1 4.406 [-4.1]
1445440000000000.0 7.66167e+18 867433000000.0 48632200000000.0 46384600000000.0 75438900000.0 9210640000000.0 9762360000000.0 28254700.0 30054500000000.0 24374100000000.0 6850500000000.0 585387000.0 11657500000.0 328032000000.0 495609000000.0 6793830000000.0 -4.08 4.403 [-4.08]
1445440000000000.0 7.27295e+18 900296000000.0 48876900000000.0 44875700000000.0 78624700000.0 9272920000000.0 8984370000000.0 31689600.0 30583300000000.0 21604100000000.0 5820420000000.0 644453000.0 12857000000.0 357778000000.0 524450000000.0 6788220000000.0 -4.06 4.4 [-4.06]
1445440000000000.0 6.90433e+18 933175000000.0 49045900000000.0 43344100000000.0 81869100000.0 9322850000000.0 8254120000000.0 35554800.0 31090000000000.0 19122500000000.0 4939160000000.0 708016000.0 14150600000.0 389459000000.0 553898000000.0 6768240000000.0 -4.04 4.396 [-4.04]
1445440000000000.0 6.55475e+18 965976000000.0 49137900000000.0 41795000000000.0 85170800000.0 9360400000000.0 7570310000000.0 39904500.0 31573700000000.0 16902900000000.0 4186230000000.0 776201000.0 15541500000.0 423100000000.0 583853000000.0 6733750000000.0 -4.02 4.393 [-4.02]
1445440000000000.0 6.22337e+18 998567000000.0 49152000000000.0 40234500000000.0 88525500000.0 9385570000000.0 6931840000000.0 44796400.0 32033000000000.0 14921900000000.0 3544110000000.0 849045000.0 17031800000.0 458695000000.0 614184000000.0 6684690000000.0 -4.0 4.389 [-4.0]
1445440000000000.0 5.90862e+18 1030900000000.0 49087500000000.0 38665100000000.0 91936900000.0 9398370000000.0 6335970000000.0 50307000.0 32467300000000.0 13153500000000.0 2996240000000.0 926726000.0 18626700000.0 496282000000.0 644794000000.0 6620880000000.0 -3.98 4.386 [-3.98]
1445440000000000.0 5.61016e+18 1062790000000.0 48944200000000.0 37094900000000.0 95394900000.0 9398780000000.0 5782080000000.0 56503700.0 32875200000000.0 11580100000000.0 2530190000000.0 1009090000.0 20324700000.0 535782000000.0 675513000000.0 6542570000000.0 -3.96 4.383 [-3.96]
1445440000000000.0 5.32727e+18 1094380000000.0 48727700000000.0 35528300000000.0 98918600000.0 9387680000000.0 5268100000000.0 63478100.0 33256900000000.0 10181900000000.0 2134250000000.0 1096390000.0 22130300000.0 577199000000.0 706140000000.0 6450060000000.0 -3.94 4.379 [-3.94]
1445440000000000.0 5.05889e+18 1125420000000.0 48436000000000.0 33970200000000.0 102495000000.0 9364760000000.0 4792100000000.0 71323500.0 33610800000000.0 8940860000000.0 1798130000000.0 1188390000.0 24042300000.0 620439000000.0 736537000000.0 6343530000000.0 -3.92 4.376 [-3.92]
1445440000000000.0 4.80425e+18 1155840000000.0 48070800000000.0 32425500000000.0 106122000000.0 9330260000000.0 4352170000000.0 80146500.0 33936000000000.0 7841000000000.0 1513110000000.0 1284940000.0 26060000000.0 665404000000.0 766517000000.0 6223360000000.0 -3.9 4.373 [-3.9]
1445440000000000.0 4.56263e+18 1185520000000.0 47634200000000.0 30898800000000.0 109800000000.0 9284420000000.0 3946410000000.0 90066300.0 34231700000000.0 6867590000000.0 1271730000000.0 1385850000.0 28181400000.0 711963000000.0 795881000000.0 6090040000000.0 -3.88 4.369 [-3.88]
1445440000000000.0 4.33332e+18 1214400000000.0 47128700000000.0 29394600000000.0 113526000000.0 9227530000000.0 3572880000000.0 101216000.0 34497100000000.0 6007280000000.0 1067550000000.0 1490840000.0 30403600000.0 759963000000.0 824424000000.0 5944160000000.0 -3.86 4.366 [-3.86]
1445440000000000.0 4.11569e+18 1242390000000.0 46557600000000.0 27916900000000.0 117301000000.0 9159930000000.0 3229700000000.0 113743000.0 34731400000000.0 5248000000000.0 895048000000.0 1599580000.0 32722300000.0 809211000000.0 851934000000.0 5786410000000.0 -3.84 4.363 [-3.84]
1445440000000000.0 3.90911e+18 1269420000000.0 45924100000000.0 26469700000000.0 121122000000.0 9081950000000.0 2915000000000.0 127812000.0 34934000000000.0 4578790000000.0 749480000000.0 1711670000.0 35131800000.0 859490000000.0 878192000000.0 5617590000000.0 -3.82 4.36 [-3.82]
1445440000000000.0 3.71303e+18 1295420000000.0 45232100000000.0 25056400000000.0 124991000000.0 8993990000000.0 2626960000000.0 143607000.0 35104100000000.0 3989750000000.0 626794000000.0 1826670000.0 37625500000.0 910552000000.0 902973000000.0 5438580000000.0 -3.8 4.356 [-3.8]
1445440000000000.0 3.52687e+18 1320340000000.0 44485400000000.0 23680100000000.0 128905000000.0 8896430000000.0 2363800000000.0 161331000.0 35241200000000.0 3471970000000.0 523512000000.0 1944050000.0 40194400000.0 962108000000.0 926060000000.0 5250370000000.0 -3.78 4.353 [-3.78]
1445440000000000.0 3.35012e+18 1344100000000.0 43688000000000.0 22343500000000.0 132864000000.0 8789680000000.0 2123810000000.0 181210000.0 35344500000000.0 3017420000000.0 436672000000.0 2063220000.0 42828800000.0 1013840000000.0 947239000000.0 5053990000000.0 -3.76 4.35 [-3.76]
1445440000000000.0 3.18228e+18 1366670000000.0 42844300000000.0 21048900000000.0 136868000000.0 8674190000000.0 1905330000000.0 203494000.0 35413400000000.0 2618920000000.0 363747000000.0 2183580000.0 45517500000.0 1065420000000.0 966299000000.0 4850590000000.0 -3.74 4.347 [-3.74]
1445440000000000.0 3.02289e+18 1388020000000.0 41958900000000.0 19798400000000.0 140916000000.0 8550410000000.0 1706790000000.0 228460000.0 35447500000000.0 2269990000000.0 302585000000.0 2304480000.0 48248000000.0 1116480000000.0 983045000000.0 4641370000000.0 -3.72 4.344 [-3.72]
1445440000000000.0 2.87152e+18 1408120000000.0 41036300000000.0 18593500000000.0 145009000000.0 8418840000000.0 1526680000000.0 256415000.0 35446400000000.0 1964890000000.0 251354000000.0 2425240000.0 51006900000.0 1166640000000.0 997297000000.0 4427590000000.0 -3.7 4.34 [-3.7]
1445440000000000.0 2.72776e+18 1426940000000.0 40081000000000.0 17435500000000.0 149148000000.0 8279940000000.0 1363570000000.0 287695000.0 35409500000000.0 1698460000000.0 208498000000.0 2545190000.0 53779700000.0 1215510000000.0 1008890000000.0 4210520000000.0 -3.68 4.337 [-3.68]
1445440000000000.0 2.59121e+18 1444480000000.0 39097500000000.0 16325300000000.0 153332000000.0 8134180000000.0 1216120000000.0 322671000.0 35336700000000.0 1466110000000.0 172695000000.0 2663620000.0 56551400000.0 1262680000000.0 1017680000000.0 3991490000000.0 -3.66 4.334 [-3.66]
1445440000000000.0 2.46152e+18 1460750000000.0 38090800000000.0 15263300000000.0 157565000000.0 7982200000000.0 1083040000000.0 361757000.0 35227500000000.0 1263750000000.0 142827000000.0 2779900000.0 59306500000.0 1307780000000.0 1023570000000.0 3771790000000.0 -3.64 4.331 [-3.64]
1445440000000000.0 2.33832e+18 1475740000000.0 37064900000000.0 14249700000000.0 161847000000.0 7824420000000.0 963128000000.0 405401000.0 35081800000000.0 1087760000000.0 117943000000.0 2893340000.0 62028800000.0 1350400000000.0 1026470000000.0 3552730000000.0 -3.62 4.327 [-3.62]
1445440000000000.0 2.22129e+18 1489460000000.0 36024100000000.0 13284500000000.0 166180000000.0 7661400000000.0 855266000000.0 454095000.0 34899500000000.0 934899000000.0 97241900000.0 3003330000.0 64703000000.0 1390170000000.0 1026340000000.0 3335560000000.0 -3.6 4.324 [-3.6]
