H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.25892e+16	2.35239e+19	1.21539e+13	3.58754e+14	1.52008e+14	1.16140e+13	1.29133e+12	5.14153e+11	1.16346e+13	9.69876e+12
1.25892e+16	2.23484e+19	1.22939e+13	3.49260e+14	1.42004e+14	1.00036e+13	1.06771e+12	5.38558e+11	1.20313e+13	9.73284e+12
1.25892e+16	2.12316e+19	1.24238e+13	3.39625e+14	1.32476e+14	8.60482e+12	8.81534e+11	5.62652e+11	1.24052e+13	9.73914e+12
1.25892e+16	2.01706e+19	1.25438e+13	3.29886e+14	1.23420e+14	7.39136e+12	7.26731e+11	5.86297e+11	1.27530e+13	9.71742e+12
1.25892e+16	1.91634e+19	1.26551e+13	3.20094e+14	1.14832e+14	6.34049e+12	5.98266e+11	6.09404e+11	1.30726e+13	9.66740e+12
1.25892e+16	1.82056e+19	1.27557e+13	3.10251e+14	1.06700e+14	5.43094e+12	4.91693e+11	6.31771e+11	1.33598e+13	9.59006e+12
1.25892e+16	1.72956e+19	1.28469e+13	3.00405e+14	9.90157e+13	4.64513e+12	4.03466e+11	6.53322e+11	1.36130e+13	9.48576e+12
1.25892e+16	1.64311e+19	1.29288e+13	2.90585e+14	9.17689e+13	3.96721e+12	3.30542e+11	6.73942e+11	1.38302e+13	9.35558e+12
1.25892e+16	1.56098e+19	1.30021e+13	2.80821e+14	8.49449e+13	3.38312e+12	2.70352e+11	6.93565e+11	1.40101e+13	9.20059e+12
1.25892e+16	1.48294e+19	1.30673e+13	2.71139e+14	7.85296e+13	2.88059e+12	2.20753e+11	7.12122e+11	1.41518e+13	9.02222e+12
1.25892e+16	1.40881e+19	1.31240e+13	2.61559e+14	7.25103e+13	2.44894e+12	1.79952e+11	7.29525e+11	1.42542e+13	8.82249e+12
1.25892e+16	1.33839e+19	1.31729e+13	2.52102e+14	6.68709e+13	2.07871e+12	1.46440e+11	7.45744e+11	1.43175e+13	8.60322e+12
1.25892e+16	1.27148e+19	1.32143e+13	2.42788e+14	6.15956e+13	1.76162e+12	1.18961e+11	7.60752e+11	1.43419e+13	8.36647e+12
1.25892e+16	1.20792e+19	1.32484e+13	2.33632e+14	5.66688e+13	1.49047e+12	9.64679e+10	7.74539e+11	1.43280e+13	8.11447e+12
1.25892e+16	1.14753e+19	1.32756e+13	2.24649e+14	5.20734e+13	1.25898e+12	7.80876e+10	7.87111e+11	1.42772e+13	7.84943e+12
1.25892e+16	1.09017e+19	1.32961e+13	2.15851e+14	4.77938e+13	1.06166e+12	6.30949e+10	7.98491e+11	1.41908e+13	7.57364e+12
1.25892e+16	1.03568e+19	1.33102e+13	2.07249e+14	4.38150e+13	8.93750e+11	5.08886e+10	8.08704e+11	1.40706e+13	7.28945e+12
1.25892e+16	9.83907e+18	1.33184e+13	1.98851e+14	4.01189e+13	7.51084e+11	4.09668e+10	8.17812e+11	1.39187e+13	6.99885e+12
1.25892e+16	9.34728e+18	1.33208e+13	1.90665e+14	3.66909e+13	6.30082e+11	3.29178e+10	8.25865e+11	1.37374e+13	6.70405e+12
1.25892e+16	8.87788e+18	1.33129e+13	1.82648e+14	3.35124e+13	5.27374e+11	2.63811e+10	8.32770e+11	1.35239e+13	6.40808e+12
1.25892e+16	8.43538e+18	1.33071e+13	1.74928e+14	3.05779e+13	4.40942e+11	2.11262e+10	8.39006e+11	1.32940e+13	6.11014e+12
1.25892e+16	8.01397e+18	1.32937e+13	1.67408e+14	2.78660e+13	3.67913e+11	1.68796e+10	8.44314e+11	1.30395e+13	5.81417e+12
1.25892e+16	7.61367e+18	1.32753e+13	1.60114e+14	2.53643e+13	3.06411e+11	1.34608e+10	8.48856e+11	1.27657e+13	5.52117e+12
1.25892e+16	7.23397e+18	1.32530e+13	1.53059e+14	2.30612e+13	2.54758e+11	1.07165e+10	8.52720e+11	1.24763e+13	5.23255e+12
1.25892e+16	6.87242e+18	1.32245e+13	1.46213e+14	2.09402e+13	2.11352e+11	8.51190e+09	8.55945e+11	1.21704e+13	4.94969e+12
1.25892e+16	6.52931e+18	1.31922e+13	1.39600e+14	1.89916e+13	1.75022e+11	6.74872e+09	8.58659e+11	1.18535e+13	4.67332e+12
1.25893e+16	6.20337e+18	1.31555e+13	1.33212e+14	1.72034e+13	1.44653e+11	5.34035e+09	8.60917e+11	1.15269e+13	4.40449e+12
1.25892e+16	5.89381e+18	1.31147e+13	1.27048e+14	1.55647e+13	1.19322e+11	4.21784e+09	8.62791e+11	1.11929e+13	4.14391e+12
1.25892e+16	5.59979e+18	1.30696e+13	1.21104e+14	1.40648e+13	9.82305e+10	3.32484e+09	8.64350e+11	1.08534e+13	3.89227e+12
1.25892e+16	5.32054e+18	1.30206e+13	1.15378e+14	1.26938e+13	8.07063e+10	2.61591e+09	8.65657e+11	1.05104e+13	3.64997e+12
1.25892e+16	5.05501e+18	1.29668e+13	1.09859e+14	1.14419e+13	6.61662e+10	2.05385e+09	8.66771e+11	1.01645e+13	3.41753e+12
1.25892e+16	4.80309e+18	1.29098e+13	1.04557e+14	1.03009e+13	5.41406e+10	1.60974e+09	8.67739e+11	9.81916e+12	3.19484e+12
1.25892e+16	4.56376e+18	1.28488e+13	9.94581e+13	9.26202e+12	4.42079e+10	1.25923e+09	8.68608e+11	9.47461e+12	2.98223e+12
1.25892e+16	4.33651e+18	1.27841e+13	9.45615e+13	8.31758e+12	3.60230e+10	9.83221e+08	8.69413e+11	9.13247e+12	2.77970e+12
1.25892e+16	4.12066e+18	1.27156e+13	8.98610e+13	7.46007e+12	2.92916e+10	7.66277e+08	8.70190e+11	8.79362e+12	2.58723e+12
1.25892e+16	3.91564e+18	1.26432e+13	8.53514e+13	6.68253e+12	2.37669e+10	5.96086e+08	8.70965e+11	8.45898e+12	2.40472e+12
