H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.25892e+16	1.77381e+19	7.05041e+13	2.49741e+15	1.44463e+15	9.60237e+13	7.65772e+12	2.73527e+12	5.02050e+13	1.22558e+14
1.25892e+16	1.68513e+19	7.25945e+13	2.44695e+15	1.34055e+15	8.22748e+13	6.30622e+12	2.98862e+12	5.23784e+13	1.22432e+14
1.25892e+16	1.60113e+19	7.46406e+13	2.39432e+15	1.24219e+15	7.04241e+13	5.18876e+12	3.25840e+12	5.45133e+13	1.21981e+14
1.25892e+16	1.52155e+19	7.66385e+13	2.33978e+15	1.14943e+15	6.02189e+13	4.26550e+12	3.54471e+12	5.65953e+13	1.21206e+14
1.25892e+16	1.44612e+19	7.85826e+13	2.28355e+15	1.06213e+15	5.14390e+13	3.50325e+12	3.84756e+12	5.86099e+13	1.20111e+14
1.25892e+16	1.37462e+19	8.04705e+13	2.22593e+15	9.80148e+14	4.38924e+13	2.87444e+12	4.16687e+12	6.05428e+13	1.18706e+14
1.25892e+16	1.30680e+19	8.22985e+13	2.16714e+15	9.03284e+14	3.74115e+13	2.35606e+12	4.50243e+12	6.23791e+13	1.16999e+14
1.25892e+16	1.24249e+19	8.40643e+13	2.10746e+15	8.31389e+14	3.18523e+13	1.92920e+12	4.85378e+12	6.41060e+13	1.15004e+14
1.25892e+16	1.18149e+19	8.57657e+13	2.04714e+15	7.64272e+14	2.70886e+13	1.57802e+12	5.22039e+12	6.57103e+13	1.12738e+14
1.25892e+16	1.12358e+19	8.74003e+13	1.98635e+15	7.01692e+14	2.30099e+13	1.28927e+12	5.60182e+12	6.71789e+13	1.10216e+14
1.25892e+16	1.06862e+19	8.89660e+13	1.92531e+15	6.43455e+14	1.95217e+13	1.05213e+12	5.99723e+12	6.85010e+13	1.07461e+14
1.25892e+16	1.01644e+19	9.04622e+13	1.86425e+15	5.89358e+14	1.65419e+13	8.57595e+11	6.40579e+12	6.96675e+13	1.04493e+14
1.25892e+16	9.66891e+18	9.18867e+13	1.80332e+15	5.39177e+14	1.39992e+13	6.98152e+11	6.82653e+12	7.06687e+13	1.01336e+14
1.25892e+16	9.19829e+18	9.32391e+13	1.74270e+15	4.92707e+14	1.18319e+13	5.67627e+11	7.25833e+12	7.14979e+13	9.80128e+13
1.25892e+16	8.75121e+18	9.45185e+13	1.68253e+15	4.49736e+14	9.98693e+12	4.60899e+11	7.70006e+12	7.21497e+13	9.45497e+13
1.25892e+16	8.32644e+18	9.57245e+13	1.62298e+15	4.10058e+14	8.41820e+12	3.73735e+11	8.15049e+12	7.26205e+13	9.09720e+13
1.25892e+16	7.92278e+18	9.68567e+13	1.56415e+15	3.73473e+14	7.08597e+12	3.02634e+11	8.60830e+12	7.29077e+13	8.73041e+13
1.25892e+16	7.53922e+18	9.79148e+13	1.50618e+15	3.39793e+14	5.95623e+12	2.44719e+11	9.07194e+12	7.30120e+13	8.35726e+13
1.25892e+16	7.17452e+18	9.88987e+13	1.44913e+15	3.08815e+14	4.99919e+12	1.97593e+11	9.54040e+12	7.29328e+13	7.97993e+13
1.25893e+16	6.82770e+18	9.98086e+13	1.39310e+15	2.80358e+14	4.18947e+12	1.59295e+11	1.00121e+13	7.26735e+13	7.60074e+13
1.25893e+16	6.49807e+18	1.00645e+14	1.33820e+15	2.54268e+14	3.50577e+12	1.28235e+11	1.04854e+13	7.22393e+13	7.22220e+13
1.25892e+16	6.18479e+18	1.01407e+14	1.28451e+15	2.30381e+14	2.92936e+12	1.03083e+11	1.09584e+13	7.16360e+13	6.84640e+13
1.25892e+16	5.88665e+18	1.02098e+14	1.23203e+15	2.08510e+14	2.44360e+12	8.27238e+10	1.14309e+13	7.08681e+13	6.47478e+13
1.25892e+16	5.60315e+18	1.02715e+14	1.18085e+15	1.88530e+14	2.03517e+12	6.62828e+10	1.19003e+13	6.99456e+13	6.10942e+13
1.25892e+16	5.33347e+18	1.03262e+14	1.13099e+15	1.70292e+14	1.69222e+12	5.30233e+10	1.23655e+13	6.88766e+13	5.75174e+13
1.25892e+16	5.07700e+18	1.03738e+14	1.08250e+15	1.53670e+14	1.40476e+12	4.23489e+10	1.28249e+13	6.76716e+13	5.40322e+13
1.25892e+16	4.83293e+18	1.04145e+14	1.03538e+15	1.38528e+14	1.16411e+12	3.37660e+10	1.32775e+13	6.63388e+13	5.06484e+13
1.25892e+16	4.60054e+18	1.04482e+14	9.89628e+14	1.24746e+14	9.62914e+11	2.68740e+10	1.37222e+13	6.48881e+13	4.73746e+13
1.25892e+16	4.37969e+18	1.04752e+14	9.45343e+14	1.12238e+14	7.95241e+11	2.13578e+10	1.41566e+13	6.33344e+13	4.42249e+13
1.25892e+16	4.16938e+18	1.04956e+14	9.02441e+14	1.00878e+14	6.55524e+11	1.69429e+10	1.45802e+13	6.16848e+13	4.11997e+13
1.25892e+16	3.96924e+18	1.05093e+14	8.60953e+14	9.05792e+13	5.39369e+11	1.34175e+10	1.49915e+13	5.99520e+13	3.83058e+13
1.25892e+16	3.77875e+18	1.05166e+14	8.20871e+14	8.12519e+13	4.42975e+11	1.06073e+10	1.53891e+13	5.81471e+13	3.55468e+13
1.25892e+16	3.59744e+18	1.05175e+14	7.82182e+14	7.28139e+13	3.63122e+11	8.37119e+09	1.57720e+13	5.62812e+13	3.29243e+13
1.25892e+16	3.42490e+18	1.05122e+14	7.44886e+14	6.51891e+13	2.97103e+11	6.59521e+09	1.61385e+13	5.43664e+13	3.04398e+13
1.25892e+16	3.26062e+18	1.05007e+14	7.08947e+14	5.83043e+13	2.42612e+11	5.18685e+09	1.64882e+13	5.24111e+13	2.80919e+13
1.25892e+16	3.10431e+18	1.04832e+14	6.74364e+14	5.20983e+13	1.97735e+11	4.07236e+09	1.68198e+13	5.04270e+13	2.58804e+13
1.25892e+16	2.95553e+18	1.04598e+14	6.41108e+14	4.65081e+13	1.60841e+11	3.19187e+09	1.71320e+13	4.84236e+13	2.38025e+13
1.25892e+16	2.81390e+18	1.04306e+14	6.09150e+14	4.14770e+13	1.30570e+11	2.49748e+09	1.74239e+13	4.64099e+13	2.18547e+13
1.25892e+16	2.67900e+18	1.03957e+14	5.78446e+14	3.69519e+13	1.05770e+11	1.95061e+09	1.76945e+13	4.43935e+13	2.00326e+13
1.25892e+16	2.55065e+18	1.03552e+14	5.49000e+14	3.28898e+13	8.55105e+10	1.52106e+09	1.79426e+13	4.23847e+13	1.83337e+13
1.25892e+16	2.42845e+18	1.03091e+14	5.20766e+14	2.92457e+13	6.89873e+10	1.18411e+09	1.81673e+13	4.03902e+13	1.67527e+13
1.25892e+16	2.31212e+18	1.02576e+14	4.93715e+14	2.59796e+13	5.55391e+10	9.20274e+08	1.83680e+13	3.84170e+13	1.52845e+13
1.25892e+16	2.20137e+18	1.02009e+14	4.67813e+14	2.30554e+13	4.46165e+10	7.14047e+08	1.85435e+13	3.64718e+13	1.39242e+13
1.25892e+16	2.09594e+18	1.01389e+14	4.43030e+14	2.04401e+13	3.57642e+10	5.53136e+08	1.86934e+13	3.45605e+13	1.26664e+13
1.25892e+16	1.99556e+18	1.00719e+14	4.19332e+14	1.81036e+13	2.86054e+10	4.27803e+08	1.88169e+13	3.26885e+13	1.15057e+13
1.25892e+16	1.89999e+18	9.99989e+13	3.96687e+14	1.60183e+13	2.28287e+10	3.30349e+08	1.89135e+13	3.08606e+13	1.04368e+13
1.25892e+16	1.80900e+18	9.92301e+13	3.75062e+14	1.41592e+13	1.81776e+10	2.54703e+08	1.89828e+13	2.90813e+13	9.45437e+12
1.25892e+16	1.72238e+18	9.84137e+13	3.54422e+14	1.25034e+13	1.44412e+10	1.96082e+08	1.90245e+13	2.73540e+13	8.55302e+12
1.25892e+16	1.63991e+18	9.75511e+13	3.34739e+14	1.10304e+13	1.14467e+10	1.50734e+08	1.90384e+13	2.56825e+13	7.72768e+12
1.25892e+16	1.56140e+18	9.66436e+13	3.15977e+14	9.72125e+12	9.05223e+09	1.15708e+08	1.90243e+13	2.40694e+13	6.97325e+12
1.25892e+16	1.48664e+18	9.56920e+13	2.98104e+14	8.55894e+12	7.14186e+09	0	1.89826e+13	2.25166e+13	6.28477e+12
1.25892e+16	1.41546e+18	9.46975e+13	2.81085e+14	7.52799e+12	5.62131e+09	0	1.89137e+13	2.10254e+13	5.65748e+12
1.25892e+16	1.34769e+18	9.36616e+13	2.64892e+14	6.61463e+12	4.41404e+09	0	1.88178e+13	1.95976e+13	5.08696e+12
1.25892e+16	1.28312e+18	9.25848e+13	2.49487e+14	5.80596e+12	3.45756e+09	0	1.86961e+13	1.82326e+13	4.56866e+12
1.25892e+16	1.22163e+18	9.14683e+13	2.34840e+14	5.09081e+12	2.70172e+09	0	1.85491e+13	1.69311e+13	4.09857e+12
1.25892e+16	1.16304e+18	9.03139e+13	2.20923e+14	4.45905e+12	2.10591e+09	0	1.83776e+13	1.56933e+13	3.67286e+12
1.25892e+16	1.10724e+18	8.91228e+13	2.07706e+14	3.90154e+12	1.63744e+09	0	1.81827e+13	1.45187e+13	3.28788e+12
1.25892e+16	1.05407e+18	8.78961e+13	1.95161e+14	3.41006e+12	1.27002e+09	0	1.79652e+13	1.34065e+13	2.94021e+12
1.25892e+16	1.00348e+18	8.66372e+13	1.83278e+14	2.97778e+12	9.82845e+08	0	1.77271e+13	1.23574e+13	2.62706e+12
1.25892e+16	9.55212e+17	8.53439e+13	1.71995e+14	2.59707e+12	7.58543e+08	0	1.74683e+13	1.13673e+13	2.34465e+12
1.25892e+16	9.09214e+17	8.40197e+13	1.61303e+14	2.26256e+12	5.83979e+08	0	1.71907e+13	1.04361e+13	2.09062e+12
1.25892e+16	8.65378e+17	8.26658e+13	1.51177e+14	1.96896e+12	4.48481e+08	0	1.68956e+13	9.56242e+12	1.86240e+12
1.25892e+16	8.23601e+17	8.12840e+13	1.41594e+14	1.71155e+12	3.43582e+08	0	1.65844e+13	8.74442e+12	1.65761e+12
1.25892e+16	7.83704e+17	7.98732e+13	1.32510e+14	1.48580e+12	2.62490e+08	0	1.62576e+13	7.97898e+12	1.47376e+12
1.25893e+16	7.45807e+17	7.84434e+13	1.23952e+14	1.28886e+12	2.00166e+08	0	1.59175e+13	7.26917e+12	1.30967e+12
1.25892e+16	7.09577e+17	7.69851e+13	1.15844e+14	1.11641e+12	1.52220e+08	0	1.55672e+13	6.60439e+12	1.16256e+12
1.25892e+16	6.75097e+17	7.55090e+13	1.08201e+14	9.66101e+11	1.15515e+08	0	1.52057e+13	5.98971e+12	1.03133e+12
1.25893e+16	6.42276e+17	7.40170e+13	1.00998e+14	8.35207e+11	8.74828e+07	0	1.48353e+13	5.42187e+12	9.14354e+11
1.25892e+16	6.10959e+17	7.25062e+13	9.42010e+13	7.21159e+11	6.60988e+07	0	1.44573e+13	4.89637e+12	8.09988e+11
1.25892e+16	5.81114e+17	7.09810e+13	8.77980e+13	6.21996e+11	4.98373e+07	0	1.40731e+13	4.41223e+12	7.17058e+11
1.25892e+16	5.52675e+17	6.94435e+13	8.17711e+13	5.35882e+11	3.75007e+07	0	1.36840e+13	3.96732e+12	6.34394e+11
1.25892e+16	5.25575e+17	6.78959e+13	7.61026e+13	4.61191e+11	0	0	1.32911e+13	3.55953e+12	5.60930e+11
1.25893e+16	4.99762e+17	6.63412e+13	7.07763e+13	3.96490e+11	0	0	1.28961e+13	3.18674e+12	4.95707e+11
1.25892e+16	4.75174e+17	6.47808e+13	6.57759e+13	3.40518e+11	0	0	1.24998e+13	2.84691e+12	4.37854e+11
1.25892e+16	4.51759e+17	6.32179e+13	6.10855e+13	2.92155e+11	0	0	1.21037e+13	2.53791e+12	3.86580e+11
1.25892e+16	4.29473e+17	6.16550e+13	5.66916e+13	2.50431e+11	0	0	1.17088e+13	2.25797e+12	3.41187e+11
1.25892e+16	4.08265e+17	6.00948e+13	5.25792e+13	2.14475e+11	0	0	1.13163e+13	2.00497e+12	3.01028e+11
1.25893e+16	3.88097e+17	5.85405e+13	4.87350e+13	1.83534e+11	0	0	1.09274e+13	1.77715e+12	2.65533e+11
1.25892e+16	3.68909e+17	5.69929e+13	4.51433e+13	1.56929e+11	0	0	1.05429e+13	1.57234e+12	2.34168e+11
1.25892e+16	3.50660e+17	5.54550e+13	4.17905e+13	1.34077e+11	0	0	1.01640e+13	1.38856e+12	2.06465e+11
1.25893e+16	3.33367e+17	5.39340e+13	3.86745e+13	1.14520e+11	0	0	9.79270e+12	1.22461e+12	1.82077e+11
1.25892e+16	3.16847e+17	5.24200e+13	3.57567e+13	9.76916e+10	0	0	9.42595e+12	1.07828e+12	1.60472e+11
1.25892e+16	3.01204e+17	5.09273e+13	3.30508e+13	8.33232e+10	0	0	9.06845e+12	9.48379e+11	1.41472e+11
1.25892e+16	2.86365e+17	4.94556e+13	3.05383e+13	7.10442e+10	0	0	8.71971e+12	8.33456e+11	1.24739e+11
1.25893e+16	2.72287e+17	4.80058e+13	2.82066e+13	6.05557e+10	0	0	8.38018e+12	7.31878e+11	1.10000e+11
1.25892e+16	2.58943e+17	4.65807e+13	2.60461e+13	5.16078e+10	0	0	8.05047e+12	6.42448e+11	9.70259e+10
1.25892e+16	2.46298e+17	4.51822e+13	2.40457e+13	4.39787e+10	0	0	7.73098e+12	5.63847e+11	8.56063e+10
1.25892e+16	2.34315e+17	4.38114e+13	2.21949e+13	3.74766e+10	0	0	7.42198e+12	4.94817e+11	7.55536e+10
1.25893e+16	2.22964e+17	4.24697e+13	2.04838e+13	3.19381e+10	0	0	7.12371e+12	4.34298e+11	6.67047e+10
1.25892e+16	2.12207e+17	4.11574e+13	1.89023e+13	2.72207e+10	0	0	6.83611e+12	3.81253e+11	5.89120e+10
1.25892e+16	2.02023e+17	3.98767e+13	1.74428e+13	2.32060e+10	0	0	6.55948e+12	3.34876e+11	5.20528e+10
1.25892e+16	1.92377e+17	3.86277e+13	1.60957e+13	1.97886e+10	0	0	6.29362e+12	2.94308e+11	4.60115e+10
1.25892e+16	1.83239e+17	3.74106e+13	1.48529e+13	1.68798e+10	0	0	6.03841e+12	2.58818e+11	4.06889e+10
1.25892e+16	1.74582e+17	3.62257e+13	1.37067e+13	1.44039e+10	0	0	5.79368e+12	2.27772e+11	3.59982e+10
1.25892e+16	1.66378e+17	3.50732e+13	1.26499e+13	1.22962e+10	0	0	5.55921e+12	2.00610e+11	3.18628e+10
1.25892e+16	1.58603e+17	3.39530e+13	1.16757e+13	1.05016e+10	0	0	5.33473e+12	1.76830e+11	2.82157e+10
1.25893e+16	1.51222e+17	3.28637e+13	1.07766e+13	8.97191e+09	0	0	5.11968e+12	1.55977e+11	2.49949e+10
1.25892e+16	1.44238e+17	3.18086e+13	9.94982e+12	7.67103e+09	0	0	4.91448e+12	1.37750e+11	2.21567e+10
1.25893e+16	1.37607e+17	3.07843e+13	9.18719e+12	6.56167e+09	0	0	4.71819e+12	1.21734e+11	1.96487e+10
1.25893e+16	1.31315e+17	2.97912e+13	8.48436e+12	5.61597e+09	0	0	4.53062e+12	1.07669e+11	1.74332e+10
1.25893e+16	1.25343e+17	2.88288e+13	7.83663e+12	4.80942e+09	0	0	4.35143e+12	9.53075e+10	1.54750e+10
1.25893e+16	1.19682e+17	2.78983e+13	7.24074e+12	4.12214e+09	0	0	4.18062e+12	8.44411e+10	1.37458e+10
1.25892e+16	1.14295e+17	2.69959e+13	6.69053e+12	3.53466e+09	0	0	4.01721e+12	7.48626e+10	1.22141e+10
1.25892e+16	1.09178e+17	2.61227e+13	6.18339e+12	3.03293e+09	0	0	3.86120e+12	6.64169e+10	1.08587e+10
1.25892e+16	1.04314e+17	2.52780e+13	5.71591e+12	2.60422e+09	0	0	3.71226e+12	5.89641e+10	9.65862e+09
1.25892e+16	9.96893e+16	2.44612e+13	5.28496e+12	2.23771e+09	0	0	3.57008e+12	5.23804e+10	8.59572e+09
1.25892e+16	9.52913e+16	2.36717e+13	4.88762e+12	1.92420e+09	0	0	3.43435e+12	4.65585e+10	7.65384e+09
1.25892e+16	9.11078e+16	2.29089e+13	4.52127e+12	1.65587e+09	0	0	3.30479e+12	4.14069e+10	6.81890e+09
1.25892e+16	8.71268e+16	2.21720e+13	4.18342e+12	1.42608e+09	0	0	3.18110e+12	3.68432e+10	6.07838e+09
