H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
4.07380e+14	1.25846e+19	3.39399e+10	5.48028e+12	1.87649e+13	9.06697e+11	1.55918e+13	1.88948e+05	2.49646e+12	1.46858e+14	1.72174e+14	4.78848e+07	2.29791e+09	9.93170e+09	8.11717e+11
4.07380e+14	1.19302e+19	3.66082e+10	5.74516e+12	1.89246e+13	9.59821e+11	1.52524e+13	2.11691e+05	2.65035e+12	1.37924e+14	1.54108e+14	5.62533e+07	2.64295e+09	1.10456e+10	8.55809e+11
4.07380e+14	1.13108e+19	3.94486e+10	6.01647e+12	1.90660e+13	1.01475e+12	1.48954e+13	2.37063e+05	2.80954e+12	1.29257e+14	1.37673e+14	6.59607e+07	3.03509e+09	1.22663e+10	9.00984e+11
4.07380e+14	1.07245e+19	4.24670e+10	6.29377e+12	1.91888e+13	1.07135e+12	1.45221e+13	2.65345e+05	2.97380e+12	1.20879e+14	1.22755e+14	7.71977e+07	3.48002e+09	1.36018e+10	9.47161e+11
4.07380e+14	1.01695e+19	4.56709e+10	6.57677e+12	1.92926e+13	1.12953e+12	1.41336e+13	2.96852e+05	3.14289e+12	1.12805e+14	1.09246e+14	9.01792e+07	3.98401e+09	1.50607e+10	9.94254e+11
4.07380e+14	9.64370e+18	4.90681e+10	6.86516e+12	1.93770e+13	1.18918e+12	1.37311e+13	3.31945e+05	3.31657e+12	1.05049e+14	9.70366e+13	1.05147e+08	4.55400e+09	1.66518e+10	1.04216e+12
4.07380e+14	9.14574e+18	5.26636e+10	7.15839e+12	1.94416e+13	1.25013e+12	1.33162e+13	3.70996e+05	3.49448e+12	9.76234e+13	8.60302e+13	1.22366e+08	5.19741e+09	1.83842e+10	1.09076e+12
4.07380e+14	8.67398e+18	5.64655e+10	7.45615e+12	1.94863e+13	1.31225e+12	1.28902e+13	4.14447e+05	3.67633e+12	9.05356e+13	7.61292e+13	1.42134e+08	5.92256e+09	2.02674e+10	1.13993e+12
4.07380e+14	8.22689e+18	6.04760e+10	7.75757e+12	1.95107e+13	1.37529e+12	1.24548e+13	4.62755e+05	3.86173e+12	8.37906e+13	6.72417e+13	1.64780e+08	6.73836e+09	2.23115e+10	1.18955e+12
4.07380e+14	7.80317e+18	6.47022e+10	8.06219e+12	1.95145e+13	1.43910e+12	1.20115e+13	5.16468e+05	4.05035e+12	7.73913e+13	5.92819e+13	1.90668e+08	7.65461e+09	2.45265e+10	1.23947e+12
4.07380e+14	7.40154e+18	6.91490e+10	8.36937e+12	1.94976e+13	1.50346e+12	1.15621e+13	5.76186e+05	4.24183e+12	7.13377e+13	5.21689e+13	2.20200e+08	8.68185e+09	2.69226e+10	1.28954e+12
4.07380e+14	7.02083e+18	7.38210e+10	8.67841e+12	1.94597e+13	1.56817e+12	1.11081e+13	6.42592e+05	4.43581e+12	6.56279e+13	4.58268e+13	2.53817e+08	9.83151e+09	2.95101e+10	1.33959e+12
4.07380e+14	6.65991e+18	7.87220e+10	8.98853e+12	1.94008e+13	1.63299e+12	1.06513e+13	7.16442e+05	4.63191e+12	6.02573e+13	4.01839e+13	2.92003e+08	1.11159e+10	3.22996e+10	1.38945e+12
4.07380e+14	6.31774e+18	8.38542e+10	9.29888e+12	1.93206e+13	1.69770e+12	1.01935e+13	7.98582e+05	4.82971e+12	5.52199e+13	3.51741e+13	3.35281e+08	1.25482e+10	3.53014e+10	1.43893e+12
4.07380e+14	5.99330e+18	8.92204e+10	9.60860e+12	1.92191e+13	1.76205e+12	9.73625e+12	8.89976e+05	5.02883e+12	5.05078e+13	3.07358e+13	3.84227e+08	1.41426e+10	3.85261e+10	1.48785e+12
4.07380e+14	5.68568e+18	9.48216e+10	9.91674e+12	1.90963e+13	1.82580e+12	9.28124e+12	9.91704e+05	5.22886e+12	4.61116e+13	2.68119e+13	4.39459e+08	1.59141e+10	4.19838e+10	1.53601e+12
4.07380e+14	5.39398e+18	1.00658e+11	1.02223e+13	1.89521e+13	1.88871e+12	8.83008e+12	1.10499e+06	5.42942e+12	4.20205e+13	2.33498e+13	5.01650e+08	1.78787e+10	4.56844e+10	1.58319e+12
4.07380e+14	5.11737e+18	1.06729e+11	1.05243e+13	1.87867e+13	1.95054e+12	8.38428e+12	1.23121e+06	5.63011e+12	3.82231e+13	2.03014e+13	5.71521e+08	2.00535e+10	4.96374e+10	1.62920e+12
4.07380e+14	4.85507e+18	1.13034e+11	1.08217e+13	1.86002e+13	2.01106e+12	7.94530e+12	1.37193e+06	5.83054e+12	3.47070e+13	1.76226e+13	6.49847e+08	2.24562e+10	5.38518e+10	1.67381e+12
4.07380e+14	4.60633e+18	1.19569e+11	1.11132e+13	1.83927e+13	2.07003e+12	7.51449e+12	1.52892e+06	6.03030e+12	3.14590e+13	1.52729e+13	7.37457e+08	2.51056e+10	5.83359e+10	1.71681e+12
4.07380e+14	4.37046e+18	1.26330e+11	1.13979e+13	1.81646e+13	2.12724e+12	7.09314e+12	1.70417e+06	6.22905e+12	2.84659e+13	1.32160e+13	8.35232e+08	2.80215e+10	6.30969e+10	1.75797e+12
4.07380e+14	4.14679e+18	1.33311e+11	1.16743e+13	1.79163e+13	2.18245e+12	6.68236e+12	1.89992e+06	6.42638e+12	2.57139e+13	1.14188e+13	9.44103e+08	3.12241e+10	6.81414e+10	1.79708e+12
4.07380e+14	3.93468e+18	1.40508e+11	1.19416e+13	1.76481e+13	2.23552e+12	6.28316e+12	2.11875e+06	6.62191e+12	2.31893e+13	9.85125e+12	1.06506e+09	3.47347e+10	7.34746e+10	1.83392e+12
4.07380e+14	3.73354e+18	1.47913e+11	1.21985e+13	1.73606e+13	2.28624e+12	5.89644e+12	2.36356e+06	6.81528e+12	2.08783e+13	8.48646e+12	1.19914e+09	3.85750e+10	7.91003e+10	1.86826e+12
4.07380e+14	3.54282e+18	1.55518e+11	1.24438e+13	1.70543e+13	2.33444e+12	5.52296e+12	2.63761e+06	7.00615e+12	1.87674e+13	7.30032e+12	1.34744e+09	4.27672e+10	8.50204e+10	1.89991e+12
4.07380e+14	3.36197e+18	1.63312e+11	1.26764e+13	1.67300e+13	2.37996e+12	5.16334e+12	2.94461e+06	7.19413e+12	1.68432e+13	6.27115e+12	1.51108e+09	4.73338e+10	9.12355e+10	1.92864e+12
4.07380e+14	3.19048e+18	1.71280e+11	1.28949e+13	1.63886e+13	2.42262e+12	4.81811e+12	3.28871e+06	7.37888e+12	1.50928e+13	5.37967e+12	1.69123e+09	5.22975e+10	9.77440e+10	1.95426e+12
4.07380e+14	3.02786e+18	1.79415e+11	1.30984e+13	1.60306e+13	2.46236e+12	4.48762e+12	3.67466e+06	7.56006e+12	1.35037e+13	4.60871e+12	1.88911e+09	5.76811e+10	1.04542e+11	1.97659e+12
4.07380e+14	2.87366e+18	1.87699e+11	1.32859e+13	1.56573e+13	2.49905e+12	4.17214e+12	4.10777e+06	7.73733e+12	1.20637e+13	3.94302e+12	2.10592e+09	6.35068e+10	1.11624e+11	1.99545e+12
4.07380e+14	2.72744e+18	1.96114e+11	1.34561e+13	1.52697e+13	2.53255e+12	3.87181e+12	4.59403e+06	7.91034e+12	1.07614e+13	3.36911e+12	2.34293e+09	6.97960e+10	1.18980e+11	2.01068e+12
4.07380e+14	2.58877e+18	2.04647e+11	1.36083e+13	1.48687e+13	2.56282e+12	3.58665e+12	5.14027e+06	8.07875e+12	9.58562e+12	2.87506e+12	2.60138e+09	7.65696e+10	1.26599e+11	2.02211e+12
4.07380e+14	2.45727e+18	2.13274e+11	1.37414e+13	1.44557e+13	2.58976e+12	3.31661e+12	5.75408e+06	8.24225e+12	8.52611e+12	2.45037e+12	2.88252e+09	8.38468e+10	1.34466e+11	2.02962e+12
4.07380e+14	2.33257e+18	2.21981e+11	1.38549e+13	1.40320e+13	2.61337e+12	3.06155e+12	6.44407e+06	8.40055e+12	7.57305e+12	2.08585e+12	3.18757e+09	9.16455e+10	1.42563e+11	2.03310e+12
4.07380e+14	2.21431e+18	2.30743e+11	1.39478e+13	1.35990e+13	2.63357e+12	2.82124e+12	7.21987e+06	8.55336e+12	6.71721e+12	1.77341e+12	3.51770e+09	9.99810e+10	1.50868e+11	2.03246e+12
4.07380e+14	2.10217e+18	2.39540e+11	1.40199e+13	1.31579e+13	2.65036e+12	2.59537e+12	8.09240e+06	8.70038e+12	5.94997e+12	1.50596e+12	3.87404e+09	1.08866e+11	1.59358e+11	2.02763e+12
4.07380e+14	1.99581e+18	2.48347e+11	1.40704e+13	1.27105e+13	2.66371e+12	2.38356e+12	9.07380e+06	8.84131e+12	5.26326e+12	1.27734e+12	4.25763e+09	1.18310e+11	1.68003e+11	2.01855e+12
4.07380e+14	1.89492e+18	2.57138e+11	1.40990e+13	1.22580e+13	2.67361e+12	2.18541e+12	1.01778e+07	8.97588e+12	4.64963e+12	1.08215e+12	4.66937e+09	1.28319e+11	1.76771e+11	2.00519e+12
4.07380e+14	1.79928e+18	2.65880e+11	1.41055e+13	1.18023e+13	2.68008e+12	2.00056e+12	1.14189e+07	9.10373e+12	4.10244e+12	9.15805e+11	5.10969e+09	1.38887e+11	1.85623e+11	1.98757e+12
4.07380e+14	1.70852e+18	2.74571e+11	1.40902e+13	1.13443e+13	2.68318e+12	1.82827e+12	1.28160e+07	9.22479e+12	3.61468e+12	7.74066e+11	5.57998e+09	1.50022e+11	1.94524e+11	1.96568e+12
4.07380e+14	1.62242e+18	2.83177e+11	1.40528e+13	1.08859e+13	2.68291e+12	1.66815e+12	1.43875e+07	9.33871e+12	3.18083e+12	6.53513e+11	6.08033e+09	1.61709e+11	2.03425e+11	1.93959e+12
4.07380e+14	1.54069e+18	2.91681e+11	1.39937e+13	1.04281e+13	2.67934e+12	1.51954e+12	1.61564e+07	9.44532e+12	2.79523e+12	5.51043e+11	6.61146e+09	1.73940e+11	2.12283e+11	1.90935e+12
4.07380e+14	1.46319e+18	3.00031e+11	1.39129e+13	9.97309e+12	2.67247e+12	1.38208e+12	1.81444e+07	9.54420e+12	2.45346e+12	4.64149e+11	7.17233e+09	1.86675e+11	2.21042e+11	1.87511e+12
