# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
50118700000000.0 5.69764e+18 528810000.0 155367000000.0 1319240000000.0 22007100000.0 2062020000000.0 1664.81 53219500000.0 42764300000000.0 170669000000000.0 73171.0 6296180.0 60258500.0 18116400000.0 -5.0 4.654 [-5.0]
50118700000000.0 5.37284e+18 587201000.0 168167000000.0 1370730000000.0 23820700000.0 2086200000000.0 1863.0 57848400000.0 42103800000000.0 159048000000000.0 90439.5 7554780.0 69772000.0 19802800000.0 -4.98 4.648 [-4.98]
50118700000000.0 5.06818e+18 650843000.0 181694000000.0 1422000000000.0 25757700000.0 2107720000000.0 2084.89 62839700000.0 41380800000000.0 148007000000000.0 111482.0 9045200.0 80630400.0 21610000000.0 -4.96 4.641 [-4.96]
50118700000000.0 4.7823e+18 720114000.0 195965000000.0 1472930000000.0 27825600000.0 2126540000000.0 2333.51 68218300000.0 40598100000000.0 137535000000000.0 137061.0 10806500.0 92999900.0 23543200000.0 -4.94 4.635 [-4.94]
50118700000000.0 4.51392e+18 795424000.0 210999000000.0 1523380000000.0 30031900000.0 2142610000000.0 2612.29 74010000000.0 39758900000000.0 127616000000000.0 168079.0 12884000.0 107064000.0 25607600000.0 -4.92 4.628 [-4.92]
50118700000000.0 4.26189e+18 877205000.0 226811000000.0 1573250000000.0 32384800000.0 2155900000000.0 2925.07 80241300000.0 38866300000000.0 118237000000000.0 205607.0 15329700.0 123026000.0 27808300000.0 -4.9 4.622 [-4.9]
50118700000000.0 4.02511e+18 965917000.0 243418000000.0 1622410000000.0 34892400000.0 2166350000000.0 3276.21 86938900000.0 37924100000000.0 109381000000000.0 250907.0 18203200.0 141106000.0 30150000000.0 -4.88 4.616 [-4.88]
50118700000000.0 3.80258e+18 1062050000.0 260837000000.0 1670750000000.0 37563200000.0 2173960000000.0 3670.55 94129900000.0 36935800000000.0 101032000000000.0 305466.0 21573500.0 161551000.0 32637600000.0 -4.86 4.611 [-4.86]
50118700000000.0 3.59332e+18 1166120000.0 279081000000.0 1718160000000.0 40405300000.0 2178680000000.0 4113.54 101840000000.0 35905500000000.0 93174700000000.0 371038.0 25519000.0 184627000.0 35275400000.0 -4.84 4.605 [-4.84]
50118700000000.0 3.3965e+18 1278680000.0 298165000000.0 1764530000000.0 43427700000.0 2180510000000.0 4611.35 110098000000.0 34837200000000.0 85791000000000.0 449673.0 30129700.0 210625000.0 38067400000.0 -4.82 4.599 [-4.82]
50118700000000.0 3.21128e+18 1400290000.0 318101000000.0 1809760000000.0 46638400000.0 2179430000000.0 5170.66 118927000000.0 33735200000000.0 78863800000000.0 543779.0 35508400.0 239865000.0 41017700000.0 -4.8 4.594 [-4.8]
50118700000000.0 3.03692e+18 1531600000.0 338902000000.0 1853760000000.0 50046100000.0 2175440000000.0 5799.23 128354000000.0 32604100000000.0 72375900000000.0 656167.0 41772000.0 272694000.0 44129400000.0 -4.78 4.589 [-4.78]
50118700000000.0 2.87271e+18 1673220000.0 360580000000.0 1896430000000.0 53658900000.0 2168520000000.0 6505.49 138401000000.0 31448400000000.0 66309800000000.0 790113.0 49053600.0 309487000.0 47405700000.0 -4.76 4.583 [-4.76]
50118700000000.0 2.71799e+18 1825870000.0 383143000000.0 1937680000000.0 57484600000.0 2158680000000.0 7298.95 149091000000.0 30272600000000.0 60647900000000.0 949437.0 57504500.0 350654000.0 50848900000.0 -4.74 4.578 [-4.74]
50118700000000.0 2.57217e+18 1990230000.0 406599000000.0 1977430000000.0 61530500000.0 2145940000000.0 8190.06 160443000000.0 29081600000000.0 55373000000000.0 1138560.0 67295500.0 396635000.0 54460900000.0 -4.72 4.573 [-4.72]
50118700000000.0 2.43468e+18 2167060000.0 430955000000.0 2015590000000.0 65803300000.0 2130310000000.0 9190.52 172475000000.0 27880200000000.0 50467400000000.0 1362610.0 78620600.0 447906000.0 58243000000.0 -4.7 4.569 [-4.7]
50118700000000.0 2.30501e+18 2357130000.0 456215000000.0 2052100000000.0 70309200000.0 2111820000000.0 10313.4 185202000000.0 26673100000000.0 45914100000000.0 1627520.0 91698300.0 504979000.0 62195700000.0 -4.68 4.564 [-4.68]
50118700000000.0 2.18262e+18 2561210000.0 482379000000.0 2086880000000.0 75052000000.0 2090490000000.0 11572.1 198631000000.0 25464900000000.0 41695300000000.0 1940120.0 106775000.0 568414000.0 66319400000.0 -4.66 4.559 [-4.66]
50118700000000.0 2.06711e+18 2780180000.0 509449000000.0 2119850000000.0 80037300000.0 2066380000000.0 12983.5 212777000000.0 24260200000000.0 37794800000000.0 2308270.0 124128000.0 638796000.0 70612800000.0 -4.64 4.555 [-4.64]
50118700000000.0 1.95804e+18 3014880000.0 537420000000.0 2150960000000.0 85267200000.0 2039520000000.0 14564.6 227640000000.0 23063600000000.0 34195500000000.0 2741000.0 144069000.0 716759000.0 75074300000.0 -4.62 4.55 [-4.62]
50118700000000.0 1.85499e+18 3266130000.0 566283000000.0 2180140000000.0 90741600000.0 2009970000000.0 16333.7 243219000000.0 21879400000000.0 30880700000000.0 3248620.0 166945000.0 802992000.0 79701800000.0 -4.6 4.546 [-4.6]
50118700000000.0 1.75762e+18 3534880000.0 596030000000.0 2207330000000.0 96461500000.0 1977820000000.0 18312.7 259513000000.0 20711700000000.0 27834600000000.0 3842930.0 193146000.0 898211000.0 84491500000.0 -4.58 4.541 [-4.58]
50118700000000.0 1.66564e+18 3822350000.0 626661000000.0 2232460000000.0 102430000000.0 1943150000000.0 20529.1 276532000000.0 19564400000000.0 25042100000000.0 4537440.0 223106000.0 1003130000.0 89437400000.0 -4.56 4.537 [-4.56]
50118700000000.0 1.57866e+18 4129160000.0 658143000000.0 2255500000000.0 108639000000.0 1906040000000.0 23004.6 294246000000.0 18441000000000.0 22486700000000.0 5347350.0 257310000.0 1118620000.0 94535700000.0 -4.54 4.533 [-4.54]
50118700000000.0 1.49638e+18 4456210000.0 690452000000.0 2276380000000.0 115080000000.0 1866600000000.0 25767.4 312637000000.0 17345000000000.0 20153300000000.0 6289960.0 296294000.0 1245540000.0 99779700000.0 -4.52 4.529 [-4.52]
