H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
5.01187e+13	5.69764e+18	5.28810e+08	1.55367e+11	1.31924e+12	2.20071e+10	2.06202e+12	1.66481e+03	5.32195e+10	4.27643e+13	1.70669e+14	7.31710e+04	6.29618e+06	6.02585e+07	1.81164e+10
5.01187e+13	5.37284e+18	5.87201e+08	1.68167e+11	1.37073e+12	2.38207e+10	2.08620e+12	1.86300e+03	5.78484e+10	4.21038e+13	1.59048e+14	9.04395e+04	7.55478e+06	6.97720e+07	1.98028e+10
5.01187e+13	5.06818e+18	6.50843e+08	1.81694e+11	1.42200e+12	2.57577e+10	2.10772e+12	2.08489e+03	6.28397e+10	4.13808e+13	1.48007e+14	1.11482e+05	9.04520e+06	8.06304e+07	2.16100e+10
5.01187e+13	4.78230e+18	7.20114e+08	1.95965e+11	1.47293e+12	2.78256e+10	2.12654e+12	2.33351e+03	6.82183e+10	4.05981e+13	1.37535e+14	1.37061e+05	1.08065e+07	9.29999e+07	2.35432e+10
5.01187e+13	4.51392e+18	7.95424e+08	2.10999e+11	1.52338e+12	3.00319e+10	2.14261e+12	2.61229e+03	7.40100e+10	3.97589e+13	1.27616e+14	1.68079e+05	1.28840e+07	1.07064e+08	2.56076e+10
5.01187e+13	4.26189e+18	8.77205e+08	2.26811e+11	1.57325e+12	3.23848e+10	2.15590e+12	2.92507e+03	8.02413e+10	3.88663e+13	1.18237e+14	2.05607e+05	1.53297e+07	1.23026e+08	2.78083e+10
5.01187e+13	4.02511e+18	9.65917e+08	2.43418e+11	1.62241e+12	3.48924e+10	2.16635e+12	3.27621e+03	8.69389e+10	3.79241e+13	1.09381e+14	2.50907e+05	1.82032e+07	1.41106e+08	3.01500e+10
5.01187e+13	3.80258e+18	1.06205e+09	2.60837e+11	1.67075e+12	3.75632e+10	2.17396e+12	3.67055e+03	9.41299e+10	3.69358e+13	1.01032e+14	3.05466e+05	2.15735e+07	1.61551e+08	3.26376e+10
5.01187e+13	3.59332e+18	1.16612e+09	2.79081e+11	1.71816e+12	4.04053e+10	2.17868e+12	4.11354e+03	1.01840e+11	3.59055e+13	9.31747e+13	3.71038e+05	2.55190e+07	1.84627e+08	3.52754e+10
5.01187e+13	3.39650e+18	1.27868e+09	2.98165e+11	1.76453e+12	4.34277e+10	2.18051e+12	4.61135e+03	1.10098e+11	3.48372e+13	8.57910e+13	4.49673e+05	3.01297e+07	2.10625e+08	3.80674e+10
5.01187e+13	3.21128e+18	1.40029e+09	3.18101e+11	1.80976e+12	4.66384e+10	2.17943e+12	5.17066e+03	1.18927e+11	3.37352e+13	7.88638e+13	5.43779e+05	3.55084e+07	2.39865e+08	4.10177e+10
5.01187e+13	3.03692e+18	1.53160e+09	3.38902e+11	1.85376e+12	5.00461e+10	2.17544e+12	5.79923e+03	1.28354e+11	3.26041e+13	7.23759e+13	6.56167e+05	4.17720e+07	2.72694e+08	4.41294e+10
5.01187e+13	2.87271e+18	1.67322e+09	3.60580e+11	1.89643e+12	5.36589e+10	2.16852e+12	6.50549e+03	1.38401e+11	3.14484e+13	6.63098e+13	7.90113e+05	4.90536e+07	3.09487e+08	4.74057e+10
5.01187e+13	2.71799e+18	1.82587e+09	3.83143e+11	1.93768e+12	5.74846e+10	2.15868e+12	7.29895e+03	1.49091e+11	3.02726e+13	6.06479e+13	9.49437e+05	5.75045e+07	3.50654e+08	5.08489e+10
5.01187e+13	2.57217e+18	1.99023e+09	4.06599e+11	1.97743e+12	6.15305e+10	2.14594e+12	8.19006e+03	1.60443e+11	2.90816e+13	5.53730e+13	1.13856e+06	6.72955e+07	3.96635e+08	5.44609e+10
5.01187e+13	2.43468e+18	2.16706e+09	4.30955e+11	2.01559e+12	6.58033e+10	2.13031e+12	9.19052e+03	1.72475e+11	2.78802e+13	5.04674e+13	1.36261e+06	7.86206e+07	4.47906e+08	5.82430e+10
5.01187e+13	2.30501e+18	2.35713e+09	4.56215e+11	2.05210e+12	7.03092e+10	2.11182e+12	1.03134e+04	1.85202e+11	2.66731e+13	4.59141e+13	1.62752e+06	9.16983e+07	5.04979e+08	6.21957e+10
5.01187e+13	2.18262e+18	2.56121e+09	4.82379e+11	2.08688e+12	7.50520e+10	2.09049e+12	1.15721e+04	1.98631e+11	2.54649e+13	4.16953e+13	1.94012e+06	1.06775e+08	5.68414e+08	6.63194e+10
5.01187e+13	2.06711e+18	2.78018e+09	5.09449e+11	2.11985e+12	8.00373e+10	2.06638e+12	1.29835e+04	2.12777e+11	2.42602e+13	3.77948e+13	2.30827e+06	1.24128e+08	6.38796e+08	7.06128e+10
5.01187e+13	1.95804e+18	3.01488e+09	5.37420e+11	2.15096e+12	8.52672e+10	2.03952e+12	1.45646e+04	2.27640e+11	2.30636e+13	3.41955e+13	2.74100e+06	1.44069e+08	7.16759e+08	7.50743e+10
5.01187e+13	1.85499e+18	3.26613e+09	5.66283e+11	2.18014e+12	9.07416e+10	2.00997e+12	1.63337e+04	2.43219e+11	2.18794e+13	3.08807e+13	3.24862e+06	1.66945e+08	8.02992e+08	7.97018e+10
5.01187e+13	1.75762e+18	3.53488e+09	5.96030e+11	2.20733e+12	9.64615e+10	1.97782e+12	1.83127e+04	2.59513e+11	2.07117e+13	2.78346e+13	3.84293e+06	1.93146e+08	8.98211e+08	8.44915e+10
5.01187e+13	1.66564e+18	3.82235e+09	6.26661e+11	2.23246e+12	1.02430e+11	1.94315e+12	2.05291e+04	2.76532e+11	1.95644e+13	2.50421e+13	4.53744e+06	2.23106e+08	1.00313e+09	8.94374e+10
5.01187e+13	1.57866e+18	4.12916e+09	6.58143e+11	2.25550e+12	1.08639e+11	1.90604e+12	2.30046e+04	2.94246e+11	1.84410e+13	2.24867e+13	5.34735e+06	2.57310e+08	1.11862e+09	9.45357e+10
5.01187e+13	1.49638e+18	4.45621e+09	6.90452e+11	2.27638e+12	1.15080e+11	1.86660e+12	2.57674e+04	3.12637e+11	1.73450e+13	2.01533e+13	6.28996e+06	2.96294e+08	1.24554e+09	9.97797e+10
5.01187e+13	1.41853e+18	4.80445e+09	7.23562e+11	2.29507e+12	1.21747e+11	1.82494e+12	2.88492e+04	3.31687e+11	1.62791e+13	1.80273e+13	7.38479e+06	3.40654e+08	1.38479e+09	1.05161e+11
5.01187e+13	1.34486e+18	5.17479e+09	7.57437e+11	2.31149e+12	1.28629e+11	1.78119e+12	3.22846e+04	3.51372e+11	1.52462e+13	1.60946e+13	8.65388e+06	3.91047e+08	1.53733e+09	1.10672e+11
5.01187e+13	1.27512e+18	5.56812e+09	7.92041e+11	2.32562e+12	1.35714e+11	1.73549e+12	3.61118e+04	3.71664e+11	1.42485e+13	1.43416e+13	1.01220e+07	4.48200e+08	1.70417e+09	1.16302e+11
5.01187e+13	1.20909e+18	5.98529e+09	8.27324e+11	2.33741e+12	1.42986e+11	1.68800e+12	4.03727e+04	3.92531e+11	1.32879e+13	1.27551e+13	1.18167e+07	5.12911e+08	1.88635e+09	1.22039e+11
5.01187e+13	1.14656e+18	6.42717e+09	8.63239e+11	2.34682e+12	1.50430e+11	1.63888e+12	4.51147e+04	4.13939e+11	1.23661e+13	1.13226e+13	1.37692e+07	5.86057e+08	2.08497e+09	1.27870e+11
5.01187e+13	1.08732e+18	6.89454e+09	8.99725e+11	2.35381e+12	1.58026e+11	1.58830e+12	5.03899e+04	4.35850e+11	1.14843e+13	1.00319e+13	1.60138e+07	6.68597e+08	2.30117e+09	1.33783e+11
5.01187e+13	1.03121e+18	7.38815e+09	9.36718e+11	2.35834e+12	1.65753e+11	1.53645e+12	5.62562e+04	4.58225e+11	1.06434e+13	8.87167e+12	1.85888e+07	7.61577e+08	2.53610e+09	1.39761e+11
5.01187e+13	9.78025e+17	7.90847e+09	9.74135e+11	2.36038e+12	1.73585e+11	1.48351e+12	6.27754e+04	4.81013e+11	9.84391e+12	7.83095e+12	2.15366e+07	8.66139e+08	2.79103e+09	1.45789e+11
5.01187e+13	9.27623e+17	8.45625e+09	1.01190e+12	2.35989e+12	1.81498e+11	1.42968e+12	7.00213e+04	5.04175e+11	9.08605e+12	6.89957e+12	2.49040e+07	9.83519e+08	3.06716e+09	1.51848e+11
