# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
3.01995e+16 3.36189e+19 1491630000000000.0 5.14036e+16 2.61542e+16 111803000000000.0 7565850000000000.0 4050170000000000.0 296831000000.0 4.47263e+16 2556130000000000.0 167595000000000.0 1079920000000.0 72084700000000.0 504453000000000.0 2772210000000000.0 5544520000000000.0 -4.44 [-4.44]
3.01995e+16 3.13375e+19 1504780000000000.0 4.91603e+16 2.38303e+16 118252000000000.0 7385450000000000.0 3554230000000000.0 346485000000.0 4.43576e+16 2099250000000000.0 131100000000000.0 1183830000000.0 81194300000000.0 518836000000000.0 2729350000000000.0 5113880000000000.0 -4.42 [-4.42]
3.01995e+16 2.9249e+19 1514240000000000.0 4.69669e+16 2.17381e+16 124784000000000.0 7201880000000000.0 3120740000000000.0 402599000000.0 4.38835e+16 1729580000000000.0 102985000000000.0 1290160000000.0 90991700000000.0 531686000000000.0 2680220000000000.0 4711150000000000.0 -4.4 [-4.4]
3.01994e+16 2.73298e+19 1520620000000000.0 4.48361e+16 1.98451e+16 131398000000000.0 7016650000000000.0 2740370000000000.0 465968000000.0 4.3321e+16 1428270000000000.0 81137900000000.0 1398610000000.0 101507000000000.0 543142000000000.0 2625730000000000.0 4334160000000000.0 -4.38 [-4.38]
3.01995e+16 2.55565e+19 1524310000000000.0 4.27695e+16 1.81229e+16 138137000000000.0 6830140000000000.0 2405050000000000.0 537708000000.0 4.26833e+16 1180830000000000.0 64015100000000.0 1509060000000.0 112805000000000.0 553337000000000.0 2566470000000000.0 3980260000000000.0 -4.36 [-4.36]
3.01995e+16 2.39191e+19 1525800000000000.0 4.07738e+16 1.65582e+16 144984000000000.0 6642480000000000.0 2110410000000000.0 618712000000.0 4.19744e+16 977772000000000.0 50595900000000.0 1620580000000.0 124859000000000.0 562128000000000.0 2502810000000000.0 3649610000000000.0 -4.34 [-4.34]
3.01992e+16 2.23991e+19 1524870000000000.0 3.88426e+16 1.51319e+16 151921000000000.0 6452920000000000.0 1850710000000000.0 710036000000.0 4.12007e+16 810129000000000.0 40008500000000.0 1732480000000.0 137703000000000.0 569429000000000.0 2435190000000000.0 3339930000000000.0 -4.32 [-4.32]
3.01995e+16 2.09922e+19 1522300000000000.0 3.69895e+16 1.3833e+16 158942000000000.0 6263590000000000.0 1622530000000000.0 812602000000.0 4.03747e+16 671984000000000.0 31667700000000.0 1844160000000.0 151292000000000.0 575317000000000.0 2364400000000000.0 3051530000000000.0 -4.3 [-4.3]
3.01995e+16 1.96847e+19 1518080000000000.0 3.52064e+16 1.26481e+16 166047000000000.0 6073390000000000.0 1421870000000000.0 927959000000.0 3.94975e+16 557760000000000.0 25080700000000.0 1954760000000.0 165614000000000.0 579591000000000.0 2290420000000000.0 2783020000000000.0 -4.28 [-4.28]
3.01995e+16 1.84728e+19 1512490000000000.0 3.35006e+16 1.15696e+16 173180000000000.0 5883720000000000.0 1246110000000000.0 1056630000000.0 3.85798e+16 463508000000000.0 19887100000000.0 2063340000000.0 180535000000000.0 582104000000000.0 2213900000000000.0 2534730000000000.0 -4.26 [-4.26]
