H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
6.45654e+14	7.58788e+19	6.33096e+09	1.91869e+12	1.69103e+13	2.68845e+11	2.66889e+13	1.93565e+04	6.63331e+11	5.65300e+14	2.27745e+15	8.48723e+05	7.44750e+07	7.33432e+08	2.26097e+11
6.45654e+14	7.15483e+19	7.03492e+09	2.07825e+12	1.75815e+13	2.91167e+11	2.70176e+13	2.16630e+04	7.21194e+11	5.56771e+14	2.12353e+15	1.04996e+06	8.94356e+07	8.49898e+08	2.47320e+11
6.45654e+14	6.74953e+19	7.80436e+09	2.24704e+12	1.82498e+13	3.15098e+11	2.73121e+13	2.42686e+04	7.83901e+11	5.47416e+14	1.97752e+15	1.29531e+06	1.07154e+08	9.82727e+08	2.70056e+11
6.45654e+14	6.36776e+19	8.63961e+09	2.42526e+12	1.89158e+13	3.40534e+11	2.75719e+13	2.71446e+04	8.50940e+11	5.37245e+14	1.83851e+15	1.59400e+06	1.28132e+08	1.13454e+09	2.94439e+11
6.45654e+14	6.01014e+19	9.54975e+09	2.61313e+12	1.95756e+13	3.67756e+11	2.77962e+13	3.03941e+04	9.23444e+11	5.26329e+14	1.70702e+15	1.95641e+06	1.52881e+08	1.30707e+09	3.20474e+11
6.45654e+14	5.67432e+19	1.05389e+10	2.81092e+12	2.02283e+13	3.96812e+11	2.79846e+13	3.40410e+04	1.00148e+12	5.14701e+14	1.58263e+15	2.39527e+06	1.82039e+08	1.50302e+09	3.48247e+11
6.45654e+14	5.35886e+19	1.16124e+10	3.01872e+12	2.08725e+13	4.27790e+11	2.81364e+13	3.81363e+04	1.08539e+12	5.02410e+14	1.46514e+15	2.92544e+06	2.16321e+08	1.72513e+09	3.77821e+11
6.45654e+14	5.06237e+19	1.27764e+10	3.23688e+12	2.15067e+13	4.60810e+11	2.82513e+13	4.27367e+04	1.17554e+12	4.89511e+14	1.35432e+15	3.56455e+06	2.56559e+08	1.97647e+09	4.09261e+11
6.45654e+14	4.78362e+19	1.40373e+10	3.46550e+12	2.21295e+13	4.95972e+11	2.83290e+13	4.79071e+04	1.27226e+12	4.76051e+14	1.24996e+15	4.33329e+06	3.03698e+08	2.26034e+09	4.42624e+11
6.45654e+14	4.52144e+19	1.54015e+10	3.70475e+12	2.27393e+13	5.33382e+11	2.83692e+13	5.37184e+04	1.37590e+12	4.62084e+14	1.15185e+15	5.25596e+06	3.58823e+08	2.58040e+09	4.77966e+11
6.45654e+14	4.27469e+19	1.68763e+10	3.95491e+12	2.33350e+13	5.73151e+11	2.83716e+13	6.02471e+04	1.48675e+12	4.47667e+14	1.05973e+15	6.36111e+06	4.23178e+08	2.94067e+09	5.15341e+11
6.45654e+14	4.04245e+19	1.84703e+10	4.21619e+12	2.39151e+13	6.15417e+11	2.83363e+13	6.75922e+04	1.60523e+12	4.32861e+14	9.73419e+14	7.68213e+06	4.98174e+08	3.34540e+09	5.54790e+11
6.45654e+14	3.82374e+19	2.01898e+10	4.48848e+12	2.44785e+13	6.60238e+11	2.82630e+13	7.58476e+04	1.73161e+12	4.17724e+14	8.92659e+14	9.25780e+06	5.85415e+08	3.79931e+09	5.96356e+11
6.45654e+14	3.61770e+19	2.20446e+10	4.77219e+12	2.50240e+13	7.07758e+11	2.81518e+13	8.51292e+04	1.86620e+12	4.02317e+14	8.17227e+14	1.11336e+07	6.86737e+08	4.30753e+09	6.40075e+11
6.45654e+14	3.42350e+19	2.40429e+10	5.06719e+12	2.55504e+13	7.58035e+11	2.80027e+13	9.55581e+04	2.00926e+12	3.86706e+14	7.46881e+14	1.33622e+07	8.04205e+08	4.87557e+09	6.85972e+11
6.45654e+14	3.24040e+19	2.61939e+10	5.37370e+12	2.60567e+13	8.11179e+11	2.78160e+13	1.07274e+05	2.16104e+12	3.70950e+14	6.81405e+14	1.60046e+07	9.40169e+08	5.50940e+09	7.34070e+11
