H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.17489e+16	7.94814e+19	5.85244e+12	4.16507e+14	4.73133e+14	2.99232e+14	9.26173e+13	6.85121e+10	2.07145e+12	3.70297e+12
1.17489e+16	7.54440e+19	6.09826e+12	4.20182e+14	4.59444e+14	2.66175e+14	7.90185e+13	7.60010e+10	2.26980e+12	3.93453e+12
1.17489e+16	7.16161e+19	6.34664e+12	4.23264e+14	4.45462e+14	2.36440e+14	6.73267e+13	8.41429e+10	2.48266e+12	4.17306e+12
1.17489e+16	6.79865e+19	6.59685e+12	4.25732e+14	4.31231e+14	2.09737e+14	5.72887e+13	9.29718e+10	2.71052e+12	4.41807e+12
1.17489e+16	6.45445e+19	6.84837e+12	4.27577e+14	4.16806e+14	1.85798e+14	4.86834e+13	1.02520e+11	2.95378e+12	4.66886e+12
1.17489e+16	6.12805e+19	7.10073e+12	4.28788e+14	4.02225e+14	1.64370e+14	4.13172e+13	1.12823e+11	3.21282e+12	4.92458e+12
1.17489e+16	5.81850e+19	7.35311e+12	4.29354e+14	3.87535e+14	1.45222e+14	3.50206e+13	1.23908e+11	3.48787e+12	5.18440e+12
1.17489e+16	5.52492e+19	7.60505e+12	4.29275e+14	3.72783e+14	1.28138e+14	2.96487e+13	1.35805e+11	3.77909e+12	5.44724e+12
1.17489e+16	5.24645e+19	7.85581e+12	4.28552e+14	3.58021e+14	1.12918e+14	2.50717e+13	1.48533e+11	4.08646e+12	5.71202e+12
1.17489e+16	4.98229e+19	8.10476e+12	4.27188e+14	3.43290e+14	9.93794e+13	2.11771e+13	1.62112e+11	4.40986e+12	5.97750e+12
1.17489e+16	4.73164e+19	8.35095e+12	4.25183e+14	3.28635e+14	8.73531e+13	1.78668e+13	1.76553e+11	4.74894e+12	6.24242e+12
1.17489e+16	4.49385e+19	8.59408e+12	4.22560e+14	3.14102e+14	7.66863e+13	1.50568e+13	1.91866e+11	5.10326e+12	6.50523e+12
1.17490e+16	4.26819e+19	8.83314e+12	4.19324e+14	2.99729e+14	6.72380e+13	1.26740e+13	2.08045e+11	5.47207e+12	6.76451e+12
1.17489e+16	4.05402e+19	9.06763e+12	4.15499e+14	2.85558e+14	5.88807e+13	1.06559e+13	2.25083e+11	5.85448e+12	7.01857e+12
1.17489e+16	3.85075e+19	9.29692e+12	4.11103e+14	2.71623e+14	5.14986e+13	8.94877e+12	2.42962e+11	6.24934e+12	7.26571e+12
1.17489e+16	3.65780e+19	9.52035e+12	4.06163e+14	2.57961e+14	4.49865e+13	7.50625e+12	2.61654e+11	6.65524e+12	7.50420e+12
1.17489e+16	3.47463e+19	9.73744e+12	4.00705e+14	2.44601e+14	3.92493e+13	6.28877e+12	2.81120e+11	7.07057e+12	7.73218e+12
1.17490e+16	3.30078e+19	9.94802e+12	3.94768e+14	2.31573e+14	3.42021e+13	5.26260e+12	3.01321e+11	7.49356e+12	7.94774e+12
1.17489e+16	3.13563e+19	1.01505e+13	3.88361e+14	2.18899e+14	2.97663e+13	4.39827e+12	3.22175e+11	7.92172e+12	8.14933e+12
1.17490e+16	2.97882e+19	1.03451e+13	3.81528e+14	2.06602e+14	2.58736e+13	3.67132e+12	3.43622e+11	8.35286e+12	8.33497e+12
1.17490e+16	2.82989e+19	1.05314e+13	3.74305e+14	1.94700e+14	2.24617e+13	3.06063e+12	3.65579e+11	8.78434e+12	8.50292e+12
1.17490e+16	2.68844e+19	1.07089e+13	3.66726e+14	1.83210e+14	1.94749e+13	2.54820e+12	3.87949e+11	9.21329e+12	8.65154e+12
1.17490e+16	2.55408e+19	1.08775e+13	3.58831e+14	1.72144e+14	1.68638e+13	2.11877e+12	4.10635e+11	9.63680e+12	8.77923e+12
1.17490e+16	2.42646e+19	1.10370e+13	3.50658e+14	1.61511e+14	1.45838e+13	1.75933e+12	4.33522e+11	1.00517e+13	8.88462e+12
1.17490e+16	2.30522e+19	1.11872e+13	3.42239e+14	1.51317e+14	1.25955e+13	1.45885e+12	4.56492e+11	1.04548e+13	8.96646e+12
1.17490e+16	2.19004e+19	1.13278e+13	3.33610e+14	1.41564e+14	1.08639e+13	1.20799e+12	4.79422e+11	1.08429e+13	9.02376e+12
1.17490e+16	2.08062e+19	1.14589e+13	3.24811e+14	1.32254e+14	9.35767e+12	9.98830e+11	5.02186e+11	1.12128e+13	9.05571e+12
1.17490e+16	1.97675e+19	1.15817e+13	3.15895e+14	1.23387e+14	8.04978e+12	8.24766e+11	5.24695e+11	1.15620e+13	9.06149e+12
1.17490e+16	1.87797e+19	1.16941e+13	3.06859e+14	1.14957e+14	6.91464e+12	6.79938e+11	5.46747e+11	1.18863e+13	9.04148e+12
1.17490e+16	1.78413e+19	1.17973e+13	2.97758e+14	1.06961e+14	5.93125e+12	5.59693e+11	5.68262e+11	1.21835e+13	8.99538e+12
1.17490e+16	1.69498e+19	1.18916e+13	2.88623e+14	9.93893e+13	5.08043e+12	4.59997e+11	5.89121e+11	1.24513e+13	8.92354e+12
1.17490e+16	1.61027e+19	1.19771e+13	2.79482e+14	9.22341e+13	4.34532e+12	3.77459e+11	6.09218e+11	1.26873e+13	8.82660e+12
1.17490e+16	1.52980e+19	1.20539e+13	2.70364e+14	8.54858e+13	3.71115e+12	3.09237e+11	6.28444e+11	1.28897e+13	8.70558e+12
1.17490e+16	1.45334e+19	1.21226e+13	2.61296e+14	7.91302e+13	3.16470e+12	2.52925e+11	6.46740e+11	1.30573e+13	8.56142e+12
1.17490e+16	1.38070e+19	1.21836e+13	2.52301e+14	7.31548e+13	2.69456e+12	2.06520e+11	6.64041e+11	1.31892e+13	8.39549e+12
1.17490e+16	1.31169e+19	1.22368e+13	2.43400e+14	6.75481e+13	2.29074e+12	1.68347e+11	6.80265e+11	1.32846e+13	8.20967e+12
1.17490e+16	1.24613e+19	1.22826e+13	2.34612e+14	6.22949e+13	1.94436e+12	1.36993e+11	6.95382e+11	1.33434e+13	8.00566e+12
1.17490e+16	1.18385e+19	1.23214e+13	2.25955e+14	5.73806e+13	1.64771e+12	1.11284e+11	7.09370e+11	1.33659e+13	7.78538e+12
1.17490e+16	1.12467e+19	1.23533e+13	2.17443e+14	5.27908e+13	1.39404e+12	9.02391e+10	7.22217e+11	1.33528e+13	7.55090e+12
1.17490e+16	1.06847e+19	1.23787e+13	2.09092e+14	4.85106e+13	1.17749e+12	7.30444e+10	7.33927e+11	1.33052e+13	7.30435e+12
1.17490e+16	1.01507e+19	1.23979e+13	2.00912e+14	4.45233e+13	9.92877e+11	5.90172e+10	7.44530e+11	1.32244e+13	7.04771e+12
1.17490e+16	9.64333e+18	1.24112e+13	1.92912e+14	4.08152e+13	8.35780e+11	4.75959e+10	7.54048e+11	1.31121e+13	6.78317e+12
1.17490e+16	9.16139e+18	1.24189e+13	1.85102e+14	3.73715e+13	7.02316e+11	3.83137e+10	7.62532e+11	1.29704e+13	6.51274e+12
1.17490e+16	8.70356e+18	1.24211e+13	1.77487e+14	3.41776e+13	5.89125e+11	3.07838e+10	7.70031e+11	1.28012e+13	6.23842e+12
1.17490e+16	8.26772e+18	1.24162e+13	1.70054e+14	3.12177e+13	4.93183e+11	2.46789e+10	7.76543e+11	1.26047e+13	5.96244e+12
1.17490e+16	7.85471e+18	1.24084e+13	1.62849e+14	2.84822e+13	4.12217e+11	1.97541e+10	7.82271e+11	1.23877e+13	5.68572e+12
