H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
9.12011e+14	6.35186e+15	1.33939e+13	5.89809e+12	1.06837e+10	4.30831e+12	2.76457e+11	2.74242e+07	5.85683e+12	1.88488e+12	0	0	1.67654e+10	2.30237e+12	1.78977e+10	2.33300e+10	2.05157e+08	1.83260e+12	1.54698e+11
9.12011e+14	6.06515e+15	1.30177e+13	5.49982e+12	9.24526e+09	4.14191e+12	2.45847e+11	2.25790e+07	5.89845e+12	1.67180e+12	0	0	1.61657e+10	2.21384e+12	1.59655e+10	2.08344e+10	1.78815e+08	1.79182e+12	1.50333e+11
9.12011e+14	5.79180e+15	1.26505e+13	5.12827e+12	8.00155e+09	3.98110e+12	2.18602e+11	1.85930e+07	5.93730e+12	1.48205e+12	0	0	1.55895e+10	2.12915e+12	1.42442e+10	1.86088e+10	1.56049e+08	1.75005e+12	1.46068e+11
9.12011e+14	5.53101e+15	1.22921e+13	4.78146e+12	6.92579e+09	3.82573e+12	1.94354e+11	1.53128e+07	5.97342e+12	1.31315e+12	0	0	1.50359e+10	2.04810e+12	1.27105e+10	1.66233e+10	1.36344e+08	1.70756e+12	1.41903e+11
9.12011e+14	5.28440e+15	1.19456e+13	4.46071e+12	6.00119e+09	3.67709e+12	1.72907e+11	1.26278e+07	6.00695e+12	1.16384e+12	0	0	1.45087e+10	1.97123e+12	1.13522e+10	1.48629e+10	1.19359e+08	1.66510e+12	1.37876e+11
9.12011e+14	5.04600e+15	1.16036e+13	4.15735e+12	5.19367e+09	3.53172e+12	1.53657e+11	1.03988e+07	6.03788e+12	1.02984e+12	0	0	1.39956e+10	1.89671e+12	1.01306e+10	1.32776e+10	1.04495e+08	1.62171e+12	1.33900e+11
9.12011e+14	4.81897e+15	1.12710e+13	3.87486e+12	4.49644e+09	3.39182e+12	1.36569e+11	8.56731e+06	6.06628e+12	9.11015e+11	0	0	1.35039e+10	1.82555e+12	9.04397e+09	1.18657e+10	9.16022e+07	1.57842e+12	1.30034e+11
9.12011e+14	4.60345e+15	1.09489e+13	3.61270e+12	3.89574e+09	3.25771e+12	1.21433e+11	7.06487e+06	6.09226e+12	8.05938e+11	0	0	1.30344e+10	1.75784e+12	8.07942e+09	1.06109e+10	8.04266e+07	1.53559e+12	1.26291e+11
9.12011e+14	4.39942e+15	1.06381e+13	3.37009e+12	3.37896e+09	3.12956e+12	1.08049e+11	5.83350e+06	6.11598e+12	7.13218e+11	0	0	1.25872e+10	1.69360e+12	7.22448e+09	9.49729e+09	7.07408e+07	1.49351e+12	1.22682e+11
9.12011e+14	4.20322e+15	1.03336e+13	3.14188e+12	2.92918e+09	3.00522e+12	9.60906e+10	4.81401e+06	6.13723e+12	6.30545e+11	0	0	1.21549e+10	1.63169e+12	6.45847e+09	8.49818e+09	6.22539e+07	1.45156e+12	1.19148e+11
9.12011e+14	4.01686e+15	1.00392e+13	2.93000e+12	2.54128e+09	2.88613e+12	8.54973e+10	3.97650e+06	6.15627e+12	5.57519e+11	0	0	1.17421e+10	1.57276e+12	5.77690e+09	7.60944e+09	5.48670e+07	1.41046e+12	1.15734e+11
9.12011e+14	3.83970e+15	9.75460e+12	2.73298e+12	2.20630e+09	2.77203e+12	7.61059e+10	3.28758e+06	6.17298e+12	4.93012e+11	0	0	1.13478e+10	1.51664e+12	5.16830e+09	6.81816e+09	4.84251e+07	1.37027e+12	1.12434e+11
9.12011e+14	3.67094e+15	9.47880e+12	2.54953e+12	1.91658e+09	2.66251e+12	6.77682e+10	2.71990e+06	6.18759e+12	4.35943e+11	0	0	1.09704e+10	1.46309e+12	4.62640e+09	6.11245e+09	4.27936e+07	1.33098e+12	1.09242e+11
9.12011e+14	3.50948e+15	9.21056e+12	2.37802e+12	1.66524e+09	2.55695e+12	6.03457e+10	2.25078e+06	6.20014e+12	3.85326e+11	0	0	1.06076e+10	1.41176e+12	4.14244e+09	5.48118e+09	3.78525e+07	1.29246e+12	1.06141e+11
9.12011e+14	3.35739e+15	8.95378e+12	2.22015e+12	1.44941e+09	2.45682e+12	5.38030e+10	1.86639e+06	6.21088e+12	3.40923e+11	0	0	1.02644e+10	1.36334e+12	3.71453e+09	4.92207e+09	3.35521e+07	1.25544e+12	1.03179e+11
9.12011e+14	3.21108e+15	8.70295e+12	2.07166e+12	1.26122e+09	2.35984e+12	4.79541e+10	1.54718e+06	6.21953e+12	3.01406e+11	0	0	9.93278e+09	1.31668e+12	3.33067e+09	4.41969e+09	2.97563e+07	1.21908e+12	1.00290e+11
9.12011e+14	3.07207e+15	8.46098e+12	1.93385e+12	1.09857e+09	2.26709e+12	4.27686e+10	1.28402e+06	6.22643e+12	2.66551e+11	0	0	9.61649e+09	1.27228e+12	2.98911e+09	3.97197e+09	2.64283e+07	1.18392e+12	9.75088e+10
9.12011e+14	2.93964e+15	8.22703e+12	1.80555e+12	9.57630e+08	2.17817e+12	3.81615e+10	1.06655e+06	6.23158e+12	2.35755e+11	0	0	9.31398e+09	1.22993e+12	2.68450e+09	3.57204e+09	2.35019e+07	1.14986e+12	9.48261e+10
9.12011e+14	2.81379e+15	8.00145e+12	1.68644e+12	8.35658e+08	2.09312e+12	3.40736e+10	8.86947e+05	6.23515e+12	2.08591e+11	0	0	9.02544e+09	1.18962e+12	2.41314e+09	3.21523e+09	2.09292e+07	1.11702e+12	9.22462e+10
9.12011e+14	2.69326e+15	7.78241e+12	1.57493e+12	7.29458e+08	2.01119e+12	3.04273e+10	7.37840e+05	6.23687e+12	1.84515e+11	0	0	8.74813e+09	1.15097e+12	2.17013e+09	2.89517e+09	1.86547e+07	1.08511e+12	8.97470e+10
9.12011e+14	2.57873e+15	7.57136e+12	1.47142e+12	6.37474e+08	1.93286e+12	2.71906e+10	6.14554e+05	6.23714e+12	1.63287e+11	0	0	8.48370e+09	1.11420e+12	1.95349e+09	2.60941e+09	1.66511e+07	1.05442e+12	8.73460e+10
9.12011e+14	2.46959e+15	7.36752e+12	1.37505e+12	5.57590e+08	1.85778e+12	2.43112e+10	5.12356e+05	6.23591e+12	1.44536e+11	0	0	8.23091e+09	1.07912e+12	1.75990e+09	2.35368e+09	1.48810e+07	1.02482e+12	8.50343e+10
9.12011e+14	2.36559e+15	7.17070e+12	1.28533e+12	4.88171e+08	1.78582e+12	2.17487e+10	4.27570e+05	6.23324e+12	1.27972e+11	0	0	7.98925e+09	1.04564e+12	1.58682e+09	2.12471e+09	1.33154e+07	9.96324e+11	8.28092e+10
9.12011e+14	2.26648e+15	6.98068e+12	1.20177e+12	4.27803e+08	1.71684e+12	1.94673e+10	3.57168e+05	6.22919e+12	1.13340e+11	0	0	7.75825e+09	1.01371e+12	1.43198e+09	1.91957e+09	1.19291e+07	9.68898e+11	8.06685e+10
9.12011e+14	2.17202e+15	6.79726e+12	1.12397e+12	3.75270e+08	1.65073e+12	1.74351e+10	2.98658e+05	6.22383e+12	1.00413e+11	0	0	7.53745e+09	9.83232e+11	1.29338e+09	1.73569e+09	1.07003e+07	9.42522e+11	7.86095e+10
9.12011e+14	2.08198e+15	6.62021e+12	1.05150e+12	3.29519e+08	1.58735e+12	1.56242e+10	0	6.21721e+12	8.89904e+10	0	0	7.32639e+09	9.54150e+11	1.16923e+09	1.57075e+09	9.60964e+06	9.17171e+11	7.66297e+10
9.12011e+14	1.99614e+15	6.44933e+12	9.84007e+11	2.89644e+08	1.52659e+12	1.40096e+10	0	6.20939e+12	7.88963e+10	0	0	7.12464e+09	9.26394e+11	1.05794e+09	1.42271e+09	8.64058e+06	8.92821e+11	7.47266e+10
