# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: Fe+, datatype: float64}
# - {name: Al+, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 Fe+ Al+ log_nH parameters
7.94375e+17 1.35321e+21 2.15798e+16 2.0253e+18 6.67531e+17 4759570000000000.0 4.23373e+17 1.13541e+17 24283700000000.0 4.01123e+18 4.35457e+17 1.82847e+17 51204800000000.0 1.35631e+16 4.81893e+16 1.5405e+17 1.02046e+17 10555200000000.0 222326000000000.0 -5.0 [-5.0]
7.94349e+17 1.28485e+21 2.175e+16 1.95472e+18 6.38015e+17 4778440000000000.0 4.09202e+17 1.06211e+17 25707000000000.0 3.8453e+18 3.90115e+17 1.54864e+17 52146400000000.0 1.38449e+16 4.72428e+16 1.45853e+17 9.79891e+16 11052500000000.0 229205000000000.0 -4.98 [-4.98]
7.94391e+17 1.21957e+21 2.19344e+16 1.88742e+18 6.0884e+17 4800390000000000.0 3.95661e+17 9.90374e+16 27245300000000.0 3.68631e+18 3.47627e+17 1.30076e+17 53095600000000.0 1.41172e+16 4.62858e+16 1.38027e+17 9.41445e+16 11582900000000.0 236194000000000.0 -4.96 [-4.96]
7.94342e+17 1.15698e+21 2.21251e+16 1.82286e+18 5.79819e+17 4820420000000000.0 3.82619e+17 9.20069e+16 28841900000000.0 3.53419e+18 3.07843e+17 1.08197e+17 54006100000000.0 1.4357e+16 4.52909e+16 1.30615e+17 9.0454e+16 12123300000000.0 242995000000000.0 -4.94 [-4.94]
7.94368e+17 1.0966e+21 2.2329e+16 1.75995e+18 5.50693e+17 4842740000000000.0 3.69788e+17 8.51947e+16 30591400000000.0 3.38518e+18 2.70849e+17 8.90228e+16 54887500000000.0 1.45971e+16 4.42496e+16 1.23443e+17 8.69086e+16 12706700000000.0 250022000000000.0 -4.92 [-4.92]
7.94342e+17 1.03896e+21 2.2537e+16 1.69933e+18 5.21993e+17 4865800000000000.0 3.57365e+17 7.86379e+16 32452400000000.0 3.24211e+18 2.36645e+17 7.23931e+16 55736500000000.0 1.48148e+16 4.31855e+16 1.16626e+17 8.35159e+16 13317500000000.0 256940000000000.0 -4.9 [-4.9]
7.94394e+17 9.83662e+20 2.2761e+16 1.64064e+18 4.9337e+17 4891100000000000.0 3.45243e+17 7.23162e+16 34470300000000.0 3.10362e+18 2.05087e+17 5.80693e+16 56568800000000.0 1.5018e+16 4.20969e+16 1.10117e+17 8.02289e+16 13969500000000.0 263917000000000.0 -4.88 [-4.88]
7.94404e+17 9.3046e+20 2.30014e+16 1.58357e+18 4.64556e+17 4914950000000000.0 3.33332e+17 6.62267e+16 36598700000000.0 2.97035e+18 1.76091e+17 4.58888e+16 57359800000000.0 1.51861e+16 4.09795e+16 1.03972e+17 7.70075e+16 14642900000000.0 270677000000000.0 -4.86 [-4.86]
7.9444e+17 8.79767e+20 2.32507e+16 1.52827e+18 4.36197e+17 4943810000000000.0 3.21727e+17 6.05186e+16 38946700000000.0 2.84013e+18 1.49723e+17 3.55084e+16 58125700000000.0 1.53515e+16 3.98452e+16 9.80933e+16 7.39225e+16 15379200000000.0 277573000000000.0 -4.84 [-4.84]
7.94335e+17 8.31256e+20 2.35124e+16 1.47386e+18 4.07937e+17 4970370000000000.0 3.10167e+17 5.51435e+16 41424800000000.0 2.71427e+18 1.26195e+17 2.71716e+16 58828200000000.0 1.54797e+16 3.86777e+16 9.25581e+16 7.08618e+16 16139600000000.0 284172000000000.0 -4.82 [-4.82]
7.94403e+17 7.84709e+20 2.37783e+16 1.41991e+18 3.80095e+17 5001310000000000.0 2.98639e+17 5.01137e+16 44177500000000.0 2.59092e+18 1.05147e+17 2.03789e+16 59489900000000.0 1.56037e+16 3.74813e+16 8.72396e+16 6.78461e+16 16972700000000.0 290823000000000.0 -4.8 [-4.8]
7.94408e+17 7.40042e+20 2.40948e+16 1.36679e+18 3.51977e+17 5037180000000000.0 2.87158e+17 4.54709e+16 47221700000000.0 2.47058e+18 8.66192e+16 1.50735e+16 60171500000000.0 1.56986e+16 3.6304e+16 8.2259e+16 6.47892e+16 17881600000000.0 297533000000000.0 -4.78 [-4.78]
7.94357e+17 6.97917e+20 2.44039e+16 1.31488e+18 3.2517e+17 5078780000000000.0 2.75978e+17 4.11522e+16 50591100000000.0 2.35553e+18 7.01736e+16 1.09093e+16 60813600000000.0 1.57807e+16 3.51231e+16 7.75253e+16 6.18376e+16 18877000000000.0 304063000000000.0 -4.76 [-4.76]
7.94367e+17 6.57738e+20 2.47078e+16 1.26212e+18 2.99226e+17 5109540000000000.0 2.6459e+17 3.72731e+16 53999200000000.0 2.24299e+18 5.67167e+16 7945670000000000.0 61335400000000.0 1.58046e+16 3.38795e+16 7.3153e+16 5.88027e+16 19852100000000.0 309804000000000.0 -4.74 [-4.74]
7.94341e+17 6.1918e+20 2.50272e+16 1.20952e+18 2.74054e+17 5143020000000000.0 2.53266e+17 3.36927e+16 57705500000000.0 2.1335e+18 4.52369e+16 5684100000000000.0 61824200000000.0 1.57997e+16 3.26306e+16 6.90367e+16 5.5754e+16 20897100000000.0 315260000000000.0 -4.72 [-4.72]
7.94333e+17 5.83256e+20 2.5321e+16 1.15769e+18 2.511e+17 5178150000000000.0 2.42227e+17 3.04378e+16 61703800000000.0 2.02965e+18 3.59087e+16 4060380000000000.0 62264100000000.0 1.57739e+16 3.13851e+16 6.51861e+16 5.2771e+16 22005900000000.0 320240000000000.0 -4.7 [-4.7]
7.94387e+17 5.48433e+20 2.56251e+16 1.10525e+18 2.2891e+17 5216250000000000.0 2.31134e+17 2.74296e+16 66082700000000.0 1.9277e+18 2.82677e+16 2881030000000000.0 62655400000000.0 1.5723e+16 3.01266e+16 6.1537e+16 4.97281e+16 23200600000000.0 324868000000000.0 -4.68 [-4.68]
7.94339e+17 5.15834e+20 2.58902e+16 1.05315e+18 2.09038e+17 5253880000000000.0 2.20277e+17 2.47028e+16 70731400000000.0 1.83043e+18 2.23961e+16 2078500000000000.0 63009000000000.0 1.56388e+16 2.88762e+16 5.81184e+16 4.67208e+16 24443900000000.0 328765000000000.0 -4.66 [-4.66]
7.94335e+17 4.85467e+20 2.609e+16 1.00192e+18 1.91439e+17 5294580000000000.0 2.09776e+17 2.22491e+16 75765600000000.0 1.73728e+18 1.80343e+16 1546050000000000.0 63299900000000.0 1.55473e+16 2.76342e+16 5.48764e+16 4.381e+16 25771900000000.0 332051000000000.0 -4.64 [-4.64]
7.9434e+17 4.57535e+20 2.62297e+16 9.5298e+17 1.75885e+17 5338820000000000.0 1.99844e+17 2.00633e+16 81242300000000.0 1.64936e+18 1.47369e+16 1179560000000000.0 63507400000000.0 1.546e+16 2.64137e+16 5.18367e+16 4.10881e+16 27202400000000.0 334835000000000.0 -4.62 [-4.62]
7.94448e+17 4.30909e+20 2.63321e+16 9.04887e+17 1.61604e+17 5387700000000000.0 1.90181e+17 1.8042e+16 87237000000000.0 1.56415e+18 1.20966e+16 908884000000000.0 63689000000000.0 1.536e+16 2.52032e+16 4.89393e+16 3.84085e+16 28748600000000.0 337056000000000.0 -4.6 [-4.6]
7.94334e+17 4.0604e+20 2.63938e+16 8.58786e+17 1.48737e+17 5437400000000000.0 1.80974e+17 1.62286e+16 93605100000000.0 1.48312e+18 1.00088e+16 709589000000000.0 63826500000000.0 1.52383e+16 2.40278e+16 4.62407e+16 3.58562e+16 30370100000000.0 338492000000000.0 -4.58 [-4.58]
