H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
7.94375e+17	1.35321e+21	2.15798e+16	2.02530e+18	6.67531e+17	4.75957e+15	4.23373e+17	1.13541e+17	2.42837e+13	4.01123e+18	4.35457e+17	1.82847e+17	5.12048e+13	1.35631e+16	4.81893e+16	1.54050e+17	1.02046e+17	1.05552e+13	2.22326e+14
7.94349e+17	1.28485e+21	2.17500e+16	1.95472e+18	6.38015e+17	4.77844e+15	4.09202e+17	1.06211e+17	2.57070e+13	3.84530e+18	3.90115e+17	1.54864e+17	5.21464e+13	1.38449e+16	4.72428e+16	1.45853e+17	9.79891e+16	1.10525e+13	2.29205e+14
7.94391e+17	1.21957e+21	2.19344e+16	1.88742e+18	6.08840e+17	4.80039e+15	3.95661e+17	9.90374e+16	2.72453e+13	3.68631e+18	3.47627e+17	1.30076e+17	5.30956e+13	1.41172e+16	4.62858e+16	1.38027e+17	9.41445e+16	1.15829e+13	2.36194e+14
7.94342e+17	1.15698e+21	2.21251e+16	1.82286e+18	5.79819e+17	4.82042e+15	3.82619e+17	9.20069e+16	2.88419e+13	3.53419e+18	3.07843e+17	1.08197e+17	5.40061e+13	1.43570e+16	4.52909e+16	1.30615e+17	9.04540e+16	1.21233e+13	2.42995e+14
7.94368e+17	1.09660e+21	2.23290e+16	1.75995e+18	5.50693e+17	4.84274e+15	3.69788e+17	8.51947e+16	3.05914e+13	3.38518e+18	2.70849e+17	8.90228e+16	5.48875e+13	1.45971e+16	4.42496e+16	1.23443e+17	8.69086e+16	1.27067e+13	2.50022e+14
7.94342e+17	1.03896e+21	2.25370e+16	1.69933e+18	5.21993e+17	4.86580e+15	3.57365e+17	7.86379e+16	3.24524e+13	3.24211e+18	2.36645e+17	7.23931e+16	5.57365e+13	1.48148e+16	4.31855e+16	1.16626e+17	8.35159e+16	1.33175e+13	2.56940e+14
7.94394e+17	9.83662e+20	2.27610e+16	1.64064e+18	4.93370e+17	4.89110e+15	3.45243e+17	7.23162e+16	3.44703e+13	3.10362e+18	2.05087e+17	5.80693e+16	5.65688e+13	1.50180e+16	4.20969e+16	1.10117e+17	8.02289e+16	1.39695e+13	2.63917e+14
7.94404e+17	9.30460e+20	2.30014e+16	1.58357e+18	4.64556e+17	4.91495e+15	3.33332e+17	6.62267e+16	3.65987e+13	2.97035e+18	1.76091e+17	4.58888e+16	5.73598e+13	1.51861e+16	4.09795e+16	1.03972e+17	7.70075e+16	1.46429e+13	2.70677e+14
7.94440e+17	8.79767e+20	2.32507e+16	1.52827e+18	4.36197e+17	4.94381e+15	3.21727e+17	6.05186e+16	3.89467e+13	2.84013e+18	1.49723e+17	3.55084e+16	5.81257e+13	1.53515e+16	3.98452e+16	9.80933e+16	7.39225e+16	1.53792e+13	2.77573e+14
7.94335e+17	8.31256e+20	2.35124e+16	1.47386e+18	4.07937e+17	4.97037e+15	3.10167e+17	5.51435e+16	4.14248e+13	2.71427e+18	1.26195e+17	2.71716e+16	5.88282e+13	1.54797e+16	3.86777e+16	9.25581e+16	7.08618e+16	1.61396e+13	2.84172e+14
7.94403e+17	7.84709e+20	2.37783e+16	1.41991e+18	3.80095e+17	5.00131e+15	2.98639e+17	5.01137e+16	4.41775e+13	2.59092e+18	1.05147e+17	2.03789e+16	5.94899e+13	1.56037e+16	3.74813e+16	8.72396e+16	6.78461e+16	1.69727e+13	2.90823e+14
7.94408e+17	7.40042e+20	2.40948e+16	1.36679e+18	3.51977e+17	5.03718e+15	2.87158e+17	4.54709e+16	4.72217e+13	2.47058e+18	8.66192e+16	1.50735e+16	6.01715e+13	1.56986e+16	3.63040e+16	8.22590e+16	6.47892e+16	1.78816e+13	2.97533e+14
7.94357e+17	6.97917e+20	2.44039e+16	1.31488e+18	3.25170e+17	5.07878e+15	2.75978e+17	4.11522e+16	5.05911e+13	2.35553e+18	7.01736e+16	1.09093e+16	6.08136e+13	1.57807e+16	3.51231e+16	7.75253e+16	6.18376e+16	1.88770e+13	3.04063e+14
7.94367e+17	6.57738e+20	2.47078e+16	1.26212e+18	2.99226e+17	5.10954e+15	2.64590e+17	3.72731e+16	5.39992e+13	2.24299e+18	5.67167e+16	7.94567e+15	6.13354e+13	1.58046e+16	3.38795e+16	7.31530e+16	5.88027e+16	1.98521e+13	3.09804e+14
7.94341e+17	6.19180e+20	2.50272e+16	1.20952e+18	2.74054e+17	5.14302e+15	2.53266e+17	3.36927e+16	5.77055e+13	2.13350e+18	4.52369e+16	5.68410e+15	6.18242e+13	1.57997e+16	3.26306e+16	6.90367e+16	5.57540e+16	2.08971e+13	3.15260e+14
7.94333e+17	5.83256e+20	2.53210e+16	1.15769e+18	2.51100e+17	5.17815e+15	2.42227e+17	3.04378e+16	6.17038e+13	2.02965e+18	3.59087e+16	4.06038e+15	6.22641e+13	1.57739e+16	3.13851e+16	6.51861e+16	5.27710e+16	2.20059e+13	3.20240e+14
