H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
2.69153e+13	7.28703e+17	2.87361e+09	3.51383e+11	1.05918e+12	2.20171e+08	5.81816e+10	8.57620e+11	1.86735e+04	1.53117e+11	8.32930e+12	1.06438e+13	1.97304e+05	3.08705e+06	1.35578e+08	5.38938e+08	4.38670e+10	7.81166e+02	9.52900e+04
2.69153e+13	6.90395e+17	3.09891e+09	3.68713e+11	1.06964e+12	2.39294e+08	6.16008e+10	8.40048e+11	2.08718e+04	1.62640e+11	7.83919e+12	9.54480e+12	2.30333e+05	3.63016e+06	1.56268e+08	6.01083e+08	4.63448e+10	9.45441e+02	1.13110e+05
2.69153e+13	6.54175e+17	3.33828e+09	3.86439e+11	1.07898e+12	2.59788e+08	6.51345e+10	8.21401e+11	2.33224e+04	1.72504e+11	7.36173e+12	8.54241e+12	2.68426e+05	4.26057e+06	1.79833e+08	6.69386e+08	4.88903e+10	1.14319e+03	1.33961e+05
2.69153e+13	6.19920e+17	3.59223e+09	4.04535e+11	1.08715e+12	2.81706e+08	6.87764e+10	8.01743e+11	2.60525e+04	1.82694e+11	6.89824e+12	7.63029e+12	3.12274e+05	4.99082e+06	2.06625e+08	7.44338e+08	5.14993e+10	1.38098e+03	1.58309e+05
2.69153e+13	5.87516e+17	3.86135e+09	4.22978e+11	1.09414e+12	3.05105e+08	7.25201e+10	7.81143e+11	2.90938e+04	1.93199e+11	6.44986e+12	6.80221e+12	3.62656e+05	5.83500e+06	2.37037e+08	8.26451e+08	5.41669e+10	1.66659e+03	1.86684e+05
2.69153e+13	5.56850e+17	4.14598e+09	4.41733e+11	1.09992e+12	3.30017e+08	7.63557e+10	7.59674e+11	3.24784e+04	2.03998e+11	6.01754e+12	6.05205e+12	4.20418e+05	6.80882e+06	2.71499e+08	9.16279e+08	5.68881e+10	2.00923e+03	2.19691e+05
2.69153e+13	5.27826e+17	4.44665e+09	4.60769e+11	1.10447e+12	3.56492e+08	8.02743e+10	7.37418e+11	3.62454e+04	2.15075e+11	5.60213e+12	5.37414e+12	4.86519e+05	7.92986e+06	3.10485e+08	1.01438e+09	5.96566e+10	2.41981e+03	2.58013e+05
2.69153e+13	5.00350e+17	4.76378e+09	4.80049e+11	1.10777e+12	3.84567e+08	8.42653e+10	7.14459e+11	4.04372e+04	2.26410e+11	5.20425e+12	4.76292e+12	5.62017e+05	9.21767e+06	3.54512e+08	1.12134e+09	6.24659e+10	2.91125e+03	3.02424e+05
2.69153e+13	4.74335e+17	5.09772e+09	4.99531e+11	1.10980e+12	4.14271e+08	8.83165e+10	6.90885e+11	4.51010e+04	2.37982e+11	4.82438e+12	4.21306e+12	6.48072e+05	1.06939e+07	4.04149e+08	1.23778e+09	6.53087e+10	3.49873e+03	3.53798e+05
2.69153e+13	4.49693e+17	5.44863e+09	5.19165e+11	1.11054e+12	4.45612e+08	9.24139e+10	6.66789e+11	5.02875e+04	2.49765e+11	4.46285e+12	3.71953e+12	7.45941e+05	1.23825e+07	4.60010e+08	1.36434e+09	6.81771e+10	4.20015e+03	4.13124e+05
2.69153e+13	4.26352e+17	5.81687e+09	5.38905e+11	1.10998e+12	4.78617e+08	9.65445e+10	6.42267e+11	5.60572e+04	2.61738e+11	4.11984e+12	3.27756e+12	8.57036e+05	1.43100e+07	5.22768e+08	1.50166e+09	7.10625e+10	5.03660e+03	4.81511e+05
