H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
4.57088e+13	2.18873e+18	2.09190e+09	3.67396e+11	1.65951e+12	1.49189e+08	5.59666e+10	1.76704e+12	9.55712e+03	1.43242e+11	2.41328e+13	4.79106e+13	6.87749e+04	1.03893e+06	5.82723e+07	3.26251e+08	4.45909e+10
4.57088e+13	2.07089e+18	2.27867e+09	3.89793e+11	1.69347e+12	1.63474e+08	5.98615e+10	1.75575e+12	1.07024e+04	1.53966e+11	2.31623e+13	4.37089e+13	8.15860e+04	1.24429e+06	6.81565e+07	3.68958e+08	4.77381e+10
4.57088e+13	1.95981e+18	2.47930e+09	4.13020e+11	1.72601e+12	1.79010e+08	6.39669e+10	1.74198e+12	1.19858e+04	1.65311e+11	2.21841e+13	3.98034e+13	9.66115e+04	1.48718e+06	7.95817e+07	4.16570e+08	5.10311e+10
4.57088e+13	1.85505e+18	2.69461e+09	4.37077e+11	1.75704e+12	1.95888e+08	6.82873e+10	1.72576e+12	1.34232e+04	1.77288e+11	2.12022e+13	3.61803e+13	1.14203e+05	1.77390e+06	9.27662e+07	4.69559e+08	5.44703e+10
4.57088e+13	1.75622e+18	2.92545e+09	4.61962e+11	1.78650e+12	2.14202e+08	7.28261e+10	1.70711e+12	1.50322e+04	1.89904e+11	2.02205e+13	3.28257e+13	1.34764e+05	2.11166e+06	1.07956e+08	5.28438e+08	5.80552e+10
4.57088e+13	1.66295e+18	3.17273e+09	4.87671e+11	1.81433e+12	2.34053e+08	7.75865e+10	1.68608e+12	1.68333e+04	2.03168e+11	1.92429e+13	2.97264e+13	1.58756e+05	2.50878e+06	1.25426e+08	5.93748e+08	6.17846e+10
4.57088e+13	1.57488e+18	3.43722e+09	5.14189e+11	1.84047e+12	2.55524e+08	8.25673e+10	1.66272e+12	1.88462e+04	2.17073e+11	1.82730e+13	2.68684e+13	1.86695e+05	2.97471e+06	1.45488e+08	6.66089e+08	6.56572e+10
4.57088e+13	1.49170e+18	3.71985e+09	5.41505e+11	1.86485e+12	2.78720e+08	8.77689e+10	1.63709e+12	2.10954e+04	2.31620e+11	1.73144e+13	2.42387e+13	2.19174e+05	3.52032e+06	1.68486e+08	7.46081e+08	6.96702e+10
4.57088e+13	1.41315e+18	4.02182e+09	5.69615e+11	1.88742e+12	3.03767e+08	9.31935e+10	1.60927e+12	2.36110e+04	2.46816e+11	1.63704e+13	2.18249e+13	2.56887e+05	4.15800e+06	1.94807e+08	8.34361e+08	7.38192e+10
4.57088e+13	1.33893e+18	4.34395e+09	5.98493e+11	1.90812e+12	3.30756e+08	9.88357e+10	1.57932e+12	2.64212e+04	2.62646e+11	1.54444e+13	1.96137e+13	3.00588e+05	4.90177e+06	2.24883e+08	9.31643e+08	7.81003e+10
4.57088e+13	1.26875e+18	4.68697e+09	6.28108e+11	1.92691e+12	3.59759e+08	1.04687e+11	1.54734e+12	2.95551e+04	2.79086e+11	1.45389e+13	1.75922e+13	3.51118e+05	5.76750e+06	2.59193e+08	1.03870e+09	8.25088e+10
4.57088e+13	1.20239e+18	5.05181e+09	6.58430e+11	1.94374e+12	3.90874e+08	1.10740e+11	1.51342e+12	3.30490e+04	2.96121e+11	1.36569e+13	1.57483e+13	4.09437e+05	6.77315e+06	2.98268e+08	1.15632e+09	8.70384e+10
4.57088e+13	1.13961e+18	5.43937e+09	6.89425e+11	1.95855e+12	4.24190e+08	1.16986e+11	1.47768e+12	3.69421e+04	3.13730e+11	1.28005e+13	1.40702e+13	4.76620e+05	7.93896e+06	3.42696e+08	1.28535e+09	9.16818e+10
4.57088e+13	1.08020e+18	5.85050e+09	7.21051e+11	1.97132e+12	4.59790e+08	1.23412e+11	1.44024e+12	4.12778e+04	3.31888e+11	1.19719e+13	1.25464e+13	5.53868e+05	9.28769e+06	3.93128e+08	1.42666e+09	9.64309e+10
4.57088e+13	1.02398e+18	6.28599e+09	7.53262e+11	1.98199e+12	4.97746e+08	1.30005e+11	1.40122e+12	4.61037e+04	3.50565e+11	1.11729e+13	1.11660e+13	6.42510e+05	1.08448e+07	4.50278e+08	1.58117e+09	1.01276e+11
4.57088e+13	9.70758e+17	6.74665e+09	7.86005e+11	1.99052e+12	5.38133e+08	1.36750e+11	1.36077e+12	5.14738e+04	3.69733e+11	1.04050e+13	9.91822e+12	7.44035e+05	1.26387e+07	5.14931e+08	1.74986e+09	1.06207e+11
4.57088e+13	9.20366e+17	7.23322e+09	8.19222e+11	1.99689e+12	5.81011e+08	1.43628e+11	1.31903e+12	5.74477e+04	3.89357e+11	9.66937e+12	8.79295e+12	8.60084e+05	1.47011e+07	5.87949e+08	1.93371e+09	1.11213e+11
4.57088e+13	8.72638e+17	7.74624e+09	8.52845e+11	2.00105e+12	6.26420e+08	1.50618e+11	1.27617e+12	6.40893e+04	4.09397e+11	8.96684e+12	7.78042e+12	9.92448e+05	1.70672e+07	6.70273e+08	2.13380e+09	1.16280e+11
4.57088e+13	8.27430e+17	8.28638e+09	8.86802e+11	2.00297e+12	6.74413e+08	1.57701e+11	1.23234e+12	7.14748e+04	4.29817e+11	8.29804e+12	6.87143e+12	1.14315e+06	1.97760e+07	7.62928e+08	2.35117e+09	1.21394e+11
4.57088e+13	7.84600e+17	8.85408e+09	9.21012e+11	2.00263e+12	7.25013e+08	1.64851e+11	1.18771e+12	7.96855e+04	4.50577e+11	7.66331e+12	6.05722e+12	1.31436e+06	2.28704e+07	8.67028e+08	2.58694e+09	1.26542e+11
4.57088e+13	7.44021e+17	9.44996e+09	9.55398e+11	2.00001e+12	7.78261e+08	1.72047e+11	1.14247e+12	8.88172e+04	4.71638e+11	7.06273e+12	5.32959e+12	1.50851e+06	2.63980e+07	9.83783e+08	2.84222e+09	1.31706e+11
4.57088e+13	7.05571e+17	1.00742e+10	9.89865e+11	1.99509e+12	8.34161e+08	1.79261e+11	1.09678e+12	9.89728e+04	4.92956e+11	6.49614e+12	4.68076e+12	1.72822e+06	3.04105e+07	1.11450e+09	3.11817e+09	1.36870e+11
4.57088e+13	6.69132e+17	1.07272e+10	1.02432e+12	1.98785e+12	8.92722e+08	1.86469e+11	1.05083e+12	1.10271e+05	5.14488e+11	5.96315e+12	4.10348e+12	1.97636e+06	3.49649e+07	1.26058e+09	3.41593e+09	1.42015e+11
4.57088e+13	6.34603e+17	1.14093e+10	1.05866e+12	1.97828e+12	9.53967e+08	1.93644e+11	1.00480e+12	1.22850e+05	5.36197e+11	5.46318e+12	3.59102e+12	2.25612e+06	4.01235e+07	1.42355e+09	3.73661e+09	1.47122e+11
4.57088e+13	6.01865e+17	1.21203e+10	1.09278e+12	1.96639e+12	1.01785e+09	2.00757e+11	9.58832e+11	1.36855e+05	5.58032e+11	4.99537e+12	3.13691e+12	2.57079e+06	4.59546e+07	1.60504e+09	4.08150e+09	1.52173e+11
4.57088e+13	5.70850e+17	1.28598e+10	1.12655e+12	1.95217e+12	1.08433e+09	2.07778e+11	9.13149e+11	1.52448e+05	5.79938e+11	4.55916e+12	2.73566e+12	2.92384e+06	5.25263e+07	1.80668e+09	4.45149e+09	1.57143e+11
4.57088e+13	5.41443e+17	1.36279e+10	1.15986e+12	1.93564e+12	1.15342e+09	2.14683e+11	8.67876e+11	1.69833e+05	6.01888e+11	4.15316e+12	2.38160e+12	3.31948e+06	5.99223e+07	2.03040e+09	4.84787e+09	1.62013e+11
4.57088e+13	5.13568e+17	1.44243e+10	1.19259e+12	1.91680e+12	1.22508e+09	2.21444e+11	8.23181e+11	1.89224e+05	6.23833e+11	3.77635e+12	2.06990e+12	3.76186e+06	6.82256e+07	2.27812e+09	5.27163e+09	1.66760e+11
