H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.60690e+15	1.56402e+20	8.44208e+11	1.00225e+14	2.83002e+14	6.18230e+10	1.65159e+13	2.02298e+14	5.64677e+06	4.84247e+13	1.76923e+15	1.89099e+15	6.62906e+07	1.16069e+09	4.89544e+10	1.86354e+11	1.28113e+13	3.22444e+05	3.97817e+07
6.60690e+15	1.48221e+20	9.07722e+11	1.04802e+14	2.84826e+14	6.70316e+10	1.74271e+13	1.97092e+14	6.31538e+06	5.12011e+13	1.65262e+15	1.68838e+15	7.70675e+07	1.35688e+09	5.61548e+10	2.06916e+11	1.34758e+13	3.89593e+05	4.68945e+07
6.60690e+15	1.40479e+20	9.74914e+11	1.09455e+14	2.86326e+14	7.25855e+10	1.83616e+13	1.91667e+14	7.06115e+06	5.40568e+13	1.54047e+15	1.50466e+15	8.94396e+07	1.58319e+09	6.43133e+10	2.29408e+11	1.41538e+13	4.70238e+05	5.51649e+07
6.60693e+15	1.33151e+20	1.04589e+12	1.14175e+14	2.87497e+14	7.84956e+10	1.93175e+13	1.86046e+14	7.89279e+06	5.69877e+13	1.43295e+15	1.33843e+15	1.03616e+08	1.84370e+09	7.35422e+10	2.53974e+11	1.48437e+13	5.66973e+05	6.47636e+07
6.60690e+15	1.26212e+20	1.12071e+12	1.18950e+14	2.88330e+14	8.47676e+10	2.02915e+13	1.80248e+14	8.81962e+06	5.99874e+13	1.33020e+15	1.18830e+15	1.19823e+08	2.14292e+09	8.39626e+10	2.80760e+11	1.55436e+13	6.82859e+05	7.58828e+07
6.60693e+15	1.19643e+20	1.19952e+12	1.23773e+14	2.88826e+14	9.14146e+10	2.12816e+13	1.74299e+14	9.85312e+06	6.30523e+13	1.23229e+15	1.05307e+15	1.38322e+08	2.48593e+09	9.57100e+10	3.09921e+11	1.62521e+13	8.21537e+05	8.87404e+07
6.60690e+15	1.13420e+20	1.28233e+12	1.28629e+14	2.88975e+14	9.84393e+10	2.22843e+13	1.68219e+14	1.10049e+07	6.61747e+13	1.13926e+15	9.31486e+14	1.59389e+08	2.87823e+09	1.08928e+11	3.41613e+11	1.69668e+13	9.87259e+05	1.03581e+08
6.60693e+15	1.07528e+20	1.36929e+12	1.33511e+14	2.88779e+14	1.05854e+11	2.32971e+13	1.62036e+14	1.22897e+07	6.93510e+13	1.05115e+15	8.22426e+14	1.83344e+08	3.32606e+09	1.23778e+11	3.75997e+11	1.76859e+13	1.18508e+06	1.20680e+08
6.60693e+15	1.01946e+20	1.46040e+12	1.38401e+14	2.88232e+14	1.13659e+11	2.43161e+13	1.55773e+14	1.37224e+07	7.25734e+13	9.67918e+14	7.24795e+14	2.10521e+08	3.83612e+09	1.40430e+11	4.13238e+11	1.84070e+13	1.42088e+06	1.40345e+08
6.60693e+15	9.66589e+19	1.55572e+12	1.43289e+14	2.87334e+14	1.21859e+11	2.53379e+13	1.49454e+14	1.53207e+07	7.58357e+13	8.89529e+14	6.37578e+14	2.41294e+08	4.41582e+09	1.59069e+11	4.53503e+11	1.91276e+13	1.70151e+06	1.62912e+08
