H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.00000e+13	5.24506e+17	3.97511e+08	7.36929e+10	3.54311e+11	1.10979e+10	3.93339e+11	1.73027e+03	2.81538e+10	5.64802e+12	1.20702e+13	1.72466e+05	1.00845e+07	5.96391e+07	8.86359e+09
1.00000e+13	4.96121e+17	4.33737e+08	7.83325e+10	3.62204e+11	1.18860e+10	3.91637e+11	1.93757e+03	3.03084e+10	5.43731e+12	1.10403e+13	2.07195e+05	1.18247e+07	6.76067e+07	9.50975e+09
1.00000e+13	4.69377e+17	4.72709e+08	8.31536e+10	3.69806e+11	1.27185e+10	3.89384e+11	2.16997e+03	3.25944e+10	5.22363e+12	1.00802e+13	2.48397e+05	1.38411e+07	7.65107e+07	1.01877e+10
1.00000e+13	4.44170e+17	5.14599e+08	8.81569e+10	3.77102e+11	1.35967e+10	3.86582e+11	2.43046e+03	3.50153e+10	5.00786e+12	9.18719e+12	2.97180e+05	1.61736e+07	8.64439e+07	1.08977e+10
1.00000e+13	4.20402e+17	5.59578e+08	9.33426e+10	3.84075e+11	1.45217e+10	3.83238e+11	2.72230e+03	3.75737e+10	4.79089e+12	8.35796e+12	3.54822e+05	1.88673e+07	9.75070e+07	1.16398e+10
1.00000e+13	3.97980e+17	6.07829e+08	9.87102e+10	3.90711e+11	1.54943e+10	3.79357e+11	3.04910e+03	4.02715e+10	4.57358e+12	7.58952e+12	4.22797e+05	2.19731e+07	1.09809e+08	1.24141e+10
1.00000e+13	3.76822e+17	6.59534e+08	1.04259e+11	3.96994e+11	1.65152e+10	3.74948e+11	3.41483e+03	4.31100e+10	4.35680e+12	6.87885e+12	5.02793e+05	2.55479e+07	1.23464e+08	1.32203e+10
1.00000e+13	3.56849e+17	7.14882e+08	1.09987e+11	4.02912e+11	1.75846e+10	3.70020e+11	3.82391e+03	4.60898e+10	4.14136e+12	6.22296e+12	5.96751e+05	2.96560e+07	1.38599e+08	1.40583e+10
1.00000e+13	3.37988e+17	7.74053e+08	1.15890e+11	4.08450e+11	1.87024e+10	3.64587e+11	4.28103e+03	4.92101e+10	3.92809e+12	5.61891e+12	7.06874e+05	3.43686e+07	1.55345e+08	1.49273e+10
1.00000e+13	3.20170e+17	8.37275e+08	1.21969e+11	4.13597e+11	1.98689e+10	3.58661e+11	4.79194e+03	5.24715e+10	3.71771e+12	5.06374e+12	8.35715e+05	3.97668e+07	1.73846e+08	1.58269e+10
1.00000e+13	3.03344e+17	9.04815e+08	1.28221e+11	4.18340e+11	2.10844e+10	3.52261e+11	5.36357e+03	5.58753e+10	3.51098e+12	4.55482e+12	9.86154e+05	4.59394e+07	1.94241e+08	1.67558e+10
1.00000e+13	2.87436e+17	9.76785e+08	1.34637e+11	4.22669e+11	2.23465e+10	3.45403e+11	6.00128e+03	5.94145e+10	3.30854e+12	4.08909e+12	1.16144e+06	5.29864e+07	2.16700e+08	1.77133e+10
1.00000e+13	2.72392e+17	1.05337e+09	1.41212e+11	4.26572e+11	2.36536e+10	3.38109e+11	6.71220e+03	6.30854e+10	3.11100e+12	3.66382e+12	1.36526e+06	6.10181e+07	2.41394e+08	1.86982e+10
1.00000e+13	2.58164e+17	1.13482e+09	1.47940e+11	4.30039e+11	2.50045e+10	3.30401e+11	7.50490e+03	6.68855e+10	2.91890e+12	3.27640e+12	1.60181e+06	7.01577e+07	2.68499e+08	1.97090e+10
1.00000e+13	2.44703e+17	1.22127e+09	1.54812e+11	4.33060e+11	2.63963e+10	3.22305e+11	8.38777e+03	7.08082e+10	2.73276e+12	2.92426e+12	1.87575e+06	8.05398e+07	2.98203e+08	2.07438e+10
1.00000e+13	2.31964e+17	1.31292e+09	1.61817e+11	4.35627e+11	2.78263e+10	3.13848e+11	9.37060e+03	7.48477e+10	2.55299e+12	2.60490e+12	2.19234e+06	9.23141e+07	3.30707e+08	2.18009e+10
