# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
10000000000000.0 5.24506e+17 397511000.0 73692900000.0 354311000000.0 11097900000.0 393339000000.0 1730.27 28153800000.0 5648020000000.0 12070200000000.0 172466.0 10084500.0 59639100.0 8863590000.0 -5.0 4.584 [-5.0]
10000000000000.0 4.96121e+17 433737000.0 78332500000.0 362204000000.0 11886000000.0 391637000000.0 1937.57 30308400000.0 5437310000000.0 11040300000000.0 207195.0 11824700.0 67606700.0 9509750000.0 -4.98 4.579 [-4.98]
10000000000000.0 4.69377e+17 472709000.0 83153600000.0 369806000000.0 12718500000.0 389384000000.0 2169.97 32594400000.0 5223630000000.0 10080200000000.0 248397.0 13841100.0 76510700.0 10187700000.0 -4.96 4.574 [-4.96]
10000000000000.0 4.4417e+17 514599000.0 88156900000.0 377102000000.0 13596700000.0 386582000000.0 2430.46 35015300000.0 5007860000000.0 9187190000000.0 297180.0 16173600.0 86443900.0 10897700000.0 -4.94 4.569 [-4.94]
10000000000000.0 4.20402e+17 559578000.0 93342600000.0 384075000000.0 14521700000.0 383238000000.0 2722.3 37573700000.0 4790890000000.0 8357960000000.0 354822.0 18867300.0 97507000.0 11639800000.0 -4.92 4.564 [-4.92]
10000000000000.0 3.9798e+17 607829000.0 98710200000.0 390711000000.0 15494300000.0 379357000000.0 3049.1 40271500000.0 4573580000000.0 7589520000000.0 422797.0 21973100.0 109809000.0 12414100000.0 -4.9 4.559 [-4.9]
10000000000000.0 3.76822e+17 659534000.0 104259000000.0 396994000000.0 16515200000.0 374948000000.0 3414.83 43110000000.0 4356800000000.0 6878850000000.0 502793.0 25547900.0 123464000.0 13220300000.0 -4.88 4.555 [-4.88]
10000000000000.0 3.56849e+17 714882000.0 109987000000.0 402912000000.0 17584600000.0 370020000000.0 3823.91 46089800000.0 4141360000000.0 6222960000000.0 596751.0 29656000.0 138599000.0 14058300000.0 -4.86 4.55 [-4.86]
10000000000000.0 3.37988e+17 774053000.0 115890000000.0 408450000000.0 18702400000.0 364587000000.0 4281.03 49210100000.0 3928090000000.0 5618910000000.0 706874.0 34368600.0 155345000.0 14927300000.0 -4.84 4.546 [-4.84]
10000000000000.0 3.2017e+17 837275000.0 121969000000.0 413597000000.0 19868900000.0 358661000000.0 4791.94 52471500000.0 3717710000000.0 5063740000000.0 835715.0 39766800.0 173846000.0 15826900000.0 -4.82 4.541 [-4.82]
