# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
147911000000000.0 1.30387e+18 55957100000.0 4501580000000.0 6204090000000.0 845103000000.0 2039110000000.0 934351.0 2515220000000.0 7005610000000.0 2757300000000.0 475877000.0 15137800000.0 30227200000.0 686358000000.0 -4.0 4.439 [-4.0]
147911000000000.0 1.23729e+18 58777300000.0 4587340000000.0 6088440000000.0 861876000000.0 1907290000000.0 1042800.0 2583440000000.0 6290080000000.0 2369450000000.0 533954000.0 16762100000.0 32451400000.0 697080000000.0 -3.98 4.435 [-3.98]
147911000000000.0 1.17416e+18 61662600000.0 4668140000000.0 5966470000000.0 877632000000.0 1780640000000.0 1164320.0 2650540000000.0 5638820000000.0 2033350000000.0 597929000.0 18528800000.0 34782300000.0 706694000000.0 -3.96 4.431 [-3.96]
147911000000000.0 1.11429e+18 64608300000.0 4743570000000.0 5838470000000.0 892324000000.0 1659300000000.0 1300580.0 2716380000000.0 5047240000000.0 1742560000000.0 668238000.0 20445900000.0 37218700000.0 715131000000.0 -3.94 4.428 [-3.94]
147911000000000.0 1.05752e+18 67609400000.0 4813230000000.0 5704790000000.0 905910000000.0 1543390000000.0 1453460.0 2780850000000.0 4510910000000.0 1491380000000.0 745327000.0 22521800000.0 39758600000.0 722324000000.0 -3.92 4.424 [-3.92]
147911000000000.0 1.00369e+18 70660100000.0 4876750000000.0 5565810000000.0 918355000000.0 1432960000000.0 1625060.0 2843830000000.0 4025590000000.0 1274740000000.0 829646000.0 24764300000.0 42399000000.0 728214000000.0 -3.9 4.421 [-3.9]
147911000000000.0 9.52645e+17 73753900000.0 4933760000000.0 5421900000000.0 929624000000.0 1328040000000.0 1817770.0 2905180000000.0 3587240000000.0 1088180000000.0 921648000.0 27181000000.0 45136000000.0 732742000000.0 -3.88 4.417 [-3.88]
147911000000000.0 9.04234e+17 76884000000.0 4983920000000.0 5273500000000.0 939692000000.0 1228620000000.0 2034300.0 2964810000000.0 3192020000000.0 927744000000.0 1021790000.0 29779100000.0 47964600000.0 735859000000.0 -3.86 4.414 [-3.86]
147911000000000.0 8.58328e+17 80043500000.0 5026980000000.0 5121100000000.0 948543000000.0 1134640000000.0 2277660.0 3022590000000.0 2836330000000.0 789989000000.0 1130510000.0 32565200000.0 50878500000.0 737524000000.0 -3.84 4.41 [-3.84]
147911000000000.0 8.14795e+17 83225000000.0 5062660000000.0 4965180000000.0 956161000000.0 1046040000000.0 2551250.0 3078420000000.0 2516780000000.0 671870000000.0 1248260000.0 35545200000.0 53870300000.0 737700000000.0 -3.82 4.407 [-3.82]
