# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
218776000000000.0 5.97127e+17 195267000000.0 6938470000000.0 3992760000000.0 18824000000.0 1373350000000.0 455548000000.0 19351400.0 5155310000000.0 739445000000.0 125119000000.0 256789000.0 5134810000.0 125421000000.0 127888000000.0 846528000000.0 -3.88 4.364 [-3.88]
218776000000000.0 5.67129e+17 199270000000.0 6836900000000.0 3782100000000.0 19420300000.0 1360470000000.0 410765000000.0 21743600.0 5184140000000.0 644773000000.0 104690000000.0 274211000.0 5505770000.0 133058000000.0 131709000000.0 820784000000.0 -3.86 4.361 [-3.86]
218776000000000.0 5.38654e+17 203105000000.0 6726890000000.0 3576680000000.0 20023400000.0 1346110000000.0 369816000000.0 24429000.0 5208150000000.0 561485000000.0 87482700000.0 292014000.0 5888690000.0 140789000000.0 135296000000.0 793572000000.0 -3.84 4.357 [-3.84]
218776000000000.0 5.1162e+17 206758000000.0 6608960000000.0 3376980000000.0 20632700000.0 1330320000000.0 332446000000.0 27441600.0 5227200000000.0 488311000000.0 73007000000.0 310104000.0 6282050000.0 148568000000.0 138615000000.0 765043000000.0 -3.82 4.354 [-3.82]
218776000000000.0 4.85954e+17 210227000000.0 6483870000000.0 3183320000000.0 21248500000.0 1313200000000.0 298400000000.0 30820000.0 5241210000000.0 424107000000.0 60844600000.0 328393000.0 6684270000.0 156345000000.0 141634000000.0 735362000000.0 -3.8 4.351 [-3.8]
218776000000000.0 4.61583e+17 213504000000.0 6352240000000.0 2996040000000.0 21870700000.0 1294800000000.0 267438000000.0 34606500.0 5250100000000.0 367846000000.0 50638100000.0 346779000.0 7093530000.0 164067000000.0 144323000000.0 704704000000.0 -3.78 4.348 [-3.78]
218776000000000.0 4.38439e+17 216584000000.0 6214740000000.0 2815400000000.0 22499200000.0 1275190000000.0 239332000000.0 38847700.0 5253770000000.0 318614000000.0 42084400000.0 365161000.0 7507840000.0 171677000000.0 146653000000.0 673254000000.0 -3.76 4.344 [-3.76]
218776000000000.0 4.1646e+17 219466000000.0 6072110000000.0 2641600000000.0 23134200000.0 1254460000000.0 213862000000.0 43595400.0 5252160000000.0 275588000000.0 34925200000.0 383434000.0 7925060000.0 179117000000.0 148598000000.0 641203000000.0 -3.74 4.341 [-3.74]
218776000000000.0 3.95587e+17 222148000000.0 5925030000000.0 2474800000000.0 23775800000.0 1232660000000.0 190821000000.0 48906400.0 5245200000000.0 238037000000.0 28941200000.0 401492000.0 8342940000.0 186325000000.0 150136000000.0 608749000000.0 -3.72 4.338 [-3.72]
218776000000000.0 3.75762e+17 224630000000.0 5774200000000.0 2315100000000.0 24424200000.0 1209900000000.0 170013000000.0 54843500.0 5232840000000.0 205310000000.0 23946500000.0 419234000.0 8759150000.0 193243000000.0 151247000000.0 576089000000.0 -3.7 4.334 [-3.7]
