WAVE FLUX ERROR
1132.7050601467486 3.988058544019584e-15 0.0
1132.7417501467485 2.9173371126478683e-15 2.974515859994033e-15
1132.7784401467484 5.165748166410019e-15 3.31817258504639e-15
1132.8151301467483 2.4833521588256023e-15 2.902623091562877e-15
1132.8518201467482 3.4435616250855228e-15 3.0885284005185932e-15
1132.888510146748 6.327079359127487e-16 2.539895843219563e-15
1132.925200146748 6.067027671175106e-17 2.3964213792071302e-15
1132.961890146748 7.950600114624013e-16 2.549437457612146e-15
1132.9985801467478 6.224895421953096e-16 2.5275105274648107e-15
1133.0352701467477 7.447944823339302e-17 2.3918094965675674e-15
1133.0719601467476 9.379533976381279e-17 2.390301354404981e-15
1133.1086501467476 -5.520760109274149e-16 2.2252559258412966e-15
1133.1453401467475 9.117314413479519e-17 2.387026513272659e-15
1133.1820301467474 7.355951221915972e-16 2.538149049524088e-15
1133.2187201467473 1.3276584997677036e-15 2.668513984611866e-15
1133.2554101467472 1.4663090052664048e-15 2.6731409020862426e-15
1133.292100146747 2.711721135251308e-15 2.8884208901362642e-15
1133.328790146747 6.461076265613973e-15 3.448078640034993e-15
1133.365480146747 4.500234379752315e-15 3.201866491058902e-15
1133.4021701467468 1.0854911025213413e-14 4.002825716422015e-15
1133.4388601467467 8.952667302159281e-15 3.798673835474784e-15
1133.4755501467466 6.088363557613715e-15 3.397717872639515e-15
1133.5122401467465 5.647371947251761e-15 3.357968522249002e-15
1133.5489301467464 5.991936479865338e-15 3.366135613926428e-15
1133.5856201467464 8.048237708333135e-15 3.6703470734163364e-15
1133.6223101467463 8.964358050897285e-15 3.765180458674454e-15
1133.6590001467462 6.511193934553589e-15 3.440897918224645e-15
1133.695690146746 5.411805731873236e-15 3.312486664629709e-15
1133.732380146746 4.417941740794771e-15 3.142692345847243e-15
1133.769070146746 9.262381511191027e-15 3.798107170433071e-15
1133.8057601467458 4.890896986454313e-15 3.191485678773827e-15
1133.8424501467457 2.6009095322344217e-15 2.8358618604844245e-15
1133.8791401467456 6.054414053571289e-15 3.3930793084621137e-15
1133.9158301467455 2.6476871385047772e-15 2.814478090214516e-15
1133.9525201467454 5.2997576725115954e-15 3.2490225092984435e-15
1133.9892101467453 2.519061373815949e-15 2.808990799023966e-15
1134.0259001467452 3.024343843665688e-15 2.924175633147526e-15
1134.0625901467452 1.9848891512342075e-15 2.719982459344116e-15
1134.099280146745 4.056275189459656e-15 3.087539489552674e-15
1134.135970146745 1.7727737841542464e-15 2.6743381831571865e-15
1134.1726601467449 1.956184898717654e-15 2.708129080280239e-15
1134.2093501467448 4.329521241980315e-15 3.1226947449955163e-15
1134.2460401467447 4.618330677873825e-15 3.166895041765614e-15
1134.2827301467446 1.8039978538097632e-15 2.6742951962351134e-15
1134.3194201467445 3.619575918557914e-15 2.981302711483908e-15
1134.3561101467444 1.5796280375654005e-15 2.6331431592839473e-15
1134.3928001467443 1.3668544200063043e-15 2.594798189519982e-15
1134.4294901467442 4.087850883667402e-15 3.0628387382613175e-15
1134.4661801467441 9.940993815345071e-15 3.8496859712067e-15
1134.502870146744 8.728508502997903e-15 3.70317891748486e-15
1134.539560146744 1.0224041733131357e-14 3.871754567614464e-15
1134.5762501467439 1.1267425387888677e-14 3.997454256987002e-15
1134.6129401467438 8.266001408742743e-15 3.650077998505015e-15
1134.6496301467437 9.391567588174464e-15 3.775150036463637e-15
1134.6863201467436 6.167151174235521e-15 3.3851453626034195e-15
1134.7230101467435 6.724860113080855e-15 3.45323918826614e-15
1134.7597001467434 4.124501575778622e-15 3.09564940650616e-15
1134.7963901467433 4.091905630385908e-15 3.0893472696203513e-15
1134.8330801467432 3.478997883708617e-15 2.9626127177445052e-15
1134.8697701467431 3.0743145523889556e-15 2.9109919888399864e-15
1134.906460146743 2.2080838151433734e-15 2.7295835778012433e-15
1134.943150146743 3.946833026960243e-15 3.00006322071617e-15
1134.9798401467428 5.511199966035845e-15 3.2672885630477457e-15
1135.0165301467428 6.946518047465464e-15 3.452100987743267e-15
1135.0532201467427 7.942062975427756e-15 3.595945816911887e-15
1135.0899101467426 8.211225482109702e-15 3.624919425905667e-15
1135.1266001467425 5.748424671925094e-15 3.3066283730082613e-15
1135.1632901467424 6.158521602568894e-15 3.3611199083292617e-15
1135.1999801467423 5.6524071346067146e-15 3.272361231610615e-15
1135.2366701467422 9.683909998490971e-15 3.795991705647303e-15
1135.273360146742 4.495318200526451e-15 3.1238860968358295e-15
1135.310050146742 5.7800414472307816e-15 3.290590862943185e-15
1135.346740146742 6.628247535117029e-15 3.40291907845213e-15
1135.3834301467418 5.3746184443899305e-15 3.1193038603494205e-15
1135.4201201467417 5.614291922529692e-15 1.1596367033064859e-15
1135.4568101467416 6.932362009334477e-15 1.2518089228025675e-15
1135.4935001467416 6.0403147666477676e-15 1.1909476997182147e-15
1135.5301901467415 7.674690249363358e-15 1.293648432869549e-15
1135.5668801467414 5.553112850331882e-15 1.1403208580981804e-15
1135.6035701467413 5.3012467564328685e-15 1.1199202813217974e-15
1135.6402601467412 6.391074074721089e-15 1.2024169493405116e-15
1135.676950146741 6.209144103145074e-15 1.1996837857779588e-15
1135.713640146741 4.620099282667692e-15 1.0657957230251949e-15
1135.750330146741 8.395583050112548e-15 1.3445048204182891e-15
1135.7870201467408 5.8211936959401845e-15 1.1594098043557401e-15
1135.8237101467407 6.012104334339463e-15 1.18770493995877e-15
1135.8604001467406 6.81699485136902e-15 1.2361929175078688e-15
1135.8970901467405 6.5708504650287096e-15 1.2096920094453604e-15
1135.9337801467404 6.413545011778798e-15 1.204457134073092e-15
1135.9704701467404 5.453733862762324e-15 1.1417771194927474e-15
1136.0071601467403 7.298746534185798e-15 1.2760884869609016e-15
1136.0438501467402 7.225777186878682e-15 1.266928778548412e-15
1136.08054014674 6.968952985622915e-15 1.2454175298199418e-15
1136.11723014674 6.40283343312782e-15 1.2061863518349116e-15
1136.15392014674 6.881744590955981e-15 1.2392891405674385e-15
1136.1906101467398 8.059479529609094e-15 1.313885849924467e-15
1136.2273001467397 9.225115449643627e-15 1.3846060071192679e-15
1136.2639901467396 8.085173427031106e-15 1.3148411972098515e-15
1136.3006801467395 5.882446036487932e-15 1.1674984396064267e-15
1136.3373701467394 8.343870841649725e-15 1.3302514793774858e-15
1136.3740601467393 5.393551324826959e-15 1.1310537882596263e-15
1136.4107501467392 6.1557577340620034e-15 1.1865519163593201e-15
1136.4474401467392 6.567572024006362e-15 1.2141628610992054e-15
1136.484130146739 6.3927384944624435e-15 1.201082343052994e-15
1136.520820146739 6.163228141140313e-15 1.1835813718132993e-15
1136.5575101467389 5.837396165671738e-15 1.1607364697093772e-15
1136.5942001467388 6.2148204944410985e-15 1.1869611391519624e-15
1136.6308901467387 7.092883223168639e-15 1.2425882280178756e-15
1136.6675801467386 5.696517645884403e-15 1.1494008395345097e-15
1136.7042701467385 3.717368836933738e-15 9.895972743649084e-16
1136.7409601467384 6.133329995684604e-15 1.1785398317112417e-15
1136.7776501467383 8.948366915886071e-15 1.3576453719246371e-15
1136.8143401467382 5.6643909567444684e-15 1.1433720825324272e-15
1136.8510301467381 7.145820664789665e-15 1.245710920857047e-15
1136.887720146738 5.597436813912279e-15 1.1389239948890397e-15
1136.924410146738 7.886836427266775e-15 1.2913121042427847e-15
1136.9611001467379 6.9942060023958814e-15 1.2323076832579318e-15
1136.9977901467378 6.561921890731702e-15 1.1957873283414706e-15
1137.0344801467377 5.889840634117462e-15 1.1556879415855047e-15
1137.0711701467376 6.3405726998563665e-15 1.1896496217265475e-15
1137.1078601467375 7.002216816494539e-15 1.2217100305383596e-15
1137.1445501467374 6.263055209138968e-15 1.1755296883749367e-15
1137.1812401467373 7.153245755605296e-15 1.2376623079131182e-15
1137.2179301467372 8.706444141754876e-15 1.3445621010213472e-15
1137.2546201467371 6.081765594471078e-15 1.1575496141244513e-15
1137.291310146737 6.3029801071078e-15 1.172031336423658e-15
1137.328000146737 6.589829932277837e-15 1.1941816715108316e-15
1137.3646901467368 6.766079700909564e-15 1.2094622517584176e-15
1137.4013801467368 5.9300120186739445e-15 1.1558547011969954e-15
1137.4380701467367 5.910236340454398e-15 1.1543918752970873e-15
1137.4747601467366 7.873774332187167e-15 1.2860110544215121e-15
1137.5114501467365 6.471155110653352e-15 1.19468152682883e-15
1137.5481401467364 9.346462236700225e-15 1.3729472338750229e-15
1137.5848301467363 5.675717057798679e-15 1.1363254036859819e-15
1137.6215201467362 6.104900605359434e-15 1.1651909100998691e-15
1137.658210146736 5.92473966209376e-15 1.1539737586584988e-15
1137.694900146736 7.200574568566077e-15 1.240150784833033e-15
1137.731590146736 6.881796259965763e-15 1.218639324346326e-15
1137.7682801467358 6.160404980327114e-15 1.1705506169527391e-15
1137.8049701467357 4.420555684469998e-15 1.0403872757064076e-15
1137.8416601467356 3.0674211865059633e-15 9.201854654362603e-16
1137.8783501467356 3.2903733872339776e-15 9.404305057877037e-16
1137.9150401467355 3.4859928935452797e-15 9.446470357991356e-16
1137.9517301467354 2.850549623548051e-15 8.81114323738702e-16
1137.9884201467353 3.0472429558782346e-15 8.996420577291465e-16
1138.0251101467352 2.2378303417015235e-15 8.21305380272635e-16
1138.061800146735 4.568484482993804e-15 1.043356126186534e-15
