H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.34896e+14	4.09418e+19	1.36213e+11	2.73499e+13	3.65353e+14	2.58536e+14	1.16383e+14	5.74933e+08	3.16475e+11	5.88520e+12
1.34896e+14	4.66492e+19	8.85710e+10	2.00640e+13	3.28161e+14	4.39316e+14	1.79788e+14	4.40951e+08	2.67676e+11	5.80507e+12
1.34896e+14	5.35296e+19	5.86242e+10	1.49646e+13	2.97825e+14	7.52624e+14	2.86149e+14	3.45678e+08	2.31583e+11	5.83886e+12
1.34896e+14	6.18797e+19	3.94943e+10	1.13465e+13	2.73095e+14	1.28738e+15	4.74553e+14	2.76690e+08	2.04754e+11	5.98361e+12
1.34896e+14	7.18749e+19	2.70034e+10	8.71924e+12	2.52170e+14	2.17317e+15	8.23918e+14	2.25219e+08	1.84234e+11	6.22150e+12
1.34896e+14	8.30842e+19	1.85827e+10	6.72887e+12	2.32071e+14	3.56243e+15	1.48361e+15	1.84656e+08	1.66857e+11	6.48956e+12
1.34896e+14	9.52317e+19	1.27992e+10	5.18672e+12	2.11818e+14	5.58061e+15	2.72109e+15	1.51561e+08	1.51037e+11	6.74402e+12
1.34896e+14	1.06744e+20	8.74623e+09	3.95555e+12	1.89855e+14	8.17206e+15	4.89904e+15	1.22932e+08	1.34461e+11	6.86773e+12
1.34896e+14	1.16018e+20	5.91916e+09	2.97958e+12	1.66948e+14	1.09876e+16	8.37741e+15	9.75452e+07	1.16287e+11	6.76945e+12
1.34896e+14	1.21531e+20	3.92574e+09	2.19320e+12	1.42836e+14	1.33572e+16	1.32075e+16	7.50206e+07	9.66523e+10	6.39040e+12
1.34896e+14	1.23602e+20	2.57096e+09	1.59177e+12	1.20270e+14	1.47044e+16	1.90399e+16	5.59364e+07	7.74103e+10	5.79607e+12
1.34896e+14	1.23054e+20	1.68120e+09	1.15217e+12	1.00788e+14	1.48059e+16	2.51664e+16	4.05519e+07	6.00866e+10	5.08033e+12
1.34896e+14	1.22566e+20	1.11174e+09	8.43640e+11	8.53501e+13	1.40405e+16	3.12794e+16	2.89776e+07	4.60200e+10	4.38461e+12
1.34896e+14	1.23533e+20	7.49243e+08	6.30129e+11	7.36378e+13	1.28155e+16	3.72686e+16	2.05745e+07	3.51061e+10	3.76200e+12
1.34895e+14	1.26517e+20	5.15606e+08	4.81144e+11	6.48549e+13	1.14398e+16	4.31842e+16	1.45600e+07	2.67536e+10	3.21871e+12
1.34896e+14	1.31504e+20	3.61854e+08	3.75251e+11	5.82345e+13	1.00864e+16	4.91074e+16	1.02562e+07	2.03278e+10	2.74060e+12
1.34896e+14	1.38366e+20	2.58530e+08	2.98393e+11	5.31984e+13	8.84350e+15	5.51480e+16	7.17568e+06	1.53555e+10	2.31554e+12
1.34896e+14	1.46913e+20	1.87416e+08	2.41175e+11	4.92896e+13	7.74109e+15	6.13920e+16	4.97123e+06	1.14909e+10	1.93450e+12
1.34896e+14	1.56994e+20	1.37613e+08	1.97731e+11	4.62217e+13	6.78147e+15	6.79132e+16	3.40164e+06	8.49406e+09	1.59354e+12
1.34896e+14	1.68650e+20	1.02333e+08	1.64331e+11	4.38430e+13	5.95908e+15	7.48407e+16	2.29673e+06	6.19469e+09	1.29278e+12
1.34896e+14	1.81738e+20	7.70815e+07	1.38352e+11	4.20294e+13	5.25301e+15	8.21968e+16	1.52753e+06	4.44884e+09	1.03091e+12
1.34896e+14	1.96366e+20	5.88718e+07	1.17965e+11	4.07105e+13	4.64901e+15	9.00943e+16	1.00044e+06	3.14489e+09	8.07821e+11
1.34896e+14	2.12464e+20	4.56063e+07	1.01708e+11	3.97853e+13	4.12549e+15	9.85505e+16	6.38465e+05	2.16479e+09	6.15383e+11
1.34896e+14	2.30096e+20	3.58589e+07	8.85272e+10	3.91724e+13	3.67337e+15	1.07626e+17	4.03831e+05	1.47576e+09	4.63644e+11
1.34896e+14	2.49090e+20	2.85752e+07	7.75138e+10	3.87328e+13	3.27529e+15	1.17269e+17	2.50671e+05	9.86428e+08	3.42155e+11
1.34896e+14	2.69045e+20	2.30232e+07	6.80144e+10	3.83203e+13	2.91931e+15	1.27305e+17	1.52391e+05	6.45126e+08	2.46855e+11
1.34896e+14	2.89380e+20	1.86805e+07	5.95807e+10	3.77898e+13	2.61296e+15	1.37449e+17	9.07988e+04	4.13101e+08	1.74159e+11
1.34896e+14	3.09621e+20	1.51878e+07	5.19821e+10	3.70501e+13	2.34632e+15	1.47487e+17	5.29771e+04	2.58814e+08	1.20061e+11
1.34896e+14	3.29633e+20	1.22909e+07	4.50226e+10	3.60030e+13	2.11210e+15	1.57361e+17	3.02457e+04	1.58575e+08	8.08509e+10
1.34896e+14	3.49577e+20	9.83468e+06	3.85931e+10	3.45850e+13	1.90694e+15	1.67153e+17	1.68997e+04	9.50526e+07	5.32171e+10
1.34896e+14	3.69925e+20	7.75502e+06	3.27024e+10	3.28101e+13	1.72992e+15	1.77090e+17	9.24993e+03	5.58022e+07	3.42781e+10
1.34896e+14	3.91141e+20	6.01495e+06	2.73582e+10	3.07059e+13	1.57958e+15	1.87393e+17	4.96787e+03	3.21402e+07	2.16461e+10
1.34896e+14	4.13635e+20	4.59437e+06	2.26125e+10	2.83614e+13	1.45797e+15	1.98246e+17	2.64356e+03	1.83385e+07	1.35272e+10
1.34896e+14	4.37647e+20	3.46486e+06	1.84942e+10	2.58822e+13	1.36030e+15	2.09753e+17	1.38651e+03	1.03102e+07	8.31879e+09
1.34896e+14	4.63432e+20	2.57968e+06	1.49501e+10	2.33165e+13	1.28211e+15	2.22013e+17	7.15677e+02	5.70292e+06	5.02735e+09
1.34896e+14	4.91064e+20	1.89597e+06	1.19317e+10	2.07150e+13	1.22063e+15	2.35016e+17	3.62876e+02	3.09747e+06	2.97908e+09
1.34896e+14	5.20616e+20	1.37590e+06	9.39466e+09	1.81318e+13	1.17346e+15	2.48728e+17	1.80690e+02	1.65148e+06	1.73043e+09
1.34896e+14	5.52011e+20	9.87738e+05	7.30452e+09	1.56390e+13	1.13870e+15	2.63008e+17	8.92333e+01	8.72911e+05	9.95079e+08
1.34896e+14	5.85091e+20	7.01114e+05	5.60495e+09	1.32822e+13	1.11308e+15	2.77627e+17	4.33223e+01	4.53345e+05	5.61369e+08
1.34896e+14	6.19630e+20	4.92125e+05	4.24592e+09	1.11087e+13	1.09497e+15	2.92265e+17	2.06451e+01	2.30968e+05	3.10185e+08
1.34896e+14	6.55552e+20	3.42230e+05	3.18377e+09	9.17243e+12	1.08516e+15	3.06596e+17	9.72190e+00	1.16220e+05	1.69048e+08
1.34896e+14	6.92882e+20	2.36690e+05	2.37360e+09	7.50425e+12	1.08080e+15	3.20267e+17	4.51423e+00	5.76313e+04	9.06545e+07
1.34896e+14	7.31773e+20	1.63234e+05	1.76506e+09	6.10192e+12	1.08036e+15	3.32894e+17	2.06118e+00	2.80855e+04	4.77004e+07
1.34896e+14	7.72524e+20	1.12628e+05	1.31372e+09	4.94631e+12	1.08286e+15	3.44080e+17	9.23614e-01	1.34233e+04	2.45639e+07
1.34896e+14	8.15305e+20	7.81305e+04	9.83428e+08	4.01251e+12	1.08598e+15	3.53307e+17	4.05465e-01	6.28109e+03	1.23573e+07
1.34896e+14	8.60058e+20	5.46368e+04	7.42339e+08	3.26279e+12	1.08842e+15	3.59932e+17	1.74443e-01	2.87844e+03	6.07436e+06
1.34896e+14	9.07133e+20	3.85141e+04	5.64885e+08	2.65554e+12	1.08757e+15	3.63512e+17	7.28374e-02	1.27938e+03	2.88970e+06
1.34896e+14	9.56916e+20	2.73683e+04	4.33340e+08	2.16044e+12	1.08172e+15	3.63670e+17	2.93213e-02	5.47915e+02	1.32192e+06
1.34896e+14	1.00955e+21	1.95303e+04	3.33928e+08	1.75102e+12	1.06929e+15	3.60025e+17	1.13448e-02	2.25440e+02	5.80182e+05
1.34896e+14	1.06517e+21	1.39082e+04	2.56885e+08	1.40795e+12	1.04734e+15	3.52335e+17	4.19679e-03	8.86632e+01	2.43252e+05
1.34896e+14	1.12355e+21	9.83073e+03	1.95972e+08	1.11920e+12	1.01410e+15	3.40392e+17	1.48684e-03	3.33887e+01	9.76359e+04
1.34896e+14	1.18468e+21	6.85934e+03	1.47329e+08	8.77942e+11	9.68751e+14	3.24260e+17	5.06983e-04	1.20998e+01	3.77159e+04
1.34896e+14	1.24838e+21	4.72400e+03	1.09057e+08	6.81996e+11	9.10728e+14	3.04174e+17	1.68029e-04	4.26168e+00	1.41635e+04
1.34896e+14	1.31461e+21	3.24451e+03	8.03707e+07	5.31056e+11	8.41290e+14	2.80658e+17	5.47926e-05	1.47681e+00	5.23567e+03
1.34896e+14	1.38337e+21	2.23999e+03	5.93775e+07	4.16502e+11	7.62663e+14	2.54470e+17	1.78702e-05	5.11739e-01	1.93470e+03
1.34896e+14	1.45492e+21	1.55273e+03	4.39621e+07	3.28436e+11	6.78079e+14	2.26604e+17	5.87136e-06	1.78617e-01	7.20060e+02
1.34895e+14	1.52941e+21	1.08405e+03	3.27434e+07	2.60940e+11	5.91017e+14	1.98141e+17	1.94843e-06	6.29607e-02	2.70576e+02
1.34895e+14	1.60707e+21	7.63092e+02	2.45692e+07	2.08859e+11	5.05146e+14	1.70182e+17	6.55327e-07	2.24894e-02	1.03004e+02
1.34895e+14	1.68809e+21	5.41105e+02	1.85565e+07	1.68218e+11	4.23729e+14	1.43690e+17	2.23813e-07	8.15581e-03	3.97966e+01
1.34895e+14	1.77256e+21	3.86226e+02	1.40946e+07	1.36099e+11	3.49226e+14	1.19399e+17	7.78452e-08	3.01157e-03	1.56490e+01
1.34895e+14	1.86053e+21	2.77263e+02	1.07554e+07	1.10507e+11	2.83241e+14	9.77964e+16	2.75660e-08	1.13196e-03	6.26140e+00
1.34895e+14	1.95204e+21	1.99966e+02	8.23873e+06	8.99793e+10	2.26443e+14	7.90921e+16	9.91965e-09	4.32279e-04	2.54431e+00
1.34895e+14	2.04729e+21	1.44805e+02	6.33164e+06	7.34305e+10	1.78751e+14	6.32670e+16	3.62370e-09	1.67549e-04	1.04886e+00
1.34895e+14	2.14662e+21	1.05277e+02	4.88231e+06	6.00798e+10	1.40780e+14	5.05744e+16	1.34489e-09	6.59657e-05	4.39005e-01
1.34895e+14	2.25029e+21	7.69346e+01	3.78275e+06	4.93721e+10	1.11030e+14	4.05467e+16	5.08613e-10	2.64609e-05	1.87163e-01
1.34895e+14	2.35842e+21	5.63261e+01	2.93439e+06	4.06072e+10	8.73230e+13	3.24680e+16	1.95055e-10	1.07618e-05	8.08693e-02
1.34895e+14	2.47133e+21	4.12816e+01	2.27735e+06	3.34034e+10	6.85426e+13	2.59882e+16	7.57797e-11	4.43318e-06	3.53773e-02
1.34895e+14	2.58925e+21	3.02906e+01	1.76846e+06	2.74864e+10	5.37729e+13	2.08224e+16	2.98226e-11	1.84958e-06	1.56684e-02
1.34895e+14	2.71248e+21	2.22525e+01	1.37426e+06	2.26287e+10	4.21956e+13	1.67121e+16	1.18873e-11	7.81473e-07	7.02520e-03
1.34896e+14	2.84133e+21	1.63698e+01	1.06898e+06	1.86454e+10	3.31655e+13	1.34544e+16	4.79989e-12	3.34439e-07	3.18956e-03
1.34896e+14	2.97609e+21	1.20660e+01	8.32952e+05	1.53890e+10	2.62109e+13	1.09050e+16	1.96509e-12	1.45104e-07	1.46782e-03
1.34896e+14	3.11707e+21	8.91045e+00	6.50105e+05	1.27222e+10	2.07882e+13	8.88087e+15	8.15226e-13	6.37900e-08	6.84283e-04
1.34896e+14	3.26455e+21	6.59280e+00	5.08257e+05	1.05350e+10	1.65400e+13	7.26403e+15	3.42410e-13	2.83919e-08	3.22906e-04
1.34896e+14	3.41881e+21	4.88763e+00	3.98088e+05	8.73983e+09	1.32040e+13	5.96797e+15	1.45563e-13	1.27874e-08	1.54164e-04
1.34896e+14	3.58020e+21	3.63176e+00	3.12477e+05	7.26600e+09	1.05808e+13	4.92665e+15	6.25892e-14	5.82520e-09	7.44326e-05
1.34896e+14	3.74904e+21	2.70524e+00	2.45854e+05	6.05433e+09	8.51024e+12	4.08582e+15	6.14225e-16	2.68200e-09	3.63153e-05
1.34896e+14	3.92567e+21	2.02019e+00	1.93912e+05	5.05678e+09	6.87068e+12	3.40405e+15	0	1.24718e-09	1.78928e-05
1.34896e+14	4.11050e+21	1.51213e+00	1.53302e+05	4.23345e+09	5.56972e+12	2.84974e+15	8.14298e-17	5.85221e-10	8.89492e-06
1.34896e+14	4.30395e+21	1.13452e+00	1.21490e+05	3.55294e+09	4.53813e+12	2.39934e+15	3.67520e-17	2.76933e-10	4.45905e-06
1.34896e+14	4.50584e+21	8.53213e-01	9.65120e+04	2.98890e+09	3.71517e+12	2.03086e+15	1.67148e-17	1.31983e-10	2.25110e-06
1.34896e+14	4.71730e+21	6.42770e-01	7.68152e+04	2.51945e+09	3.04869e+12	1.72400e+15	3.83970e-18	6.32566e-11	1.14284e-06
1.34896e+14	4.93898e+21	4.85236e-01	6.12777e+04	2.12862e+09	2.51499e+12	1.47194e+15	1.76601e-18	3.04662e-11	5.83007e-07
1.34896e+14	5.17147e+21	3.67015e-01	4.89916e+04	1.80270e+09	2.09147e+12	1.26732e+15	8.16834e-19	1.47387e-11	2.98726e-07
1.34896e+14	5.41536e+21	2.77863e-01	3.92192e+04	1.52906e+09	1.74810e+12	1.09713e+15	3.78890e-19	7.14589e-12	1.53360e-07
1.34896e+14	5.67122e+21	2.10486e-01	3.14256e+04	1.29862e+09	1.46813e+12	9.54743e+14	0	3.46723e-12	7.87718e-08
1.34896e+14	5.93967e+21	1.59586e-01	2.52117e+04	1.10453e+09	1.23843e+12	8.34795e+14	0	1.68005e-12	4.04282e-08
1.34896e+14	6.22133e+21	1.21046e-01	2.02434e+04	9.40582e+08	1.04891e+12	7.33150e+14	2.91393e-19	8.12340e-13	2.07056e-08
1.34896e+14	6.51678e+21	9.17825e-02	1.62554e+04	8.01396e+08	8.90282e+11	6.45529e+14	1.34017e-19	3.91199e-13	1.05622e-08
