# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
1000000000000000.0 8.07491e+16 35744100000000.0 170702000000000.0 12556000000000.0 12190500000000.0 36676200000000.0 292256000000.0 1112820000000.0 250008000000000.0 16219000000.0 142150000.0 87408700000.0 15271400000000.0 3981180000000.0 6352490000000.0 861469000000.0 -3.44 [-3.44]
1000000000000000.0 7.68009e+16 35423600000000.0 161837000000000.0 11229400000000.0 12268400000000.0 34580000000000.0 251461000000.0 1189980000000.0 234957000000000.0 13127000000.0 110710000.0 85879300000.0 15001100000000.0 3670740000000.0 5784000000000.0 734232000000.0 -3.42 [-3.42]
1000000000000000.0 7.30812e+16 35109000000000.0 153432000000000.0 10036400000000.0 12336900000000.0 32582500000000.0 216347000000.0 1270260000000.0 220651000000000.0 10620900000.0 86263900.0 84333000000.0 14714900000000.0 3381810000000.0 5264590000000.0 625730000000.0 -3.4 [-3.4]
1000000000000000.0 6.95746e+16 34799300000000.0 145461000000000.0 8964380000000.0 12395800000000.0 30679800000000.0 186119000000.0 1353630000000.0 207068000000000.0 8590150000.0 67247000.0 82773300000.0 14415500000000.0 3113380000000.0 4790440000000.0 533249000000.0 -3.38 [-3.38]
1000000000000000.0 6.62671e+16 34493700000000.0 137902000000000.0 8001940000000.0 12445200000000.0 28868200000000.0 160095000000.0 1440040000000.0 194186000000000.0 6945080000.0 0.0 81203400000.0 14105400000000.0 2864410000000.0 4357940000000.0 454454000000.0 -3.36 [-3.36]
1000000000000000.0 6.31458e+16 34191300000000.0 130731000000000.0 7138580000000.0 12484600000000.0 27144200000000.0 137691000000.0 1529420000000.0 181981000000000.0 5612890000.0 0.0 79626300000.0 13787000000000.0 2633830000000.0 3963710000000.0 387343000000.0 -3.34 [-3.34]
1000000000000000.0 6.01982e+16 33891300000000.0 123928000000000.0 6364660000000.0 12514200000000.0 25504300000000.0 118399000000.0 1621690000000.0 170427000000000.0 4534320000.0 0.0 78044700000.0 13462400000000.0 2420530000000.0 3604540000000.0 330192000000.0 -3.32 [-3.32]
1000000000000000.0 5.7413e+16 33592700000000.0 117472000000000.0 5671390000000.0 12533800000000.0 23945000000000.0 101788000000.0 1716760000000.0 159499000000000.0 3661340000.0 0.0 76460800000.0 13133400000000.0 2223430000000.0 3277450000000.0 281525000000.0 -3.3 [-3.3]
1000000000000000.0 5.47794e+16 33294800000000.0 111344000000000.0 5050790000000.0 12543100000000.0 22463100000000.0 87484400000.0 1814550000000.0 149172000000000.0 2954980000.0 0.0 74876700000.0 12801800000000.0 2041450000000.0 2979670000000.0 240084000000.0 -3.28 [-3.28]
1000000000000000.0 5.22873e+16 32996800000000.0 105527000000000.0 4495590000000.0 12542200000000.0 21055200000000.0 75166700000.0 1914940000000.0 139417000000000.0 2383590000.0 0.0 73294200000.0 12468900000000.0 1873560000000.0 2708620000000.0 204793000000.0 -3.26 [-3.26]
1000000000000000.0 4.99275e+16 32697800000000.0 100003000000000.0 3999190000000.0 12530800000000.0 19718400000000.0 64559800000.0 2017820000000.0 130210000000000.0 1921550000.0 0.0 71714900000.0 12136100000000.0 1718750000000.0 2461950000000.0 174734000000.0 -3.24 [-3.24]
1000000000000000.0 4.76914e+16 32397300000000.0 94755700000000.0 3555620000000.0 12509000000000.0 18449600000000.0 55426500000.0 2123050000000.0 121525000000000.0 1548080000.0 0.0 70140400000.0 11804500000000.0 1576090000000.0 2237490000000.0 149128000000.0 -3.22 [-3.22]
1000000000000000.0 4.5571e+16 32094500000000.0 89771300000000.0 3159500000000.0 12476700000000.0 17246100000000.0 47562900000.0 2230510000000.0 113338000000000.0 1246310000.0 0.0 68572300000.0 11475100000000.0 1444680000000.0 2033240000000.0 127309000000.0 -3.2 [-3.2]
1000000000000000.0 4.35587e+16 31788700000000.0 85035100000000.0 2805930000000.0 12433800000000.0 16105200000000.0 40793300000.0 2340050000000.0 105623000000000.0 1002600000.0 0.0 67011700000.0 11148600000000.0 1323680000000.0 1847390000000.0 108713000000.0 -3.18 [-3.18]
1000000000000000.0 4.16476e+16 31479400000000.0 80534000000000.0 2490500000000.0 12380200000000.0 15024200000000.0 34966700000.0 2451510000000.0 98356900000000.0 805880000.0 0.0 65459800000.0 10825900000000.0 1212280000000.0 1678270000000.0 92859000000.0 -3.16 [-3.16]
1000000000000000.0 3.98313e+16 31165800000000.0 76255400000000.0 2209260000000.0 12316000000000.0 14000800000000.0 29953000000.0 2564730000000.0 91517900000000.0 647175000.0 0.0 63917600000.0 10507300000000.0 1109760000000.0 1524380000000.0 79338700000.0 -3.14 [-3.14]
1000000000000000.0 3.81037e+16 30847400000000.0 72187600000000.0 1958610000000.0 12241000000000.0 13032500000000.0 25639900000.0 2679540000000.0 85083400000000.0 519218000.0 0.0 62386000000.0 10193500000000.0 1015430000000.0 1384330000000.0 67804700000.0 -3.12 [-3.12]
1000000000000000.0 3.64592e+16 30523600000000.0 68319700000000.0 1735360000000.0 12155400000000.0 12117200000000.0 21931000000.0 2795740000000.0 79033200000000.0 416125000.0 0.0 60865800000.0 9884720000000.0 928653000000.0 1256860000000.0 57961900000.0 -3.1 [-3.1]
1000000000000000.0 3.48927e+16 30193900000000.0 64641400000000.0 1536600000000.0 12059100000000.0 11252600000000.0 18742900000.0 2913190000000.0 73346800000000.0 333129000.0 0.0 59358100000.0 9581360000000.0 848839000000.0 1140860000000.0 49560100000.0 -3.08 [-3.08]
1000000000000000.0 3.33977e+16 29857200000000.0 61139400000000.0 1359610000000.0 11952000000000.0 10436000000000.0 16001800000.0 3031750000000.0 68000000000000.0 266319000.0 0.0 57861500000.0 9283270000000.0 775373000000.0 1035180000000.0 42380500000.0 -3.06 [-3.06]
1000000000000000.0 3.19731e+16 29514300000000.0 57811900000000.0 1202330000000.0 11834700000000.0 9666920000000.0 13650300000.0 3151090000000.0 62985700000000.0 212673000.0 0.0 56380600000.0 8991340000000.0 707902000000.0 939075000000.0 36253200000.0 -3.04 [-3.04]
1000000000000000.0 3.06129e+16 29164000000000.0 54646500000000.0 1062520000000.0 11707100000000.0 8942600000000.0 11632300000.0 3271080000000.0 58280900000000.0 169601000.0 0.0 54913900000.0 8705320000000.0 645883000000.0 851599000000.0 31017900000.0 -3.02 [-3.02]
1000000000000000.0 2.93134e+16 28806100000000.0 51635600000000.0 938322000000.0 11569300000000.0 8261260000000.0 9901980000.0 3391510000000.0 53869600000000.0 135057000.0 0.0 53462200000.0 8425310000000.0 588894000000.0 771976000000.0 26543400000.0 -3.0 [-3.0]
1000000000000000.0 2.8071e+16 28440100000000.0 48771600000000.0 828047000000.0 11421600000000.0 7621140000000.0 8419410000.0 3512200000000.0 49736200000000.0 107386000.0 0.0 52026000000.0 8151360000000.0 536544000000.0 699507000000.0 22718400000.0 -2.98 [-2.98]
1000000000000000.0 2.68824e+16 28065700000000.0 46047400000000.0 730190000000.0 11264100000000.0 7020510000000.0 7150180000.0 3632920000000.0 45866200000000.0 85246900.0 0.0 50605700000.0 7883480000000.0 488470000000.0 633551000000.0 19447600000.0 -2.96 [-2.96]
1000000000000000.0 2.57445e+16 27682800000000.0 43456500000000.0 643411000000.0 11097300000000.0 6457690000000.0 6064640000.0 3753490000000.0 42245700000000.0 67558200.0 0.0 49202100000.0 7621680000000.0 444344000000.0 573533000000.0 16650100000.0 -2.94 [-2.94]
1000000000000000.0 2.465e+16 27289300000000.0 40982700000000.0 566265000000.0 10920100000000.0 5929350000000.0 5134370000.0 3873910000000.0 38849900000000.0 53410600.0 0.0 47809600000.0 7364810000000.0 403726000000.0 518748000000.0 14250700000.0 -2.92 [-2.92]
1000000000000000.0 2.36098e+16 26890500000000.0 38650700000000.0 498390000000.0 10736700000000.0 5439080000000.0 4345670000.0 3993310000000.0 35701700000000.0 42204500.0 0.0 46446600000.0 7116250000000.0 366741000000.0 469262000000.0 12209700000.0 -2.9 [-2.9]
1000000000000000.0 2.26086e+16 26481500000000.0 36425500000000.0 438127000000.0 10544100000000.0 4980360000000.0 3671200000.0 4112110000000.0 32755600000000.0 33267200.0 0.0 45096600000.0 6872670000000.0 332741000000.0 424116000000.0 10458300000.0 -2.88 [-2.88]
1000000000000000.0 2.16464e+16 26062300000000.0 34308400000000.0 384781000000.0 10343100000000.0 4552650000000.0 3096360000.0 4230070000000.0 30006400000000.0 26164300.0 0.0 43762800000.0 6634660000000.0 301561000000.0 383025000000.0 8957740000.0 -2.86 [-2.86]
1000000000000000.0 2.0725e+16 25636700000000.0 32300600000000.0 337688000000.0 10135600000000.0 4155710000000.0 2608310000.0 4346660000000.0 27453300000000.0 20544100.0 0.0 42452000000.0 6403080000000.0 273091000000.0 345749000000.0 7675330000.0 -2.84 [-2.84]
1000000000000000.0 1.98357e+16 25199800000000.0 30384700000000.0 295952000000.0 9919880000000.0 3785900000000.0 2192430000.0 4462160000000.0 25070100000000.0 16084200.0 0.0 41154000000.0 6176110000000.0 246953000000.0 311755000000.0 6573870000.0 -2.82 [-2.82]
1000000000000000.0 1.89859e+16 24757200000000.0 28575500000000.0 259273000000.0 9699540000000.0 3444720000000.0 1841230000.0 4575860000000.0 22867600000000.0 12576200.0 0.0 39883000000.0 5956150000000.0 223178000000.0 281023000000.0 5634320000.0 -2.8 [-2.8]
1000000000000000.0 1.81697e+16 24307200000000.0 26859800000000.0 226944000000.0 9473900000000.0 3129380000000.0 1544000000.0 4687780000000.0 20827100000000.0 0.0 0.0 38633700000.0 5742040000000.0 201489000000.0 253147000000.0 4830100000.0 -2.78 [-2.78]
1000000000000000.0 1.7386e+16 23850600000000.0 25233700000000.0 198476000000.0 9243670000000.0 2838520000000.0 1292840000.0 4797750000000.0 18939800000000.0 0.0 0.0 37406800000.0 5533760000000.0 181728000000.0 227880000000.0 4141740000.0 -2.76 [-2.76]
1000000000000000.0 1.66333e+16 23387900000000.0 23693500000000.0 173431000000.0 9009590000000.0 2570770000000.0 1080960000.0 4905580000000.0 17197300000000.0 0.0 0.0 36203200000.0 5331290000000.0 163744000000.0 204994000000.0 3552520000.0 -2.74 [-2.74]
1000000000000000.0 1.59105e+16 22920000000000.0 22235800000000.0 151419000000.0 8772400000000.0 2324810000000.0 902513000.0 5011110000000.0 15591200000000.0 0.0 0.0 35023600000.0 5134600000000.0 147397000000.0 184281000000.0 3048160000.0 -2.72 [-2.72]
1000000000000000.0 1.52166e+16 22447700000000.0 20857200000000.0 132091000000.0 8532880000000.0 2099330000000.0 752479000.0 5114190000000.0 14113700000000.0 0.0 0.0 33868800000.0 4943690000000.0 132558000000.0 165550000000.0 2616420000.0 -2.7 [-2.7]
1000000000000000.0 1.45504e+16 21971800000000.0 19554400000000.0 115139000000.0 8291790000000.0 1893060000000.0 626547000.0 5214640000000.0 12757000000000.0 0.0 0.0 32739500000.0 4758530000000.0 119105000000.0 148627000000.0 2246820000.0 -2.68 [-2.68]
1000000000000000.0 1.39107e+16 21492900000000.0 18323500000000.0 100280000000.0 8049700000000.0 1704660000000.0 520980000.0 5312400000000.0 11513100000000.0 0.0 0.0 31635500000.0 4578980000000.0 106918000000.0 133344000000.0 1930260000.0 -2.66 [-2.66]
1000000000000000.0 1.32972e+16 21012600000000.0 17162700000000.0 87277000000.0 7807670000000.0 1533080000000.0 432696000.0 5407260000000.0 10375800000000.0 0.0 0.0 30558900000.0 4405210000000.0 95902800000.0 119564000000.0 1659290000.0 -2.64 [-2.64]
1000000000000000.0 1.2709e+16 20532100000000.0 16068400000000.0 75907600000.0 7566420000000.0 1377100000000.0 358970000.0 5499100000000.0 9338050000000.0 0.0 0.0 29510100000.0 4237160000000.0 85959100000.0 107151000000.0 1427290000.0 -2.62 [-2.62]
1000000000000000.0 1.21449e+16 20051500000000.0 15037300000000.0 65973600000.0 7326380000000.0 1235510000000.0 297472000.0 5587910000000.0 8392200000000.0 0.0 0.0 28488600000.0 4074660000000.0 76987600000.0 95972400000.0 1228490000.0 -2.6 [-2.6]
1000000000000000.0 1.16041e+16 19572000000000.0 14066400000000.0 57301700000.0 7088240000000.0 1107240000000.0 246251000.0 5673570000000.0 7531930000000.0 0.0 0.0 27494900000.0 3917670000000.0 68904400000.0 85914900000.0 1058110000.0 -2.58 [-2.58]
1000000000000000.0 1.10857e+16 19095000000000.0 13152400000000.0 49735700000.0 6852620000000.0 991219000000.0 203648000.0 5755920000000.0 6751110000000.0 0.0 0.0 26529600000.0 3766120000000.0 61631600000.0 76873400000.0 912036000.0 -2.56 [-2.56]
1000000000000000.0 1.05899e+16 18621300000000.0 12294600000000.0 43151800000.0 6620400000000.0 886591000000.0 168300000.0 5835010000000.0 6044310000000.0 0.0 0.0 25593800000.0 3620170000000.0 55100400000.0 68761400000.0 786860000.0 -2.54 [-2.54]
1000000000000000.0 1.01154e+16 18152300000000.0 11488400000000.0 37420000000.0 6391920000000.0 792312000000.0 138985000.0 5910780000000.0 5405210000000.0 0.0 0.0 24687000000.0 3479600000000.0 49238400000.0 61484100000.0 679476000.0 -2.52 [-2.52]
1000000000000000.0 9662140000000000.0 17687900000000.0 10733900000000.0 32443600000.0 6167920000000.0 707601000000.0 114730000.0 5983210000000.0 4829080000000.0 0.0 0.0 23810200000.0 3344520000000.0 43987200000.0 54967400000.0 587384000.0 -2.5 [-2.5]
1000000000000000.0 9228000000000000.0 17228600000000.0 10025100000000.0 28113700000.0 5948100000000.0 631422000000.0 94635900.0 6052270000000.0 4309410000000.0 0.0 0.0 22961000000.0 3214410000000.0 39278200000.0 49122500000.0 508203000.0 -2.48 [-2.48]
1000000000000000.0 8812260000000000.0 16774600000000.0 9359950000000.0 24350200000.0 5732740000000.0 563006000000.0 78008400.0 6118060000000.0 3841290000000.0 0.0 0.0 22138900000.0 3089150000000.0 35057700000.0 43883600000.0 440073000.0 -2.46 [-2.46]
1000000000000000.0 8416100000000000.0 16328500000000.0 8738810000000.0 21091600000.0 5523200000000.0 501836000000.0 64302000.0 6180480000000.0 3421740000000.0 0.0 0.0 21347300000.0 2969210000000.0 31291300000.0 39206500000.0 381582000.0 -2.44 [-2.44]
1000000000000000.0 8036970000000000.0 15889300000000.0 8156240000000.0 18261500000.0 5318660000000.0 447028000000.0 52976100.0 6239570000000.0 3044980000000.0 0.0 0.0 20582500000.0 2853890000000.0 27921200000.0 35018800000.0 331172000.0 -2.42 [-2.42]
1000000000000000.0 7674780000000000.0 15457700000000.0 7611040000000.0 15808200000.0 5119650000000.0 398027000000.0 43634100.0 6295350000000.0 2707480000000.0 0.0 0.0 19844900000.0 2743240000000.0 24910900000.0 31275400000.0 287733000.0 -2.4 [-2.4]
1000000000000000.0 7328920000000000.0 15034300000000.0 7101310000000.0 13683200000.0 4926320000000.0 354267000000.0 35934300.0 6347950000000.0 2405570000000.0 0.0 0.0 19134300000.0 2637160000000.0 22223600000.0 27931300000.0 250274000.0 -2.38 [-2.38]
1000000000000000.0 6998760000000000.0 14619400000000.0 6624900000000.0 11843200000.0 4738790000000.0 315224000000.0 29591200.0 6397370000000.0 2135850000000.0 0.0 0.0 18450200000.0 2535510000000.0 19826200000.0 24945100000.0 217940000.0 -2.36 [-2.36]
1000000000000000.0 6683660000000000.0 14213300000000.0 6179820000000.0 10250600000.0 4557120000000.0 280417000000.0 24367900.0 6443670000000.0 1895170000000.0 0.0 0.0 17792000000.0 2438150000000.0 17688400000.0 22279600000.0 190005000.0 -2.34 [-2.34]
1000000000000000.0 6383000000000000.0 13816400000000.0 5764180000000.0 8872690000.0 4381330000000.0 249410000000.0 20068200.0 6486910000000.0 1680640000000.0 0.0 0.0 17159100000.0 2344940000000.0 15782800000.0 19901000000.0 165846000.0 -2.32 [-2.32]
1000000000000000.0 6096290000000000.0 13428900000000.0 5376340000000.0 7681110000.0 4211490000000.0 221812000000.0 16530400.0 6527180000000.0 1489650000000.0 0.0 0.0 16551100000.0 2255770000000.0 14085000000.0 17779600000.0 144935000.0 -2.3 [-2.3]
1000000000000000.0 5825200000000000.0 13054200000000.0 5017520000000.0 6656760000.0 4048980000000.0 197397000000.0 13634300.0 6564500000000.0 1320800000000.0 0.0 0.0 15972300000.0 2171230000000.0 12581600000.0 15898700000.0 126908000.0 -2.28 [-2.28]
1000000000000000.0 5561870000000000.0 12682200000000.0 4676510000000.0 5759090000.0 3889190000000.0 175407000000.0 11222900.0 6598980000000.0 1168670000000.0 0.0 0.0 15406200000.0 2088870000000.0 11224800000.0 14199300000.0 111084000.0 -2.26 [-2.26]
1000000000000000.0 5314100000000000.0 12324700000000.0 4362760000000.0 4990670000.0 3737260000000.0 156039000000.0 9256270.0 6630740000000.0 1034890000000.0 0.0 0.0 14870200000.0 2011180000000.0 10028000000.0 12698400000.0 97459500.0 -2.24 [-2.24]
1000000000000000.0 5076870000000000.0 11975500000000.0 4068930000000.0 4324190000.0 3590290000000.0 138776000000.0 7633360.0 6659790000000.0 915793000000.0 0.0 0.0 14353900000.0 1936620000000.0 8958940000.0 11356000000.0 85580100.0 -2.22 [-2.22]
1000000000000000.0 4849780000000000.0 11634500000000.0 3793850000000.0 3746340000.0 3448210000000.0 123397000000.0 6294540.0 6686180000000.0 809866000000.0 0.0 0.0 13856600000.0 1865080000000.0 8004260000.0 10155800000.0 75214200.0 -2.2 [-2.2]
1000000000000000.0 4635180000000000.0 11306000000000.0 3539750000000.0 3249910000.0 3312750000000.0 109817000000.0 5198590.0 6710120000000.0 716569000000.0 0.0 0.0 13384200000.0 1797330000000.0 7159240000.0 9092130000.0 66231100.0 -2.18 [-2.18]
1000000000000000.0 4429750000000000.0 10985800000000.0 3301880000000.0 2819240000.0 3181930000000.0 97719300000.0 4293600.0 6731560000000.0 633661000000.0 0.0 0.0 12929600000.0 1732350000000.0 6404330000.0 8140690000.0 58372100.0 -2.16 [-2.16]
1000000000000000.0 4234240000000000.0 10675600000000.0 3080450000000.0 2447090000.0 3056420000000.0 86985500000.0 3548810.0 6750520000000.0 560343000000.0 0.0 0.0 12494700000.0 1670390000000.0 5730880000.0 7292990000.0 51513700.0 -2.14 [-2.14]
1000000000000000.0 4048270000000000.0 10375500000000.0 2874440000000.0 2125520000.0 2936110000000.0 77464200000.0 2935710.0 6767030000000.0 495556000000.0 0.0 0.0 12079100000.0 1611350000000.0 5129750000.0 6537790000.0 45523300.0 -2.12 [-2.12]
1000000000000000.0 3870330000000000.0 10083500000000.0 2681770000000.0 1846510000.0 2820120000000.0 68986300000.0 2429080.0 6781270000000.0 438079000000.0 0.0 0.0 11679600000.0 1554770000000.0 4592850000.0 5862220000.0 40266500.0 -2.1 [-2.1]
1000000000000000.0 3701510000000000.0 9801930000000.0 2503090000000.0 1605810000.0 2709280000000.0 61478700000.0 2012340.0 6793380000000.0 387409000000.0 0.0 0.0 11298900000.0 1501000000000.0 4115960000.0 5261160000.0 35672400.0 -2.08 [-2.08]
1000000000000000.0 3541380000000000.0 9530580000000.0 2337420000000.0 1398020000.0 2603430000000.0 54828900000.0 1669260.0 6803450000000.0 342749000000.0 0.0 0.0 10936300000.0 1449920000000.0 3692210000.0 4726180000.0 31652100.0 -2.06 [-2.06]
1000000000000000.0 3387540000000000.0 9265800000000.0 2181870000000.0 1217020000.0 2501030000000.0 48889100000.0 1384530.0 6811450000000.0 303040000000.0 0.0 0.0 10586500000.0 1400770000000.0 3312320000.0 4245850000.0 28102900.0 -2.04 [-2.04]
1000000000000000.0 3242090000000000.0 9011690000000.0 2038090000000.0 1061010000.0 2403590000000.0 43637200000.0 1150310.0 6817550000000.0 268140000000.0 0.0 0.0 10254500000.0 1354240000000.0 2975270000.0 3818970000.0 24996200.0 -2.02 [-2.02]
1000000000000000.0 3102950000000000.0 8765000000000.0 1903680000000.0 925379000.0 2309780000000.0 38957000000.0 956145.0 6821770000000.0 237212000000.0 0.0 0.0 9935680000.0 1309670000000.0 2673730000.0 3436490000.0 22254400.0 -2.0 [-2.0]
1000000000000000.0 2970360000000000.0 8526540000000.0 1778510000000.0 807742000.0 2219840000000.0 34795900000.0 795474.0 6824190000000.0 209888000000.0 0.0 0.0 9630820000.0 1267140000000.0 2404580000.0 3094560000.0 19837700.0 -1.98 [-1.98]
1000000000000000.0 2844030000000000.0 8296120000000.0 1661940000000.0 705655000.0 2133610000000.0 31095300000.0 662417.0 6824900000000.0 185748000000.0 0.0 0.0 9339330000.0 1226560000000.0 2164210000.0 2788740000.0 17705200.0 -1.96 [-1.96]
1000000000000000.0 2723640000000000.0 8073520000000.0 1553380000000.0 617012000.0 2050950000000.0 27803100000.0 552141.0 6823950000000.0 164423000000.0 0.0 0.0 9060650000.0 1187850000000.0 1949460000.0 2515090000.0 15821400.0 -1.94 [-1.94]
1000000000000000.0 2608910000000000.0 7858490000000.0 1452270000000.0 539989000.0 1971700000000.0 24872900000.0 460666.0 6821410000000.0 145584000000.0 0.0 0.0 8794210000.0 1150910000000.0 1757450000.0 2270070000.0 14155200.0 -1.92 [-1.92]
1000000000000000.0 2499560000000000.0 7650830000000.0 1358080000000.0 473022000.0 1895730000000.0 22263900000.0 384725.0 6817360000000.0 128939000000.0 0.0 0.0 8539500000.0 1115670000000.0 1585710000.0 2050590000.0 12680000.0 -1.9 [-1.9]
1000000000000000.0 2395330000000000.0 7450320000000.0 1270350000000.0 414757000.0 1822900000000.0 19939900000.0 321624.0 6811860000000.0 114234000000.0 0.0 0.0 8296020000.0 1082030000000.0 1431980000.0 1853850000.0 11372200.0 -1.88 [-1.88]
1000000000000000.0 2295980000000000.0 7256730000000.0 1188620000000.0 364027000.0 1753070000000.0 17868900000.0 0.0 6804970000000.0 101239000000.0 0.0 0.0 8063270000.0 1049940000000.0 1294290000.0 1677410000.0 10211700.0 -1.86 [-1.86]
1000000000000000.0 2201270000000000.0 7069840000000.0 1112460000000.0 319824000.0 1686130000000.0 16022300000.0 0.0 6796770000000.0 89754900000.0 0.0 0.0 7840770000.0 1019300000000.0 1170890000.0 1519050000.0 9180630.0 -1.84 [-1.84]
1000000000000000.0 2110960000000000.0 6889420000000.0 1041500000000.0 281276000.0 1621930000000.0 14375100000.0 0.0 6787310000000.0 79603400000.0 0.0 0.0 7628080000.0 990057000000.0 1060210000.0 1376840000.0 8263510.0 -1.82 [-1.82]
1000000000000000.0 2024840000000000.0 6715260000000.0 975362000000.0 247634000.0 1560370000000.0 12904900000.0 0.0 6776660000000.0 70628500000.0 0.0 0.0 7424760000.0 962140000000.0 960877000.0 1249030000.0 7446850.0 -1.8 [-1.8]
1000000000000000.0 1942720000000000.0 6547120000000.0 913714000000.0 218246000.0 1501330000000.0 11592000000.0 0.0 6764870000000.0 62691600000.0 0.0 0.0 7230370000.0 935484000000.0 871653000.0 1134090000.0 6718800.0 -1.78 [-1.78]
1000000000000000.0 1864380000000000.0 6384800000000.0 856240000000.0 192555000.0 1444700000000.0 10418900000.0 0.0 6752020000000.0 55670900000.0 0.0 0.0 7044530000.0 910029000000.0 791451000.0 1030640000.0 6069030.0 -1.76 [-1.76]
1000000000000000.0 1789400000000000.0 6227550000000.0 802466000000.0 170026000.0 1390180000000.0 9368110000.0 0.0 6738040000000.0 49445700000.0 0.0 0.0 6866210000.0 885632000000.0 719160000.0 937294000.0 5487410.0 -1.74 [-1.74]
1000000000000000.0 1718110000000000.0 6076250000000.0 752497000000.0 150342000.0 1338060000000.0 8430240000.0 0.0 6723220000000.0 43949100000.0 0.0 0.0 6696320000.0 862410000000.0 654218000.0 853335000.0 4968190.0 -1.72 [-1.72]
1000000000000000.0 1650080000000000.0 5930140000000.0 705882000000.0 133085000.0 1288040000000.0 7590810000.0 0.0 6707510000000.0 39082300000.0 0.0 0.0 6533860000.0 840221000000.0 595701000.0 777597000.0 4503230.0 -1.7 [-1.7]
1000000000000000.0 1585370000000000.0 5789500000000.0 662533000000.0 117973000.0 1240190000000.0 6840490000.0 0.0 6691090000000.0 34780500000.0 0.0 0.0 6379000000.0 819086000000.0 543027000.0 709347000.0 4087090.0 -1.68 [-1.68]
1000000000000000.0 1523370000000000.0 5653160000000.0 621933000000.0 104667000.0 1194100000000.0 6166680000.0 0.0 6673770000000.0 30960100000.0 0.0 0.0 6230340000.0 798811000000.0 495386000.0 647554000.0 3712880.0 -1.66 [-1.66]
1000000000000000.0 1464170000000000.0 5521420000000.0 584027000000.0 92966800.0 1149840000000.0 5562480000.0 0.0 6655730000000.0 27573400000.0 0.0 0.0 6088100000.0 779424000000.0 452348000.0 591673000.0 3376630.0 -1.64 [-1.64]
1000000000000000.0 1407390000000000.0 5393550000000.0 548487000000.0 82643000.0 1107160000000.0 5019130000.0 0.0 6636920000000.0 24562200000.0 0.0 0.0 5951410000.0 760802000000.0 413344000.0 540986000.0 3073540.0 -1.62 [-1.62]
1000000000000000.0 1353400000000000.0 5270500000000.0 515439000000.0 73573000.0 1066350000000.0 4532650000.0 0.0 6617580000000.0 21899000000.0 0.0 0.0 5821210000.0 743068000000.0 378142000.0 495191000.0 2801250.0 -1.6 [-1.6]
1000000000000000.0 1302000000000000.0 5151940000000.0 484666000000.0 65589400.0 1027290000000.0 4096500000.0 0.0 6597780000000.0 19540200000.0 0.0 0.0 5697030000.0 726158000000.0 346317000.0 453749000.0 2556200.0 -1.58 [-1.58]
1000000000000000.0 1252730000000000.0 5036940000000.0 455822000000.0 58526900.0 989651000000.0 3703800000.0 0.0 6577370000000.0 17441700000.0 0.0 0.0 5577810000.0 709925000000.0 317418000.0 416086000.0 2334710.0 -1.56 [-1.56]
1000000000000000.0 1205600000000000.0 4925570000000.0 428833000000.0 52281000.0 953454000000.0 3350450000.0 0.0 6556480000000.0 15576200000.0 0.0 0.0 5463550000.0 694368000000.0 291183000.0 381867000.0 2134520.0 -1.54 [-1.54]
1000000000000000.0 1160540000000000.0 4817780000000.0 403591000000.0 46754200.0 918665000000.0 3032460000.0 0.0 6535180000000.0 13918100000.0 0.0 0.0 5354130000.0 679468000000.0 267357000.0 350764000.0 1953460.0 -1.52 [-1.52]
1000000000000000.0 1117450000000000.0 4713430000000.0 379977000000.0 41858400.0 885226000000.0 2746140000.0 0.0 6513500000000.0 12443500000.0 0.0 0.0 5249320000.0 665192000000.0 245699000.0 322470000.0 1789540.0 -1.5 [-1.5]
1000000000000000.0 1076230000000000.0 4612350000000.0 357876000000.0 37516900.0 853080000000.0 2488170000.0 0.0 6491480000000.0 11131500000.0 0.0 0.0 5148900000.0 651510000000.0 225994000.0 296708000.0 1640970.0 -1.48 [-1.48]
1000000000000000.0 1036790000000000.0 4514410000000.0 337185000000.0 33662600.0 822171000000.0 2255610000.0 0.0 6469170000000.0 9963570000.0 0.0 0.0 5052670000.0 638392000000.0 208050000.0 273231000.0 1506170.0 -1.46 [-1.46]
1000000000000000.0 999052000000000.0 4419470000000.0 317805000000.0 30237000.0 792444000000.0 2045830000.0 0.0 6446620000000.0 8923330000.0 0.0 0.0 4960440000.0 625812000000.0 191695000.0 251818000.0 1383750.0 -1.44 [-1.44]
