H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.34896e+14	1.14521e+18	1.30098e+12	5.76003e+13	5.30104e+13	4.05567e+13	1.69443e+13	9.04386e+09	2.37806e+11	2.87807e+11
1.34896e+14	1.20565e+18	1.49134e+12	6.07451e+13	5.39760e+13	4.10246e+13	1.80655e+13	9.18083e+09	2.40997e+11	2.75295e+11
1.34896e+14	1.27334e+18	1.70361e+12	6.40762e+13	5.51530e+13	4.15552e+13	1.92993e+13	9.21396e+09	2.43751e+11	2.64103e+11
1.34896e+14	1.34956e+18	1.93821e+12	6.76244e+13	5.65743e+13	4.21793e+13	2.06679e+13	9.14347e+09	2.46149e+11	2.54222e+11
1.34896e+14	1.43580e+18	2.19508e+12	7.14248e+13	5.82756e+13	4.29284e+13	2.21967e+13	8.97464e+09	2.48264e+11	2.45644e+11
1.34896e+14	1.53374e+18	2.47350e+12	7.55162e+13	6.02953e+13	4.38341e+13	2.39149e+13	8.71708e+09	2.50162e+11	2.38365e+11
1.34896e+14	1.64532e+18	2.77186e+12	7.99396e+13	6.26747e+13	4.49291e+13	2.58563e+13	8.38364e+09	2.51898e+11	2.32390e+11
1.34896e+14	1.77272e+18	3.08743e+12	8.47364e+13	6.54586e+13	4.62469e+13	2.80595e+13	7.98913e+09	2.53505e+11	2.27739e+11
1.34896e+14	1.91840e+18	3.41605e+12	8.99471e+13	6.86944e+13	4.78230e+13	3.05689e+13	7.54892e+09	2.54998e+11	2.24452e+11
1.34896e+14	2.08513e+18	3.75185e+12	9.56065e+13	7.24344e+13	4.96956e+13	3.34359e+13	7.07601e+09	2.56302e+11	2.22539e+11
1.34896e+14	2.27596e+18	4.08709e+12	1.01739e+14	7.67339e+13	5.19074e+13	3.67204e+13	6.55629e+09	2.56295e+11	2.21160e+11
1.34896e+14	2.49434e+18	4.41231e+12	1.08360e+14	8.16547e+13	5.45043e+13	4.04916e+13	6.03698e+09	2.56138e+11	2.21501e+11
1.34896e+14	2.74408e+18	4.71646e+12	1.15461e+14	8.72623e+13	5.75391e+13	4.48302e+13	5.52690e+09	2.55753e+11	2.23714e+11
1.34896e+14	3.02913e+18	4.98676e+12	1.22997e+14	9.36214e+13	6.10678e+13	4.98273e+13	5.03228e+09	2.55020e+11	2.27987e+11
1.34896e+14	3.35416e+18	5.21040e+12	1.30897e+14	1.00812e+14	6.51627e+13	5.55963e+13	4.55781e+09	2.53814e+11	2.34567e+11
1.34896e+14	3.72426e+18	5.37468e+12	1.39036e+14	1.08920e+14	6.99075e+13	6.22714e+13	4.10655e+09	2.51994e+11	2.43739e+11
1.34896e+14	4.14494e+18	5.46797e+12	1.47220e+14	1.18035e+14	7.54006e+13	7.00122e+13	3.68042e+09	2.49414e+11	2.55818e+11
1.34896e+14	4.62224e+18	5.48088e+12	1.55186e+14	1.28258e+14	8.17606e+13	7.90122e+13	3.28054e+09	2.45935e+11	2.71136e+11
1.34895e+14	5.16285e+18	5.40695e+12	1.62578e+14	1.39685e+14	8.91335e+13	8.95096e+13	2.90764e+09	2.41443e+11	2.90033e+11
1.34896e+14	5.77418e+18	5.24357e+12	1.68965e+14	1.52406e+14	9.76996e+13	1.01799e+14	2.56209e+09	2.35859e+11	3.12819e+11
1.34896e+14	6.46428e+18	4.99211e+12	1.73827e+14	1.66475e+14	1.07681e+14	1.16247e+14	2.24390e+09	2.29137e+11	3.39739e+11
1.34896e+14	7.24190e+18	4.65408e+12	1.76435e+14	1.81927e+14	1.19353e+14	1.33313e+14	1.95248e+09	2.21226e+11	3.70884e+11
1.34896e+14	8.11705e+18	4.24255e+12	1.76255e+14	1.98667e+14	1.33068e+14	1.53577e+14	1.68744e+09	2.12161e+11	4.06209e+11
1.34896e+14	9.10079e+18	3.78499e+12	1.73283e+14	2.16376e+14	1.49267e+14	1.77782e+14	1.44876e+09	2.02101e+11	4.45575e+11
1.34896e+14	1.02055e+19	3.29646e+12	1.67099e+14	2.34693e+14	1.68509e+14	2.06878e+14	1.23497e+09	1.91093e+11	4.88440e+11
1.34896e+14	1.14444e+19	2.79735e+12	1.57618e+14	2.52747e+14	1.91492e+14	2.42071e+14	1.04637e+09	1.79257e+11	5.33996e+11
1.34896e+14	1.28318e+19	2.31394e+12	1.45383e+14	2.69902e+14	2.19087e+14	2.84894e+14	8.79456e+08	1.66753e+11	5.81155e+11
1.34896e+14	1.43832e+19	1.86548e+12	1.31007e+14	2.85138e+14	2.52397e+14	3.37310e+14	7.33056e+08	1.53775e+11	6.28613e+11
1.34896e+14	1.61172e+19	1.46637e+12	1.15305e+14	2.97418e+14	2.92857e+14	4.01879e+14	6.06049e+08	1.40582e+11	6.75076e+11
1.34896e+14	1.80545e+19	1.12478e+12	9.91565e+13	3.05796e+14	3.42320e+14	4.81946e+14	4.97172e+08	1.27458e+11	7.19394e+11
1.34896e+14	2.02175e+19	8.43133e+11	8.33981e+13	3.09602e+14	4.03186e+14	5.81874e+14	4.05033e+08	1.14692e+11	7.60759e+11
1.34896e+14	2.26349e+19	6.18848e+11	6.87162e+13	3.08556e+14	4.78509e+14	7.07391e+14	3.28154e+08	1.02576e+11	7.99013e+11
1.34896e+14	2.53397e+19	4.45317e+11	5.55190e+13	3.02512e+14	5.72538e+14	8.66249e+14	2.64863e+08	9.13398e+10	8.34557e+11
1.34895e+14	2.83729e+19	3.15721e+11	4.41934e+13	2.92590e+14	6.91060e+14	1.06879e+15	2.13483e+08	8.11766e+10	8.68640e+11
1.34895e+14	3.17852e+19	2.20984e+11	3.47178e+13	2.79331e+14	8.42141e+14	1.32910e+15	1.72262e+08	7.21884e+10	9.02961e+11
1.34896e+14	3.56379e+19	1.53369e+11	2.70329e+13	2.64019e+14	1.03669e+15	1.66590e+15	1.39515e+08	6.44036e+10	9.39747e+11
1.34896e+14	4.00021e+19	1.05844e+11	2.09200e+13	2.47487e+14	1.28962e+15	2.10433e+15	1.13679e+08	5.77840e+10	9.81405e+11
1.34896e+14	4.49569e+19	7.24687e+10	1.60494e+13	2.29444e+14	1.62090e+15	2.67771e+15	9.33331e+07	5.22213e+10	1.03001e+12
1.34896e+14	5.05766e+19	4.97812e+10	1.23450e+13	2.12422e+14	2.05603e+15	3.42971e+15	7.73536e+07	4.76229e+10	1.08816e+12
1.34896e+14	5.69231e+19	3.41271e+10	9.46720e+12	1.95300e+14	2.63368e+15	4.43002e+15	6.47073e+07	4.38158e+10	1.15696e+12
1.34896e+14	6.39347e+19	2.34478e+10	7.26908e+12	1.78957e+14	3.37147e+15	5.72305e+15	5.45448e+07	4.05904e+10	1.23536e+12
1.34896e+14	7.14899e+19	1.60872e+10	5.56639e+12	1.62798e+14	4.29785e+15	7.39584e+15	4.62081e+07	3.77444e+10	1.32057e+12
1.34896e+14	7.93117e+19	1.09880e+10	4.23762e+12	1.46583e+14	5.41041e+15	9.52544e+15	3.91836e+07	3.50665e+10	1.40665e+12
1.34896e+14	8.70496e+19	7.40170e+09	3.17659e+12	1.29532e+14	6.69091e+15	1.22244e+16	3.31018e+07	3.23772e+10	1.48527e+12
1.34896e+14	9.41241e+19	4.99521e+09	2.38270e+12	1.14020e+14	7.97612e+15	1.54115e+16	2.77375e+07	2.95541e+10	1.54605e+12
1.34896e+14	1.00190e+20	3.33873e+09	1.76764e+12	9.90146e+13	9.12432e+15	1.90672e+16	2.29519e+07	2.65504e+10	1.57977e+12
1.34896e+14	1.05175e+20	2.22331e+09	1.30523e+12	8.53787e+13	9.96584e+15	2.30703e+16	1.87290e+07	2.34553e+10	1.58335e+12
1.34896e+14	1.09398e+20	1.48258e+09	9.64491e+11	7.35056e+13	1.04075e+16	2.73242e+16	1.50828e+07	2.04116e+10	1.55948e+12
1.34896e+14	1.13397e+20	9.94354e+08	7.16760e+11	6.35046e+13	1.04420e+16	3.17615e+16	1.20083e+07	1.75469e+10	1.51387e+12
1.34896e+14	1.17729e+20	6.74536e+08	5.38782e+11	5.53556e+13	1.01309e+16	3.63494e+16	9.46741e+06	1.49370e+10	1.45205e+12
1.34896e+14	1.22846e+20	4.63373e+08	4.10327e+11	4.87716e+13	9.57130e+15	4.10933e+16	7.39452e+06	1.26008e+10	1.37736e+12
1.34896e+14	1.28998e+20	3.22945e+08	3.17255e+11	4.35103e+13	8.86119e+15	4.60021e+16	5.71705e+06	1.05262e+10	1.29112e+12
1.34896e+14	1.36338e+20	2.27995e+08	2.48706e+11	3.92625e+13	8.08463e+15	5.11126e+16	4.36726e+06	8.69027e+09	1.19373e+12
1.34896e+14	1.44986e+20	1.62966e+08	1.97611e+11	3.58261e+13	7.30680e+15	5.64770e+16	3.29080e+06	7.07759e+09	1.08668e+12
1.34896e+14	1.54954e+20	1.17831e+08	1.59007e+11	3.30296e+13	6.56551e+15	6.21510e+16	2.44074e+06	5.67374e+09	9.71861e+11
1.34896e+14	1.66178e+20	8.61907e+07	1.29489e+11	3.07471e+13	5.86770e+15	6.81210e+16	1.77803e+06	4.46609e+09	8.51919e+11
1.34896e+14	1.78766e+20	6.38329e+07	1.06786e+11	2.89172e+13	5.24407e+15	7.44627e+16	1.27188e+06	3.45088e+09	7.31681e+11
1.34896e+14	1.92611e+20	4.78790e+07	8.91162e+10	2.74562e+13	4.68516e+15	8.11695e+16	8.91875e+05	2.61266e+09	6.14643e+11
1.34896e+14	2.07800e+20	3.64135e+07	7.52534e+10	2.63194e+13	4.18829e+15	8.83028e+16	6.12609e+05	1.93648e+09	5.04636e+11
1.34896e+14	2.24376e+20	2.81012e+07	6.42490e+10	2.54561e+13	3.71554e+15	9.59313e+16	4.11499e+05	1.40275e+09	4.04553e+11
1.34896e+14	2.42278e+20	2.20133e+07	5.53711e+10	2.48081e+13	3.31932e+15	1.03978e+17	2.71239e+05	9.96265e+08	3.17448e+11
1.34896e+14	2.61303e+20	1.74833e+07	4.80607e+10	2.43107e+13	2.96133e+15	1.12395e+17	1.74024e+05	6.88117e+08	2.42023e+11
1.34896e+14	2.81112e+20	1.40613e+07	4.19459e+10	2.39144e+13	2.64277e+15	1.21030e+17	1.09471e+05	4.65594e+08	1.80593e+11
1.34896e+14	3.01311e+20	1.14082e+07	3.67109e+10	2.35527e+13	2.36761e+15	1.29705e+17	6.73832e+04	3.07993e+08	1.31574e+11
1.34896e+14	3.21655e+20	9.30388e+06	3.21711e+10	2.31861e+13	2.12800e+15	1.38320e+17	4.05656e+04	1.99124e+08	9.35709e+10
1.34896e+14	3.42104e+20	7.57736e+06	2.81228e+10	2.27400e+13	1.91470e+15	1.46865e+17	2.37045e+04	1.24895e+08	6.44994e+10
1.34896e+14	3.62833e+20	6.13395e+06	2.44655e+10	2.21715e+13	1.73106e+15	1.55413e+17	1.36464e+04	7.71529e+07	4.37475e+10
1.34896e+14	3.84229e+20	4.91791e+06	2.11347e+10	2.14475e+13	1.57328e+15	1.64129e+17	7.69909e+03	4.66986e+07	2.90521e+10
1.34896e+14	4.06661e+20	3.89930e+06	1.81067e+10	2.05571e+13	1.43947e+15	1.73168e+17	4.25970e+03	2.77137e+07	1.89014e+10
1.34896e+14	4.30317e+20	3.05734e+06	1.53754e+10	1.95040e+13	1.32897e+15	1.82600e+17	2.31275e+03	1.61354e+07	1.20509e+10
1.34896e+14	4.55615e+20	2.36975e+06	1.29291e+10	1.83018e+13	1.23951e+15	1.92588e+17	1.23696e+03	9.25192e+06	7.55833e+09
1.34896e+14	4.82599e+20	1.81430e+06	1.07453e+10	1.69535e+13	1.16727e+15	2.03130e+17	6.51226e+02	5.22036e+06	4.66019e+09
1.34896e+14	5.11446e+20	1.37094e+06	8.81256e+09	1.54789e+13	1.10984e+15	2.14268e+17	3.36221e+02	2.88751e+06	2.81281e+09
1.34896e+14	5.42171e+20	1.02335e+06	7.13180e+09	1.39217e+13	1.06510e+15	2.25956e+17	1.70688e+02	1.56980e+06	1.66626e+09
1.34896e+14	5.74724e+20	7.53885e+05	5.68720e+09	1.23175e+13	1.02168e+15	2.38110e+17	8.18385e+01	8.05415e+05	9.29991e+08
1.34896e+14	6.08945e+20	5.49119e+05	4.47662e+09	1.07315e+13	9.96344e+14	2.50538e+17	4.01918e+01	4.23166e+05	5.30872e+08
1.34896e+14	6.44701e+20	3.95115e+05	3.47640e+09	9.20245e+12	9.78169e+14	2.63043e+17	1.92909e+01	2.17156e+05	2.95501e+08
1.34896e+14	6.81921e+20	2.81584e+05	2.67145e+09	7.78336e+12	9.68713e+14	2.75388e+17	9.18445e+00	1.10485e+05	1.62862e+08
1.34896e+14	7.20666e+20	1.99245e+05	2.03803e+09	6.51367e+12	9.64603e+14	2.87328e+17	4.30149e+00	5.52654e+04	8.81137e+07
1.34896e+14	7.61186e+20	1.40441e+05	1.54933e+09	5.41331e+12	9.60423e+14	2.98613e+17	1.88369e+00	2.58094e+04	4.43037e+07
1.34896e+14	8.03545e+20	9.89939e+04	1.17820e+09	4.48075e+12	9.62545e+14	3.08836e+17	8.37378e-01	1.22346e+04	2.26068e+07
1.34896e+14	8.48049e+20	7.00523e+04	8.99761e+08	3.70493e+12	9.67748e+14	3.17619e+17	3.69473e-01	5.75396e+03	1.14292e+07
1.34896e+14	8.94644e+20	4.98923e+04	6.91687e+08	3.06379e+12	9.73143e+14	3.24396e+17	1.59648e-01	2.64829e+03	5.64125e+06
1.34896e+14	9.43708e+20	3.57592e+04	5.35121e+08	2.53055e+12	9.76564e+14	3.28744e+17	6.69864e-02	1.18286e+03	2.69637e+06
1.34896e+14	9.95595e+20	2.57619e+04	4.16172e+08	2.08332e+12	9.76131e+14	3.30241e+17	2.71162e-02	5.09425e+02	1.24038e+06
1.34896e+14	1.05045e+21	1.85843e+04	3.24185e+08	1.70406e+12	9.70324e+14	3.28454e+17	1.05743e-02	2.11273e+02	5.48781e+05
1.34896e+14	1.10834e+21	1.33401e+04	2.51309e+08	1.37924e+12	9.56034e+14	3.23025e+17	3.94780e-03	8.38647e+01	2.32258e+05
1.34896e+14	1.16911e+21	9.48417e+03	1.92750e+08	1.10203e+12	9.31128e+14	3.13677e+17	1.41231e-03	3.18932e+01	9.41537e+04
1.34896e+14	1.23269e+21	6.65682e+03	1.45706e+08	8.69819e+11	8.94512e+14	3.00365e+17	4.86246e-04	1.16707e+01	3.67261e+04
1.34896e+14	1.29896e+21	4.61275e+03	1.08504e+08	6.80481e+11	8.45480e+14	2.83242e+17	1.62043e-04	4.13328e+00	1.38679e+04
1.34896e+14	1.36791e+21	3.19093e+03	8.05055e+07	5.33881e+11	7.85242e+14	2.62741e+17	5.33141e-05	1.44515e+00	5.17155e+03
1.34896e+14	1.43961e+21	2.21266e+03	5.97297e+07	4.20708e+11	7.15672e+14	2.39537e+17	1.73945e-05	5.00920e-01	1.91098e+03
1.34896e+14	1.51427e+21	1.54014e+03	4.44024e+07	3.33178e+11	6.39856e+14	2.14515e+17	5.72905e-06	1.75260e-01	7.12738e+02
1.34895e+14	1.59213e+21	1.07906e+03	3.31910e+07	2.65692e+11	5.60944e+14	1.88677e+17	1.90362e-06	6.18533e-02	2.68096e+02
1.34895e+14	1.67336e+21	7.61623e+02	2.49722e+07	2.13239e+11	4.82288e+14	1.63030e+17	6.40278e-07	2.20935e-02	1.02033e+02
1.34895e+14	1.75816e+21	5.41439e+02	1.89097e+07	1.72178e+11	4.06987e+14	1.38491e+17	2.18623e-07	8.01008e-03	3.94029e+01
1.34895e+14	1.84667e+21	3.87298e+02	1.43949e+07	1.39598e+11	3.37551e+14	1.15816e+17	7.60459e-08	2.95795e-03	1.54935e+01
1.34895e+14	1.93888e+21	2.78483e+02	1.10030e+07	1.13533e+11	2.75368e+14	9.54190e+16	2.69163e-08	1.11128e-03	6.19585e+00
1.34895e+14	2.03484e+21	2.01107e+02	8.43978e+06	9.25629e+10	2.21365e+14	7.75988e+16	9.68088e-09	4.24168e-04	2.51631e+00
1.34895e+14	2.13491e+21	1.45779e+02	6.49290e+06	7.56118e+10	1.75726e+14	6.24229e+16	3.53565e-09	1.64367e-04	1.03698e+00
1.34895e+14	2.23940e+21	1.06059e+02	5.01058e+06	6.19130e+10	1.39390e+14	5.02564e+16	1.31236e-09	6.47221e-05	4.34098e-01
1.34895e+14	2.34854e+21	7.76022e+01	3.88732e+06	5.09468e+10	1.10482e+14	4.04924e+16	4.96589e-10	2.59774e-05	1.85182e-01
1.34895e+14	2.46247e+21	5.68217e+01	3.01607e+06	4.19100e+10	8.72621e+13	3.25623e+16	1.90387e-10	1.05623e-05	7.99917e-02
1.34895e+14	2.58150e+21	4.16536e+01	2.34135e+06	3.44837e+10	6.87684e+13	2.61676e+16	7.39641e-11	4.35100e-06	3.49934e-02
1.34895e+14	2.70591e+21	3.05684e+01	1.81852e+06	2.83805e+10	5.41337e+13	2.10374e+16	2.91090e-11	1.81541e-06	1.54995e-02
1.34896e+14	2.83601e+21	2.24616e+01	1.41355e+06	2.33711e+10	4.26081e+13	1.69362e+16	1.16019e-11	7.67001e-07	6.94923e-03
1.34896e+14	2.97212e+21	1.65305e+01	1.10007e+06	1.92660e+10	3.36008e+13	1.36798e+16	4.68854e-12	3.28528e-07	3.15783e-03
1.34896e+14	3.11462e+21	1.21891e+01	8.57560e+05	1.59084e+10	2.66316e+13	1.11196e+16	1.92104e-12	1.42660e-07	1.45447e-03
1.34896e+14	3.26379e+21	9.00504e+00	6.69622e+05	1.31577e+10	2.11924e+13	9.08583e+15	7.97578e-13	6.27678e-08	6.78630e-04
1.34896e+14	3.41998e+21	6.66563e+00	5.23772e+05	1.09011e+10	1.69137e+13	7.45463e+15	1.20856e-13	2.79623e-08	3.20534e-04
1.34896e+14	3.58348e+21	4.94392e+00	4.10458e+05	9.04835e+09	1.35417e+13	6.14241e+15	0	1.26059e-08	1.53180e-04
1.34896e+14	3.75468e+21	3.67532e+00	3.22356e+05	7.52648e+09	1.09016e+13	5.09417e+15	0	5.74762e-09	7.40242e-05
1.34896e+14	3.93393e+21	2.73946e+00	2.53805e+05	6.27583e+09	8.79188e+12	4.23614e+15	0	2.64933e-09	3.61582e-05
1.34896e+14	4.12166e+21	2.04707e+00	2.00330e+05	5.24572e+09	7.11774e+12	3.53905e+15	0	1.23342e-09	1.78366e-05
1.34896e+14	4.31829e+21	1.53340e+00	1.58509e+05	4.39546e+09	5.78703e+12	2.97146e+15	7.93769e-17	5.79551e-10	8.87936e-06
1.34896e+14	4.52428e+21	1.15148e+00	1.25739e+05	3.69257e+09	4.72990e+12	2.50955e+15	3.58942e-17	2.74649e-10	4.45790e-06
1.34896e+14	4.73960e+21	8.66765e-01	9.99881e+04	3.10965e+09	3.88466e+12	2.13091e+15	8.22142e-18	1.31110e-10	2.25433e-06
1.34896e+14	4.96523e+21	6.53709e-01	7.96798e+04	2.62455e+09	3.20619e+12	1.81923e+15	3.78397e-18	6.30222e-11	1.14697e-06
1.34896e+14	5.20199e+21	4.94047e-01	6.36419e+04	2.22029e+09	2.65989e+12	1.56187e+15	0	3.04598e-11	5.86349e-07
1.34896e+14	5.45056e+21	3.74016e-01	5.09339e+04	1.88239e+09	2.21792e+12	1.34827e+15	0	1.47609e-11	3.00958e-07
1.34896e+14	5.71157e+21	2.83396e-01	4.08136e+04	1.59833e+09	1.85827e+12	1.16994e+15	3.77439e-19	7.16640e-12	1.54766e-07
1.34896e+14	5.98570e+21	2.14824e-01	3.27311e+04	1.35879e+09	1.56386e+12	1.02011e+15	1.53091e-18	3.48056e-12	7.96213e-08
1.34896e+14	6.27362e+21	1.62986e-01	2.62814e+04	1.15684e+09	1.32169e+12	8.93589e+14	7.08865e-19	1.68894e-12	4.09262e-08
1.34896e+14	6.57603e+21	1.23694e-01	2.11179e+04	9.86007e+08	1.12133e+12	7.86049e+14	0	6.18394e-13	2.09911e-08
1.34896e+14	6.89361e+21	9.38351e-02	1.69694e+04	8.40847e+08	9.53364e+11	6.93222e+14	0	2.67305e-14	1.07247e-08
