# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
39810700000000.0 6.40959e+16 1650340000000.0 72952600000000.0 53983900000000.0 103861000000.0 10008800000000.0 11986300000000.0 150166000.0 41817000000000.0 13644000000000.0 1288020000000.0 678865000.0 28786100000.0 390945000000.0 2769770000000.0 10830700000000.0 -4.4 [-4.4]
39810700000000.0 5.82478e+16 1725510000000.0 70431300000000.0 48489500000000.0 111345000000.0 9695640000000.0 10361400000000.0 186484000.0 42449700000000.0 10416700000000.0 915252000000.0 807907000.0 35351400000.0 419558000000.0 2827270000000.0 10017700000000.0 -4.38 [-4.38]
39810700000000.0 5.32303e+16 1786200000000.0 67803500000000.0 43706300000000.0 119113000000.0 9417010000000.0 8969790000000.0 228643000.0 42962300000000.0 8058570000000.0 661803000000.0 943859000.0 42735100000.0 446974000000.0 2866830000000.0 9257270000000.0 -4.36 [-4.36]
39810700000000.0 4.8857e+16 1834780000000.0 65128500000000.0 39500500000000.0 127150000000.0 9161790000000.0 7772970000000.0 277400000.0 43348600000000.0 6299310000000.0 485099000000.0 1086200000.0 50996800000.0 473162000000.0 2890920000000.0 8545190000000.0 -4.34 [-4.34]
39810700000000.0 4.50119e+16 1873260000000.0 62459600000000.0 35784300000000.0 135427000000.0 8924320000000.0 6743420000000.0 333416000.0 43608200000000.0 4969340000000.0 359828000000.0 1233930000.0 60159800000.0 498034000000.0 2901370000000.0 7880250000000.0 -4.32 [-4.32]
39810700000000.0 4.15891e+16 1903120000000.0 59814300000000.0 32473000000000.0 143939000000.0 8697670000000.0 5853590000000.0 397731000.0 43747300000000.0 3947310000000.0 269309000000.0 1386560000.0 70293000000.0 521527000000.0 2899650000000.0 7257470000000.0 -4.3 [-4.3]
39810700000000.0 3.85203e+16 1925610000000.0 57214100000000.0 29509500000000.0 152669000000.0 8478440000000.0 5083400000000.0 471347000.0 43771700000000.0 3153720000000.0 203079000000.0 1543170000.0 81434400000.0 543544000000.0 2886920000000.0 6674600000000.0 -4.28 [-4.28]
39810700000000.0 3.57544e+16 1941810000000.0 54675900000000.0 26849300000000.0 161593000000.0 8264340000000.0 4416330000000.0 555300000.0 43688200000000.0 2532440000000.0 154137000000.0 1702660000.0 93608700000.0 563986000000.0 2864220000000.0 6129940000000.0 -4.26 [-4.26]
39810700000000.0 3.32493e+16 1952680000000.0 52210700000000.0 24454000000000.0 170693000000.0 8053660000000.0 3838020000000.0 650768000.0 43504100000000.0 2042420000000.0 117646000000.0 1863980000.0 106837000000.0 582772000000.0 2832450000000.0 5621570000000.0 -4.24 [-4.24]
39810700000000.0 3.09706e+16 1959000000000.0 49825300000000.0 22291400000000.0 179948000000.0 7845090000000.0 3336180000000.0 759046000.0 43226200000000.0 1653380000000.0 90223400000.0 2026010000.0 121134000000.0 599819000000.0 2792430000000.0 5147570000000.0 -4.22 [-4.22]
39810700000000.0 2.88924e+16 1961550000000.0 47527000000000.0 20335600000000.0 189273000000.0 7638150000000.0 2900750000000.0 881488000.0 42861600000000.0 1343050000000.0 69496900000.0 2187570000.0 136488000000.0 615061000000.0 2744990000000.0 4706620000000.0 -4.2 [-4.2]
39810700000000.0 2.69881e+16 1960770000000.0 45313700000000.0 18561700000000.0 198694000000.0 7431690000000.0 2522270000000.0 1019700000.0 42416500000000.0 1093910000000.0 53717100000.0 2347630000.0 152913000000.0 628414000000.0 2690770000000.0 4296370000000.0 -4.18 [-4.18]
39810700000000.0 2.52418e+16 1957450000000.0 43192400000000.0 16951600000000.0 208191000000.0 7226140000000.0 2193640000000.0 1175030000.0 41897600000000.0 893424000000.0 41664500000.0 2505090000.0 170355000000.0 639852000000.0 2630550000000.0 3915950000000.0 -4.16 [-4.16]
39810700000000.0 2.36344e+16 1951890000000.0 41159200000000.0 15486800000000.0 217752000000.0 7020980000000.0 1907910000000.0 1349360000.0 41311100000000.0 731259000000.0 32405800000.0 2658970000.0 188802000000.0 649327000000.0 2564930000000.0 3563310000000.0 -4.14 [-4.14]
39810700000000.0 2.21515e+16 1944460000000.0 39212700000000.0 14152300000000.0 227354000000.0 6816100000000.0 1659370000000.0 1544540000.0 40661800000000.0 599637000000.0 25264400000.0 2808360000.0 208203000000.0 656769000000.0 2494540000000.0 3236880000000.0 -4.12 [-4.12]
39810700000000.0 2.07811e+16 1935490000000.0 37351700000000.0 12935300000000.0 236977000000.0 6611730000000.0 1443200000000.0 1762510000.0 39955800000000.0 492519000000.0 19738700000.0 2952350000.0 228492000000.0 662159000000.0 2420010000000.0 2935300000000.0 -4.1 [-4.1]
39810700000000.0 1.95119e+16 1925240000000.0 35573100000000.0 11824100000000.0 246605000000.0 6407950000000.0 1255120000000.0 2005470000.0 39198200000000.0 405084000000.0 15448800000.0 3090190000.0 249600000000.0 665473000000.0 2341910000000.0 2657040000000.0 -4.08 [-4.08]
39810700000000.0 1.83337e+16 1913860000000.0 33873000000000.0 10808200000000.0 256227000000.0 6204840000000.0 1091360000000.0 2275870000.0 38393400000000.0 333510000000.0 12107600000.0 3221170000.0 271449000000.0 666687000000.0 2260740000000.0 2400590000000.0 -4.06 [-4.06]
39810700000000.0 1.72386e+16 1901550000000.0 32249100000000.0 9878890000000.0 265824000000.0 6002700000000.0 948792000000.0 2576170000.0 37546300000000.0 274811000000.0 9499700000.0 3344680000.0 293935000000.0 665805000000.0 2177070000000.0 2164680000000.0 -4.04 [-4.04]
39810700000000.0 1.62187e+16 1888420000000.0 30697600000000.0 9028020000000.0 275386000000.0 5801750000000.0 824640000000.0 2909120000.0 36661100000000.0 226574000000.0 7459690000.0 3460180000.0 316947000000.0 662832000000.0 2091370000000.0 1948010000000.0 -4.02 [-4.02]
