# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
30903000000000.0 1.01399e+16 1442990000000.0 19902000000000.0 5025950000000.0 242150000000.0 3948290000000.0 386749000000.0 3469400000.0 25717800000000.0 89428900000.0 2496250000.0 2963660000.0 310260000000.0 491180000000.0 1373580000000.0 1018780000000.0 -3.98 [-3.98]
30903000000000.0 9559070000000000.0 1430320000000.0 18924200000000.0 4585340000000.0 249391000000.0 3798890000000.0 335504000000.0 3881050000.0 24937200000000.0 73719100000.0 1960980000.0 3021560000.0 328573000000.0 481866000000.0 1304950000000.0 907475000000.0 -3.96 [-3.96]
30903000000000.0 9015590000000000.0 1417540000000.0 17993100000000.0 4180850000000.0 256559000000.0 3652000000000.0 290873000000.0 4333890000.0 24151100000000.0 60739500000.0 1539990000.0 3072340000.0 346732000000.0 471378000000.0 1237250000000.0 805926000000.0 -3.94 [-3.94]
30903000000000.0 8505480000000000.0 1404480000000.0 17103900000000.0 3809560000000.0 263643000000.0 3507330000000.0 252009000000.0 4831200000.0 23355600000000.0 50006800000.0 1208540000.0 3115800000.0 364544000000.0 459633000000.0 1170240000000.0 713757000000.0 -3.92 [-3.92]
30903000000000.0 8026520000000000.0 1391150000000.0 16254700000000.0 3469160000000.0 270630000000.0 3365120000000.0 218222000000.0 5375840000.0 22552100000000.0 41141600000.0 947849000.0 3151890000.0 381824000000.0 446698000000.0 1104120000000.0 630518000000.0 -3.9 [-3.9]
30903000000000.0 7576370000000000.0 1377550000000.0 15443700000000.0 3157080000000.0 277512000000.0 3225480000000.0 188851000000.0 5971540000.0 21743000000000.0 33818400000.0 742801000.0 3180700000.0 398438000000.0 432677000000.0 1039130000000.0 555529000000.0 -3.88 [-3.88]
30903000000000.0 7153280000000000.0 1363780000000.0 14669700000000.0 2871120000000.0 284279000000.0 3088660000000.0 163345000000.0 6621680000.0 20931200000000.0 27774500000.0 581667000.0 3202470000.0 414235000000.0 417713000000.0 975581000000.0 488202000000.0 -3.86 [-3.86]
30903000000000.0 6755230000000000.0 1349810000000.0 13930800000000.0 2609110000000.0 290921000000.0 2954740000000.0 141197000000.0 7330170000.0 20119100000000.0 22787000000.0 455059000.0 3217330000.0 429091000000.0 401926000000.0 913676000000.0 427907000000.0 -3.84 [-3.84]
30903000000000.0 6380750000000000.0 1335730000000.0 13226000000000.0 2369180000000.0 297430000000.0 2823920000000.0 121982000000.0 8100740000.0 19309400000000.0 18675600000.0 355683000.0 3225620000.0 442874000000.0 385468000000.0 853649000000.0 374094000000.0 -3.82 [-3.82]
30903000000000.0 6028340000000000.0 1321570000000.0 12553800000000.0 2149580000000.0 303796000000.0 2696350000000.0 105323000000.0 8937160000.0 18504600000000.0 15289500000.0 277752000.0 3227640000.0 455471000000.0 368490000000.0 795696000000.0 326221000000.0 -3.8 [-3.8]
30903000000000.0 5696720000000000.0 1307390000000.0 11913300000000.0 1948710000000.0 310006000000.0 2572160000000.0 90890600000.0 9843090000.0 17707300000000.0 12504000000.0 216703000.0 3223750000.0 466782000000.0 351144000000.0 739990000000.0 283776000000.0 -3.78 [-3.78]
30903000000000.0 5384620000000000.0 1293240000000.0 11303200000000.0 1765100000000.0 316053000000.0 2451470000000.0 78397000000.0 10822300000.0 16919800000000.0 10214900000.0 168928000.0 3214350000.0 476725000000.0 333581000000.0 686670000000.0 246267000000.0 -3.76 [-3.76]
30903000000000.0 5090920000000000.0 1279180000000.0 10722300000000.0 1597380000000.0 321924000000.0 2334380000000.0 67589400000.0 11878300000.0 16144500000000.0 8336190000.0 131582000.0 3199830000.0 485237000000.0 315948000000.0 635848000000.0 213229000000.0 -3.74 [-3.74]
30903000000000.0 4814550000000000.0 1265240000000.0 10169700000000.0 1444300000000.0 327610000000.0 2220990000000.0 58247200000.0 13014500000.0 15383300000000.0 6796110000.0 102418000.0 3180610000.0 492274000000.0 298384000000.0 587605000000.0 184226000000.0 -3.72 [-3.72]
30903000000000.0 4554530000000000.0 1251480000000.0 9644140000000.0 1304710000000.0 333100000000.0 2111360000000.0 50177600000.0 14234100000.0 14638300000000.0 5535230000.0 79668200.0 3157120000.0 497817000000.0 281021000000.0 541995000000.0 158848000000.0 -3.7 [-3.7]
30903000000000.0 4309920000000000.0 1237930000000.0 9144690000000.0 1177540000000.0 338385000000.0 2005540000000.0 43211900000.0 15540100000.0 13911400000000.0 4504220000.0 61939600.0 3129790000.0 501865000000.0 263976000000.0 499039000000.0 136709000000.0 -3.68 [-3.68]
30903000000000.0 4079860000000000.0 1224640000000.0 8670260000000.0 1061790000000.0 343455000000.0 1903550000000.0 37203000000.0 16935300000.0 13204000000000.0 3662190000.0 48136300.0 3099020000.0 504440000000.0 247355000000.0 458734000000.0 117456000000.0 -3.66 [-3.66]
30903000000000.0 3863480000000000.0 1211620000000.0 8219790000000.0 956553000000.0 348300000000.0 1805410000000.0 32022100000.0 18422100000.0 12517500000000.0 2975240000.0 37397000.0 3065190000.0 505583000000.0 231244000000.0 421046000000.0 100757000000.0 -3.64 [-3.64]
30903000000000.0 3659990000000000.0 1198900000000.0 7792250000000.0 860975000000.0 352912000000.0 1711090000000.0 27557300000.0 20002700000.0 11853000000000.0 2415450000.0 29047900.0 3028700000.0 505350000000.0 215720000000.0 385922000000.0 86312900000.0 -3.62 [-3.62]
30903000000000.0 3468670000000000.0 1186500000000.0 7386660000000.0 774268000000.0 357282000000.0 1620580000000.0 23711800000.0 21678600000.0 11211600000000.0 1959750000.0 22561200.0 2989880000.0 503813000000.0 200841000000.0 353292000000.0 73851000000.0 -3.6 [-3.6]
30903000000000.0 3288780000000000.0 1174420000000.0 7002010000000.0 695697000000.0 361402000000.0 1533830000000.0 20400700000.0 23451300000.0 10593900000000.0 1589150000.0 17523500.0 2949070000.0 501056000000.0 186652000000.0 323066000000.0 63123300000.0 -3.58 [-3.58]
30903000000000.0 3119620000000000.0 1162650000000.0 6637300000000.0 624577000000.0 365266000000.0 1450760000000.0 17550600000.0 25322000000.0 10000200000000.0 1287970000.0 13612300.0 2906550000.0 497172000000.0 173181000000.0 295138000000.0 53906700000.0 -3.56 [-3.56]
30903000000000.0 2960540000000000.0 1151200000000.0 6291560000000.0 560275000000.0 368867000000.0 1371320000000.0 15097800000.0 27291400000.0 9431040000000.0 1043410000.0 10576200.0 2862590000.0 492259000000.0 160443000000.0 269395000000.0 46002600000.0 -3.54 [-3.54]
30903000000000.0 2810920000000000.0 1140050000000.0 5963840000000.0 502200000000.0 372197000000.0 1295400000000.0 12987300000.0 29359900000.0 8886280000000.0 844935000.0 8219590.0 2817400000.0 486419000000.0 148444000000.0 245716000000.0 39234700000.0 -3.52 [-3.52]
30903000000000.0 2669740000000000.0 1129140000000.0 5652300000000.0 449678000000.0 375246000000.0 1222710000000.0 11166800000.0 31531600000.0 8364370000000.0 683613000.0 6386340.0 2771040000.0 479725000000.0 137147000000.0 223918000000.0 33434800000.0 -3.5 [-3.5]
30903000000000.0 2537640000000000.0 1118570000000.0 5358740000000.0 402580000000.0 378022000000.0 1153730000000.0 9608820000.0 33794300000.0 7869430000000.0 553433000.0 4969840.0 2724150000.0 472362000000.0 126630000000.0 204046000000.0 28504100000.0 -3.48 [-3.48]
30903000000000.0 2412900000000000.0 1108190000000.0 5079660000000.0 360065000000.0 380508000000.0 1087780000000.0 8264670000.0 36159000000.0 7396760000000.0 447680000.0 3866970.0 2676440000.0 464345000000.0 116783000000.0 185809000000.0 24286500000.0 -3.46 [-3.46]
30903000000000.0 2295420000000000.0 1098020000000.0 4815120000000.0 321823000000.0 382701000000.0 1024920000000.0 7108140000.0 38620900000.0 6947250000000.0 362013000.0 3010240.0 2628190000.0 455794000000.0 107611000000.0 169137000000.0 20690200000.0 -3.44 [-3.44]
30903000000000.0 2184710000000000.0 1088030000000.0 4564310000000.0 287455000000.0 384597000000.0 965058000000.0 6113000000.0 41178800000.0 6520310000000.0 292639000.0 2344480.0 2579520000.0 446797000000.0 99083900000.0 153912000000.0 17625800000.0 -3.42 [-3.42]
30903000000000.0 2080320000000000.0 1078190000000.0 4326500000000.0 256596000000.0 386192000000.0 908064000000.0 5256640000.0 43830900000.0 6115270000000.0 236476000.0 0.0 2530530000.0 437435000000.0 91170800000.0 140021000000.0 15015600000.0 -3.4 [-3.4]
30903000000000.0 1981840000000000.0 1068480000000.0 4100960000000.0 228911000000.0 387481000000.0 853832000000.0 4519670000.0 46575400000.0 5731410000000.0 191021000.0 0.0 2481330000.0 427782000000.0 83838800000.0 127356000000.0 12793100000.0 -3.38 [-3.38]
30903000000000.0 1888870000000000.0 1058860000000.0 3887030000000.0 204091000000.0 388461000000.0 802247000000.0 3885360000.0 49410000000.0 5367950000000.0 154241000.0 0.0 2431990000.0 417907000000.0 77053800000.0 115815000000.0 10901100000.0 -3.36 [-3.36]
30903000000000.0 1801060000000000.0 1049310000000.0 3684070000000.0 181856000000.0 389128000000.0 753204000000.0 3339390000.0 52332000000.0 5024110000000.0 124490000.0 0.0 2382590000.0 407870000000.0 70782100000.0 105303000000.0 9290600000.0 -3.34 [-3.34]
30903000000000.0 1718060000000000.0 1039790000000.0 3491470000000.0 161952000000.0 389477000000.0 706597000000.0 2869430000.0 55338500000.0 4699100000000.0 100429000.0 0.0 2333190000.0 397725000000.0 64990400000.0 95732800000.0 7919740000.0 -3.32 [-3.32]
30903000000000.0 1639550000000000.0 1030300000000.0 3308660000000.0 144145000000.0 389506000000.0 662325000000.0 2464880000.0 58426200000.0 4392090000000.0 80977600.0 0.0 2283850000.0 387522000000.0 59646000000.0 87021200000.0 6752770000.0 -3.3 [-3.3]
30903000000000.0 1565230000000000.0 1020790000000.0 3135100000000.0 128224000000.0 389212000000.0 620290000000.0 2116630000.0 61591600000.0 4102290000000.0 65256400.0 0.0 2234620000.0 377302000000.0 54717800000.0 79093000000.0 5759240000.0 -3.28 [-3.28]
30903000000000.0 1494840000000000.0 1011250000000.0 2970300000000.0 113998000000.0 388591000000.0 580400000000.0 1816860000.0 64830700000.0 3828910000000.0 52554900.0 0.0 2185560000.0 367103000000.0 50175900000.0 71878600000.0 4913230000.0 -3.26 [-3.26]
