H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
3.09029e+13	1.05614e+17	6.43644e+11	5.80102e+13	8.49833e+13	5.24447e+10	1.02220e+13	2.25960e+13	2.48838e+07	3.08848e+13	7.13954e+13	1.22040e+13	1.07598e+08	3.89176e+09	1.53335e+11	1.45399e+12	1.23982e+13
3.09029e+13	8.92898e+16	7.91899e+11	6.03160e+13	7.43192e+13	5.77792e+10	9.73937e+12	1.89627e+13	3.40511e+07	3.04899e+13	4.94997e+13	7.38217e+12	1.54707e+08	5.86403e+09	1.83977e+11	1.63781e+12	1.17690e+13
3.09029e+13	7.60041e+16	9.41961e+11	6.10166e+13	6.44100e+13	6.29071e+10	9.16432e+12	1.59643e+13	4.67834e+07	3.04910e+13	3.35657e+13	4.41359e+12	2.20058e+08	8.56165e+09	2.13845e+11	1.80271e+12	1.09813e+13
3.09029e+13	6.60023e+16	1.07059e+12	6.04444e+13	5.62374e+13	6.80300e+10	8.66087e+12	1.35677e+13	6.28761e+07	3.08825e+13	2.33201e+13	2.75300e+12	2.98107e+08	1.18158e+10	2.41197e+11	1.93195e+12	1.01782e+13
3.09029e+13	5.83775e+16	1.17446e+12	5.91508e+13	4.96207e+13	7.33217e+10	8.25939e+12	1.16189e+13	8.22047e+07	3.14435e+13	1.67673e+13	1.80399e+12	3.84317e+08	1.55541e+10	2.66482e+11	2.02916e+12	9.42053e+12
3.09029e+13	5.23253e+16	1.25788e+12	5.74745e+13	4.41526e+13	7.88420e+10	7.93671e+12	9.99877e+12	1.04965e+08	3.20233e+13	1.24035e+13	1.22900e+12	4.76906e+08	1.97957e+10	2.90336e+11	2.10181e+12	8.71722e+12
3.09029e+13	4.73327e+16	1.32523e+12	5.55831e+13	3.95173e+13	8.46004e+10	7.66610e+12	8.62882e+12	1.31598e+08	3.25509e+13	9.36726e+12	8.60848e+11	5.75466e+08	2.45987e+10	3.13112e+11	2.15552e+12	8.06233e+12
3.09029e+13	4.31052e+16	1.37961e+12	5.35736e+13	3.55206e+13	9.05877e+10	7.43044e+12	7.46036e+12	1.62592e+08	3.29956e+13	7.18603e+12	6.15639e+11	6.79624e+08	3.00141e+10	3.34926e+11	2.19381e+12	7.45113e+12
3.09029e+13	3.94525e+16	1.42328e+12	5.15021e+13	3.20281e+13	9.67965e+10	7.21795e+12	6.45753e+12	1.98552e+08	3.33458e+13	5.57850e+12	4.47206e+11	7.89090e+08	3.60963e+10	3.55790e+11	2.21901e+12	6.87905e+12
3.09029e+13	3.62605e+16	1.45800e+12	4.94163e+13	2.89559e+13	1.03205e+11	7.02244e+12	5.59583e+12	2.40009e+08	3.35979e+13	4.37447e+12	3.29158e+11	9.03139e+08	4.28723e+10	3.75648e+11	2.23280e+12	6.34460e+12
3.09029e+13	3.34431e+16	1.48524e+12	4.73464e+13	2.62365e+13	1.09798e+11	6.83912e+12	4.85399e+12	2.87590e+08	3.37538e+13	3.45946e+12	2.44944e+11	1.02112e+09	5.03699e+10	3.94441e+11	2.23652e+12	5.84563e+12
3.09029e+13	3.09286e+16	1.50607e+12	4.53044e+13	2.38113e+13	1.16566e+11	6.66337e+12	4.21280e+12	3.42131e+08	3.38184e+13	2.75374e+12	1.83820e+11	1.14255e+09	5.86366e+10	4.12111e+11	2.23122e+12	5.37874e+12
3.09029e+13	2.86688e+16	1.52141e+12	4.33037e+13	2.16391e+13	1.23497e+11	6.49268e+12	3.65772e+12	4.04485e+08	3.37964e+13	2.20391e+12	1.38920e+11	1.26668e+09	6.77022e+10	4.28584e+11	2.21773e+12	4.94206e+12
3.09029e+13	2.66284e+16	1.53209e+12	4.13564e+13	1.96883e+13	1.30572e+11	6.32561e+12	3.17700e+12	4.75502e+08	3.36933e+13	1.77233e+12	1.05634e+11	1.39260e+09	7.75808e+10	4.43785e+11	2.19683e+12	4.53439e+12
3.09029e+13	2.47779e+16	1.53885e+12	3.94702e+13	1.79311e+13	1.37777e+11	6.16110e+12	2.76031e+12	5.56142e+08	3.35146e+13	1.43121e+12	8.07536e+10	1.51946e+09	8.82832e+10	4.57658e+11	2.16922e+12	4.15430e+12
3.09029e+13	2.30920e+16	1.54225e+12	3.76479e+13	1.63437e+13	1.45089e+11	5.99807e+12	2.39868e+12	6.47528e+08	3.32655e+13	1.15979e+12	6.20094e+10	1.64643e+09	9.98218e+10	4.70144e+11	2.13549e+12	3.80016e+12
3.09029e+13	2.15523e+16	1.54286e+12	3.58946e+13	1.49076e+13	1.52443e+11	5.83622e+12	2.08492e+12	7.50766e+08	3.29513e+13	9.42870e+11	4.78118e+10	1.77253e+09	1.12182e+11	4.81186e+11	2.09626e+12	3.47095e+12
3.09029e+13	2.01416e+16	1.54114e+12	3.42112e+13	1.36057e+13	1.59868e+11	5.67515e+12	1.81250e+12	8.67025e+08	3.25772e+13	7.68666e+11	3.69963e+10	1.89695e+09	1.25351e+11	4.90742e+11	2.05208e+12	3.16533e+12
3.09029e+13	1.88460e+16	1.53750e+12	3.25982e+13	1.24233e+13	1.67347e+11	5.51473e+12	1.57588e+12	9.97606e+08	3.21484e+13	6.28192e+11	2.87174e+10	2.01887e+09	1.39308e+11	4.98785e+11	2.00348e+12	2.88202e+12
3.09029e+13	1.76523e+16	1.53220e+12	3.10531e+13	1.13474e+13	1.74865e+11	5.35461e+12	1.37018e+12	1.14400e+09	3.16685e+13	5.14419e+11	2.23485e+10	2.13752e+09	1.54024e+11	5.05253e+11	1.95094e+12	2.61962e+12
3.09030e+13	1.65504e+16	1.52555e+12	2.95756e+13	1.03674e+13	1.82407e+11	5.19498e+12	1.19134e+12	1.30768e+09	3.11424e+13	4.22010e+11	1.74323e+10	2.25221e+09	1.69453e+11	5.10134e+11	1.89495e+12	2.37705e+12
3.09030e+13	1.55313e+16	1.51779e+12	2.81639e+13	9.47358e+12	1.89959e+11	5.03589e+12	1.03583e+12	1.49030e+09	3.05742e+13	3.46729e+11	1.36243e+10	2.36230e+09	1.85542e+11	5.13409e+11	1.83598e+12	2.15314e+12
