H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
7.41310e+13	3.86100e+18	2.96797e+09	5.48844e+11	2.63586e+12	8.26532e+10	2.91483e+12	1.29536e+04	2.10637e+11	4.16841e+13	8.84837e+13	1.30729e+06	7.62229e+07	4.49346e+08	6.63112e+10
7.41310e+13	3.65215e+18	3.23802e+09	5.83310e+11	2.69417e+12	8.85148e+10	2.90172e+12	1.45063e+04	2.26734e+11	4.01186e+13	8.09159e+13	1.57009e+06	8.93559e+07	5.09277e+08	7.11323e+10
7.41310e+13	3.45537e+18	3.52853e+09	6.19120e+11	2.75032e+12	9.47068e+10	2.88452e+12	1.62473e+04	2.43812e+11	3.85320e+13	7.38639e+13	1.88181e+06	1.04571e+08	5.76235e+08	7.61895e+10
7.41310e+13	3.26988e+18	3.84077e+09	6.56281e+11	2.80417e+12	1.01238e+11	2.86326e+12	1.81989e+04	2.61893e+11	3.69307e+13	6.73051e+13	2.25077e+06	1.22167e+08	6.50919e+08	8.14842e+10
7.41310e+13	3.09500e+18	4.17603e+09	6.94786e+11	2.85562e+12	1.08117e+11	2.83799e+12	2.03863e+04	2.81001e+11	3.53213e+13	6.12172e+13	2.68663e+06	1.42483e+08	7.34072e+08	8.70170e+10
7.41310e+13	2.93000e+18	4.53560e+09	7.34640e+11	2.90455e+12	1.15348e+11	2.80873e+12	2.28347e+04	3.01141e+11	3.37103e+13	5.55764e+13	3.20047e+06	1.65903e+08	8.26523e+08	9.27885e+10
7.41310e+13	2.77429e+18	4.92085e+09	7.75827e+11	2.95086e+12	1.22936e+11	2.77557e+12	2.55749e+04	3.22326e+11	3.21038e+13	5.03611e+13	3.80504e+06	1.92854e+08	9.29133e+08	9.87968e+10
7.41310e+13	2.62730e+18	5.33322e+09	8.18343e+11	2.99444e+12	1.30883e+11	2.73858e+12	2.86398e+04	3.44561e+11	3.05082e+13	4.55489e+13	4.51493e+06	2.23818e+08	1.04283e+09	1.05040e+11
7.41310e+13	2.48847e+18	5.77408e+09	8.62160e+11	3.03520e+12	1.39189e+11	2.69784e+12	3.20657e+04	3.67843e+11	2.89291e+13	4.11179e+13	5.34684e+06	2.59336e+08	1.16862e+09	1.11513e+11
7.41310e+13	2.35735e+18	6.24510e+09	9.07267e+11	3.07304e+12	1.47856e+11	2.65347e+12	3.58955e+04	3.92173e+11	2.73724e+13	3.70473e+13	6.31980e+06	3.00007e+08	1.30753e+09	1.18211e+11
7.41310e+13	2.23350e+18	6.74813e+09	9.53651e+11	3.10788e+12	1.56883e+11	2.60560e+12	4.01784e+04	4.17552e+11	2.58434e+13	3.33162e+13	7.45557e+06	3.46505e+08	1.46066e+09	1.25127e+11
7.41310e+13	2.11640e+18	7.28404e+09	1.00125e+12	3.13963e+12	1.66253e+11	2.55436e+12	4.49564e+04	4.43934e+11	2.43467e+13	2.99026e+13	8.77858e+06	3.99578e+08	1.62926e+09	1.32253e+11
7.41310e+13	2.00567e+18	7.85436e+09	1.05001e+12	3.16821e+12	1.75956e+11	2.49989e+12	5.02843e+04	4.71294e+11	2.28869e+13	2.67866e+13	1.03166e+07	4.60054e+08	1.81458e+09	1.39581e+11
7.41310e+13	1.90093e+18	8.46058e+09	1.09989e+12	3.19355e+12	1.85978e+11	2.44239e+12	5.62226e+04	4.99602e+11	2.14680e+13	2.39486e+13	1.21010e+07	5.28856e+08	2.01797e+09	1.47099e+11
7.41310e+13	1.80183e+18	9.10406e+09	1.15083e+12	3.21558e+12	1.96302e+11	2.38203e+12	6.28373e+04	5.28818e+11	2.00935e+13	2.13697e+13	1.41669e+07	6.06997e+08	2.24082e+09	1.54794e+11
7.41310e+13	1.70804e+18	9.78622e+09	1.20276e+12	3.23423e+12	2.06908e+11	2.31902e+12	7.02017e+04	5.58898e+11	1.87667e+13	1.90315e+13	1.65538e+07	6.95597e+08	2.48463e+09	1.62652e+11
7.41310e+13	1.61926e+18	1.05082e+10	1.25559e+12	3.24943e+12	2.17768e+11	2.25359e+12	7.83975e+04	5.89792e+11	1.74901e+13	1.69163e+13	1.93060e+07	7.95886e+08	2.75092e+09	1.70656e+11
7.41310e+13	1.53520e+18	1.12713e+10	1.30923e+12	3.26111e+12	2.28857e+11	2.18597e+12	8.75157e+04	6.21451e+11	1.62656e+13	1.50073e+13	2.24728e+07	9.09216e+08	3.04129e+09	1.78788e+11
7.41310e+13	1.45560e+18	1.20767e+10	1.36359e+12	3.26923e+12	2.40145e+11	2.11642e+12	9.76578e+04	6.53816e+11	1.50951e+13	1.32883e+13	2.61089e+07	1.03706e+09	3.35744e+09	1.87028e+11
7.41310e+13	1.38020e+18	1.29253e+10	1.41854e+12	3.27373e+12	2.51596e+11	2.04520e+12	1.08934e+05	6.86821e+11	1.39796e+13	1.17438e+13	3.02750e+07	1.18104e+09	3.70107e+09	1.95353e+11
7.41310e+13	1.30877e+18	1.38177e+10	1.47396e+12	3.27457e+12	2.63171e+11	1.97258e+12	1.21468e+05	7.20398e+11	1.29198e+13	1.03592e+13	3.50380e+07	1.34290e+09	4.07402e+09	2.03742e+11
7.41310e+13	1.24108e+18	1.47551e+10	1.52972e+12	3.27171e+12	2.74835e+11	1.89884e+12	1.35406e+05	7.54488e+11	1.19159e+13	9.12089e+12	4.04720e+07	1.52454e+09	4.47804e+09	2.12167e+11
7.41310e+13	1.17695e+18	1.57380e+10	1.58569e+12	3.26511e+12	2.86548e+11	1.82428e+12	1.50905e+05	7.89024e+11	1.09679e+13	8.01582e+12	4.66584e+07	1.72802e+09	4.91499e+09	2.20601e+11
7.41310e+13	1.11618e+18	1.67670e+10	1.64171e+12	3.25475e+12	2.98267e+11	1.74917e+12	1.68146e+05	8.23935e+11	1.00753e+13	7.03184e+12	5.36860e+07	1.95557e+09	5.38673e+09	2.29016e+11
7.41310e+13	1.05858e+18	1.78423e+10	1.69761e+12	3.24061e+12	3.09948e+11	1.67383e+12	1.87331e+05	8.59152e+11	9.23706e+12	6.15760e+12	6.16521e+07	2.20957e+09	5.89515e+09	2.37380e+11
7.41310e+13	1.00399e+18	1.89642e+10	1.75324e+12	3.22268e+12	3.21547e+11	1.59852e+12	2.08685e+05	8.94601e+11	8.45221e+12	5.38254e+12	7.06621e+07	2.49256e+09	6.44209e+09	2.45662e+11
7.41310e+13	9.52247e+17	2.01326e+10	1.80840e+12	3.20097e+12	3.33020e+11	1.52353e+12	2.32468e+05	9.30210e+11	7.71931e+12	4.69687e+12	8.08307e+07	2.80730e+09	7.02940e+09	2.53828e+11
7.41310e+13	9.03200e+17	2.13473e+10	1.86290e+12	3.17548e+12	3.44321e+11	1.44913e+12	2.58969e+05	9.65909e+11	7.03671e+12	4.09154e+12	9.22816e+07	3.15667e+09	7.65888e+09	2.61843e+11
7.41310e+13	8.56700e+17	2.26071e+10	1.91654e+12	3.14623e+12	3.55404e+11	1.37559e+12	2.88506e+05	1.00161e+12	6.40263e+12	3.55821e+12	1.05147e+08	3.54375e+09	8.33236e+09	2.69671e+11
7.41310e+13	8.12628e+17	2.39128e+10	1.96915e+12	3.11327e+12	3.66233e+11	1.30315e+12	3.21475e+05	1.03728e+12	5.81508e+12	3.08934e+12	1.19572e+08	3.97180e+09	9.05124e+09	2.77275e+11
7.41310e+13	7.70848e+17	2.52625e+10	2.02049e+12	3.07662e+12	3.76759e+11	1.23204e+12	3.58282e+05	1.07282e+12	5.27200e+12	2.67790e+12	1.35708e+08	4.44425e+09	9.81721e+09	2.84617e+11
7.41310e+13	7.31248e+17	2.66560e+10	2.07036e+12	3.03638e+12	3.86947e+11	1.16248e+12	3.99419e+05	1.10818e+12	4.77125e+12	2.31761e+12	1.53721e+08	4.96466e+09	1.06315e+10	2.91660e+11
