# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: P+, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+ N+2 N+4 O O+2 O+5 O+6 P+ Si+ Si+2 Si+3 Si+4 log_nH parameters
1.09648e+16 3.90329e+19 245216000000000.0 2.26734e+16 3.40573e+16 15362500000000.0 3369340000000000.0 8848390000000000.0 7106770000.0 1.12194e+16 2.40238e+16 3856320000000000.0 41909200000.0 1914240000000.0 65085800000000.0 660602000000000.0 4736590000000000.0 -4.6 [-4.6]
1.09648e+16 3.40238e+19 285859000000000.0 2.32024e+16 3.0394e+16 16918000000000.0 3269300000000000.0 7602330000000000.0 9489540000.0 1.14094e+16 1.76957e+16 2555780000000000.0 55700800000.0 2577110000000.0 73899300000000.0 713633000000000.0 4493150000000000.0 -4.58 [-4.58]
1.09648e+16 2.97264e+19 326744000000000.0 2.33978e+16 2.69215e+16 18534600000000.0 3153430000000000.0 6513250000000000.0 12624300000.0 1.16504e+16 1.27546e+16 1655570000000000.0 72979700000.0 3412270000000.0 82904200000000.0 762623000000000.0 4221640000000000.0 -4.56 [-4.56]
1.09648e+16 2.62053e+19 364493000000000.0 2.32614e+16 2.38316e+16 20216800000000.0 3040430000000000.0 5587670000000000.0 16619700000.0 1.19449e+16 9204600000000000.0 1082590000000000.0 93662300000.0 4430490000000.0 91862000000000.0 804786000000000.0 3940410000000000.0 -4.54 [-4.54]
1.09648e+16 2.34478e+19 395991000000000.0 2.28795e+16 2.12682e+16 21926600000000.0 2946070000000000.0 4831850000000000.0 21348700000.0 1.22445e+16 6834920000000000.0 738278000000000.0 116403000000.0 5585690000000.0 100323000000000.0 837346000000000.0 3675440000000000.0 -4.52 [-4.52]
1.09648e+16 2.12303e+19 421891000000000.0 2.23488e+16 1.91202e+16 23688000000000.0 2868770000000000.0 4204170000000000.0 26868100000.0 1.25232e+16 5226430000000000.0 525090000000000.0 140952000000.0 6886850000000.0 108390000000000.0 861779000000000.0 3429000000000000.0 -4.5 [-4.5]
1.09647e+16 1.9326e+19 444065000000000.0 2.17217e+16 1.72241e+16 25549900000000.0 2799510000000000.0 3658010000000000.0 33460500000.0 1.27773e+16 4040940000000000.0 379800000000000.0 167934000000.0 8389550000000.0 116382000000000.0 880934000000000.0 3191690000000000.0 -4.48 [-4.48]
1.09649e+16 1.77044e+19 462427000000000.0 2.10388e+16 1.55798e+16 27471200000000.0 2738020000000000.0 3192790000000000.0 41079700000.0 1.29886e+16 3174710000000000.0 280862000000000.0 196656000000.0 10067000000000.0 124024000000000.0 894262000000000.0 2970310000000000.0 -4.46 [-4.46]
1.09648e+16 1.62452e+19 478186000000000.0 2.03069e+16 1.40821e+16 29522300000000.0 2678710000000000.0 2778030000000000.0 50216400000.0 1.31692e+16 2496830000000000.0 208243000000000.0 228110000000.0 12017600000000.0 131762000000000.0 904219000000000.0 2754120000000000.0 -4.44 [-4.44]
1.09648e+16 1.49726e+19 491145000000000.0 1.95623e+16 1.27681e+16 31627900000000.0 2623380000000000.0 2423160000000000.0 60688500000.0 1.33031e+16 1986630000000000.0 156710000000000.0 261135000000.0 14173400000000.0 139139000000000.0 909628000000000.0 2552880000000000.0 -4.42 [-4.42]
1.09647e+16 1.38476e+19 501720000000000.0 1.88139e+16 1.16049e+16 33778500000000.0 2569870000000000.0 2117800000000000.0 72633500000.0 1.33922e+16 1594830000000000.0 119264000000000.0 295610000000.0 16533000000000.0 146038000000000.0 910780000000000.0 2365270000000000.0 -4.4 [-4.4]
1.09648e+16 1.28331e+19 510339000000000.0 1.80643e+16 1.0557e+16 36003500000000.0 2516960000000000.0 1850750000000000.0 86416800000.0 1.34439e+16 1286020000000000.0 91283000000000.0 331817000000.0 19151600000000.0 152649000000000.0 908671000000000.0 2187670000000000.0 -4.38 [-4.38]
1.09648e+16 1.19163e+19 517183000000000.0 1.73213e+16 9613680000000000.0 38288800000000.0 2464180000000000.0 1617860000000000.0 102204000000.0 1.34587e+16 1041680000000000.0 70249000000000.0 369462000000.0 22026300000000.0 158873000000000.0 903407000000000.0 2020500000000000.0 -4.36 [-4.36]
1.09647e+16 1.10829e+19 522489000000000.0 1.65895e+16 8761280000000000.0 40635700000000.0 2411250000000000.0 1414220000000000.0 120262000000.0 1.34391e+16 846738000000000.0 54283000000000.0 408400000000.0 25172800000000.0 164712000000000.0 895282000000000.0 1863100000000000.0 -4.34 [-4.34]
1.09648e+16 1.03234e+19 526480000000000.0 1.5874e+16 7990300000000000.0 43042400000000.0 2358080000000000.0 1236210000000000.0 140867000000.0 1.33879e+16 690448000000000.0 42086600000000.0 448419000000.0 28600900000000.0 170157000000000.0 884615000000000.0 1715260000000000.0 -4.32 [-4.32]
1.09648e+16 9.6289e+18 529245000000000.0 1.5176e+16 7292370000000000.0 45488900000000.0 2304220000000000.0 1080720000000000.0 164266000000.0 1.3306e+16 564652000000000.0 32735500000000.0 489200000000.0 32301100000000.0 175087000000000.0 871406000000000.0 1576860000000000.0 -4.3 [-4.3]
1.09648e+16 8.99281e+18 531062000000000.0 1.45004e+16 6659220000000000.0 47975100000000.0 2250040000000000.0 944808000000000.0 190789000000.0 1.31967e+16 462987000000000.0 25534600000000.0 530538000000.0 36285800000000.0 179579000000000.0 856118000000000.0 1447420000000000.0 -4.28 [-4.28]
1.09647e+16 8.40665e+18 531940000000000.0 1.3845e+16 6082770000000000.0 50501600000000.0 2195050000000000.0 825657000000000.0 220841000000.0 1.30613e+16 380256000000000.0 19946900000000.0 572200000000.0 40566600000000.0 183582000000000.0 838838000000000.0 1326200000000000.0 -4.26 [-4.26]
1.09648e+16 7.86889e+18 532157000000000.0 1.32156e+16 5559970000000000.0 53055500000000.0 2139830000000000.0 721833000000000.0 254618000000.0 1.29031e+16 313148000000000.0 15623300000000.0 613817000000.0 45108600000000.0 187052000000000.0 819849000000000.0 1213660000000000.0 -4.24 [-4.24]
1.09648e+16 7.37191e+18 531712000000000.0 1.26089e+16 5083290000000000.0 55638100000000.0 2083970000000000.0 630902000000000.0 292645000000.0 1.27229e+16 258257000000000.0 12257800000000.0 655203000000.0 49930500000000.0 189991000000000.0 799295000000000.0 1108770000000000.0 -4.22 [-4.22]
1.09648e+16 6.91344e+18 530736000000000.0 1.20267e+16 4649670000000000.0 58234400000000.0 2027720000000000.0 551581000000000.0 335195000000.0 1.25234e+16 213406000000000.0 9641140000000.0 696013000000.0 54981700000000.0 192290000000000.0 777248000000000.0 1011770000000000.0 -4.2 [-4.2]
1.09648e+16 6.48887e+18 529335000000000.0 1.14686e+16 4253690000000000.0 60849100000000.0 1971190000000000.0 482162000000000.0 382820000000.0 1.23064e+16 176572000000000.0 7595890000000.0 736085000000.0 60282900000000.0 194054000000000.0 754085000000000.0 921754000000000.0 -4.18 [-4.18]
1.09648e+16 6.0936e+18 527477000000000.0 1.09319e+16 3890720000000000.0 63486400000000.0 1914220000000000.0 421178000000000.0 436240000000.0 1.20729e+16 146146000000000.0 5987660000000.0 775214000000.0 65857200000000.0 195314000000000.0 729949000000000.0 837920000000000.0 -4.16 [-4.16]
1.09648e+16 5.72678e+18 525270000000000.0 1.04181e+16 3559420000000000.0 66127300000000.0 1857090000000000.0 367921000000000.0 495737000000.0 1.18252e+16 121096000000000.0 4726690000000.0 813042000000.0 71624000000000.0 195938000000000.0 704938000000000.0 760605000000000.0 -4.14 [-4.14]
1.09648e+16 5.38524e+18 522757000000000.0 9925920000000000.0 3256090000000000.0 68773400000000.0 1799880000000000.0 321292000000000.0 562015000000.0 1.15646e+16 100394000000000.0 3734150000000.0 849427000000.0 77588800000000.0 195986000000000.0 679247000000000.0 689164000000000.0 -4.12 [-4.12]
1.09648e+16 5.06679e+18 519979000000000.0 9454750000000000.0 2978190000000000.0 71422200000000.0 1742680000000000.0 280466000000000.0 635735000000.0 1.12926e+16 83259400000000.0 2951640000000.0 884168000000.0 83728400000000.0 195462000000000.0 653023000000000.0 623242000000000.0 -4.1 [-4.1]
1.09647e+16 4.76973e+18 516962000000000.0 9004000000000000.0 2723690000000000.0 74065200000000.0 1685630000000000.0 244763000000000.0 717501000000.0 1.10108e+16 69073300000000.0 2334370000000.0 917067000000.0 89994900000000.0 194336000000000.0 626385000000000.0 562641000000000.0 -4.08 [-4.08]
1.09647e+16 4.49213e+18 513735000000000.0 8572780000000000.0 2490370000000000.0 76703700000000.0 1628820000000000.0 213517000000000.0 808169000000.0 1.07203e+16 57306600000000.0 1846540000000.0 947995000000.0 96374900000000.0 192650000000000.0 599509000000000.0 506913000000000.0 -4.06 [-4.06]
1.09647e+16 4.23222e+18 510294000000000.0 8159940000000000.0 2276270000000000.0 79332600000000.0 1572300000000000.0 186161000000000.0 908577000000.0 1.04221e+16 47534000000000.0 1460510000000.0 976810000000.0 102835000000000.0 190406000000000.0 572496000000000.0 455724000000000.0 -4.04 [-4.04]
1.09647e+16 3.98879e+18 506678000000000.0 7765020000000000.0 2079850000000000.0 81949500000000.0 1516220000000000.0 162230000000000.0 1019580000000.0 1.01175e+16 39417500000000.0 1155000000000.0 1003370000000.0 109331000000000.0 187619000000000.0 545462000000000.0 408846000000000.0 -4.02 [-4.02]
1.09647e+16 3.76064e+18 502924000000000.0 7387650000000000.0 1899420000000000.0 84554900000000.0 1460710000000000.0 141279000000000.0 1142270000000.0 9809180000000000.0 32667900000000.0 912960000000.0 1027650000000.0 115843000000000.0 184342000000000.0 518629000000000.0 365870000000000.0 -4.0 [-4.0]
1.09647e+16 3.54673e+18 499065000000000.0 7027370000000000.0 1733650000000000.0 87144100000000.0 1405910000000000.0 122948000000000.0 1277660000000.0 9498260000000000.0 27056200000000.0 721242000000.0 1049570000000.0 122329000000000.0 180604000000000.0 492106000000000.0 326556000000000.0 -3.98 [-3.98]
1.09648e+16 3.34584e+18 495074000000000.0 6682890000000000.0 1581480000000000.0 89712900000000.0 1351800000000000.0 106925000000000.0 1426750000000.0 9184180000000000.0 22391700000000.0 569402000000.0 1069030000000.0 128725000000000.0 176393000000000.0 465876000000000.0 290761000000000.0 -3.96 [-3.96]
1.09648e+16 3.1572e+18 490964000000000.0 6353710000000000.0 1441930000000000.0 92253800000000.0 1298500000000000.0 92942500000000.0 1590500000000.0 8867940000000000.0 18518500000000.0 449263000000.0 1086010000000.0 134966000000000.0 171730000000000.0 440033000000000.0 258311000000000.0 -3.94 [-3.94]
1.09648e+16 2.97973e+18 486734000000000.0 6038950000000000.0 1313810000000000.0 94769200000000.0 1246020000000000.0 80727600000000.0 1770330000000.0 8550140000000000.0 15299700000000.0 354131000000.0 1100480000000.0 141026000000000.0 166665000000000.0 414656000000000.0 228897000000000.0 -3.92 [-3.92]
1.09647e+16 2.81274e+18 482399000000000.0 5738110000000000.0 1196210000000000.0 97252700000000.0 1194460000000000.0 70066300000000.0 1967440000000.0 8231780000000000.0 12627100000000.0 278871000000.0 1112440000000.0 146855000000000.0 161242000000000.0 389836000000000.0 202306000000000.0 -3.9 [-3.9]
1.09647e+16 2.65563e+18 477978000000000.0 5450790000000000.0 1088410000000000.0 99700800000000.0 1143920000000000.0 60774600000000.0 2183030000000.0 7914000000000000.0 10410600000000.0 219398000000.0 1121930000000.0 152391000000000.0 155495000000000.0 365664000000000.0 178375000000000.0 -3.88 [-3.88]
1.09647e+16 2.50775e+18 473486000000000.0 5176460000000000.0 989592000000000.0 102111000000000.0 1094440000000000.0 52679300000000.0 2418510000000.0 7597660000000000.0 8573450000000.0 172432000000.0 1129020000000.0 157597000000000.0 149480000000000.0 342217000000000.0 156874000000000.0 -3.86 [-3.86]
1.09647e+16 2.36854e+18 468943000000000.0 4914690000000000.0 899037000000000.0 104477000000000.0 1046100000000000.0 45632200000000.0 2675150000000.0 7283660000000000.0 7052500000000.0 135383000000.0 1133790000000.0 162426000000000.0 143247000000000.0 319556000000000.0 137625000000000.0 -3.84 [-3.84]
1.09647e+16 2.23748e+18 464361000000000.0 4665010000000000.0 816098000000000.0 106798000000000.0 998957000000000.0 39502300000000.0 2954350000000.0 6972820000000000.0 5794590000000.0 106186000000.0 1136320000000.0 166838000000000.0 136848000000000.0 297740000000000.0 120444000000000.0 -3.82 [-3.82]
1.09647e+16 2.11408e+18 459762000000000.0 4426970000000000.0 740176000000000.0 109068000000000.0 953051000000000.0 34174000000000.0 3257550000000.0 6665990000000000.0 4755410000000.0 83201700000.0 1136730000000.0 170801000000000.0 130337000000000.0 276818000000000.0 105155000000000.0 -3.8 [-3.8]
1.09647e+16 1.998e+18 455171000000000.0 4200350000000000.0 670788000000000.0 111283000000000.0 908473000000000.0 29550900000000.0 3585770000000.0 6364230000000000.0 3898590000000.0 65140500000.0 1135160000000.0 174279000000000.0 123770000000000.0 256853000000000.0 91605200000000.0 -3.78 [-3.78]
1.09647e+16 1.88878e+18 450602000000000.0 3984660000000000.0 607402000000000.0 113439000000000.0 865246000000000.0 25541200000000.0 3940410000000.0 6068200000000000.0 3192790000000.0 50959300000.0 1131740000000.0 177250000000000.0 117193000000000.0 237863000000000.0 79637900000000.0 -3.76 [-3.76]
1.09647e+16 1.78599e+18 446066000000000.0 3779420000000000.0 549511000000000.0 115531000000000.0 823380000000000.0 22064700000000.0 4322850000000.0 5778410000000000.0 2611960000000.0 39833800000.0 1126600000000.0 179708000000000.0 110661000000000.0 219865000000000.0 69081600000000.0 -3.74 [-3.74]
1.09647e+16 1.68926e+18 441579000000000.0 3584220000000000.0 496688000000000.0 117558000000000.0 782901000000000.0 19052800000000.0 4734290000000.0 5495510000000000.0 2134590000000.0 31115100000.0 1119870000000.0 181642000000000.0 104215000000000.0 202864000000000.0 59803200000000.0 -3.72 [-3.72]
1.09647e+16 1.59826e+18 437155000000000.0 3398680000000000.0 448536000000000.0 119513000000000.0 743829000000000.0 16445400000000.0 5175900000000.0 5220070000000000.0 1742780000000.0 24289900000.0 1111710000000.0 183052000000000.0 97897700000000.0 186865000000000.0 51671300000000.0 -3.7 [-3.7]
1.09647e+16 1.51266e+18 432807000000000.0 3222430000000000.0 404684000000000.0 121395000000000.0 706175000000000.0 14189900000000.0 5648710000000.0 4952590000000000.0 1421610000000.0 18952400000.0 1102240000000.0 183945000000000.0 91744800000000.0 171860000000000.0 44565500000000.0 -3.68 [-3.68]
1.09647e+16 1.43217e+18 428544000000000.0 3055080000000000.0 364791000000000.0 123199000000000.0 669942000000000.0 12240000000000.0 6153640000000.0 4693510000000000.0 1158670000000.0 14782000000.0 1091610000000.0 184334000000000.0 85787500000000.0 157833000000000.0 38372800000000.0 -3.66 [-3.66]
1.09647e+16 1.35647e+18 424372000000000.0 2896230000000000.0 328537000000000.0 124921000000000.0 635121000000000.0 10555300000000.0 6691570000000.0 4443140000000000.0 943634000000.0 11525800000.0 1079950000000.0 184237000000000.0 80050400000000.0 144759000000000.0 32989400000000.0 -3.64 [-3.64]
1.09647e+16 1.2853e+18 420299000000000.0 2745540000000000.0 295629000000000.0 126559000000000.0 601705000000000.0 9100500000000.0 7263170000000.0 4201780000000000.0 767979000000.0 8985360000.0 1067390000000.0 183679000000000.0 74554500000000.0 132612000000000.0 28321100000000.0 -3.62 [-3.62]
1.09647e+16 1.21838e+18 416325000000000.0 2602620000000000.0 265792000000000.0 128109000000000.0 569674000000000.0 7844840000000.0 7869080000000.0 3969610000000000.0 624627000000.0 7004280000.0 1054020000000.0 182688000000000.0 69313500000000.0 121354000000000.0 24281900000000.0 -3.6 [-3.6]
1.09647e+16 1.15546e+18 412446000000000.0 2467090000000000.0 238769000000000.0 129567000000000.0 539002000000000.0 6761410000000.0 8509770000000.0 3746720000000000.0 507739000000.0 5459980000.0 1039960000000.0 181294000000000.0 64337400000000.0 110947000000000.0 20794000000000.0 -3.58 [-3.58]
1.09647e+16 1.09629e+18 408664000000000.0 2338610000000000.0 214321000000000.0 130932000000000.0 509663000000000.0 5826860000000.0 9185610000000.0 3533170000000000.0 412506000000.0 4256520000.0 1025290000000.0 179533000000000.0 59631400000000.0 101346000000000.0 17788700000000.0 -3.56 [-3.56]
1.09648e+16 1.04064e+18 404973000000000.0 2216820000000000.0 192229000000000.0 132202000000000.0 481623000000000.0 5020950000000.0 9896820000000.0 3328950000000000.0 334975000000.0 3318850000.0 1010110000000.0 177435000000000.0 55196400000000.0 92508200000000.0 15207100000000.0 -3.54 [-3.54]
1.09648e+16 9.88293e+17 401368000000000.0 2101400000000000.0 172286000000000.0 133372000000000.0 454846000000000.0 4326110000000.0 10643500000000.0 3133970000000000.0 271894000000.0 2588320000.0 994492000000.0 175038000000000.0 51030300000000.0 84386400000000.0 12993100000000.0 -3.52 [-3.52]
1.09648e+16 9.39044e+17 397846000000000.0 1992010000000000.0 154303000000000.0 134443000000000.0 429299000000000.0 3727140000000.0 11425500000000.0 2948150000000000.0 220606000000.0 2019220000.0 978508000000.0 172377000000000.0 47129300000000.0 76936400000000.0 11096900000000.0 -3.5 [-3.5]
1.09648e+16 8.92672e+17 394389000000000.0 1888300000000000.0 138100000000000.0 135410000000000.0 404928000000000.0 3210700000000.0 12243000000000.0 2771210000000000.0 178911000000.0 1575660000.0 962196000000.0 169487000000000.0 43483900000000.0 70109500000000.0 9474050000000.0 -3.48 [-3.48]
1.09648e+16 8.49002e+17 390992000000000.0 1790000000000000.0 123517000000000.0 136273000000000.0 381699000000000.0 2765530000000.0 13095600000000.0 2603010000000000.0 145037000000.0 1229960000.0 945622000000.0 166399000000000.0 40086200000000.0 63862800000000.0 8086650000000.0 -3.46 [-3.46]
1.09648e+16 8.07896e+17 387667000000000.0 1696890000000000.0 110407000000000.0 137031000000000.0 359591000000000.0 2382040000000.0 13982200000000.0 2443450000000000.0 117550000000.0 960652000.0 928876000000.0 163150000000000.0 36929800000000.0 58158100000000.0 6902290000000.0 -3.44 [-3.44]
1.09648e+16 7.69105e+17 384364000000000.0 1608510000000000.0 98623500000000.0 137680000000000.0 338517000000000.0 2051190000000.0 14903700000000.0 2291940000000000.0 95214600000.0 750437000.0 911908000000.0 159763000000000.0 33995000000000.0 52943200000000.0 5890110000000.0 -3.42 [-3.42]
1.09648e+16 7.32502e+17 381083000000000.0 1524680000000000.0 88043600000000.0 138219000000000.0 318449000000000.0 1765910000000.0 15859300000000.0 2148300000000000.0 77083200000.0 0.0 894779000000.0 156265000000000.0 31272600000000.0 48182600000000.0 5025990000000.0 -3.4 [-3.4]
1.09648e+16 6.97972e+17 377836000000000.0 1445190000000000.0 78553400000000.0 138648000000000.0 299364000000000.0 1520060000000.0 16847300000000.0 2012380000000000.0 62380600000.0 0.0 877567000000.0 152684000000000.0 28753600000000.0 43842600000000.0 4289060000000.0 -3.38 [-3.38]
1.09648e+16 6.65324e+17 374583000000000.0 1369710000000000.0 70041600000000.0 138962000000000.0 281194000000000.0 1307960000000.0 17868300000000.0 1883650000000000.0 50446900000.0 0.0 860232000000.0 149037000000000.0 26420600000000.0 39882600000000.0 3659930000000.0 -3.36 [-3.36]
1.09648e+16 6.34513e+17 371358000000000.0 1298160000000000.0 62420900000000.0 139165000000000.0 263943000000000.0 1125290000000.0 18919300000000.0 1762140000000000.0 40783900000.0 0.0 842901000000.0 145353000000000.0 24268800000000.0 36278500000000.0 3123970000000.0 -3.34 [-3.34]
1.09648e+16 6.05376e+17 368131000000000.0 1230260000000000.0 55598400000000.0 139252000000000.0 247552000000000.0 967821000000.0 20000300000000.0 1647370000000000.0 32953300000.0 0.0 825545000000.0 141644000000000.0 22282300000000.0 32995500000000.0 2666900000000.0 -3.32 [-3.32]
1.09648e+16 5.77838e+17 364914000000000.0 1165860000000000.0 49497300000000.0 139226000000000.0 232000000000000.0 832193000000.0 21109000000000.0 1539170000000000.0 26615600000.0 0.0 808233000000.0 137932000000000.0 20452500000000.0 30008800000000.0 2277460000000.0 -3.3 [-3.3]
1.09648e+16 5.51726e+17 361655000000000.0 1104650000000000.0 44038700000000.0 139080000000000.0 217219000000000.0 715182000000.0 22245900000000.0 1436970000000000.0 21478200000.0 0.0 790890000000.0 134219000000000.0 18762600000000.0 27286000000000.0 1944970000000.0 -3.28 [-3.28]
1.09648e+16 5.26982e+17 358371000000000.0 1046520000000000.0 39160400000000.0 138817000000000.0 203193000000000.0 614335000000.0 23409000000000.0 1340610000000000.0 17319900000.0 0.0 773586000000.0 130524000000000.0 17205400000000.0 24807000000000.0 1661340000000.0 -3.26 [-3.26]
