H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
1.09647e+16	2.23748e+18	4.64361e+14	4.66501e+15	8.16098e+14	1.06798e+14	9.98957e+14	3.95023e+13	2.95435e+12	6.97282e+15	5.79459e+12	1.06186e+11	1.13632e+12	1.66838e+14	1.36848e+14	2.97740e+14	1.20444e+14
1.09647e+16	2.11408e+18	4.59762e+14	4.42697e+15	7.40176e+14	1.09068e+14	9.53051e+14	3.41740e+13	3.25755e+12	6.66599e+15	4.75541e+12	8.32017e+10	1.13673e+12	1.70801e+14	1.30337e+14	2.76818e+14	1.05155e+14
1.09647e+16	1.99800e+18	4.55171e+14	4.20035e+15	6.70788e+14	1.11283e+14	9.08473e+14	2.95509e+13	3.58577e+12	6.36423e+15	3.89859e+12	6.51405e+10	1.13516e+12	1.74279e+14	1.23770e+14	2.56853e+14	9.16052e+13
1.09647e+16	1.88878e+18	4.50602e+14	3.98466e+15	6.07402e+14	1.13439e+14	8.65246e+14	2.55412e+13	3.94041e+12	6.06820e+15	3.19279e+12	5.09593e+10	1.13174e+12	1.77250e+14	1.17193e+14	2.37863e+14	7.96379e+13
1.09647e+16	1.78599e+18	4.46066e+14	3.77942e+15	5.49511e+14	1.15531e+14	8.23380e+14	2.20647e+13	4.32285e+12	5.77841e+15	2.61196e+12	3.98338e+10	1.12660e+12	1.79708e+14	1.10661e+14	2.19865e+14	6.90816e+13
1.09647e+16	1.68926e+18	4.41579e+14	3.58422e+15	4.96688e+14	1.17558e+14	7.82901e+14	1.90528e+13	4.73429e+12	5.49551e+15	2.13459e+12	3.11151e+10	1.11987e+12	1.81642e+14	1.04215e+14	2.02864e+14	5.98032e+13
1.09647e+16	1.59826e+18	4.37155e+14	3.39868e+15	4.48536e+14	1.19513e+14	7.43829e+14	1.64454e+13	5.17590e+12	5.22007e+15	1.74278e+12	2.42899e+10	1.11171e+12	1.83052e+14	9.78977e+13	1.86865e+14	5.16713e+13
1.09647e+16	1.51266e+18	4.32807e+14	3.22243e+15	4.04684e+14	1.21395e+14	7.06175e+14	1.41899e+13	5.64871e+12	4.95259e+15	1.42161e+12	1.89524e+10	1.10224e+12	1.83945e+14	9.17448e+13	1.71860e+14	4.45655e+13
1.09647e+16	1.43217e+18	4.28544e+14	3.05508e+15	3.64791e+14	1.23199e+14	6.69942e+14	1.22400e+13	6.15364e+12	4.69351e+15	1.15867e+12	1.47820e+10	1.09161e+12	1.84334e+14	8.57875e+13	1.57833e+14	3.83728e+13
1.09647e+16	1.35647e+18	4.24372e+14	2.89623e+15	3.28537e+14	1.24921e+14	6.35121e+14	1.05553e+13	6.69157e+12	4.44314e+15	9.43634e+11	1.15258e+10	1.07995e+12	1.84237e+14	8.00504e+13	1.44759e+14	3.29894e+13
1.09647e+16	1.28530e+18	4.20299e+14	2.74554e+15	2.95629e+14	1.26559e+14	6.01705e+14	9.10050e+12	7.26317e+12	4.20178e+15	7.67979e+11	8.98536e+09	1.06739e+12	1.83679e+14	7.45545e+13	1.32612e+14	2.83211e+13
1.09647e+16	1.21838e+18	4.16325e+14	2.60262e+15	2.65792e+14	1.28109e+14	5.69674e+14	7.84484e+12	7.86908e+12	3.96961e+15	6.24627e+11	7.00428e+09	1.05402e+12	1.82688e+14	6.93135e+13	1.21354e+14	2.42819e+13
1.09647e+16	1.15546e+18	4.12446e+14	2.46709e+15	2.38769e+14	1.29567e+14	5.39002e+14	6.76141e+12	8.50977e+12	3.74672e+15	5.07739e+11	5.45998e+09	1.03996e+12	1.81294e+14	6.43374e+13	1.10947e+14	2.07940e+13
1.09647e+16	1.09629e+18	4.08664e+14	2.33861e+15	2.14321e+14	1.30932e+14	5.09663e+14	5.82686e+12	9.18561e+12	3.53317e+15	4.12506e+11	4.25652e+09	1.02529e+12	1.79533e+14	5.96314e+13	1.01346e+14	1.77887e+13
1.09648e+16	1.04064e+18	4.04973e+14	2.21682e+15	1.92229e+14	1.32202e+14	4.81623e+14	5.02095e+12	9.89682e+12	3.32895e+15	3.34975e+11	3.31885e+09	1.01011e+12	1.77435e+14	5.51964e+13	9.25082e+13	1.52071e+13
1.09648e+16	9.88293e+17	4.01368e+14	2.10140e+15	1.72286e+14	1.33372e+14	4.54846e+14	4.32611e+12	1.06435e+13	3.13397e+15	2.71894e+11	2.58832e+09	9.94492e+11	1.75038e+14	5.10303e+13	8.43864e+13	1.29931e+13
1.09648e+16	9.39044e+17	3.97846e+14	1.99201e+15	1.54303e+14	1.34443e+14	4.29299e+14	3.72714e+12	1.14255e+13	2.94815e+15	2.20606e+11	2.01922e+09	9.78508e+11	1.72377e+14	4.71293e+13	7.69364e+13	1.10969e+13
1.09648e+16	8.92672e+17	3.94389e+14	1.88830e+15	1.38100e+14	1.35410e+14	4.04928e+14	3.21070e+12	1.22430e+13	2.77121e+15	1.78911e+11	1.57566e+09	9.62196e+11	1.69487e+14	4.34839e+13	7.01095e+13	9.47405e+12
