H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.04713e+13	1.35407e+17	2.83181e+09	2.55121e+11	4.52133e+11	4.69796e+10	2.16467e+11	3.24727e+04	1.30672e+11	1.10266e+12	6.74803e+11	1.12405e+07	3.90992e+08	9.81691e+08	3.57021e+10
1.04713e+13	1.28433e+17	3.00303e+09	2.62846e+11	4.48597e+11	4.85822e+10	2.05947e+11	3.61712e+04	1.35707e+11	1.00539e+12	5.87956e+11	1.28361e+07	4.39744e+08	1.06980e+09	3.68371e+10
1.04713e+13	1.21821e+17	3.18072e+09	2.70454e+11	4.44530e+11	5.01548e+10	1.95543e+11	4.02943e+04	1.40746e+11	9.15006e+11	5.11426e+11	1.46295e+07	4.93772e+08	1.16408e+09	3.79464e+10
1.04713e+13	1.15554e+17	3.36485e+09	2.77918e+11	4.39938e+11	5.16918e+10	1.85290e+11	4.48945e+04	1.45780e+11	8.31231e+11	4.44126e+11	1.66408e+07	5.53533e+08	1.26475e+09	3.90247e+10
1.04713e+13	1.09613e+17	3.55520e+09	2.85204e+11	4.34826e+11	5.31863e+10	1.75222e+11	5.00289e+04	1.50796e+11	7.53772e+11	3.85053e+11	1.88914e+07	6.19508e+08	1.37205e+09	4.00669e+10
1.04713e+13	1.03980e+17	3.75165e+09	2.92285e+11	4.29203e+11	5.46331e+10	1.65368e+11	5.57646e+04	1.55787e+11	6.82327e+11	3.33308e+11	2.14039e+07	6.92197e+08	1.48616e+09	4.10675e+10
1.04713e+13	9.86393e+16	3.95407e+09	2.99132e+11	4.23076e+11	5.60271e+10	1.55753e+11	6.21788e+04	1.60743e+11	6.16561e+11	2.88051e+11	2.42039e+07	7.72151e+08	1.60729e+09	4.20213e+10
1.04713e+13	9.35793e+16	4.16199e+09	3.05707e+11	4.16466e+11	5.73616e+10	1.46412e+11	6.93493e+04	1.65650e+11	5.56225e+11	2.48582e+11	2.73137e+07	8.59837e+08	1.73550e+09	4.29223e+10
1.04713e+13	8.87807e+16	4.37536e+09	3.11988e+11	4.09379e+11	5.86333e+10	1.37357e+11	7.73792e+04	1.70504e+11	5.00936e+11	2.14189e+11	3.07633e+07	9.55887e+08	1.87098e+09	4.37658e+10
1.04713e+13	8.42319e+16	4.59385e+09	3.17941e+11	4.01836e+11	5.98375e+10	1.28610e+11	8.63758e+04	1.75293e+11	4.50402e+11	1.84284e+11	3.45800e+07	1.06085e+09	2.01378e+09	4.45463e+10
1.04713e+13	7.99195e+16	4.81706e+09	3.23538e+11	3.93855e+11	6.09698e+10	1.20186e+11	9.64612e+04	1.80009e+11	4.04311e+11	1.58325e+11	3.87930e+07	1.17530e+09	2.16392e+09	4.52587e+10
1.04713e+13	7.58315e+16	5.04462e+09	3.28748e+11	3.85458e+11	6.20267e+10	1.12098e+11	1.07774e+05	1.84642e+11	3.62360e+11	1.35831e+11	4.34326e+07	1.29983e+09	2.32139e+09	4.58980e+10
1.04713e+13	7.19559e+16	5.27609e+09	3.33546e+11	3.76669e+11	6.30049e+10	1.04355e+11	1.20473e+05	1.89184e+11	3.24255e+11	1.16370e+11	4.85301e+07	1.43502e+09	2.48610e+09	4.64593e+10
1.04713e+13	6.82818e+16	5.51101e+09	3.37904e+11	3.67513e+11	6.39015e+10	9.69649e+10	1.34733e+05	1.93625e+11	2.89713e+11	9.95628e+10	5.41172e+07	1.58143e+09	2.65792e+09	4.69383e+10
1.04713e+13	6.47986e+16	5.74885e+09	3.41798e+11	3.58018e+11	6.47140e+10	8.99300e+10	1.50754e+05	1.97957e+11	2.58459e+11	8.50687e+10	6.02260e+07	1.73962e+09	2.83665e+09	4.73306e+10
1.04713e+13	6.14947e+16	5.98915e+09	3.45206e+11	3.48209e+11	6.54405e+10	8.32492e+10	1.68769e+05	2.02173e+11	2.30223e+11	7.25836e+10	6.68919e+07	1.91019e+09	3.02206e+09	4.76325e+10
1.04713e+13	5.83655e+16	6.23113e+09	3.48107e+11	3.38134e+11	6.60792e+10	7.69305e+10	1.89009e+05	2.06260e+11	2.04795e+11	6.18601e+10	7.41373e+07	2.09344e+09	3.21362e+09	4.78404e+10
1.04713e+13	5.53954e+16	6.47445e+09	3.50483e+11	3.27805e+11	6.66290e+10	7.09581e+10	2.11792e+05	2.10216e+11	1.81892e+11	5.26452e+10	8.20072e+07	2.29008e+09	3.41115e+09	4.79511e+10
1.04713e+13	5.25809e+16	6.71826e+09	3.52322e+11	3.17274e+11	6.70890e+10	6.53361e+10	2.37413e+05	2.14030e+11	1.61331e+11	4.47502e+10	9.05204e+07	2.50029e+09	3.61391e+09	4.79623e+10
1.04713e+13	4.99137e+16	6.96188e+09	3.53611e+11	3.06576e+11	6.74587e+10	6.00572e+10	2.66226e+05	2.17692e+11	1.42905e+11	3.79953e+10	9.97037e+07	2.72435e+09	3.82128e+09	4.78720e+10
1.04713e+13	4.73829e+16	7.20479e+09	3.54341e+11	2.95737e+11	6.77379e+10	5.51069e+10	2.98664e+05	2.21199e+11	1.26400e+11	3.22175e+10	1.09593e+08	2.96267e+09	4.03269e+09	4.76784e+10
1.04713e+13	4.49812e+16	7.44622e+09	3.54503e+11	2.84792e+11	6.79264e+10	5.04753e+10	3.35186e+05	2.24542e+11	1.11641e+11	2.72819e+10	1.20212e+08	3.21536e+09	4.24736e+09	4.73800e+10
1.04713e+13	4.27065e+16	7.68531e+09	3.54105e+11	2.73801e+11	6.80256e+10	4.61603e+10	3.76245e+05	2.27712e+11	9.84876e+10	2.30791e+10	1.31561e+08	3.48211e+09	4.46409e+09	4.69781e+10
1.04713e+13	4.05477e+16	7.92162e+09	3.53143e+11	2.62779e+11	6.80358e+10	4.21415e+10	4.22472e+05	2.30706e+11	8.67615e+10	1.94981e+10	1.43674e+08	3.76311e+09	4.68211e+09	4.64716e+10
1.04713e+13	3.85000e+16	8.15436e+09	3.51624e+11	2.51772e+11	6.79582e+10	3.84091e+10	4.74486e+05	2.33514e+11	7.63307e+10	1.64529e+10	1.56555e+08	4.05793e+09	4.90023e+09	4.58619e+10
1.04713e+13	3.65559e+16	8.38288e+09	3.49554e+11	2.40806e+11	6.77937e+10	3.49477e+10	5.33039e+05	2.36131e+11	6.70591e+10	1.38647e+10	1.70216e+08	4.36625e+09	5.11732e+09	4.51500e+10
1.04713e+13	3.47130e+16	8.60630e+09	3.46950e+11	2.29933e+11	6.75448e+10	3.17491e+10	5.98861e+05	2.38550e+11	5.88422e+10	1.16708e+10	1.84634e+08	4.68712e+09	5.33191e+09	4.43397e+10
1.04713e+13	3.29658e+16	8.82395e+09	3.43831e+11	2.19187e+11	6.72136e+10	2.87995e+10	6.72826e+05	2.40764e+11	5.15704e+10	9.81332e+09	1.99793e+08	5.01962e+09	5.54263e+09	4.34346e+10
1.04713e+13	3.13065e+16	9.03541e+09	3.40206e+11	2.08583e+11	6.68011e+10	2.60805e+10	7.56024e+05	2.42769e+11	4.51338e+10	8.24019e+09	2.15696e+08	5.36299e+09	5.74817e+09	4.24366e+10
1.04713e+13	2.97318e+16	9.23997e+09	3.36102e+11	1.98159e+11	6.63102e+10	2.35813e+10	8.49520e+05	2.44558e+11	3.94492e+10	6.91057e+09	2.32303e+08	5.71574e+09	5.94694e+09	4.13513e+10
1.04713e+13	2.82358e+16	9.43718e+09	3.31536e+11	1.87934e+11	6.57425e+10	2.12864e+10	9.54633e+05	2.46126e+11	3.44314e+10	5.78724e+09	2.49590e+08	6.07650e+09	6.13742e+09	4.01827e+10
1.04713e+13	2.68171e+16	9.62637e+09	3.26548e+11	1.77950e+11	6.51024e+10	1.91868e+10	1.07259e+06	2.47467e+11	3.00159e+10	4.84099e+09	2.67476e+08	6.44314e+09	6.31792e+09	3.89395e+10
1.04713e+13	2.54705e+16	9.80730e+09	3.21161e+11	1.68222e+11	6.43925e+10	1.72679e+10	1.20498e+06	2.48576e+11	2.61323e+10	4.04419e+09	2.85919e+08	6.81385e+09	6.48688e+09	3.76275e+10
1.04713e+13	2.41920e+16	9.97948e+09	3.15406e+11	1.58769e+11	6.36155e+10	1.55173e+10	1.35351e+06	2.49449e+11	2.27210e+10	3.37404e+09	3.04846e+08	7.18635e+09	6.64276e+09	3.62538e+10
