# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
1258920000000000.0 9.85685e+19 25214200000.0 6100980000000.0 40094800000000.0 867396000000.0 52634700000000.0 87377.3 2229420000000.0 933751000000000.0 2654970000000000.0 6333820.0 451726000.0 3472970000.0 734585000000.0 -5.0 4.611 [-5.0]
1258920000000000.0 9.31138e+19 27732500000.0 6540570000000.0 41309400000000.0 934240000000.0 52841300000000.0 97843.8 2413010000000.0 908980000000000.0 2453080000000000.0 7710930.0 535461000.0 3977460000.0 795410000000.0 -4.98 4.605 [-4.98]
1258920000000000.0 8.79857e+19 30459400000.0 7001140000000.0 42501200000000.0 1005400000000.0 52976600000000.0 109601.0 2609790000000.0 883180000000000.0 2263050000000000.0 9365820.0 633503000.0 4547010000.0 859923000000.0 -4.96 4.599 [-4.96]
1258920000000000.0 8.31624e+19 33409100000.0 7483030000000.0 43667500000000.0 1081100000000.0 53040000000000.0 122807.0 2820420000000.0 856459000000000.0 2084470000000000.0 11350300.0 748092000.0 5188880000.0 928225000000.0 -4.94 4.594 [-4.94]
1258930000000000.0 7.8624e+19 36597000000.0 7986560000000.0 44805600000000.0 1161530000000.0 53031100000000.0 137645.0 3045560000000.0 828935000000000.0 1916920000000000.0 13724900.0 881786000.0 5910980000.0 1000410000000.0 -4.92 4.589 [-4.92]
1258920000000000.0 7.43515e+19 40038800000.0 8512030000000.0 45913100000000.0 1246910000000.0 52949600000000.0 154314.0 3285830000000.0 800720000000000.0 1759960000000000.0 16560600.0 1037500000.0 6721920000.0 1076570000000.0 -4.9 4.583 [-4.9]
1258930000000000.0 7.03227e+19 43743600000.0 9059350000000.0 46988100000000.0 1337230000000.0 52795200000000.0 172936.0 3541090000000.0 771919000000000.0 1613050000000000.0 19939700.0 1218580000.0 7631950000.0 1156820000000.0 -4.88 4.578 [-4.88]
1258920000000000.0 6.65324e+19 47745600000.0 9629390000000.0 48027000000000.0 1433100000000.0 52568500000000.0 193963.0 3813330000000.0 742672000000000.0 1476050000000000.0 23958600.0 1428720000.0 8649480000.0 1241120000000.0 -4.86 4.573 [-4.86]
1258930000000000.0 6.296e+19 52054900000.0 10222000000000.0 49028300000000.0 1534480000000.0 52269600000000.0 217575.0 4102380000000.0 713097000000000.0 1348370000000000.0 28728800.0 1672230000.0 9786380000.0 1329580000000.0 -4.84 4.568 [-4.84]
1258930000000000.0 5.95917e+19 56691700000.0 10837600000000.0 49989800000000.0 1641590000000.0 51898700000000.0 244083.0 4408680000000.0 683310000000000.0 1229580000000000.0 34379300.0 1953930000.0 11054500000.0 1422220000000.0 -4.82 4.563 [-4.82]
1258920000000000.0 5.64144e+19 61673500000.0 11475700000000.0 50909700000000.0 1754490000000.0 51456600000000.0 273821.0 4732560000000.0 653420000000000.0 1119280000000000.0 41059200.0 2279270000.0 12466700000.0 1519080000000.0 -4.8 4.559 [-4.8]
1258920000000000.0 5.34163e+19 67022300000.0 12136700000000.0 51786000000000.0 1873340000000.0 50944000000000.0 307168.0 5074330000000.0 623545000000000.0 1017060000000000.0 48940700.0 2654390000.0 14036600000.0 1620140000000.0 -4.78 4.554 [-4.78]
1258920000000000.0 5.05861e+19 72759200000.0 12820400000000.0 52616900000000.0 1998230000000.0 50362100000000.0 344542.0 5434200000000.0 593800000000000.0 922491000000000.0 58221200.0 3086210000.0 15779200000.0 1725390000000.0 -4.76 4.55 [-4.76]
1258920000000000.0 4.79135e+19 78906200000.0 13526800000000.0 53400600000000.0 2129220000000.0 49711900000000.0 386402.0 5812290000000.0 564288000000000.0 835185000000000.0 69128000.0 3582480000.0 17710300000.0 1834790000000.0 -4.74 4.545 [-4.74]
1258920000000000.0 4.53889e+19 85485400000.0 14255500000000.0 54135500000000.0 2266340000000.0 48995100000000.0 433259.0 6208630000000.0 535119000000000.0 754738000000000.0 81920300.0 4151870000.0 19846800000.0 1948280000000.0 -4.72 4.541 [-4.72]
1258920000000000.0 4.30041e+19 92524500000.0 15006400000000.0 54820100000000.0 2409650000000.0 48213700000000.0 485734.0 6623460000000.0 506393000000000.0 680770000000000.0 96895500.0 4804110000.0 22206200000.0 2065760000000.0 -4.7 4.536 [-4.7]
1258920000000000.0 4.07503e+19 100046000000.0 15779300000000.0 55452900000000.0 2559100000000.0 47369700000000.0 544449.0 7056540000000.0 478201000000000.0 612893000000000.0 114392000.0 5550040000.0 24807800000.0 2187130000000.0 -4.68 4.532 [-4.68]
1258920000000000.0 3.86191e+19 108070000000.0 16573300000000.0 56032200000000.0 2714500000000.0 46465100000000.0 610042.0 7507330000000.0 450623000000000.0 550731000000000.0 134791000.0 6401690000.0 27672400000.0 2312260000000.0 -4.66 4.528 [-4.66]
1258920000000000.0 3.66032e+19 116619000000.0 17387700000000.0 56556800000000.0 2875690000000.0 45502500000000.0 683274.0 7975470000000.0 423737000000000.0 493927000000000.0 158526000.0 7372480000.0 30821500000.0 2440990000000.0 -4.64 4.524 [-4.64]
1258920000000000.0 3.4696e+19 125717000000.0 18222000000000.0 57025400000000.0 3042490000000.0 44485000000000.0 764990.0 8460520000000.0 397616000000000.0 442122000000000.0 186089000.0 8477240000.0 34277900000.0 2573120000000.0 -4.62 4.52 [-4.62]
1258920000000000.0 3.28912e+19 135387000000.0 19075000000000.0 57436600000000.0 3214620000000.0 43415800000000.0 856121.0 8961890000000.0 372321000000000.0 394983000000000.0 218032000.0 9732380000.0 38065600000.0 2708450000000.0 -4.6 4.516 [-4.6]
1258920000000000.0 3.11828e+19 145651000000.0 19945700000000.0 57789300000000.0 3391780000000.0 42298400000000.0 957692.0 9478840000000.0 347902000000000.0 352188000000000.0 254974000.0 11156000000.0 42209700000.0 2846730000000.0 -4.58 4.512 [-4.58]
1258920000000000.0 2.95653e+19 156530000000.0 20833000000000.0 58082300000000.0 3573580000000.0 41136600000000.0 1070850.0 10010700000000.0 324408000000000.0 313414000000000.0 297610000.0 12768100000.0 46736700000.0 2987660000000.0 -4.56 4.508 [-4.56]
1258920000000000.0 2.80336e+19 168047000000.0 21735500000000.0 58314700000000.0 3759610000000.0 39934500000000.0 1196860.0 10556500000000.0 301871000000000.0 278369000000000.0 346717000.0 14590400000.0 51673800000.0 3130950000000.0 -4.54 4.504 [-4.54]
1258920000000000.0 2.65827e+19 180223000000.0 22651800000000.0 58485400000000.0 3949440000000.0 38696400000000.0 1337190.0 11115400000000.0 280317000000000.0 246760000000000.0 403169000.0 16647200000.0 57050000000.0 3276260000000.0 -4.52 4.5 [-4.52]
1258920000000000.0 2.52083e+19 193069000000.0 23579800000000.0 58593500000000.0 4142400000000.0 37427100000000.0 1493290.0 11686100000000.0 259770000000000.0 218325000000000.0 467903000.0 18964000000.0 62894200000.0 3423190000000.0 -4.5 4.496 [-4.5]
1258920000000000.0 2.3906e+19 206604000000.0 24517600000000.0 58638100000000.0 4337950000000.0 36131100000000.0 1666930.0 12267600000000.0 240239000000000.0 192797000000000.0 541990000.0 21569700000.0 69237500000.0 3571350000000.0 -4.48 4.492 [-4.48]
1258920000000000.0 2.2672e+19 220844000000.0 25463400000000.0 58618500000000.0 4535510000000.0 34813500000000.0 1860120.0 12858900000000.0 221729000000000.0 169933000000000.0 626603000.0 24494900000.0 76110400000.0 3720290000000.0 -4.46 4.488 [-4.46]
1258920000000000.0 2.15025e+19 235804000000.0 26415000000000.0 58534300000000.0 4734420000000.0 33479200000000.0 2075080.0 13458700000000.0 204238000000000.0 149500000000000.0 723031000.0 27773300000.0 83544500000.0 3869550000000.0 -4.44 4.484 [-4.44]
1258920000000000.0 2.03941e+19 251496000000.0 27369900000000.0 58384700000000.0 4933980000000.0 32133500000000.0 2314270.0 14065900000000.0 187755000000000.0 131279000000000.0 832688000.0 31440800000.0 91572100000.0 4018620000000.0 -4.42 4.48 [-4.42]
1258920000000000.0 1.93435e+19 267928000000.0 28325700000000.0 58169400000000.0 5133490000000.0 30781500000000.0 2580510.0 14679200000000.0 172267000000000.0 115067000000000.0 957121000.0 35536500000.0 100225000000.0 4166980000000.0 -4.4 4.476 [-4.4]
1258920000000000.0 1.83477e+19 285107000000.0 29279400000000.0 57888300000000.0 5332210000000.0 29428200000000.0 2876940.0 15297400000000.0 157753000000000.0 100674000000000.0 1098010000.0 40101900000.0 109536000000.0 4314070000000.0 -4.38 4.473 [-4.38]
1258920000000000.0 1.74036e+19 303038000000.0 30228400000000.0 57541000000000.0 5529410000000.0 28078700000000.0 3207100.0 15919300000000.0 144188000000000.0 87922300000000.0 1257200000.0 45181700000.0 119536000000.0 4459300000000.0 -4.36 4.469 [-4.36]
